source,version,generation_slot,completion_slot,delay,completed
5,1,0,95,95,True
15,1,0,57,57,True
21,1,0,95,95,True
22,1,0,57,57,True
24,1,0,95,95,True
31,1,0,57,57,True
35,1,0,95,95,True
39,1,0,57,57,True
46,1,0,114,114,True
59,1,0,69,69,True
60,1,0,114,114,True
61,1,0,69,69,True
65,1,0,30,30,True
70,1,0,69,69,True
73,1,0,69,69,True
75,1,0,69,69,True
5,2,1,95,94,True
7,1,1,95,94,True
8,1,1,61,60,True
10,1,1,95,94,True
18,1,1,95,94,True
20,1,1,95,94,True
24,2,1,95,94,True
34,1,1,61,60,True
40,1,1,114,113,True
41,1,1,69,68,True
53,1,1,69,68,True
59,2,1,69,68,True
60,2,1,114,113,True
73,2,1,69,68,True
75,2,1,69,68,True
76,1,1,30,29,True
2,1,2,95,93,True
11,1,2,95,93,True
14,1,2,112,110,True
22,2,2,57,55,True
28,1,2,57,55,True
29,1,2,57,55,True
31,2,2,57,55,True
32,1,2,57,55,True
42,1,2,69,67,True
43,1,2,69,67,True
44,1,2,114,112,True
48,1,2,114,112,True
49,1,2,30,28,True
78,1,2,69,67,True
4,1,3,61,58,True
5,3,3,95,92,True
7,2,3,95,92,True
8,2,3,61,58,True
11,2,3,95,92,True
13,1,3,57,54,True
20,2,3,95,92,True
25,1,3,95,92,True
26,1,3,61,58,True
28,2,3,57,54,True
36,1,3,57,54,True
42,2,3,69,66,True
68,1,3,114,111,True
70,2,3,69,66,True
0,1,4,112,108,True
7,3,4,95,91,True
23,1,4,95,91,True
26,2,4,61,57,True
31,3,4,57,53,True
40,2,4,114,110,True
42,3,4,69,65,True
44,2,4,114,110,True
49,2,4,30,26,True
56,1,4,69,65,True
2,2,5,95,90,True
4,2,5,61,56,True
5,4,5,95,90,True
7,4,5,95,90,True
10,2,5,95,90,True
15,2,5,95,90,True
18,2,5,95,90,True
21,2,5,95,90,True
25,2,5,95,90,True
27,1,5,95,90,True
28,3,5,57,52,True
37,1,5,95,90,True
38,1,5,95,90,True
42,4,5,69,64,True
48,2,5,114,109,True
49,3,5,114,109,True
55,1,5,114,109,True
57,1,5,114,109,True
59,3,5,69,64,True
64,1,5,69,64,True
69,1,5,114,109,True
76,2,5,114,109,True
79,1,5,69,64,True
4,3,6,61,55,True
9,1,6,57,51,True
10,3,6,95,89,True
14,2,6,112,106,True
27,2,6,95,89,True
28,4,6,57,51,True
32,2,6,95,89,True
36,2,6,57,51,True
45,1,6,114,108,True
50,1,6,114,108,True
52,1,6,114,108,True
60,3,6,114,108,True
75,3,6,114,108,True
79,2,6,69,63,True
5,5,7,95,88,True
7,5,7,95,88,True
10,4,7,95,88,True
11,3,7,112,105,True
20,3,7,95,88,True
28,5,7,57,50,True
32,3,7,95,88,True
42,5,7,69,62,True
44,3,7,114,107,True
47,1,7,114,107,True
51,1,7,69,62,True
55,2,7,114,107,True
66,1,7,69,62,True
72,1,7,123,116,True
2,3,8,95,87,True
6,1,8,61,53,True
13,2,8,57,49,True
22,3,8,57,49,True
34,2,8,61,53,True
47,2,8,114,106,True
50,2,8,114,106,True
51,2,8,69,61,True
58,1,8,69,61,True
60,4,8,114,106,True
65,2,8,114,106,True
74,1,8,114,106,True
78,2,8,114,106,True
79,3,8,114,106,True
2,4,9,95,86,True
4,4,9,112,103,True
5,6,9,95,86,True
14,3,9,112,103,True
18,3,9,95,86,True
29,2,9,95,86,True
35,2,9,95,86,True
48,3,9,114,105,True
49,4,9,114,105,True
61,2,9,69,60,True
72,2,9,123,114,True
78,3,9,114,105,True
79,4,9,114,105,True
7,6,10,95,85,True
10,5,10,95,85,True
11,4,10,112,102,True
19,1,10,95,85,True
20,4,10,95,85,True
26,3,10,95,85,True
40,3,10,114,104,True
52,2,10,114,104,True
68,2,10,114,104,True
77,1,10,114,104,True
3,1,11,112,101,True
11,5,11,112,101,True
14,4,11,112,101,True
18,4,11,95,84,True
19,2,11,95,84,True
34,3,11,95,84,True
36,3,11,57,46,True
40,4,11,114,103,True
58,2,11,69,58,True
69,2,11,114,103,True
70,3,11,114,103,True
72,3,11,123,112,True
73,3,11,114,103,True
2,5,12,95,83,True
4,5,12,112,100,True
6,2,12,95,83,True
11,6,12,112,100,True
14,5,12,112,100,True
17,1,12,95,83,True
18,5,12,95,83,True
49,5,12,114,102,True
52,3,12,114,102,True
54,1,12,114,102,True
56,2,12,114,102,True
58,3,12,69,57,True
59,4,12,114,102,True
62,1,12,114,102,True
63,1,12,114,102,True
66,2,12,114,102,True
69,3,12,114,102,True
74,2,12,114,102,True
79,5,12,114,102,True
1,1,13,112,99,True
4,6,13,112,99,True
7,7,13,95,82,True
9,2,13,61,48,True
10,6,13,112,99,True
17,2,13,95,82,True
22,4,13,57,44,True
27,3,13,112,99,True
29,3,13,95,82,True
51,3,13,69,56,True
55,3,13,114,101,True
60,5,13,114,101,True
63,2,13,114,101,True
67,1,13,114,101,True
69,4,13,114,101,True
72,4,13,123,110,True
2,6,14,95,81,True
10,7,14,112,98,True
27,4,14,112,98,True
31,4,14,61,47,True
32,4,14,95,81,True
35,3,14,95,81,True
40,5,14,114,100,True
50,3,14,114,100,True
52,4,14,114,100,True
53,2,14,69,55,True
56,3,14,114,100,True
60,6,14,114,100,True
64,2,14,69,55,True
67,2,14,114,100,True
75,4,14,114,100,True
78,4,14,114,100,True
6,3,15,95,80,True
13,3,15,95,80,True
26,4,15,95,80,True
28,6,15,95,80,True
35,4,15,95,80,True
36,4,15,95,80,True
38,2,15,95,80,True
43,2,15,114,99,True
47,3,15,114,99,True
50,4,15,114,99,True
58,4,15,114,99,True
61,3,15,114,99,True
62,2,15,114,99,True
64,3,15,69,54,True
69,5,15,114,99,True
76,3,15,114,99,True
0,2,16,112,96,True
1,2,16,112,96,True
2,7,16,95,79,True
3,2,16,112,96,True
7,8,16,95,79,True
10,8,16,112,96,True
14,6,16,112,96,True
17,3,16,112,96,True
