node_i,node_j,curvature
0,3,-0.19999999999999996
0,8,-0.2500000000000002
0,22,0.0
0,23,1.1102230246251565e-16
1,8,0.3750000000000001
1,11,0.625
1,16,0.4750000000000001
1,24,0.2678571428571428
2,4,-0.5
2,18,0.04166666666666674
2,19,-0.1875
3,8,0.30000000000000004
3,16,0.19999999999999996
3,18,-0.07499999999999996
3,24,0.24285714285714288
4,6,0.2499999999999999
4,20,-0.08333333333333348
4,21,0.33333333333333326
4,30,-0.33333333333333326
4,34,-0.22619047619047605
5,7,0.5714285714285714
5,10,0.3482142857142858
5,12,0.5714285714285714
5,13,0.39682539682539686
5,14,0.3482142857142858
5,15,0.39682539682539686
5,19,0.05357142857142838
6,20,0.2666666666666666
6,21,0.45833333333333326
7,10,0.3482142857142858
7,12,0.5714285714285714
7,13,0.39682539682539686
7,14,0.3482142857142858
7,15,0.39682539682539686
7,19,0.0535714285714286
8,11,0.3750000000000001
8,16,0.44999999999999996
8,24,0.2857142857142857
9,10,0.1875
9,13,0.13888888888888884
9,14,0.1875
9,15,0.13888888888888884
9,17,0.44047619047619047
9,37,-0.41666666666666674
10,12,0.3482142857142858
10,13,0.47916666666666674
10,14,0.5625
10,15,0.47916666666666674
10,17,0.08035714285714302
11,16,0.4750000000000001
11,24,0.2678571428571428
12,13,0.39682539682539697
12,14,0.3482142857142858
12,15,0.39682539682539686
12,19,0.0535714285714286
13,14,0.47916666666666685
13,15,0.5555555555555556
13,17,0.031746031746031966
13,19,-0.04166666666666652
14,15,0.47916666666666674
14,17,0.08035714285714302
15,17,0.031746031746031855
15,19,-0.0416666666666663
16,24,0.34285714285714286
17,37,-0.3095238095238093
17,43,-0.44285714285714306
18,19,-0.125
18,24,-0.017857142857143016
19,24,-0.47321428571428537
20,21,0.09999999999999987
20,22,-0.09999999999999987
20,23,-0.09999999999999987
21,34,-0.26785714285714257
22,23,0.6666666666666666
25,26,0.16666666666666652
25,27,0.016666666666666607
25,35,0.08333333333333337
25,36,0.47619047619047616
25,39,0.22619047619047628
25,47,0.22619047619047628
26,36,0.22619047619047616
26,39,0.45238095238095244
26,40,0.41666666666666674
26,46,0.4833333333333334
26,47,0.45238095238095244
27,35,0.45000000000000007
27,36,-0.042857142857142705
27,38,0.0
27,42,-0.14285714285714302
28,32,0.33333333333333326
28,33,0.6
28,41,0.125
28,45,0.33333333333333326
28,49,0.0
29,41,0.20833333333333337
29,43,-0.10000000000000009
29,49,0.33333333333333326
30,34,0.45238095238095233
30,37,0.08333333333333337
30,42,0.059523809523809534
30,44,0.23809523809523792
30,48,0.16666666666666674
31,35,0.19999999999999996
31,38,0.01666666666666672
31,39,-0.1428571428571428
31,47,-0.1428571428571428
31,48,-0.2500000000000002
32,33,0.33333333333333337
32,45,0.6666666666666666
33,41,0.12499999999999989
33,45,0.33333333333333326
33,49,0.0
34,37,0.023809523809523836
34,42,0.0
34,44,0.1428571428571429
34,48,0.07142857142857162
35,36,0.0
35,38,0.08333333333333315
35,42,-0.0714285714285714
36,39,0.2857142857142858
36,46,0.1428571428571429
36,47,0.2857142857142857
37,44,0.16666666666666674
37,48,0.10416666666666663
38,42,0.3214285714285714
38,44,2.220446049250313e-16
38,48,0.0625
39,40,0.3571428571428571
39,46,0.40000000000000013
39,47,0.5714285714285714
40,46,0.5
40,47,0.3571428571428572
41,49,0.44999999999999996
42,44,0.1428571428571429
42,48,0.2053571428571429
43,44,-0.2142857142857142
43,48,-0.2500000000000002
43,49,-0.30000000000000004
44,48,0.4553571428571429
46,47,0.3999999999999999
