node_i,node_j,is_inter_cluster
0,4,False
0,5,False
0,7,False
0,13,False
0,21,False
0,22,False
0,24,False
0,31,False
0,35,False
0,37,False
0,60,False
1,6,False
1,8,False
1,25,False
1,44,False
1,46,False
1,50,False
1,53,False
1,69,False
2,10,False
2,14,False
2,15,False
2,16,False
2,32,False
2,39,False
2,41,False
2,43,False
2,47,False
2,48,False
2,51,False
3,5,False
3,9,False
3,15,False
3,20,False
3,21,False
3,29,False
3,31,False
3,37,False
3,41,False
3,47,False
3,51,False
3,58,False
3,59,False
3,60,False
3,72,False
4,7,False
4,11,False
4,13,False
4,17,False
4,22,False
4,23,False
4,26,False
4,28,False
4,35,False
4,38,False
4,40,False
4,52,False
4,55,False
4,62,False
5,7,False
5,9,False
5,13,False
5,19,False
5,20,False
5,21,False
5,22,False
5,24,False
5,27,False
5,28,False
5,31,False
5,33,False
5,35,False
5,36,False
5,38,False
5,51,False
5,59,False
5,60,False
5,62,False
5,63,False
5,72,False
6,8,False
6,18,False
6,25,False
6,30,False
6,34,False
6,42,False
6,44,False
6,46,False
6,50,False
6,57,False
6,61,False
6,64,False
6,67,False
6,68,False
6,69,False
6,70,False
6,74,False
7,13,False
7,17,False
7,21,False
7,22,False
7,24,False
7,31,False
7,33,False
7,35,False
7,37,False
7,38,False
7,60,False
7,62,False
8,18,False
8,25,False
8,34,False
8,42,False
8,46,False
8,57,False
8,67,False
8,68,False
8,74,False
9,15,False
9,20,False
9,21,False
9,24,False
9,29,False
9,31,False
9,33,False
9,37,False
9,41,False
9,47,False
9,51,False
9,58,False
9,59,False
9,60,False
9,72,False
10,12,False
10,15,False
10,16,False
10,19,False
10,27,False
10,33,False
10,39,False
10,43,False
10,47,False
10,48,False
10,51,False
10,56,False
10,63,False
11,17,False
11,19,False
11,22,False
11,23,False
11,26,False
11,28,False
11,30,False
11,36,False
11,38,False
11,40,False
11,44,False
11,50,False
11,52,False
11,53,False
11,55,False
11,61,False
11,62,False
11,64,False
11,65,False
11,69,False
11,70,False
11,71,False
12,18,False
12,19,False
12,27,False
12,30,False
12,34,False
12,36,False
12,39,False
12,45,False
12,46,False
12,48,False
12,49,False
12,56,False
12,61,False
12,63,False
12,64,False
12,67,False
12,68,False
12,70,False
12,73,False
13,17,False
13,19,False
13,22,False
13,24,False
13,28,False
13,35,False
13,36,False
13,38,False
13,60,False
13,62,False
13,71,False
14,16,False
14,32,False
14,43,False
14,47,False
14,119,True
15,16,False
15,20,False
15,27,False
15,29,False
15,33,False
15,39,False
15,41,False
15,43,False
15,47,False
15,51,False
15,59,False
15,63,False
15,72,False
16,32,False
16,39,False
16,41,False
16,43,False
16,47,False
16,51,False
17,19,False
17,22,False
17,23,False
17,26,False
17,28,False
17,35,False
17,36,False
17,38,False
17,40,False
17,52,False
17,55,False
17,61,False
17,62,False
17,64,False
17,71,False
18,25,False
18,30,False
18,34,False
18,42,False
18,45,False
18,46,False
18,48,False
18,49,False
18,56,False
18,57,False
18,66,False
18,67,False
18,68,False
18,70,False
18,73,False
18,74,False
19,27,False
19,28,False
19,30,False
19,33,False
19,36,False
19,38,False
19,39,False
19,56,False
19,61,False
19,62,False
19,63,False
19,64,False
19,67,False
19,70,False
19,71,False
20,21,False
20,24,False
20,29,False
20,31,False
20,33,False
20,37,False
20,41,False
20,47,False
20,51,False
20,58,False
20,59,False
20,60,False
20,72,False
21,24,False
21,31,False
21,35,False
21,37,False
21,58,False
21,60,False
21,72,False
22,24,False
22,26,False
22,28,False
22,35,False
22,36,False
22,38,False
22,40,False
22,52,False
22,55,False
22,60,False
22,62,False
22,71,False
23,26,False
23,28,False
23,40,False
23,50,False
23,52,False
23,53,False
23,55,False
23,62,False
23,64,False
23,65,False
23,69,False
23,71,False
24,31,False
24,35,False
24,37,False
24,58,False
24,60,False
25,30,False
25,34,False
25,42,False
25,44,False
25,46,False
25,50,False
25,57,False
25,67,False
25,68,False
25,69,False
25,70,False
25,74,False
26,28,False
26,36,False
26,38,False
26,40,False
26,44,False
26,50,False
26,52,False
26,53,False
26,55,False
26,61,False
26,62,False
26,64,False
26,65,False
26,69,False
26,71,False
27,28,False
27,30,False
27,33,False
27,36,False
27,38,False
27,39,False
27,61,False
27,62,False
27,63,False
27,64,False
27,71,False
28,30,False
28,33,False
28,36,False
28,38,False
28,40,False
28,44,False
28,52,False
28,55,False
28,61,False
28,62,False
28,63,False
28,64,False
28,70,False
28,71,False
29,32,False
29,41,False
29,47,False
29,51,False
29,58,False
29,59,False
29,72,False
30,36,False
30,38,False
30,44,False
30,46,False
30,50,False
30,56,False
30,61,False
30,62,False
30,63,False
30,64,False
30,67,False
30,70,False
30,71,False
31,35,False
31,37,False
31,58,False
31,59,False
31,60,False
31,72,False
32,41,False
32,43,False
32,47,False
32,51,False
32,119,True
33,36,False
33,38,False
33,39,False
33,51,False
33,59,False
33,62,False
33,63,False
33,72,False
34,42,False
34,45,False
34,46,False
34,49,False
34,56,False
34,57,False
34,66,False
34,67,False
34,68,False
34,70,False
34,73,False
34,74,False
35,37,False
35,38,False
35,60,False
36,38,False
36,40,False
36,52,False
36,61,False
36,62,False
36,63,False
36,64,False
36,70,False
36,71,False
37,58,False
37,60,False
38,40,False
38,52,False
38,61,False
38,62,False
38,63,False
38,64,False
38,71,False
39,43,False
39,47,False
39,48,False
39,51,False
39,56,False
39,63,False
40,50,False
40,52,False
40,53,False
40,55,False
40,61,False
40,62,False
40,64,False
40,65,False
40,71,False
41,47,False
41,51,False
41,59,False
41,72,False
42,46,False
42,57,False
42,68,False
42,74,False
43,47,False
43,48,False
43,51,False
44,46,False
44,50,False
44,53,False
44,61,False
44,64,False
44,65,False
44,67,False
44,69,False
44,70,False
44,71,False
45,46,False
45,48,False
45,49,False
45,54,False
45,56,False
45,57,False
45,66,False
45,67,False
45,68,False
45,73,False
45,74,False
46,56,False
46,57,False
46,61,False
46,64,False
46,67,False
46,68,False
46,70,False
46,73,False
46,74,False
47,51,False
47,59,False
47,72,False
48,49,False
48,54,False
48,56,False
48,66,False
48,73,False
49,54,False
49,56,False
49,66,False
49,67,False
49,68,False
49,73,False
49,74,False
50,52,False
50,53,False
50,55,False
50,61,False
50,64,False
50,65,False
50,69,False
50,70,False
50,71,False
51,59,False
51,63,False
51,72,False
52,53,False
52,55,False
52,62,False
52,64,False
52,65,False
52,71,False
53,55,False
53,65,False
53,69,False
54,66,False
54,73,False
54,79,True
54,96,True
55,62,False
55,64,False
55,65,False
55,71,False
56,61,False
56,67,False
56,68,False
56,70,False
56,73,False
56,74,False
57,67,False
57,68,False
57,73,False
57,74,False
58,59,False
58,60,False
58,72,False
59,72,False
60,72,False
61,62,False
61,63,False
61,64,False
61,67,False
61,70,False
61,71,False
62,63,False
62,64,False
62,71,False
63,71,False
64,67,False
64,70,False
64,71,False
65,69,False
66,68,False
66,73,False
66,74,False
67,68,False
67,70,False
67,73,False
67,74,False
68,70,False
68,73,False
68,74,False
70,71,False
73,74,False
75,76,False
75,78,False
75,79,False
75,80,False
75,85,False
75,89,False
75,92,False
75,96,False
75,98,False
75,101,False
75,102,False
75,107,False
75,108,False
75,109,False
75,120,False
75,121,False
75,123,False
75,135,False
75,138,False
76,77,False
76,80,False
76,92,False
76,98,False
76,101,False
76,102,False
76,109,False
76,115,False
76,121,False
76,124,False
76,125,False
76,131,False
76,138,False
76,143,False
76,148,False
77,81,False
77,86,False
77,92,False
77,94,False
77,99,False
77,100,False
77,101,False
77,103,False
77,109,False
77,115,False
77,116,False
77,121,False
77,124,False
77,125,False
77,131,False
77,134,False
77,137,False
77,138,False
77,143,False
77,144,False
77,148,False
77,149,False
78,79,False
78,80,False
78,85,False
78,89,False
78,96,False
78,107,False
78,108,False
78,120,False
78,123,False
79,80,False
79,89,False
79,96,False
79,98,False
79,102,False
79,107,False
79,108,False
79,120,False
79,123,False
79,135,False
80,85,False
80,89,False
80,96,False
80,98,False
80,101,False
80,102,False
80,107,False
80,108,False
80,109,False
80,120,False
80,121,False
80,123,False
80,135,False
80,138,False
81,83,False
81,86,False
81,90,False
81,93,False
81,95,False
81,99,False
81,100,False
81,103,False
81,105,False
81,116,False
81,134,False
81,137,False
81,142,False
81,145,False
81,147,False
81,148,False
81,149,False
82,84,False
82,88,False
82,92,False
82,99,False
82,101,False
82,114,False
82,117,False
82,122,False
82,126,False
82,127,False
82,129,False
82,130,False
82,148,False
83,86,False
83,90,False
83,95,False
83,99,False
83,100,False
83,105,False
83,116,False
83,128,False
83,142,False
83,145,False
83,147,False
84,88,False
84,92,False
84,101,False
84,111,False
84,114,False
84,117,False
84,122,False
84,126,False
84,127,False
84,129,False
84,130,False
84,139,False
84,148,False
85,88,False
85,89,False
85,96,False
85,101,False
85,107,False
85,117,False
85,120,False
85,123,False
85,129,False
85,139,False
86,91,False
86,93,False
86,94,False
86,95,False
86,99,False
86,100,False
86,103,False
86,105,False
86,115,False
86,116,False
86,134,False
86,137,False
86,141,False
86,142,False
86,145,False
86,147,False
86,148,False
86,149,False
87,102,False
87,106,False
87,110,False
