slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.056565656565657,17.0,13.0,16.0,14.95959595959596,66.60454545454546,7,42,7,347,1144,0.0,0.0,0.0,8.6376,17.0,8.8944,17.0,6.056565656565657,17.0,0.0
110,6.383535353535353,19.0,14.0,16.0,15.513131313131312,70.1220202020202,9,42,9,482,1525,0.0,0.0,0.0,9.076,19.0,9.9684,17.0,6.383535353535353,19.0,0.0
120,6.355151515151515,20.0,15.0,17.0,16.23838383838384,70.95121212121212,6,42,6,63,127,0.0,0.0,0.0,9.9928,20.0,9.3428,19.0,6.355151515151515,20.0,0.0
130,6.132929292929293,19.0,14.0,17.0,16.252525252525253,68.41848484848485,13,45,12,166,739,0.0,0.0,0.0,10.5304,19.0,7.548,19.0,6.132929292929293,19.0,0.0
140,5.92959595959596,21.0,14.0,17.0,15.525252525252526,66.14646464646465,13,47,11,274,882,0.0,0.0,0.0,9.6144,21.0,8.1,17.0,5.92959595959596,21.0,0.0
150,6.031212121212121,22.0,14.0,17.0,15.527272727272727,68.56929292929293,13,53,13,362,1510,0.0,0.0,0.0,9.6012,22.0,8.816,17.0,6.031212121212121,22.0,0.0
160,6.315454545454545,20.0,14.0,18.0,16.501010101010102,72.47848484848485,7,32,7,142,310,0.0,0.0,0.0,9.7384,20.0,9.722,19.0,6.315454545454545,20.0,0.0
170,6.4806060606060605,20.0,15.0,18.0,17.185858585858586,76.22393939393939,10,41,9,293,805,0.0,0.0,0.0,9.8004,20.0,10.4996,19.0,6.4806060606060605,20.0,0.0
180,6.485959595959596,20.0,16.0,20.0,18.288888888888888,77.29484848484849,7,32,7,214,679,0.0,0.0,0.0,9.62,20.0,10.802,20.0,6.485959595959596,20.0,0.0
190,6.347878787878788,23.0,16.0,21.020000000000437,19.343434343434343,75.56535353535354,8,35,8,352,998,0.0,0.0,0.0,9.3204,23.0,10.1608,21.0,6.347878787878788,23.0,0.0
