node_i,node_j,curvature
0,3,0.4833333333333334
0,6,0.2318181818181818
0,9,-0.013636363636363447
0,10,0.42500000000000016
0,13,0.55
0,14,0.08571428571428563
0,17,0.35
0,19,0.17500000000000016
0,21,0.30000000000000016
0,22,0.47777777777777786
1,4,0.38888888888888884
1,7,0.3015873015873015
1,8,-0.1777777777777778
1,9,-0.12121212121212133
1,11,0.2777777777777779
1,12,0.4285714285714288
1,15,0.38888888888888884
1,18,0.2152777777777778
1,24,0.36111111111111116
2,5,0.44999999999999996
2,8,-0.19999999999999996
2,20,-0.19999999999999996
2,26,-0.14285714285714302
2,41,-0.20000000000000018
3,6,0.181818181818182
3,9,0.025252525252525304
3,10,0.3750000000000002
3,13,0.4833333333333333
3,14,0.11904761904761918
3,17,0.38888888888888884
3,21,0.25
3,22,0.4444444444444444
4,11,0.33333333333333337
4,12,0.47619047619047616
4,15,0.38888888888888884
4,18,0.25
4,24,0.2499999999999999
5,8,-0.125
5,20,-0.125
5,26,-0.26785714285714257
6,7,-0.3896103896103895
6,9,-0.09090909090909083
6,10,0.21590909090909083
6,13,0.2318181818181818
6,16,0.1477272727272727
6,19,0.3749999999999999
6,20,-0.18181818181818166
6,21,0.36931818181818166
6,22,0.2575757575757577
7,8,-0.04285714285714293
7,9,-0.09090909090909083
7,12,0.2142857142857143
7,15,0.1507936507936508
7,24,0.2857142857142858
8,24,-0.06666666666666643
9,11,-0.045454545454545414
9,13,-0.01363636363636389
9,14,0.18831168831168843
9,15,-0.06565656565656552
9,18,0.017045454545454364
9,22,-0.06565656565656552
10,13,0.42500000000000004
10,17,0.29166666666666663
10,19,0.25
10,21,0.375
10,22,0.47916666666666674
11,12,0.3571428571428572
11,15,0.4126984126984127
11,18,0.4642857142857143
11,23,0.2321428571428572
12,15,0.4126984126984128
12,18,0.2499999999999999
12,24,0.33333333333333337
13,14,0.08571428571428563
13,17,0.3500000000000001
13,19,0.17500000000000004
13,21,0.30000000000000004
13,22,0.47777777777777786
14,17,0.14285714285714302
14,18,-0.1517857142857144
14,23,-0.017857142857143016
15,18,0.35416666666666685
15,23,0.1527777777777779
15,24,0.22222222222222232
16,19,0.25
16,20,0.10000000000000009
16,21,0.125
17,22,0.3055555555555556
18,23,0.3125
19,20,-0.1499999999999999
19,21,0.4375
19,22,0.23611111111111105
21,22,0.36111111111111116
25,28,0.3285714285714286
25,30,0.4
25,32,0.24285714285714288
25,38,0.375
25,46,0.4833333333333334
26,33,0.17142857142857137
26,39,-0.023809523809523725
26,40,-0.2857142857142856
26,41,0.37142857142857144
26,47,0.0803571428571429
27,29,0.30519480519480524
27,34,0.3642857142857143
27,35,0.3015873015873015
27,37,0.3571428571428572
27,40,0.2142857142857143
27,45,0.3015873015873016
27,48,0.5714285714285714
28,30,0.5
28,31,0.29999999999999993
28,38,0.4821428571428572
28,42,-0.18452380952380953
28,46,0.4047619047619049
28,49,0.4761904761904763
29,34,0.4727272727272729
29,35,0.2020202020202022
29,37,0.24090909090909107
29,39,-0.03535353535353525
29,40,0.29220779220779225
29,42,0.030303030303030387
29,44,-0.007575757575757347
29,45,0.2020202020202021
29,47,-0.02840909090909105
29,48,0.30519480519480524
30,31,0.22857142857142865
30,32,0.14285714285714302
30,38,0.4732142857142857
30,46,0.4761904761904763
30,49,0.4047619047619049
31,38,0.2749999999999999
31,43,-0.2500000000000002
31,49,0.3833333333333333
32,38,0.1875
32,39,-0.2777777777777777
32,42,-0.04166666666666674
32,44,-0.16666666666666652
32,46,0.22619047619047639
33,39,0.24444444444444435
33,41,0.29999999999999993
33,44,0.1333333333333333
33,47,0.3374999999999999
34,35,0.25
34,37,0.29999999999999993
34,39,-0.09444444444444455
34,40,0.30714285714285694
34,42,-0.008333333333333304
34,45,0.2500000000000001
34,47,-0.08749999999999991
34,48,0.3642857142857141
35,36,0.26388888888888895
35,37,0.47777777777777786
35,42,-0.0277777777777779
35,43,0.13888888888888873
35,45,0.5555555555555556
35,48,0.30158730158730185
36,37,0.22499999999999987
36,43,0.3750000000000001
36,45,0.26388888888888884
37,40,0.07857142857142863
37,42,-0.06666666666666665
37,43,0.09999999999999998
37,45,0.47777777777777786
37,48,0.357142857142857
38,42,-0.16666666666666652
38,46,0.41666666666666674
38,49,0.4166666666666665
39,41,0.03333333333333344
39,42,-0.11111111111111116
39,44,0.36111111111111105
39,47,0.3402777777777779
40,47,-0.008928571428571397
40,48,0.2142857142857144
41,47,0.13750000000000018
42,43,0.0
42,44,-0.04166666666666652
42,45,-0.02777777777777768
42,49,-0.125
43,45,0.13888888888888884
44,47,0.20833333333333337
45,48,0.30158730158730185
46,49,0.33333333333333326
