source,version,generation_slot,completion_slot,delay,completed
4,1,0,224,224,True
10,1,0,148,148,True
11,1,0,224,224,True
20,1,0,200,200,True
23,1,0,224,224,True
26,1,0,325,325,True
30,1,0,136,136,True
31,1,0,200,200,True
34,1,0,148,148,True
36,1,0,136,136,True
40,1,0,200,200,True
47,1,0,200,200,True
52,1,0,154,154,True
53,1,0,154,154,True
57,1,0,154,154,True
60,1,0,169,169,True
61,1,0,168,168,True
64,1,0,168,168,True
65,1,0,196,196,True
69,1,0,169,169,True
70,1,0,234,234,True
73,1,0,168,168,True
78,1,0,154,154,True
83,1,0,168,168,True
88,1,0,168,168,True
94,1,0,196,196,True
95,1,0,168,168,True
97,1,0,154,154,True
3,1,1,148,147,True
5,1,1,148,147,True
10,2,1,148,147,True
17,1,1,224,223,True
26,2,1,325,324,True
28,1,1,325,324,True
31,2,1,200,199,True
37,1,1,148,147,True
42,1,1,148,147,True
49,1,1,200,199,True
52,2,1,154,153,True
53,2,1,154,153,True
64,2,1,168,167,True
66,1,1,168,167,True
75,1,1,286,285,True
80,1,1,168,167,True
82,1,1,168,167,True
91,1,1,168,167,True
93,1,1,154,153,True
94,2,1,196,195,True
95,2,1,168,167,True
1,1,2,136,134,True
2,1,2,224,222,True
3,2,2,148,146,True
20,2,2,200,198,True
27,1,2,147,145,True
29,1,2,200,198,True
31,3,2,200,198,True
35,1,2,325,323,True
42,2,2,148,146,True
47,2,2,200,198,True
48,1,2,200,198,True
50,1,2,154,152,True
64,3,2,168,166,True
73,2,2,168,166,True
74,1,2,168,166,True
79,1,2,169,167,True
86,1,2,154,152,True
91,2,2,168,166,True
93,2,2,154,152,True
97,2,2,154,152,True
5,2,3,148,145,True
6,1,3,136,133,True
13,1,3,136,133,True
17,2,3,224,221,True
26,3,3,325,322,True
32,1,3,224,221,True
34,2,3,148,145,True
35,2,3,325,322,True
44,1,3,136,133,True
47,3,3,200,197,True
50,2,3,154,151,True
52,3,3,154,151,True
57,2,3,154,151,True
60,2,3,169,166,True
69,2,3,169,166,True
75,2,3,286,283,True
86,2,3,154,151,True
94,3,3,196,193,True
98,1,3,168,165,True
3,3,4,148,144,True
5,3,4,148,144,True
7,1,4,148,144,True
12,1,4,136,132,True
18,1,4,325,321,True
20,3,4,200,196,True
22,1,4,168,164,True
27,2,4,147,143,True
39,1,4,147,143,True
42,3,4,148,144,True
44,2,4,136,132,True
45,1,4,325,321,True
47,4,4,200,196,True
53,3,4,154,150,True
54,1,4,154,150,True
57,3,4,154,150,True
65,2,4,196,192,True
67,1,4,196,192,True
70,2,4,234,230,True
84,1,4,168,164,True
90,1,4,319,315,True
94,4,4,196,192,True
95,3,4,168,164,True
96,1,4,196,192,True
97,3,4,154,150,True
99,1,4,154,150,True
2,2,5,224,219,True
14,1,5,148,143,True
21,1,5,224,219,True
23,2,5,224,219,True
39,2,5,147,142,True
40,2,5,200,195,True
43,1,5,148,143,True
45,2,5,325,320,True
47,5,5,200,195,True
50,3,5,234,229,True
55,1,5,154,149,True
56,1,5,168,163,True
66,2,5,168,163,True
77,1,5,154,149,True
82,2,5,168,163,True
83,2,5,168,163,True
84,2,5,168,163,True
85,1,5,234,229,True
86,3,5,154,149,True
92,1,5,168,163,True
94,5,5,196,191,True
95,4,5,168,163,True
5,4,6,148,142,True
10,3,6,148,142,True
17,3,6,224,218,True
20,4,6,200,194,True
29,2,6,200,194,True
31,4,6,200,194,True
42,4,6,148,142,True
55,2,6,154,148,True
62,1,6,168,162,True
68,1,6,286,280,True
73,3,6,168,162,True
74,2,6,168,162,True
78,2,6,154,148,True
92,2,6,168,162,True
98,2,6,168,162,True
3,4,7,325,318,True
4,2,7,224,217,True
8,1,7,148,141,True
10,4,7,148,141,True
13,2,7,136,129,True
16,1,7,224,217,True
27,3,7,147,140,True
30,2,7,136,129,True
35,3,7,325,318,True
