topology_seed,channel_seed,update_seed,policy,slot,node,fresh_score,orc_score,base_probability,backoff_factor,final_probability
1,0,0,freshness_backoff,50,0,0.5017315025817901,,0.19599290788880755,0.34658464699978675,0.06792813279510408
1,0,0,freshness_backoff,50,1,0.49923676709842324,,0.19455569522383703,0.3565028080280676,0.0693596516651508
1,0,0,freshness_backoff,50,2,0.4242367670984233,,0.15377734779087612,0.34506255670852476,0.053062804792575725
1,0,0,freshness_backoff,50,3,0.3273809664473759,,0.10983148128411123,0.35081193644947045,0.03853019463239283
1,0,0,freshness_backoff,50,4,0.3787315025817901,,0.13179116141539407,0.35444355043245257,0.04671252716768873
1,0,0,freshness_backoff,50,5,0.46023676709842326,,0.17271662830353854,0.3479882689940719,0.06010336050984091
1,0,0,freshness_backoff,50,6,0.3303809664473759,,0.11102916188972221,0.3549041347627669,0.039404708633907035
1,0,0,freshness_backoff,50,7,0.44223676709842324,,0.16308722999582415,0.35789028534625106,0.05836733527953518
1,0,0,freshness_backoff,50,8,0.4242367670984233,,0.15377734779087612,0.3297864295064883,0.050713682466930504
1,0,0,freshness_backoff,50,9,0.35173150258179015,,0.11985917250738162,0.2830077964730602,0.03392108029839847
1,0,0,freshness_backoff,50,10,0.49923676709842324,,0.19455569522383703,0.34696729838804125,0.06750446395782188
1,0,0,freshness_backoff,50,11,0.44523676709842325,,0.1646705442734214,0.34739384205500995,0.057205533048433475
1,0,0,freshness_backoff,50,12,0.43023676709842323,,0.15684381396356653,0.3497672812270558,0.0548588343873188
1,0,0,freshness_backoff,50,13,0.40023676709842326,,0.14189537819388262,0.34801207885072205,0.04938130554456251
1,0,0,freshness_backoff,50,14,0.39723676709842326,,0.1404545059687681,0.3511176374308457,0.04931605430227047
1,0,0,freshness_backoff,50,15,0.44223676709842324,,0.16308722999582415,0.35281935525493635,0.057540331337440194
1,0,0,freshness_backoff,50,16,0.3787315025817901,,0.13179116141539407,0.3559368633703347,0.04690933261412884
1,0,0,freshness_backoff,50,17,0.39123676709842325,,0.13760302358153273,0.2952452885156372,0.04062664439795366
1,0,0,freshness_backoff,50,18,0.5412367670984233,,0.21926423363594313,0.35043813758756787,0.07683854967494527
1,0,0,freshness_backoff,50,19,0.3063809664473759,,0.10174383275678853,0.3570701512077399,0.036329685746921477
