actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,candidate_id,dynamic_repeat_index,evaluated_on_full,evaluation_phase,mean_VAoI,mean_tail_VAoI,n_nodes,phase,phase_slots,search_probability_mean,topology_index
0.10066000000000001,0.0,0.1,-2.197235107421875,6,0,True,full,9.45009555555556,24.32681616161614,100,coarse,500,0.0999990522962828,0
0.10007999999999999,0.0,0.1,-2.197235107421875,6,1,True,full,9.669809090909093,25.20986262626263,100,coarse,500,0.0999990522962828,0
0.09768,0.0,0.1,-2.197235107421875,6,0,True,full,8.231717171717166,21.22897777777777,100,coarse,500,0.0999990522962828,1
0.10252,0.0,0.1,-2.197235107421875,6,1,True,full,7.742165656565664,19.920666666666644,100,coarse,500,0.0999990522962828,1
0.10048,0.0,0.1,-2.197235107421875,6,0,True,full,7.305236161616158,19.19304646464647,100,coarse,500,0.0999990522962828,2
0.09894,0.0,0.1,-2.197235107421875,6,1,True,full,8.011471717171716,21.183482828282838,100,coarse,500,0.0999990522962828,2
0.10002000000000001,0.0,0.1,-2.197235107421875,6,0,True,full,8.733555151515166,23.503284848484814,100,coarse,500,0.0999990522962828,3
0.09988,0.0,0.1,-2.197235107421875,6,1,True,full,8.10889474747475,21.415797979797965,100,coarse,500,0.0999990522962828,3
0.10148,0.0,0.1,-2.197235107421875,6,0,True,full,7.816686262626265,19.49619797979797,100,coarse,500,0.0999990522962828,4
0.10028000000000001,0.0,0.1,-2.197235107421875,6,1,True,full,8.152522222222219,20.46726060606063,100,coarse,500,0.0999990522962828,4
0.10124000000000001,0.0,0.1,-2.197235107421875,6,0,True,full,8.492772727272724,21.666214141414137,100,coarse,500,0.0999990522962828,5
0.10152,0.0,0.1,-2.197235107421875,6,1,True,full,8.540317373737379,21.795947474747468,100,coarse,500,0.0999990522962828,5
0.09974,0.0,0.1,-2.197235107421875,6,0,True,full,7.617160808080808,19.397078787878772,100,coarse,500,0.0999990522962828,6
0.09936,0.0,0.1,-2.197235107421875,6,1,True,full,7.894748484848485,20.245870707070697,100,coarse,500,0.0999990522962828,6
0.09954,0.0,0.1,-2.197235107421875,6,0,True,full,7.718652323232326,19.84152323232324,100,coarse,500,0.0999990522962828,7
0.09958,0.0,0.1,-2.197235107421875,6,1,True,full,7.804979595959592,19.97723636363634,100,coarse,500,0.0999990522962828,7
0.09802,0.0,0.1,-2.197235107421875,6,0,True,full,7.853326666666666,20.170884848484825,100,coarse,500,0.0999990522962828,8
0.09654,0.0,0.1,-2.197235107421875,6,1,True,full,7.764807676767681,20.828072727272723,100,coarse,500,0.0999990522962828,8
0.10088,0.0,0.1,-2.197235107421875,6,0,True,full,9.50876444444444,23.92362424242422,100,coarse,500,0.0999990522962828,9
0.09852,0.0,0.1,-2.197235107421875,6,1,True,full,10.610058585858594,27.10048484848484,100,coarse,500,0.0999990522962828,9
0.10086,0.0,0.1,-2.197235107421875,6,0,True,full,7.4073173737373725,19.151907070707068,100,coarse,500,0.0999990522962828,10
0.10096,0.0,0.1,-2.197235107421875,6,1,True,full,7.402055757575758,19.45691717171718,100,coarse,500,0.0999990522962828,10
0.10157999999999999,0.0,0.1,-2.197235107421875,6,0,True,full,8.660892929292928,22.852121212121215,100,coarse,500,0.0999990522962828,11
0.10189999999999999,0.0,0.1,-2.197235107421875,6,1,True,full,8.07512141414142,20.888985858585862,100,coarse,500,0.0999990522962828,11
0.10024,0.0,0.1,-2.197235107421875,6,0,True,full,8.679443434343431,22.110359595959597,100,coarse,500,0.0999990522962828,12
0.09766,0.0,0.1,-2.197235107421875,6,1,True,full,8.626322222222223,22.104909090909096,100,coarse,500,0.0999990522962828,12
0.09917999999999999,0.0,0.1,-2.197235107421875,6,0,True,full,7.531052727272732,19.010016161616164,100,coarse,500,0.0999990522962828,13
0.09974,0.0,0.1,-2.197235107421875,6,1,True,full,7.814631515151518,19.79490505050507,100,coarse,500,0.0999990522962828,13
0.09826,0.0,0.1,-2.197235107421875,6,0,True,full,8.991100000000007,23.059070707070727,100,coarse,500,0.0999990522962828,14
0.10328,0.0,0.1,-2.197235107421875,6,1,True,full,8.253938989898987,20.987280808080808,100,coarse,500,0.0999990522962828,14
0.10064000000000001,0.0,0.1,-2.197235107421875,6,0,True,full,7.3685739393939365,18.989228282828265,100,coarse,500,0.0999990522962828,15
0.09922,0.0,0.1,-2.197235107421875,6,1,True,full,7.641096969696967,19.389240404040407,100,coarse,500,0.0999990522962828,15
0.10148,0.0,0.1,-2.197235107421875,6,0,True,full,8.37714848484848,21.782848484848465,100,coarse,500,0.0999990522962828,16
0.09938000000000001,0.0,0.1,-2.197235107421875,6,1,True,full,8.377638181818183,22.035272727272723,100,coarse,500,0.0999990522962828,16
0.09744,0.0,0.1,-2.197235107421875,6,0,True,full,7.362859595959592,18.940238383838384,100,coarse,500,0.0999990522962828,17
0.09778,0.0,0.1,-2.197235107421875,6,1,True,full,7.168421818181813,18.552804040404048,100,coarse,500,0.0999990522962828,17
0.09988,0.0,0.1,-2.197235107421875,6,0,True,full,7.655227070707067,19.562424242424257,100,coarse,500,0.0999990522962828,18
0.09682,0.0,0.1,-2.197235107421875,6,1,True,full,8.119833939393937,21.067280808080803,100,coarse,500,0.0999990522962828,18
0.09795999999999999,0.0,0.1,-2.197235107421875,6,0,True,full,7.914350101010101,20.072383838383818,100,coarse,500,0.0999990522962828,19
0.10012,0.0,0.1,-2.197235107421875,6,1,True,full,7.7943002020201995,19.931454545454542,100,coarse,500,0.0999990522962828,19
0.08816,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,10.436948686868693,26.97964444444445,100,coarse,500,0.0875004658943392,0
0.08772,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,10.128789090909093,25.914666666666676,100,coarse,500,0.0875004658943392,0
0.0861,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.632995151515146,21.82532525252525,100,coarse,500,0.0875004658943392,1
0.09012,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.463476767676775,21.766068686868678,100,coarse,500,0.0875004658943392,1
0.08786,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,7.604290303030298,19.557414141414135,100,coarse,500,0.0875004658943392,2
0.08782,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.117645252525254,21.18521616161614,100,coarse,500,0.0875004658943392,2
0.08786,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.543092323232319,22.442779797979803,100,coarse,500,0.0875004658943392,3
0.08696,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.192755959595967,21.557628282828276,100,coarse,500,0.0875004658943392,3
0.08858,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.699790101010105,22.17675555555553,100,coarse,500,0.0875004658943392,4
0.0882,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.620898181818191,21.724654545454527,100,coarse,500,0.0875004658943392,4
0.08816,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.95487494949495,22.684101010101006,100,coarse,500,0.0875004658943392,5
0.0895,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,9.164077373737372,23.129107070707075,100,coarse,500,0.0875004658943392,5
0.08715999999999999,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.13311939393939,20.678759595959598,100,coarse,500,0.0875004658943392,6
0.0874,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.31804585858586,21.319458585858598,100,coarse,500,0.0875004658943392,6
0.08768000000000001,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.32580484848485,21.45397171717173,100,coarse,500,0.0875004658943392,7
0.08712,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.142675353535344,20.823793939393926,100,coarse,500,0.0875004658943392,7
0.0863,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.287731111111112,21.377547474747477,100,coarse,500,0.0875004658943392,8
0.08385999999999999,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.009605050505048,21.429983838383855,100,coarse,500,0.0875004658943392,8
0.0875,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,10.051380202020201,25.356044444444457,100,coarse,500,0.0875004658943392,9
0.08622,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,10.49938262626262,26.14425454545454,100,coarse,500,0.0875004658943392,9
0.08875999999999999,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.247404242424249,21.474553535353547,100,coarse,500,0.0875004658943392,10
0.08856,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,7.516524040404034,19.712715151515134,100,coarse,500,0.0875004658943392,10
0.08884,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.994923636363636,23.618496969696963,100,coarse,500,0.0875004658943392,11
0.08900000000000001,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.527140808080805,21.919923232323214,100,coarse,500,0.0875004658943392,11
0.08704,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,9.23181070707071,23.232383838383825,100,coarse,500,0.0875004658943392,12
0.08544,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.986079595959598,22.741862626262588,100,coarse,500,0.0875004658943392,12
0.0868,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.299807272727277,20.867850505050505,100,coarse,500,0.0875004658943392,13
0.08828,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.174033535353527,20.54369696969696,100,coarse,500,0.0875004658943392,13
0.0864,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,9.455815555555551,24.630941414141407,100,coarse,500,0.0875004658943392,14
0.09068,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.628866262626257,21.815054545454544,100,coarse,500,0.0875004658943392,14
0.08824,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,7.80204909090909,19.922751515151525,100,coarse,500,0.0875004658943392,15
0.08662,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.15848262626263,20.285490909090914,100,coarse,500,0.0875004658943392,15
0.08872,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.459788484848492,21.857462626262624,100,coarse,500,0.0875004658943392,16
0.08622,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.677507070707073,22.30570505050505,100,coarse,500,0.0875004658943392,16
0.08552,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,7.794810303030306,20.168436363636363,100,coarse,500,0.0875004658943392,17
0.08582000000000001,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,7.525037575757576,19.551276767676768,100,coarse,500,0.0875004658943392,17
0.08798,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.661834949494954,22.177757575757578,100,coarse,500,0.0875004658943392,18
0.08454,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.61308545454545,22.12209696969695,100,coarse,500,0.0875004658943392,18
0.08544,0.0,0.08750000000000002,-2.34454345703125,5,0,True,full,8.219070909090913,20.589777777777755,100,coarse,500,0.0875004658943392,19
0.08721999999999999,0.0,0.08750000000000002,-2.34454345703125,5,1,True,full,8.725115353535344,22.558234343434364,100,coarse,500,0.0875004658943392,19
0.0916,0.0,0.09062500000000001,-2.3060302734375,7,0,True,full,9.92454363636364,25.464096969696953,100,refine,500,0.09062476625872168,0
0.0909,0.0,0.09062500000000001,-2.3060302734375,7,1,True,full,9.94886868686869,25.978193939393943,100,refine,500,0.09062476625872168,0
0.08892,0.0,0.09062500000000001,-2.3060302734375,7,0,True,full,8.635524040404041,22.000775757575752,100,refine,500,0.09062476625872168,1
0.09326000000000001,0.0,0.09062500000000001,-2.3060302734375,7,1,True,full,8.435831111111101,21.80522828282828,100,refine,500,0.09062476625872168,1
0.0909,0.0,0.09062500000000001,-2.3060302734375,7,0,True,full,7.572476363636363,19.82921212121212,100,refine,500,0.09062476625872168,2
0.09034,0.0,0.09062500000000001,-2.3060302734375,7,1,True,full,8.066341010101002,21.025745454545454,100,refine,500,0.09062476625872168,2
0.09104,0.0,0.09062500000000001,-2.3060302734375,7,0,True,full,8.490023434343431,22.280525252525266,100,refine,500,0.09062476625872168,3
0.09023999999999999,0.0,0.09062500000000001,-2.3060302734375,7,1,True,full,8.178671515151517,21.568496969696948,100,refine,500,0.09062476625872168,3
0.09205999999999999,0.0,0.09062500000000001,-2.3060302734375,7,0,True,full,8.392227474747479,21.34685656565655,100,refine,500,0.09062476625872168,4
0.09134,0.0,0.09062500000000001,-2.3060302734375,7,1,True,full,8.434518787878783,21.167345454545455,100,refine,500,0.09062476625872168,4
