slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.504747474747475,29.0,25.0,28.0,27.466666666666665,60.463737373737374,7,51,7,448,2537,0.0,0.0,0.0,18.0564,29.0,17.0376,29.0,11.504747474747475,29.0,0.0
110,11.230808080808082,32.0,26.0,30.0,28.87272727272727,58.80767676767677,9,58,9,748,4586,0.0,0.0,0.0,16.3244,32.0,18.1928,31.0,11.230808080808082,32.0,0.0
120,11.307979797979797,34.0,26.0,31.0,29.684848484848484,59.39979797979798,6,52,6,195,496,0.0,0.0,0.0,17.4192,34.0,17.6512,32.0,11.307979797979797,34.0,0.0
130,10.298686868686868,35.0,24.0,32.0,28.22222222222222,53.67272727272727,13,62,12,404,3307,0.0,0.0,0.0,14.2636,35.0,16.1032,33.0,10.298686868686868,35.0,0.0
140,10.313939393939394,36.0,23.0,34.0,28.187878787878788,54.156363636363636,14,57,14,336,1594,0.0,0.0,0.0,15.4844,26.0,15.6876,36.0,10.313939393939394,36.0,0.0
150,10.268585858585858,36.0,23.0,29.070000000001528,26.684848484848484,54.796868686868685,13,65,12,365,2057,0.0,0.0,0.0,17.282,29.0,13.9812,36.0,10.268585858585858,36.0,0.0
160,10.405858585858585,38.0,24.0,32.06000000000131,28.355555555555554,56.48888888888889,7,41,7,313,1579,0.0,0.0,0.0,18.272,32.0,13.7312,38.0,10.405858585858585,38.0,0.0
170,10.354343434343434,40.0,24.0,33.07000000000153,29.0,57.96,10,60,10,368,1282,0.0,0.0,0.0,17.734,33.0,13.9928,40.0,10.354343434343434,40.0,0.0
180,10.732525252525253,41.0,26.0,33.080000000001746,30.545454545454547,60.39878787878788,8,46,8,427,2493,0.0,0.0,0.0,18.1764,33.0,15.254,41.0,10.732525252525253,41.0,0.0
190,10.516969696969698,41.0,28.0,33.080000000001746,31.804040404040403,59.54343434343434,8,45,8,444,2291,0.0,0.0,0.0,17.6876,33.0,14.8784,41.0,10.516969696969698,41.0,0.0
200,10.385656565656566,47.0,25.0,35.12000000000262,33.121212121212125,57.973030303030306,9,47,9,799,5356,0.0,0.0,0.0,16.3252,35.0,14.3448,47.0,10.385656565656566,47.0,0.0
210,9.518484848484848,48.0,23.0,30.18000000000393,29.68686868686869,52.545959595959594,10,66,10,695,3408,0.0,0.0,0.0,13.4724,30.0,14.3392,48.0,9.518484848484848,48.0,0.0
220,8.746565656565657,50.0,21.0,33.17000000000371,28.703030303030303,48.25757575757576,10,64,10,545,2357,0.0,0.0,0.0,11.0852,33.0,14.0492,50.0,8.746565656565657,50.0,0.0
230,8.765252525252524,51.0,21.0,34.17000000000371,28.951515151515153,47.42787878787879,15,58,13,642,2916,0.0,0.0,0.0,11.7156,34.0,13.4704,51.0,8.765252525252524,51.0,0.0
240,9.062323232323232,54.0,21.0,32.2200000000048,28.75151515151515,47.91171717171717,11,43,10,188,720,0.0,0.0,0.0,12.0572,25.0,13.6492,54.0,9.062323232323232,54.0,0.0
250,8.997676767676767,58.0,20.0,26.320000000006985,30.09292929292929,47.95979797979798,15,53,14,660,3287,0.0,0.0,0.0,10.7036,25.0,15.3076,58.0,8.997676767676767,58.0,0.0
260,8.908383838383838,62.0,20.0,30.320000000006985,31.294949494949496,48.14111111111111,6,44,6,549,3082,0.0,0.0,0.0,10.6352,26.0,14.1784,62.0,8.908383838383838,62.0,0.0
270,8.375656565656566,64.0,19.0,32.320000000006985,30.923232323232323,46.147474747474746,9,58,8,695,3869,0.0,0.0,0.0,9.552,28.0,13.1156,64.0,8.375656565656566,64.0,0.0
280,8.316969696969696,66.0,17.0,32.34000000000742,29.268686868686867,45.36737373737374,11,54,11,929,5838,0.0,0.0,0.0,10.4232,28.0,10.6152,66.0,8.316969696969696,66.0,0.0
290,8.123333333333333,67.0,16.0,30.370000000008076,28.44040404040404,44.48222222222222,8,53,8,152,616,0.0,0.0,0.0,11.5756,30.0,9.9572,67.0,8.123333333333333,67.0,0.0
300,8.527878787878787,69.0,17.0,25.440000000009604,29.036363636363635,47.55686868686869,12,66,12,811,4135,0.0,0.0,0.0,11.7776,25.0,11.5528,69.0,8.527878787878787,69.0,0.0
310,9.08868686868687,71.0,18.0,27.440000000009604,30.15959595959596,49.21787878787879,8,46,8,473,2063,0.0,0.0,0.0,12.2072,27.0,12.918,71.0,9.08868686868687,71.0,0.0
320,9.533030303030303,73.0,19.0,31.420000000009168,31.383838383838384,52.14757575757576,5,40,5,557,2299,0.0,0.0,0.0,12.558,31.0,14.1732,73.0,9.533030303030303,73.0,0.0
330,9.491111111111111,73.0,20.0,25.480000000010477,31.608080808080807,53.113838383838385,10,57,10,300,1274,0.0,0.0,0.0,12.906,21.0,14.4532,73.0,9.491111111111111,73.0,0.0
340,10.141010101010101,76.0,22.0,25.510000000011132,33.707070707070706,56.68525252525252,4,31,4,238,1191,0.0,0.0,0.0,14.354,24.0,15.798,76.0,10.141010101010101,76.0,0.0
350,10.916363636363636,77.0,24.0,27.500000000010914,35.41818181818182,60.34767676767677,14,58,14,255,1075,0.0,0.0,0.0,15.2468,26.0,16.8832,77.0,10.916363636363636,77.0,0.0
360,11.072020202020202,82.0,26.0,30.52000000001135,37.86666666666667,60.58040404040404,13,64,13,317,1148,0.0,0.0,0.0,14.9868,29.0,17.98,82.0,11.072020202020202,82.0,0.0
