node_i,node_j,curvature,bottleneck_importance
0,12,0.3571428571428571,0.0
0,21,0.3125,0.0
0,30,0.5,0.0
0,39,0.025000000000000022,0.0
1,2,-0.04999999999999982,0.13636363636363588
1,4,-0.19285714285714284,0.5259740259740259
1,7,0.3222222222222223,0.0
1,8,0.4,0.0
1,19,-0.20000000000000018,0.5454545454545459
1,22,-0.028571428571428692,0.07792207792207824
1,24,0.10555555555555562,0.0
1,26,0.20000000000000007,0.0
1,31,-0.02857142857142847,0.07792207792207764
1,36,-0.050000000000000044,0.13636363636363646
2,4,0.363095238095238,0.0
2,7,0.11111111111111138,0.0
2,8,0.050000000000000155,0.0
2,13,0.11904761904761885,0.0
2,15,0.22023809523809512,0.0
2,17,0.08333333333333348,0.0
2,20,0.18452380952380965,0.0
2,24,0.13888888888888906,0.0
2,25,0.18452380952380965,0.0
2,27,0.11904761904761918,0.0
2,36,0.5416666666666667,0.0
3,5,-0.19999999999999996,0.5454545454545453
3,10,0.44999999999999996,0.0
3,14,0.44999999999999996,0.0
3,29,0.475,0.0
3,37,0.3666666666666666,0.0
4,7,-0.03174603174603163,0.08658008658008627
4,8,-0.09285714285714253,0.25324675324675233
4,13,0.2500000000000001,0.0
4,15,0.2857142857142858,0.0
4,17,0.21428571428571452,0.0
4,20,0.3214285714285714,0.0
4,25,0.3214285714285714,0.0
4,27,0.2500000000000001,0.0
4,28,0.22023809523809523,0.0
4,32,0.17857142857142871,0.0
4,35,0.1428571428571429,0.0
4,36,0.36309523809523836,0.0
5,6,-0.125,0.3409090909090909
5,23,-0.3636363636363633,0.9917355371900817
5,29,-0.125,0.3409090909090909
6,23,0.14772727272727293,0.0
6,34,0.05681818181818199,0.0
6,38,0.20833333333333337,0.0
7,8,0.36111111111111116,0.0
7,22,-0.0952380952380949,0.25974025974025877
7,24,0.11111111111111094,0.0
7,27,-0.21031746031746024,0.5735930735930733
7,31,-0.0952380952380949,0.25974025974025877
7,36,0.11111111111111116,0.0
8,15,-0.13571428571428568,0.37012987012987
8,22,-0.12857142857142878,0.3506493506493512
8,24,0.2055555555555557,0.0
8,26,0.19999999999999996,0.0
8,31,-0.12857142857142878,0.3506493506493512
8,36,0.050000000000000044,0.0
9,15,0.25,0.0
9,16,0.19047619047619047,0.0
9,18,0.02857142857142858,0.0
9,20,0.14285714285714302,0.0
9,24,0.0,-0.0
9,25,0.14285714285714302,0.0
9,28,0.1071428571428572,0.0
10,14,0.625,0.0
10,29,0.375,0.0
10,37,0.5,0.0
11,19,0.475,0.0
11,22,0.3035714285714286,0.0
11,31,0.3035714285714286,0.0
11,33,0.625,0.0
12,21,0.4732142857142858,0.0
12,23,0.11038961038961048,0.0
12,30,0.4,0.0
12,34,0.22077922077922085,0.0
12,38,0.30952380952380965,0.0
12,39,0.14761904761904776,0.0
13,15,0.14285714285714302,0.0
13,17,0.48901098901098916,0.0
13,20,0.3571428571428572,0.0
13,23,-0.07792207792207795,0.21251475796930347
13,25,0.3571428571428572,0.0
13,27,0.4642857142857143,0.0
13,28,0.3035714285714288,0.0
13,32,0.2619047619047621,0.0
13,34,-0.03571428571428559,0.09740259740259705
13,35,0.3571428571428572,0.0
13,36,0.1190476190476194,0.0
13,39,0.0976190476190476,0.0
14,29,0.375,0.0
14,37,0.5,0.0
15,16,0.11904761904761907,0.0
15,18,0.014285714285714457,0.0
15,20,0.2857142857142857,0.0
15,24,0.023809523809523947,0.0
15,25,0.2857142857142857,0.0
15,28,0.2261904761904765,0.0
15,32,0.14285714285714313,0.0
15,35,0.07142857142857162,0.0
15,36,0.22023809523809545,0.0
16,24,0.11111111111111116,0.0
17,20,0.32417582417582425,0.0
17,23,-0.055944055944055826,0.15257469802924314
17,25,0.32417582417582436,0.0
17,27,0.4752747252747255,0.0
17,28,0.28205128205128216,0.0
17,32,0.2564102564102565,0.0
17,34,-0.013986013986014179,0.03814367450731139
