node,x,y,label
0,53.12571822650092,122.93039773884303,0
1,193.184260227209,133.06576827728247,0
2,72.26602134487985,134.40605607181968,0
3,111.32008730465289,219.58500375739578,0
4,134.41284942572787,194.32050164605297,0
5,138.6277187421959,221.77694887962014,0
6,123.6928939873936,146.9207746274702,0
7,122.82865257767435,207.43601392407754,0
8,151.4755327659667,77.03121026590888,0
9,50.29771707647825,179.1293868003169,0
10,169.6718279657256,195.97407638403217,0
11,139.44030924643243,165.4452559607071,0
12,133.53922423114443,165.72150691682955,0
13,90.24259266655017,90.45494024130912,0
14,63.304741306012374,153.44169027867906,0
15,96.00563483699274,222.4950404054652,0
16,113.34295428137884,223.9533643049747,0
17,106.94234213328241,157.36264837690294,0
18,176.91054525071414,100.51343221575681,0
19,162.11894618174333,156.52976145469967,0
20,83.24809876964792,187.00352142302876,0
21,72.77165497034284,100.99094714725283,0
22,143.48916366573664,185.5188766726738,0
23,126.81050491827331,213.12494351706073,0
24,116.8171611677538,110.30528731736517,0
25,112.55410039675502,114.40109273299124,0
26,142.75056823623316,154.23762952690413,0
27,132.54881830810515,83.2428245569039,0
28,120.15357317233854,79.41252647790373,0
29,95.27588069343177,208.3675002502403,0
30,75.13273049902762,95.46583530423942,0
31,132.18676835022603,138.57249106181365,0
32,116.77780250699792,122.94215749713935,0
33,189.5420881882489,121.61064603898174,0
34,169.99940608892712,150.07139538748473,0
35,133.03778713287375,141.60762690442095,0
36,154.3047537447843,141.2958923248818,0
37,102.64979118359763,200.97595542233248,0
38,157.22117040904567,197.28847699695228,0
39,46.899213480167745,157.9725205530649,0
40,320.72941929715836,208.44423912697414,1
41,280.7382759834269,96.05579225244858,1
42,268.4410885049308,125.59964722979564,1
43,266.019966473871,167.50195806970063,1
44,282.3644035898956,97.61117692681356,1
45,248.83923665013054,105.06696019918148,1
46,341.01142173290486,175.93792506369016,1
47,340.2708856085642,135.21117469997685,1
48,297.1091617578731,170.6379405031796,1
49,255.36431043984592,96.52559746418997,1
50,300.74828990154316,196.99585197882647,1
51,221.75919338424683,114.96898088146791,1
52,217.5254967586685,196.86232567523902,1
53,324.4671082115723,170.45371556303633,1
54,287.4656523287425,146.06790092777214,1
55,308.42881585187877,183.35368395187118,1
56,270.94236204737564,106.43059883043,1
57,339.94596451345507,126.76652762574523,1
58,259.09810733370495,146.38632514195578,1
59,260.0834300680733,166.4270878464111,1
60,341.48414150491334,171.9906684811887,1
61,296.9996930440225,176.51170618946816,1
62,221.46459007119137,121.43082129153763,1
63,356.03153768280504,157.98750813648306,1
64,230.91165464488247,199.325342131382,1
65,292.97327816424496,111.40586206337463,1
66,259.6663333715232,88.16240185753836,1
67,298.69769878329987,149.0370813095486,1
68,245.94769280840003,183.7443658626444,1
69,252.89580338329054,84.36139929931011,1
70,309.94103084973773,221.01646332260125,1
71,245.5462268307394,183.10554813712875,1
72,240.0171071684288,206.29630752052645,1
73,338.4091551238376,203.36869871794207,1
74,353.33109323166786,137.40087813539583,1
75,283.7790144131831,210.26279974093148,1
76,212.9268017608204,171.12224387432803,1
77,236.61406230771632,112.83915166283887,1
78,278.50589304188475,92.4896589821039,1
79,275.63930015052216,95.13988964447873,1
