slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.1304040404040405,17.0,13.0,17.0,15.444444444444445,67.06474747474748,7,42,7,263,984,0.0,0.0,0.0,8.9752,17.0,8.9048,17.0,6.1304040404040405,17.0,0.0
110,6.460808080808081,19.0,14.0,17.0,16.046464646464646,70.58555555555556,9,42,9,451,1465,0.0,0.0,0.0,9.4516,19.0,9.9788,17.0,6.460808080808081,19.0,0.0
120,6.581313131313132,20.0,15.0,19.0,16.937373737373736,72.54252525252525,6,42,6,263,802,0.0,0.0,0.0,10.0264,20.0,10.2788,19.0,6.581313131313132,20.0,0.0
130,6.7724242424242425,20.0,16.0,19.0,17.36969696969697,73.64959595959596,13,45,12,62,129,0.0,0.0,0.0,10.4452,20.0,10.1104,19.0,6.7724242424242425,20.0,0.0
140,6.545151515151515,22.0,16.0,18.0,17.68080808080808,71.48989898989899,14,43,11,236,843,0.0,0.0,0.0,9.5072,22.0,10.444,21.0,6.545151515151515,22.0,0.0
150,6.561111111111111,23.0,17.0,18.0,17.88282828282828,73.30464646464647,13,53,13,402,1668,0.0,0.0,0.0,9.4928,23.0,10.7072,22.0,6.561111111111111,23.0,0.0
160,6.681818181818182,24.0,16.0,20.0,18.618181818181817,75.71262626262626,7,32,7,136,298,0.0,0.0,0.0,9.604,20.0,11.0516,24.0,6.681818181818182,24.0,0.0
170,6.648686868686869,26.0,16.0,19.01000000000022,18.553535353535352,77.67565656565657,10,41,9,346,1176,0.0,0.0,0.0,9.654,20.0,11.1544,26.0,6.648686868686869,26.0,0.0
180,6.477474747474748,20.0,16.0,20.0,18.288888888888888,77.18242424242425,8,35,8,216,694,0.0,0.0,0.0,9.4484,20.0,10.9084,20.0,6.477474747474748,20.0,0.0
190,6.34050505050505,22.0,16.0,21.01000000000022,19.058585858585857,75.46676767676767,8,35,8,351,991,0.0,0.0,0.0,9.12,21.0,10.32,22.0,6.34050505050505,22.0,0.0
200,6.225757575757576,24.0,16.0,22.020000000000437,19.626262626262626,73.860101010101,10,35,9,648,2761,0.0,0.0,0.0,9.3748,22.0,9.0148,24.0,6.225757575757576,24.0,0.0
210,5.292525252525253,25.0,13.0,24.01000000000022,17.397979797979797,63.66080808080808,10,50,10,660,2428,0.0,0.0,0.0,7.2124,24.0,7.8512,25.0,5.292525252525253,25.0,0.0
220,5.195353535353536,26.0,13.0,17.090000000001965,16.80808080808081,61.59626262626263,10,47,10,388,1098,0.0,0.0,0.0,7.1144,17.0,7.4292,26.0,5.195353535353536,26.0,0.0
230,4.953636363636364,28.0,12.0,18.100000000002183,17.084848484848486,58.434444444444445,16,43,11,554,1700,0.0,0.0,0.0,6.8608,18.0,7.0732,28.0,4.953636363636364,28.0,0.0
240,4.923939393939394,29.0,12.0,20.090000000001965,17.20808080808081,57.50484848484849,11,35,10,332,1091,0.0,0.0,0.0,7.0236,20.0,6.6552,29.0,4.923939393939394,29.0,0.0
250,5.0916161616161615,29.0,12.0,20.090000000001965,17.022222222222222,58.63040404040404,15,37,13,368,1178,0.0,0.0,0.0,6.9896,20.0,7.3492,29.0,5.0916161616161615,29.0,0.0
260,5.106969696969697,30.0,12.0,18.12000000000262,17.395959595959596,59.26989898989899,6,33,6,218,602,0.0,0.0,0.0,6.5172,16.0,7.7032,30.0,5.106969696969697,30.0,0.0
270,5.232424242424242,31.0,12.0,18.130000000002838,17.87878787878788,61.77444444444444,8,40,8,193,552,0.0,0.0,0.0,7.2768,18.0,7.1964,31.0,5.232424242424242,31.0,0.0
280,5.633030303030303,31.0,13.0,20.1100000000024,18.34949494949495,65.09969696969696,11,36,10,177,475,0.0,0.0,0.0,7.9576,19.0,7.3164,31.0,5.633030303030303,31.0,0.0
290,5.737979797979798,31.0,14.0,21.100000000002183,18.628282828282828,65.65010101010101,8,37,7,331,1070,0.0,0.0,0.0,8.5824,21.0,6.9544,31.0,5.737979797979798,31.0,0.0
300,5.785757575757576,32.0,14.0,22.100000000002183,18.91919191919192,67.19161616161617,13,43,12,449,1594,0.0,0.0,0.0,9.0728,22.0,6.6156,32.0,5.785757575757576,32.0,0.0
310,5.643030303030303,32.0,13.0,24.080000000001746,18.446464646464648,66.61030303030303,8,36,8,309,805,0.0,0.0,0.0,8.7324,24.0,6.5032,32.0,5.643030303030303,32.0,0.0
