node_i,node_j,curvature
19,46,0.2333333333333334
19,48,0.13749999999999996
20,22,0.039583333333333415
20,24,0.13333333333333353
20,28,-0.061904761904761685
20,30,-0.10000000000000009
20,36,0.13095238095238104
20,39,0.07857142857142885
20,40,-0.20512820512820484
20,48,0.19583333333333341
21,23,0.2857142857142858
21,35,0.042857142857142816
21,45,0.1874999999999999
21,47,0.11428571428571421
21,62,-0.4999999999999998
22,24,0.392857142857143
22,27,0.003472222222222099
22,31,0.31250000000000033
22,33,0.2777777777777777
22,36,0.12946428571428603
22,37,0.2897727272727273
22,43,0.2500000000000002
22,46,0.31250000000000033
22,48,0.3125
23,32,0.08333333333333326
23,41,1.1102230246251565e-16
23,45,0.06250000000000011
23,47,0.37142857142857144
24,27,0.11111111111111116
24,31,0.21428571428571463
24,33,0.1865079365079365
24,36,0.1071428571428572
24,37,0.1915584415584416
24,39,-0.1785714285714286
24,46,0.21428571428571452
24,48,0.2901785714285714
25,42,0.33333333333333337
25,49,0.2803030303030305
26,28,0.20634920634920662
26,29,0.297979797979798
26,30,0.21111111111111136
26,44,0.38888888888888895
26,73,-0.7525252525252517
27,39,0.0793650793650793
28,29,0.37662337662337686
28,30,0.4738095238095238
28,35,-0.34999999999999964
28,39,0.2857142857142858
28,44,0.31746031746031733
28,45,-0.3839285714285714
29,30,0.32424242424242444
29,39,0.30519480519480535
29,44,0.4343434343434346
30,35,-0.30000000000000027
30,39,0.23095238095238102
30,44,0.2777777777777778
30,45,-0.32916666666666616
31,33,0.41666666666666685
31,37,0.49242424242424254
31,43,0.3750000000000001
31,46,0.5416666666666667
31,48,0.1770833333333336
32,41,0.20833333333333348
32,47,0.18333333333333324
33,37,0.4343434343434345
33,43,0.2777777777777778
33,46,0.41666666666666674
34,42,-0.06666666666666665
34,43,-0.09166666666666656
35,38,-0.050000000000000044
35,40,-0.1692307692307693
35,41,-0.016666666666666607
35,45,0.32500000000000007
36,40,-0.07692307692307665
36,43,0.06547619047619069
36,48,0.3035714285714287
37,43,0.3787878787878789
37,46,0.49242424242424243
38,40,0.1499999999999999
38,41,0.29166666666666674
38,45,-0.23750000000000004
38,49,0.14090909090909087
39,44,0.21428571428571408
39,48,-0.21428571428571397
40,41,-0.048076923076922906
40,48,-0.25721153846153855
40,49,0.146853146853147
41,47,0.07500000000000007
41,49,0.07196969696969713
42,49,0.1590909090909094
43,46,0.3750000000000001
43,48,0.14583333333333337
46,48,0.17708333333333348
50,53,0.24641148325358875
50,61,0.3535353535353536
50,65,0.4772727272727273
50,67,0.3084415584415584
50,72,0.2727272727272728
50,74,0.5454545454545454
50,76,0.3084415584415585
50,89,0.2727272727272728
50,92,0.36363636363636376
50,95,0.5454545454545454
50,96,0.5454545454545454
51,52,0.28787878787878785
51,58,-0.04444444444444451
51,59,-0.04861111111111116
51,66,0.13131313131313127
51,68,-0.2666666666666666
51,73,0.1313131313131315
51,79,-0.22222222222222232
51,80,-0.04513888888888862
51,84,0.33333333333333326
52,58,0.045454545454545414
52,59,-0.11931818181818166
52,62,-0.01298701298701288
52,66,0.27272727272727293
52,70,-0.06818181818181834
52,73,0.2727272727272728
52,79,-0.3484848484848482
52,80,0.014204545454545525
52,84,0.39204545454545436
52,85,-0.06818181818181812
53,55,-0.24671052631578916
53,60,-0.29122807017543906
53,61,0.19590643274853836
53,63,-0.12218045112781972
53,65,0.26535087719298256
53,67,0.3721804511278194
53,71,0.06275303643724706
53,72,0.3216374269005844
53,74,0.24641148325358853
53,76,0.3721804511278196
53,81,-0.20263157894736827
53,86,-0.05263157894736836
53,87,-0.0071770334928229484
53,88,0.16917293233082686
53,89,0.40526315789473655
53,92,0.37894736842105237
53,95,0.24641148325358853
53,96,0.24641148325358853
54,55,0.32291666666666663
54,58,0.2333333333333334
54,60,0.36666666666666703
54,63,0.20238095238095266
54,64,0.44166666666666676
54,70,0.34523809523809523
54,72,-0.30555555555555536
54,78,0.4416666666666669
54,80,0.26041666666666674
54,85,0.34523809523809545
54,97,0.48076923076923084
54,98,0.3974358974358976
55,58,0.05625000000000013
55,60,0.3479166666666669
55,61,-0.22916666666666674
55,63,0.299107142857143
55,64,0.25624999999999987
55,65,-0.27083333333333326
55,70,0.1562499999999999
55,72,-0.11805555555555558
55,78,0.25624999999999987
55,80,0.09375
55,85,0.15625000000000022
55,92,-0.22916666666666696
55,97,0.27163461538461553
55,98,0.19471153846153877
56,57,0.4
56,71,0.08461538461538476
56,75,0.1499999999999999
56,77,0.37222222222222234
56,81,0.3999999999999999
56,86,0.20000000000000007
56,87,0.15454545454545476
56,88,1.1102230246251565e-16
56,91,0.3250000000000002
56,94,0.04999999999999993
57,71,-0.01538461538461533
57,75,0.2499999999999999
57,77,0.4722222222222223
57,81,0.29999999999999993
57,86,0.10000000000000009
57,87,0.054545454545454786
57,91,0.4125000000000002
57,93,0.22499999999999987
57,94,-0.03750000000000009
58,60,0.13333333333333341
58,64,0.2999999999999997
58,66,0.22727272727272707
58,70,0.411904761904762
58,73,0.1363636363636367
58,78,0.2999999999999996
58,80,0.4854166666666666
58,84,0.0
58,85,0.411904761904762
58,97,0.25897435897435916
58,98,0.36410256410256436
59,62,-0.1517857142857142
59,69,0.1875
59,79,0.16666666666666674
59,82,0.1875
59,84,-0.125
59,99,0.04166666666666663
60,63,0.31666666666666676
60,64,0.2999999999999998
60,70,0.20000000000000007
60,72,-0.18888888888888888
60,78,0.2999999999999998
60,80,0.15833333333333333
60,85,0.20000000000000007
60,88,-0.27857142857142847
60,94,-0.3291666666666664
60,97,0.3153846153846154
60,98,0.2384615384615385
61,65,0.4027777777777779
61,72,0.2222222222222222
61,74,0.3535353535353536
61,92,0.3222222222222223
61,95,0.3535353535353537
61,96,0.3535353535353538
62,66,-0.0844155844155845
62,73,-0.03896103896103886
62,84,0.0892857142857143
63,70,0.03571428571428581
63,72,-0.01984126984126977
63,80,-0.008928571428571397
63,85,0.03571428571428592
63,88,-0.10714285714285698
63,89,-0.23095238095238058
63,92,-0.13095238095238093
63,94,-0.2678571428571428
63,97,0.15109890109890134
63,98,0.07417582417582436
64,70,0.37142857142857144
64,78,0.55
64,80,0.30000000000000004
64,85,0.37142857142857133
64,97,0.4115384615384615
64,98,0.41153846153846163
65,67,0.2857142857142858
65,72,0.29166666666666674
65,74,0.4772727272727273
65,76,0.2857142857142858
65,89,0.2833333333333333
65,92,0.39166666666666683
65,95,0.4772727272727273
65,96,0.4772727272727273
66,70,0.1201298701298702
66,73,0.40909090909090917
66,80,0.19602272727272718
66,84,0.2670454545454546
66,85,0.12012987012987009
66,97,-0.0034965034965035446
66,98,0.07342657342657344
67,71,0.07967032967032983
67,72,0.2420634920634922
67,74,0.30844155844155874
67,76,0.5357142857142857
67,86,-0.03571428571428581
67,87,0.009740259740260049
67,88,0.10714285714285732
67,89,0.47857142857142854
67,92,0.3571428571428572
67,95,0.3084415584415585
67,96,0.3084415584415585
68,79,0.04444444444444451
68,83,0.19999999999999996
68,90,0.19999999999999996
68,94,-0.5750000000000002
69,79,0.20833333333333326
69,82,0.625
69,99,0.33333333333333326
70,73,0.02922077922077926
70,78,0.37142857142857144
70,80,0.4285714285714285
70,85,0.5357142857142857
70,97,0.3708791208791211
70,98,0.48076923076923084
71,72,-0.07905982905982922
71,76,0.07967032967032961
71,77,-0.004273504273504258
71,81,0.21153846153846156
71,86,0.3621794871794872
71,87,0.4265734265734267
71,88,0.33241758241758257
71,89,0.08205128205128198
71,92,-0.0512820512820511
72,74,0.2727272727272727
72,76,0.24206349206349254
72,88,0.0555555555555558
72,89,0.2777777777777779
72,92,0.3888888888888892
72,95,0.2727272727272727
72,96,0.2727272727272727
72,97,-0.3247863247863245
73,80,0.10511363636363624
73,84,0.2670454545454546
73,85,0.02922077922077926
73,98,-0.0174825174825175
74,76,0.3084415584415584
74,89,0.2727272727272727
74,92,0.36363636363636376
74,95,0.5454545454545454
74,96,0.5454545454545454
75,77,0.288888888888889
75,91,0.3374999999999999
75,93,0.4999999999999999
76,86,-0.03571428571428559
76,87,0.009740259740259938
76,88,0.10714285714285732
76,89,0.47857142857142854
76,92,0.3571428571428571
76,95,0.3084415584415586
76,96,0.3084415584415586
77,81,0.2611111111111114
77,86,0.11111111111111127
77,87,0.06565656565656564
77,91,0.3680555555555558
77,93,0.26388888888888884
78,80,0.30000000000000016
78,85,0.37142857142857144
78,97,0.41153846153846163
78,98,0.4115384615384615
79,82,0.20833333333333348
79,83,0.19444444444444442
79,90,0.19444444444444442
79,99,0.33333333333333326
80,84,-0.03125
80,85,0.4285714285714287
80,97,0.2860576923076923
80,98,0.38701923076923106
81,86,0.33333333333333337
81,87,0.2954545454545455
81,88,0.12142857142857144
81,91,0.20000000000000007
81,94,0.10000000000000009
82,99,0.33333333333333326
83,90,0.625
83,99,0.16666666666666663
85,97,0.370879120879121
85,98,0.48076923076923084
86,87,0.4772727272727273
86,88,0.25
86,89,-0.03333333333333344
86,91,1.1102230246251565e-16
87,88,0.26948051948051965
87,89,0.012121212121212088
88,89,0.1428571428571428
88,92,0.04285714285714293
88,94,0.044642857142857095
89,92,0.4
89,95,0.2727272727272728
89,96,0.2727272727272728
90,99,0.16666666666666663
91,93,0.3125
91,94,-0.0625
92,95,0.36363636363636376
92,96,0.36363636363636376
95,96,0.5454545454545454
97,98,0.423076923076923
