slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.1358585858585855,17.0,13.0,17.0,15.444444444444445,67.14414141414142,7,42,7,254,952,0.0,0.0,0.0,8.9752,17.0,8.908,17.0,6.1358585858585855,17.0,0.0
110,6.468585858585858,19.0,14.0,17.0,16.046464646464646,70.74070707070707,9,42,9,440,1447,0.0,0.0,0.0,9.4516,19.0,9.982,17.0,6.468585858585858,19.0,0.0
120,6.6842424242424245,20.0,15.0,19.0,16.965656565656566,73.74616161616161,6,42,6,65,129,0.0,0.0,0.0,10.3792,20.0,10.2832,19.0,6.6842424242424245,20.0,0.0
130,6.884141414141414,20.0,16.0,19.0,17.434343434343436,74.94020202020202,12,46,11,76,156,0.0,0.0,0.0,10.8484,20.0,10.1196,19.0,6.884141414141414,20.0,0.0
140,6.582323232323232,22.0,16.0,18.0,17.717171717171716,72.02151515151515,14,43,11,236,853,0.0,0.0,0.0,9.6584,22.0,10.456,21.0,6.582323232323232,22.0,0.0
150,6.554343434343434,23.0,16.0,18.0,17.785858585858588,73.39161616161616,13,53,13,340,1398,0.0,0.0,0.0,9.4928,23.0,10.7208,22.0,6.554343434343434,23.0,0.0
160,6.670909090909091,24.0,15.0,20.0,18.171717171717173,75.87585858585858,6,19,6,63,135,0.0,0.0,0.0,9.604,20.0,11.064,24.0,6.670909090909091,24.0,0.0
170,6.6614141414141415,26.0,15.0,19.01000000000022,17.957575757575757,78.17646464646465,10,41,9,368,1227,0.0,0.0,0.0,9.654,20.0,11.166,26.0,6.6614141414141415,26.0,0.0
180,6.469292929292929,20.0,16.0,20.0,17.488888888888887,77.45050505050504,8,35,8,193,649,0.0,0.0,0.0,9.4484,20.0,10.9092,20.0,6.469292929292929,20.0,0.0
190,6.273232323232323,21.0,16.0,19.0,17.98787878787879,75.1120202020202,8,35,8,406,1161,0.0,0.0,0.0,9.12,21.0,10.2832,21.0,6.273232323232323,21.0,0.0
200,5.888888888888889,22.0,16.0,20.0,18.036363636363635,70.9889898989899,10,35,9,650,2550,0.0,0.0,0.0,8.6328,22.0,8.916,21.0,5.888888888888889,22.0,0.0
210,5.13050505050505,21.0,13.0,20.0,15.628282828282828,62.50979797979798,10,50,10,631,2063,0.0,0.0,0.0,6.8944,18.0,7.7292,21.0,5.13050505050505,21.0,0.0
220,5.174848484848485,20.0,13.0,17.030000000000655,15.606060606060606,61.83919191919192,10,47,10,384,1088,0.0,0.0,0.0,7.1144,17.0,7.318,20.0,5.174848484848485,20.0,0.0
230,4.905454545454545,22.0,13.0,18.040000000000873,15.917171717171717,58.43080808080808,16,43,11,552,1702,0.0,0.0,0.0,6.8608,18.0,6.9816,22.0,4.905454545454545,22.0,0.0
240,4.83969696969697,23.0,12.0,20.030000000000655,15.963636363636363,57.147171717171716,10,34,9,326,1058,0.0,0.0,0.0,6.894,20.0,6.5724,23.0,4.83969696969697,23.0,0.0
250,5.035151515151515,23.0,12.0,20.030000000000655,15.76969696969697,58.54959595959596,15,37,13,362,1170,0.0,0.0,0.0,6.9248,20.0,7.2688,23.0,5.035151515151515,23.0,0.0
260,5.056464646464646,24.0,12.0,18.06000000000131,16.195959595959597,59.295656565656564,6,33,6,204,580,0.0,0.0,0.0,6.5172,16.0,7.6188,24.0,5.056464646464646,24.0,0.0
