slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0
50,3.614949494949495,10.0,7.0,9.0,8.236363636363636,42.374242424242425,11,60,11,318,865,4.6776,9.0,4.3904,10.0
51,3.6733333333333333,10.0,8.0,9.0,8.527272727272727,42.61191919191919,7,55,7,327,907,4.856,9.0,4.4976,10.0
52,3.7627272727272727,10.0,8.0,9.0,8.652525252525253,43.35151515151515,7,42,7,128,303,4.956,9.0,4.6296,10.0
53,3.8466666666666667,10.0,8.0,9.0,8.773737373737374,44.20030303030303,7,49,7,62,159,5.036,9.0,4.7468,10.0
54,3.9238383838383837,10.0,8.0,9.0,8.824242424242424,44.56636363636363,9,49,9,318,721,5.228,9.0,4.7984,10.0
55,3.9395959595959598,11.0,8.0,9.0,8.94141414141414,44.85757575757576,7,30,7,324,933,5.272,9.0,4.8136,11.0
56,3.966161616161616,11.0,8.0,9.0,9.092929292929293,45.568888888888885,6,41,6,129,331,5.32,9.0,4.868,11.0
57,3.9957575757575756,11.0,9.0,9.0,9.181818181818182,46.08808080808081,5,45,5,193,499,5.42,9.0,4.9168,11.0
58,3.9931313131313133,11.0,9.0,9.0,9.181818181818182,46.602929292929296,8,50,8,160,521,5.44,9.0,4.974,11.0
59,3.966262626262626,11.0,9.0,9.0,9.272727272727273,46.47494949494949,6,49,6,480,1256,5.42,9.0,5.074,11.0
60,4.079191919191919,11.0,9.0,10.0,9.606060606060606,47.143535353535356,8,50,8,138,367,5.584,10.0,5.174,11.0
61,4.166363636363636,11.0,9.0,10.0,9.868686868686869,47.876666666666665,5,40,5,78,226,5.724,10.0,5.254,11.0
62,4.245858585858586,11.0,9.0,11.0,10.090909090909092,48.65878787878788,10,50,10,84,203,5.844,11.0,5.334,11.0
63,4.307979797979798,11.0,9.0,11.0,10.090909090909092,49.42919191919192,9,43,8,60,177,5.964,11.0,5.374,11.0
64,4.38959595959596,11.0,9.0,11.0,10.355555555555556,50.242222222222225,9,47,9,68,182,6.044,11.0,5.494,11.0
65,4.33010101010101,11.0,9.0,11.0,10.367676767676768,50.17979797979798,6,44,6,417,1282,6.132,11.0,5.4908,11.0
66,4.293232323232323,11.0,9.0,11.0,10.301010101010101,50.17080808080808,8,46,7,381,1157,6.1184,11.0,5.4812,11.0
67,4.297575757575758,12.0,9.0,11.0,10.628282828282828,50.55838383838384,6,38,6,214,551,6.1664,12.0,5.5412,11.0
68,4.332323232323232,12.0,9.0,12.0,10.85050505050505,50.906262626262624,14,55,13,263,745,6.1644,12.0,5.5832,12.0
69,4.308888888888889,12.0,10.0,12.0,11.066666666666666,51.28666666666667,13,61,13,230,628,6.0964,12.0,5.596,12.0
70,4.238484848484848,13.0,9.0,12.0,11.145454545454545,50.583636363636366,11,65,10,630,1885,5.9284,12.0,5.5508,13.0
71,4.248585858585859,13.0,9.0,12.0,11.092929292929293,50.626666666666665,9,50,9,323,890,5.9412,12.0,5.6308,13.0
72,4.270707070707071,13.0,10.0,12.0,11.212121212121213,50.38656565656566,9,56,9,423,1167,6.0256,12.0,5.5796,13.0
73,4.330909090909091,13.0,10.0,12.0,11.197979797979798,51.1950505050505,11,55,10,73,196,6.0852,12.0,5.6484,13.0
74,4.347979797979798,13.0,10.0,12.0,11.266666666666667,51.58434343434343,8,50,8,216,623,6.2052,12.0,5.5452,13.0
75,4.232222222222222,14.0,10.0,12.0,11.460606060606061,50.79959595959596,6,38,6,520,1938,6.2116,13.0,5.1748,14.0
