node_i,node_j,curvature,bottleneck_importance
0,2,-0.22222222222222254,0.4000000000000004
0,8,0.19841269841269837,0.0
0,14,0.16666666666666652,0.0
0,19,0.2777777777777777,0.0
0,20,0.2152777777777778,0.0
0,25,0.33333333333333337,0.0
0,29,-0.16666666666666674,0.3
0,36,0.16666666666666663,0.0
0,38,0.1527777777777779,0.0
1,5,0.24999999999999978,0.0
1,7,0.14545454545454561,0.0
1,8,-0.17142857142857149,0.30857142857142855
1,12,-0.18749999999999978,0.33749999999999947
1,22,0.1454545454545455,0.0
1,26,0.2499999999999999,0.0
1,27,0.55,0.0
1,37,0.35,0.0
1,38,-0.22499999999999987,0.4049999999999996
1,39,0.26111111111111107,0.0
2,3,0.25555555555555554,0.0
2,8,-0.26984126984127,0.48571428571428577
2,12,0.0,-0.0
2,25,-0.05555555555555536,0.0999999999999996
2,29,0.30000000000000016,0.0
2,31,0.0714285714285714,0.0
2,33,-0.03968253968253954,0.07142857142857115
2,34,0.30555555555555547,0.0
3,29,0.19999999999999996,0.0
3,31,0.17142857142857149,0.0
3,33,0.09999999999999998,0.0
3,34,0.4666666666666667,0.0
4,11,0.3666666666666667,0.0
4,12,-0.22499999999999987,0.4049999999999996
4,16,0.44999999999999996,0.0
4,31,0.22857142857142865,0.0
4,33,0.30000000000000004,0.0
5,7,0.33636363636363653,0.0
5,12,-0.3125,0.5624999999999998
5,18,-0.08333333333333326,0.1499999999999998
5,22,0.33636363636363653,0.0
5,26,0.19999999999999996,0.0
5,27,0.2499999999999999,0.0
5,30,0.24999999999999978,0.0
5,37,0.1416666666666666,0.0
5,39,0.36111111111111105,0.0
6,9,0.6666666666666666,0.0
6,24,0.45833333333333337,0.0
6,35,0.45833333333333337,0.0
7,18,-0.10606060606060597,0.19090909090909067
7,22,0.5454545454545454,0.0
7,23,-0.13636363636363646,0.24545454545454554
7,26,0.28181818181818186,0.0
7,27,0.1454545454545455,0.0
7,30,0.21818181818181825,0.0
7,32,-0.0363636363636366,0.06545454545454585
7,37,0.08712121212121215,0.0
7,39,0.41414141414141425,0.0
8,12,-0.19642857142857095,0.35357142857142754
8,14,0.16666666666666652,0.0
8,15,0.19999999999999996,0.0
8,19,0.28968253968253954,0.0
8,20,0.25,0.0
8,25,0.09523809523809523,0.0
8,27,-0.17142857142857149,0.30857142857142855
8,28,0.2500000000000001,0.0
8,36,0.16666666666666663,0.0
8,37,-0.14285714285714257,0.2571428571428565
8,38,0.4226190476190479,0.0
9,24,0.45833333333333337,0.0
9,35,0.45833333333333337,0.0
10,15,-0.3500000000000003,0.6300000000000002
10,17,-0.18333333333333335,0.3299999999999999
10,32,-0.2500000000000002,0.4500000000000002
10,51,-0.30000000000000004,0.5399999999999998
10,55,-0.2666666666666666,0.4799999999999997
11,16,0.5,0.0
11,33,0.16666666666666652,0.0
12,27,-0.18750000000000022,0.33750000000000024
12,31,-0.0803571428571428,0.14464285714285696
12,34,-0.10416666666666674,0.18750000000000006
13,17,0.33333333333333337,0.0
13,21,0.625,0.0
13,23,0.33333333333333337,0.0
13,32,0.17499999999999982,0.0
14,15,0.24444444444444446,0.0
14,19,0.38888888888888895,0.0
14,20,0.45833333333333337,0.0
14,28,0.3402777777777779,0.0
14,36,0.5555555555555556,0.0
14,38,0.23611111111111138,0.0
14,72,-0.5555555555555558,1.0
15,19,0.19444444444444464,0.0
15,20,0.2499999999999999,0.0
15,26,-0.30000000000000027,0.5400000000000003
15,28,0.3750000000000001,0.0
15,36,0.24444444444444458,0.0
15,37,-0.10000000000000009,0.18000000000000008
