source,version,generation_slot,completion_slot,delay,completed
5,1,0,50,50,True
15,1,0,71,71,True
21,1,0,59,59,True
22,1,0,50,50,True
24,1,0,59,59,True
31,1,0,59,59,True
35,1,0,59,59,True
39,1,0,117,117,True
46,1,0,78,78,True
59,1,0,101,101,True
60,1,0,78,78,True
61,1,0,78,78,True
65,1,0,78,78,True
70,1,0,78,78,True
73,1,0,78,78,True
75,1,0,61,61,True
5,2,1,50,49,True
7,1,1,59,58,True
8,1,1,50,49,True
10,1,1,85,84,True
18,1,1,71,70,True
20,1,1,117,116,True
24,2,1,59,58,True
34,1,1,71,70,True
40,1,1,78,77,True
41,1,1,61,60,True
53,1,1,164,163,True
59,2,1,101,100,True
60,2,1,78,77,True
73,2,1,78,77,True
75,2,1,61,60,True
76,1,1,78,77,True
2,1,2,59,57,True
11,1,2,50,48,True
14,1,2,85,83,True
22,2,2,50,48,True
28,1,2,59,57,True
29,1,2,59,57,True
31,2,2,59,57,True
32,1,2,59,57,True
42,1,2,61,59,True
43,1,2,61,59,True
44,1,2,78,76,True
48,1,2,61,59,True
49,1,2,78,76,True
78,1,2,101,99,True
4,1,3,50,47,True
5,3,3,50,47,True
7,2,3,59,56,True
8,2,3,50,47,True
11,2,3,50,47,True
13,1,3,85,82,True
20,2,3,117,114,True
25,1,3,71,68,True
26,1,3,91,88,True
28,2,3,59,56,True
36,1,3,50,47,True
42,2,3,61,58,True
68,1,3,78,75,True
70,2,3,78,75,True
0,1,4,71,67,True
7,3,4,59,55,True
23,1,4,71,67,True
26,2,4,91,87,True
31,3,4,59,55,True
40,2,4,78,74,True
42,3,4,61,57,True
44,2,4,78,74,True
49,2,4,78,74,True
56,1,4,78,74,True
2,2,5,59,54,True
4,2,5,50,45,True
5,4,5,50,45,True
7,4,5,59,54,True
10,2,5,85,80,True
15,2,5,71,66,True
18,2,5,71,66,True
21,2,5,85,80,True
25,2,5,71,66,True
27,1,5,59,54,True
28,3,5,59,54,True
37,1,5,71,66,True
38,1,5,131,126,True
42,4,5,61,56,True
48,2,5,101,96,True
49,3,5,78,73,True
55,1,5,78,73,True
57,1,5,78,73,True
59,3,5,101,96,True
64,1,5,78,73,True
69,1,5,61,56,True
76,2,5,78,73,True
79,1,5,101,96,True
4,3,6,50,44,True
9,1,6,59,53,True
10,3,6,85,79,True
14,2,6,85,79,True
27,2,6,59,53,True
28,4,6,59,53,True
32,2,6,59,53,True
36,2,6,50,44,True
45,1,6,101,95,True
50,1,6,78,72,True
52,1,6,78,72,True
60,3,6,78,72,True
75,3,6,61,55,True
79,2,6,101,95,True
5,5,7,50,43,True
7,5,7,59,52,True
10,4,7,85,78,True
11,3,7,50,43,True
20,3,7,117,110,True
28,5,7,59,52,True
32,3,7,59,52,True
42,5,7,61,54,True
44,3,7,78,71,True
