slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.292121212121213,29.0,25.0,28.0,27.01212121212121,64.16555555555556,7,42,7,324,1872,0.0,0.0,0.0,18.0016,29.0,17.7244,29.0,12.292121212121213,29.0,0.0
110,12.980707070707071,32.0,26.0,30.0,28.757575757575758,67.14949494949495,9,42,9,479,2835,0.0,0.0,0.0,18.9656,32.0,19.8928,31.0,12.980707070707071,32.0,0.0
120,13.503434343434343,34.0,28.0,32.0,30.2,69.92808080808081,6,42,6,85,268,0.0,0.0,0.0,20.65,34.0,20.7392,32.0,13.503434343434343,34.0,0.0
130,13.855555555555556,35.0,30.0,33.0,31.705050505050504,70.9060606060606,13,45,12,66,214,0.0,0.0,0.0,21.4904,35.0,20.3924,34.0,13.855555555555556,35.0,0.0
140,13.035959595959596,38.0,29.0,34.0,32.593939393939394,67.40949494949496,14,43,11,286,1809,0.0,0.0,0.0,19.0084,38.0,20.7872,37.0,13.035959595959596,38.0,0.0
150,13.107272727272727,39.0,30.0,37.0,33.733333333333334,68.73646464646464,13,53,13,387,3277,0.0,0.0,0.0,18.4328,39.0,21.7232,39.0,13.107272727272727,39.0,0.0
160,13.467474747474748,44.0,31.0,36.0,34.2989898989899,71.26494949494949,7,32,7,148,578,0.0,0.0,0.0,19.148,34.0,22.21,44.0,13.467474747474748,44.0,0.0
170,13.58131313131313,47.0,31.0,35.0,34.183838383838385,73.34040404040404,10,41,9,352,2239,0.0,0.0,0.0,19.608,34.0,22.5404,47.0,13.58131313131313,47.0,0.0
180,13.263232323232323,36.0,30.0,35.01000000000022,33.90707070707071,72.40646464646464,7,35,7,282,2080,0.0,0.0,0.0,19.3964,36.0,21.9016,35.0,13.263232323232323,36.0,0.0
190,12.842828282828282,38.0,32.0,36.0,34.654545454545456,70.80212121212121,8,35,8,406,2099,0.0,0.0,0.0,18.5356,36.0,20.6912,38.0,12.842828282828282,38.0,0.0
200,12.536565656565656,40.0,31.0,37.0,35.13939393939394,68.79292929292929,10,35,9,740,5793,0.0,0.0,0.0,19.1712,37.0,17.646,40.0,12.536565656565656,40.0,0.0
210,10.66020202020202,43.0,25.0,41.0,31.614141414141415,58.93979797979798,9,46,9,681,4589,0.0,0.0,0.0,15.0832,41.0,15.112,43.0,10.66020202020202,43.0,0.0
220,10.308787878787879,43.0,24.0,33.10000000000218,29.78181818181818,57.06474747474748,10,47,10,362,1766,0.0,0.0,0.0,14.7224,43.0,14.138,30.0,10.308787878787879,43.0,0.0
230,9.917777777777777,43.0,23.0,35.080000000001746,29.305050505050506,54.13010101010101,16,43,11,607,3168,0.0,0.0,0.0,14.0912,43.0,13.6768,35.0,9.917777777777777,43.0,0.0
240,9.906161616161617,43.0,23.0,35.080000000001746,29.155555555555555,52.83080808080808,11,35,10,304,1691,0.0,0.0,0.0,14.5716,43.0,12.798,32.0,9.906161616161617,43.0,0.0
250,10.02979797979798,50.0,24.0,35.150000000003274,31.2989898989899,53.892929292929296,14,41,12,483,2539,0.0,0.0,0.0,14.228,50.0,14.2268,35.0,10.02979797979798,50.0,0.0
260,10.104848484848485,52.0,23.0,30.220000000004802,32.2969696969697,54.70363636363636,6,33,6,248,1196,0.0,0.0,0.0,13.4392,52.0,14.866,29.0,10.104848484848485,52.0,0.0
270,10.521515151515151,55.0,22.0,32.23000000000502,33.36767676767677,57.377575757575755,9,43,8,190,1042,0.0,0.0,0.0,15.1488,55.0,13.8152,32.0,10.521515151515151,55.0,0.0
280,11.274747474747475,57.0,23.0,35.2200000000048,34.395959595959596,60.50363636363636,11,36,10,211,980,0.0,0.0,0.0,16.5544,57.0,14.0716,34.0,11.274747474747475,57.0,0.0
290,11.504242424242424,59.0,25.0,36.23000000000502,35.468686868686866,61.745555555555555,8,37,7,377,2232,0.0,0.0,0.0,17.9152,59.0,13.3748,36.0,11.504242424242424,59.0,0.0
300,11.27989898989899,61.0,25.0,37.24000000000524,35.67878787878788,61.74353535353536,13,43,12,512,3100,0.0,0.0,0.0,18.6108,61.0,11.8908,36.0,11.27989898989899,61.0,0.0
