topology_seed,channel_seed,update_seed,failure_node,scenario,node_curvature,absolute_node_curvature,curvature_rank_desc,absolute_curvature_rank_desc,degree,betweenness,configured_broadcast_probability,mean_policy_probability,average_broadcast_probability,actual_tx_ratio,active_node_actual_tx_ratio,failure_node_activity_ratio,baseline_mean_aoi,failure_mean_aoi,delta_mean_aoi,relative_delta_mean_aoi,baseline_mean_max_aoi,failure_mean_max_aoi,delta_mean_max_aoi,relative_delta_mean_max_aoi,baseline_mean_min_aoi,failure_mean_min_aoi,delta_mean_min_aoi,relative_delta_mean_min_aoi,baseline_max_aoi,failure_max_aoi,delta_max_aoi,relative_delta_max_aoi,baseline_min_aoi,failure_min_aoi,delta_min_aoi,relative_delta_min_aoi
1,0,0,-1,baseline,,,,,,,0.1,0.1,0.1,0.10055,0.10055,,3.2504027777777775,3.2504027777777775,0.0,0.0,13.0025,13.0025,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,single_node_silence,0.39122526778776784,0.39122526778776784,1,1,8,0.00490620490620491,0.1,0.1,0.1,0.09974999999999999,0.10075757575757575,0.0,3.2504027777777775,3.384182070707071,0.13377929292929336,0.04115775861499696,13.0025,15.14,2.137500000000001,0.16439146318015774,0.0,0.0,0.0,,16.0,21.0,5.0,0.3125,0.0,0.0,0.0,
1,0,0,1,single_node_silence,0.31480130980130977,0.31480130980130977,9,9,10,0.03285514160667256,0.1,0.1,0.1,0.099275,0.10027777777777779,0.0,3.2504027777777775,3.271532828282828,0.02113005050505068,0.006500748353253866,13.0025,14.455,1.4525000000000006,0.11170928667563935,0.0,0.0,0.0,,16.0,20.0,4.0,0.25,0.0,0.0,0.0,
1,0,0,2,single_node_silence,0.006369556369556433,0.006369556369556433,90,98,9,0.053236163382987395,0.1,0.1,0.1,0.09972500000000001,0.10073232323232323,0.0,3.2504027777777775,3.437118939393939,0.18671616161616145,0.05744400752198926,13.0025,20.7825,7.779999999999999,0.5983464718323399,0.0,0.0,0.0,,16.0,36.0,20.0,1.25,0.0,0.0,0.0,
1,0,0,3,single_node_silence,0.28562152133580715,0.28562152133580715,12,12,7,0.00015234408658444939,0.1,0.1,0.1,0.09942500000000001,0.10042929292929294,0.0,3.2504027777777775,3.3870967171717177,0.13669393939394014,0.04205446178193169,13.0025,19.51,6.507500000000002,0.5004806767929246,0.0,0.0,0.0,,16.0,32.0,16.0,1.0,0.0,0.0,0.0,
1,0,0,4,single_node_silence,-0.01005596967135424,0.01005596967135424,93,97,13,0.05163972197021062,0.1,0.1,0.1,0.09935000000000001,0.10035353535353536,0.0,3.2504027777777775,3.4222939393939398,0.17189116161616225,0.05288303430926801,13.0025,18.135,5.132500000000002,0.3947317823495483,0.0,0.0,0.0,,16.0,27.0,11.0,0.6875,0.0,0.0,0.0,
1,0,0,5,single_node_silence,0.17611607142857144,0.17611607142857144,56,57,8,0.002734044643225791,0.1,0.1,0.1,0.0992,0.1002020202020202,0.0,3.2504027777777775,3.3503391414141412,0.09993636363636371,0.030745839967774028,13.0025,17.2225,4.220000000000001,0.3245529705825803,0.0,0.0,0.0,,16.0,29.0,13.0,0.8125,0.0,0.0,0.0,
1,0,0,6,single_node_silence,0.10945073445073461,0.10945073445073461,73,75,12,0.050875541832627914,0.1,0.1,0.1,0.099575,0.10058080808080808,0.0,3.2504027777777775,3.3680535353535355,0.11765075757575794,0.036195747302490595,13.0025,16.33,3.327499999999999,0.2559123245529705,0.0,0.0,0.0,,16.0,23.0,7.0,0.4375,0.0,0.0,0.0,
1,0,0,7,single_node_silence,0.22777777777777775,0.22777777777777775,38,38,3,0.0,0.1,0.1,0.1,0.09939999999999999,0.1004040404040404,0.0,3.2504027777777775,3.3464143939393938,0.09601161616161624,0.029538375003253313,13.0025,15.4675,2.465,0.1895789271293982,0.0,0.0,0.0,,16.0,24.0,8.0,0.5,0.0,0.0,0.0,
1,0,0,8,single_node_silence,0.23444762308398673,0.23444762308398673,29,29,11,0.0077132552286399555,0.1,0.1,0.1,0.09960000000000001,0.10060606060606062,0.0,3.2504027777777775,3.2864133838383838,0.03601060606060624,0.011078813464842604,13.0025,17.5875,4.584999999999999,0.35262449528936735,0.0,0.0,0.0,,16.0,29.0,13.0,0.8125,0.0,0.0,0.0,
1,0,0,9,single_node_silence,0.16450771450771454,0.16450771450771454,61,62,10,0.01060157314558311,0.1,0.1,0.1,0.099525,0.10053030303030304,0.0,3.2504027777777775,3.3194323232323235,0.06902954545454598,0.021237228175684686,13.0025,13.8675,0.8650000000000002,0.06652566814074218,0.0,0.0,0.0,,16.0,22.0,6.0,0.375,0.0,0.0,0.0,
1,0,0,10,single_node_silence,0.0825736763236764,0.0825736763236764,82,86,4,0.0007168876140873787,0.1,0.1,0.1,0.09942500000000001,0.10042929292929294,0.0,3.2504027777777775,3.365093686868687,0.11469090909090962,0.03528513754511404,13.0025,16.885,3.882500000000002,0.29859642376466083,0.0,0.0,0.0,,16.0,23.0,7.0,0.4375,0.0,0.0,0.0,
1,0,0,11,single_node_silence,0.2659887334887336,0.2659887334887336,19,19,10,0.006348325827957988,0.1,0.1,0.1,0.09914999999999999,0.10015151515151514,0.0,3.2504027777777775,3.2856050505050507,0.035202272727273165,0.010830126336324422,13.0025,16.355,3.352500000000001,0.25783503172466843,0.0,0.0,0.0,,16.0,23.0,7.0,0.4375,0.0,0.0,0.0,
1,0,0,12,single_node_silence,0.05992874646720804,0.05992874646720804,83,87,13,0.04731605774596031,0.1,0.1,0.1,0.099475,0.10047979797979797,0.0,3.2504027777777775,3.2637825757575754,0.013379797979797825,0.004116350770825169,13.0025,14.74,1.7375000000000007,0.13362814843299373,0.0,0.0,0.0,,16.0,22.0,6.0,0.375,0.0,0.0,0.0,
1,0,0,13,single_node_silence,0.05657437800294946,0.05657437800294946,84,88,14,0.037503347948380394,0.1,0.1,0.1,0.099525,0.10053030303030304,0.0,3.2504027777777775,3.3868702020202024,0.13646742424242486,0.04198477344882297,13.0025,16.1975,3.195000000000002,0.24572197654297268,0.0,0.0,0.0,,16.0,25.0,9.0,0.5625,0.0,0.0,0.0,
