slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.144747474747475,17.0,13.0,17.0,15.444444444444445,67.23707070707071,7,42,7,257,946,0.0,0.0,0.0,9.0408,17.0,8.8944,17.0,6.144747474747475,17.0,0.0
110,6.482929292929293,19.0,14.0,17.0,16.046464646464646,70.83343434343435,9,42,9,444,1441,0.0,0.0,0.0,9.5364,19.0,9.9684,17.0,6.482929292929293,19.0,0.0
120,6.705151515151515,20.0,15.0,19.0,16.965656565656566,73.84484848484848,6,42,6,65,129,0.0,0.0,0.0,10.4704,20.0,10.2612,19.0,6.705151515151515,20.0,0.0
130,6.903434343434343,20.0,16.0,19.0,17.434343434343436,75.03181818181818,13,45,12,62,129,0.0,0.0,0.0,10.9492,20.0,10.0736,19.0,6.903434343434343,20.0,0.0
140,6.597171717171717,22.0,16.0,18.0,17.717171717171716,72.06313131313131,14,43,11,236,849,0.0,0.0,0.0,9.7968,22.0,10.396,21.0,6.597171717171717,22.0,0.0
150,6.546060606060606,23.0,16.0,18.0,17.785858585858588,73.22313131313132,13,53,13,364,1603,0.0,0.0,0.0,9.652,23.0,10.6528,22.0,6.546060606060606,23.0,0.0
160,6.668282828282829,24.0,16.0,20.0,18.462626262626262,75.70333333333333,7,32,7,142,310,0.0,0.0,0.0,9.7688,20.0,10.9848,24.0,6.668282828282829,24.0,0.0
170,6.633030303030303,26.0,16.0,19.01000000000022,18.383838383838384,77.67575757575757,10,41,9,341,1168,0.0,0.0,0.0,9.8228,20.0,11.0736,26.0,6.633030303030303,26.0,0.0
180,6.458686868686868,20.0,16.0,20.0,17.88888888888889,77.17818181818181,8,35,8,219,704,0.0,0.0,0.0,9.6236,20.0,10.802,20.0,6.458686868686868,20.0,0.0
190,6.306666666666667,21.0,16.0,20.0,18.78787878787879,75.32858585858585,8,35,8,355,1003,0.0,0.0,0.0,9.3024,21.0,10.1608,21.0,6.306666666666667,21.0,0.0
200,6.15949494949495,22.0,16.0,20.0,18.931313131313132,73.42949494949495,9,36,9,669,2850,0.0,0.0,0.0,9.5596,22.0,8.7696,21.0,6.15949494949495,22.0,0.0
210,5.139494949494949,24.0,13.0,20.0,16.393939393939394,62.33080808080808,10,50,10,705,2532,0.0,0.0,0.0,7.41,24.0,7.2548,21.0,5.139494949494949,24.0,0.0
220,4.976565656565657,21.0,12.0,17.040000000000873,15.634343434343434,59.578686868686866,10,47,10,389,1103,0.0,0.0,0.0,7.3144,21.0,6.5964,16.0,4.976565656565657,21.0,0.0
230,4.7026262626262625,23.0,12.0,18.05000000000109,15.696969696969697,55.96454545454545,16,43,11,690,1933,0.0,0.0,0.0,7.0608,23.0,6.0644,16.0,4.7026262626262625,23.0,0.0
240,4.794141414141414,24.0,12.0,20.040000000000873,15.854545454545455,56.457979797979796,11,35,10,330,1080,0.0,0.0,0.0,7.2236,24.0,6.146,18.0,4.794141414141414,24.0,0.0
250,4.986060606060606,24.0,12.0,20.040000000000873,15.71919191919192,57.86636363636364,15,37,13,367,1163,0.0,0.0,0.0,7.1248,24.0,6.9472,18.0,4.986060606060606,24.0,0.0
260,5.027979797979798,25.0,11.0,18.070000000001528,16.1010101010101,58.823535353535355,6,33,6,222,608,0.0,0.0,0.0,6.7788,25.0,7.2812,18.0,5.027979797979798,25.0,0.0
270,5.143636363636364,26.0,12.0,18.080000000001746,16.57979797979798,61.30030303030303,9,43,8,201,579,0.0,0.0,0.0,7.5496,26.0,6.7172,18.0,5.143636363636364,26.0,0.0
280,5.582626262626262,28.0,13.0,20.080000000001746,17.44040404040404,65.04989898989899,11,36,10,135,312,0.0,0.0,0.0,8.2528,28.0,6.9948,20.0,5.582626262626262,28.0,0.0
290,5.66949494949495,28.0,13.0,21.070000000001528,17.793939393939393,65.53777777777778,8,37,7,321,1072,0.0,0.0,0.0,8.8832,28.0,6.7204,17.0,5.66949494949495,28.0,0.0
