node_i,node_j,is_inter_cluster
0,5,False
0,8,False
0,10,False
0,15,False
0,20,False
0,24,False
0,35,False
0,37,False
1,2,False
1,3,False
1,6,False
1,13,False
1,17,False
1,19,False
1,22,False
1,28,False
1,30,False
1,32,False
1,34,False
1,38,False
1,39,False
2,6,False
2,9,False
2,11,False
2,15,False
2,17,False
2,18,False
2,19,False
2,28,False
2,29,False
2,30,False
2,36,False
2,38,False
3,13,False
3,16,False
3,19,False
3,22,False
3,27,False
3,32,False
3,33,False
3,34,False
4,16,False
4,26,False
4,27,False
4,33,False
4,47,True
4,51,True
4,52,True
4,67,True
5,8,False
5,10,False
5,15,False
5,20,False
5,24,False
5,31,False
5,35,False
6,9,False
6,11,False
6,15,False
6,18,False
6,19,False
6,28,False
6,29,False
6,30,False
6,32,False
6,36,False
6,38,False
7,12,False
7,14,False
7,21,False
7,25,False
7,26,False
8,10,False
8,15,False
8,20,False
8,24,False
8,35,False
8,36,False
8,37,False
9,11,False
9,17,False
9,18,False
9,23,False
9,28,False
9,30,False
9,36,False
9,38,False
9,39,False
10,15,False
10,20,False
10,24,False
10,35,False
10,37,False
11,15,False
11,17,False
11,18,False
11,20,False
11,23,False
11,24,False
11,28,False
11,30,False
11,36,False
11,37,False
11,38,False
12,14,False
12,21,False
12,25,False
12,31,False
13,17,False
13,22,False
13,38,False
13,39,False
14,21,False
14,25,False
14,26,False
14,31,False
15,18,False
15,20,False
15,24,False
15,29,False
15,30,False
15,32,False
15,36,False
15,37,False
16,19,False
16,21,False
16,26,False
16,27,False
16,32,False
16,33,False
16,34,False
17,22,False
17,28,False
17,38,False
17,39,False
18,20,False
18,24,False
18,28,False
18,29,False
18,30,False
18,36,False
18,37,False
18,38,False
19,21,False
19,28,False
19,29,False
19,30,False
19,32,False
19,33,False
19,34,False
19,38,False
20,24,False
20,35,False
20,36,False
20,37,False
21,25,False
21,26,False
21,29,False
21,32,False
21,33,False
21,34,False
22,38,False
22,39,False
23,36,False
23,37,False
24,35,False
24,36,False
24,37,False
25,26,False
25,29,False
25,31,False
25,32,False
26,32,False
26,33,False
27,33,False
27,34,False
27,51,True
28,30,False
28,36,False
28,38,False
28,39,False
29,30,False
29,32,False
30,32,False
30,36,False
30,38,False
32,34,False
33,34,False
33,51,True
35,37,False
36,37,False
38,39,False
40,44,False
40,57,False
40,58,False
40,59,False
40,60,False
40,61,False
40,69,False
40,74,False
41,43,False
41,48,False
41,54,False
41,56,False
41,60,False
42,46,False
42,63,False
42,64,False
42,68,False
42,71,False
42,73,False
43,48,False
43,54,False
43,56,False
43,60,False
43,74,False
44,45,False
44,58,False
44,59,False
44,61,False
44,75,False
45,59,False
45,61,False
45,75,False
46,63,False
46,64,False
46,68,False
46,71,False
46,73,False
46,78,False
47,49,False
47,51,False
47,52,False
47,64,False
47,67,False
48,54,False
48,56,False
48,60,False
48,74,False
49,51,False
49,53,False
50,52,False
50,64,False
50,67,False
51,52,False
51,67,False
52,64,False
52,67,False
53,55,False
53,66,False
53,72,False
53,77,False
54,56,False
54,60,False
54,74,False
55,60,False
55,65,False
55,66,False
55,72,False
55,74,False
55,77,False
55,79,False
57,58,False
57,60,False
57,65,False
57,66,False
57,69,False
57,71,False
57,72,False
57,73,False
57,74,False
57,77,False
57,79,False
58,59,False
58,60,False
58,61,False
58,65,False
58,69,False
58,74,False
58,79,False
59,61,False
59,69,False
59,75,False
60,65,False
60,66,False
60,69,False
60,72,False
60,74,False
60,77,False
60,79,False
61,62,False
61,69,False
61,70,False
61,75,False
61,76,False
62,63,False
62,68,False
62,70,False
62,73,False
62,76,False
63,68,False
63,70,False
63,71,False
63,73,False
63,76,False
63,78,False
64,67,False
64,71,False
65,66,False
65,69,False
65,72,False
65,74,False
65,77,False
65,79,False
66,72,False
66,74,False
66,77,False
66,79,False
68,70,False
68,71,False
68,73,False
68,76,False
68,78,False
69,71,False
69,73,False
69,74,False
69,76,False
69,79,False
70,73,False
70,76,False
71,73,False
71,76,False
71,79,False
72,74,False
72,77,False
72,79,False
73,76,False
74,77,False
74,79,False
77,79,False
