slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
20,1.313157894736842,4.0,4.0,4.0,4.0,19.378947368421052,1,4,1,7,13
21,1.3631578947368421,4.0,4.0,4.0,4.0,20.378947368421052,0,0,0,0,0
22,1.3631578947368421,4.0,4.0,4.0,4.0,21.378947368421052,0,0,0,0,0
23,1.318421052631579,4.0,4.0,4.0,4.0,22.16578947368421,1,4,1,6,17
24,1.418421052631579,4.0,4.0,4.0,4.0,23.16578947368421,0,0,0,0,0
25,1.418421052631579,4.0,4.0,4.0,4.0,24.16578947368421,0,0,0,0,0
26,1.4789473684210526,4.0,4.0,4.0,4.0,24.992105263157896,1,4,1,5,15
27,1.35,5.0,4.0,5.0,4.368421052631579,24.95,2,12,2,29,68
28,1.35,5.0,4.0,5.0,4.368421052631579,25.95,0,0,0,0,0
29,1.5,5.0,4.0,5.0,4.368421052631579,26.95,0,0,0,0,0
30,1.5894736842105264,6.0,4.0,6.0,4.7368421052631575,27.873684210526317,1,4,1,2,4
31,1.6026315789473684,6.0,4.0,6.0,4.526315789473684,28.392105263157895,2,10,2,11,33
32,1.6526315789473685,6.0,4.0,6.0,4.526315789473684,29.392105263157895,0,0,0,0,0
33,1.7026315789473685,6.0,5.0,6.0,5.2631578947368425,30.392105263157895,0,0,0,0,0
34,1.7026315789473685,6.0,5.0,6.0,5.2631578947368425,31.392105263157895,1,4,1,0,0
35,1.8026315789473684,7.0,5.0,7.0,5.526315789473684,32.392105263157895,1,10,1,0,0
36,1.8526315789473684,7.0,5.0,7.0,5.526315789473684,33.392105263157895,0,0,0,0,0
37,1.7526315789473683,7.0,5.0,5.0,5.2105263157894735,33.078947368421055,1,8,1,25,76
38,1.8526315789473684,7.0,5.0,5.0,5.2105263157894735,34.078947368421055,0,0,0,0,0
39,1.9526315789473685,7.0,5.0,6.0,5.473684210526316,35.078947368421055,0,0,0,0,0
40,2.013157894736842,7.0,5.0,6.0,5.473684210526316,35.78421052631579,2,10,2,6,15
41,2.0631578947368423,7.0,5.0,6.0,5.473684210526316,36.78421052631579,0,0,0,0,0
42,2.0763157894736843,7.0,5.0,6.0,5.315789473684211,36.671052631578945,1,8,1,13,33
43,2.126315789473684,7.0,5.0,6.0,5.315789473684211,37.671052631578945,1,7,1,0,0
44,2.126315789473684,7.0,5.0,6.0,5.315789473684211,38.671052631578945,0,0,0,0,0
45,2.107894736842105,7.0,5.0,6.0,5.315789473684211,39.63421052631579,1,7,1,7,7
46,2.1578947368421053,8.0,5.0,6.0,5.368421052631579,40.63421052631579,0,0,0,0,0
47,2.207894736842105,8.0,5.0,6.0,5.368421052631579,41.63421052631579,0,0,0,0,0
48,2.0894736842105264,8.0,5.0,6.0,5.368421052631579,41.415789473684214,1,7,1,16,45
