actual_tx_ratio,alpha,base_tx_ratio,calibrated_intercept,dynamic_repeat_index,mean_VAoI,mean_tail_VAoI,phase,search_probability_mean,topology_index
0.17646,0.5,0.17500000000000004,-1.554931640625,0,8.068885454545454,20.33158787878788,coarse,0.1753756577425988,4
0.1751,0.5,0.17500000000000004,-1.554931640625,1,8.34583515151515,21.390957575757568,coarse,0.1753756577425988,4
0.17456,0.5,0.17500000000000004,-1.554931640625,0,8.1340197979798,21.167701010101023,coarse,0.17121098779857544,5
0.17308,0.5,0.17500000000000004,-1.554931640625,1,7.957062424242421,20.22112727272728,coarse,0.17121098779857544,5
0.17636,0.5,0.17500000000000004,-1.554931640625,0,7.918417373737376,20.419947474747477,coarse,0.17782724072683473,6
0.17796,0.5,0.17500000000000004,-1.554931640625,1,8.334774343434345,20.927143434343446,coarse,0.17782724072683473,6
0.17358,0.5,0.17500000000000004,-1.554931640625,0,9.060810101010112,23.510092929292924,coarse,0.17524166824450174,7
0.17366,0.5,0.17500000000000004,-1.554931640625,1,9.564495151515157,25.53444040404042,coarse,0.17524166824450174,7
0.17021999999999998,0.5,0.17500000000000004,-1.554931640625,0,8.813987272727273,23.13639191919192,coarse,0.17371668324531278,8
0.16906,0.5,0.17500000000000004,-1.554931640625,1,8.16968303030303,21.627636363636395,coarse,0.17371668324531278,8
0.17495999999999998,0.5,0.17500000000000004,-1.554931640625,0,9.706001616161618,24.897785858585863,coarse,0.174110491454972,9
0.1723,0.5,0.17500000000000004,-1.554931640625,1,9.859755757575767,25.28895353535354,coarse,0.174110491454972,9
0.1797,0.5,0.17500000000000004,-1.554931640625,0,8.341180000000001,21.64924848484849,coarse,0.1781536400994234,10
0.17758,0.5,0.17500000000000004,-1.554931640625,1,8.447452121212125,22.637696969696954,coarse,0.1781536400994234,10
0.17646,0.5,0.17500000000000004,-1.554931640625,0,9.308828888888884,24.146379797979797,coarse,0.17441448787351188,11
0.17842,0.5,0.17500000000000004,-1.554931640625,1,9.154361616161612,23.839107070707065,coarse,0.17441448787351188,11
0.17931999999999998,0.5,0.17500000000000004,-1.554931640625,0,8.886261414141408,22.982533333333347,coarse,0.17732468424419515,12
0.17492000000000002,0.5,0.17500000000000004,-1.554931640625,1,9.167336161616157,23.75183030303029,coarse,0.17732468424419515,12
0.17402,0.5,0.17500000000000004,-1.554931640625,0,7.532241212121209,18.858016161616174,coarse,0.17399622842169563,13
0.17406,0.5,0.17500000000000004,-1.554931640625,1,7.564170303030306,19.035749494949485,coarse,0.17399622842169563,13
0.17550000000000002,0.5,0.17500000000000004,-1.554931640625,0,11.275290505050506,30.606836363636358,coarse,0.175272277474328,14
0.17826,0.5,0.17500000000000004,-1.554931640625,1,10.8700705050505,29.47241616161617,coarse,0.175272277474328,14
0.17788,0.5,0.17500000000000004,-1.554931640625,0,8.161015959595963,20.984557575757574,coarse,0.17617608603109225,15
0.17396,0.5,0.17500000000000004,-1.554931640625,1,7.948685454545454,20.466698989898994,coarse,0.17617608603109225,15
0.17472000000000001,0.5,0.17500000000000004,-1.554931640625,0,9.627774141414157,25.91759595959598,coarse,0.1717931541570108,16
0.1727,0.5,0.17500000000000004,-1.554931640625,1,10.080045656565655,27.403284848484866,coarse,0.1717931541570108,16
