node_i,node_j,is_inter_cluster
0,10,False
0,12,False
0,13,False
0,21,False
0,26,False
0,29,False
0,30,False
0,32,False
0,33,False
0,50,False
0,51,False
0,53,False
0,58,False
0,60,False
0,64,False
0,68,False
0,69,False
0,70,False
0,74,False
1,5,False
1,11,False
1,19,False
1,27,False
1,28,False
1,35,False
1,42,False
1,46,False
1,51,False
1,54,False
1,55,False
1,59,False
1,65,False
1,74,False
2,19,False
2,23,False
2,27,False
2,28,False
2,31,False
2,37,False
2,55,False
2,59,False
2,61,False
2,63,False
2,65,False
2,66,False
2,73,False
3,4,False
3,9,False
3,18,False
3,20,False
3,24,False
3,25,False
3,40,False
3,41,False
3,44,False
3,48,False
3,49,False
3,52,False
3,62,False
3,66,False
3,67,False
3,72,False
4,9,False
4,14,False
4,17,False
4,18,False
4,22,False
4,30,False
4,34,False
4,38,False
4,41,False
4,44,False
4,45,False
4,47,False
4,48,False
4,49,False
4,52,False
4,53,False
4,57,False
4,62,False
4,64,False
4,68,False
4,72,False
5,11,False
5,35,False
5,42,False
5,46,False
5,51,False
5,54,False
5,58,False
5,60,False
5,65,False
5,69,False
5,74,False
6,16,False
6,20,False
6,66,False
6,67,False
7,8,False
7,12,False
7,13,False
7,15,False
7,17,False
7,21,False
7,26,False
7,30,False
7,32,False
7,36,False
7,39,False
7,43,False
7,45,False
7,68,False
7,71,False
8,12,False
8,14,False
8,15,False
8,17,False
8,22,False
8,30,False
8,36,False
8,39,False
8,43,False
8,45,False
8,57,False
8,68,False
8,71,False
9,18,False
9,24,False
9,25,False
9,34,False
9,38,False
9,40,False
9,48,False
9,49,False
9,52,False
9,62,False
9,72,False
9,118,True
10,13,False
10,15,False
10,21,False
10,26,False
10,29,False
10,50,False
10,70,False
11,19,False
11,23,False
11,27,False
11,28,False
11,31,False
11,35,False
11,42,False
11,46,False
11,51,False
11,54,False
11,55,False
11,58,False
11,59,False
11,65,False
11,69,False
11,74,False
12,13,False
12,14,False
12,15,False
12,17,False
12,22,False
12,26,False
12,30,False
12,32,False
12,36,False
12,39,False
12,43,False
12,45,False
12,47,False
12,53,False
12,57,False
12,64,False
12,68,False
12,71,False
13,15,False
13,21,False
13,26,False
13,29,False
13,32,False
13,36,False
13,43,False
13,68,False
13,71,False
14,17,False
14,22,False
14,30,False
14,32,False
14,34,False
14,38,False
14,39,False
14,41,False
14,43,False
14,44,False
14,45,False
14,47,False
14,53,False
14,56,False
14,57,False
14,62,False
14,64,False
14,68,False
14,72,False
15,21,False
15,26,False
15,29,False
15,36,False
15,43,False
15,71,False
16,20,False
16,66,False
16,67,False
17,22,False
17,30,False
17,32,False
17,34,False
17,36,False
17,38,False
17,39,False
17,43,False
17,45,False
17,47,False
17,53,False
17,56,False
17,57,False
17,62,False
17,68,False
18,20,False
18,24,False
18,25,False
18,40,False
18,41,False
18,44,False
18,48,False
18,49,False
18,52,False
18,62,False
18,66,False
18,67,False
18,72,False
19,23,False
19,27,False
19,28,False
19,31,False
19,37,False
19,42,False
19,55,False
19,59,False
19,61,False
19,63,False
