source,version,generation_slot,completion_slot,delay,completed
4,1,0,116,116,True
10,1,0,82,82,True
20,1,0,82,82,True
30,1,0,82,82,True
31,1,0,100,100,True
40,1,0,82,82,True
47,1,0,82,82,True
52,1,0,58,58,True
53,1,0,68,68,True
57,1,0,52,52,True
61,1,0,58,58,True
64,1,0,58,58,True
69,1,0,94,94,True
70,1,0,94,94,True
73,1,0,58,58,True
78,1,0,58,58,True
95,1,0,58,58,True
3,1,1,82,81,True
5,1,1,82,81,True
10,2,1,82,81,True
26,1,1,116,115,True
28,1,1,116,115,True
37,1,1,157,156,True
42,1,1,116,115,True
52,2,1,58,57,True
66,1,1,94,93,True
82,1,1,58,57,True
94,1,1,94,93,True
95,2,1,58,57,True
27,1,2,100,98,True
29,1,2,116,114,True
31,2,2,100,98,True
47,2,2,82,80,True
48,1,2,82,80,True
50,1,2,58,56,True
64,2,2,58,56,True
73,2,2,58,56,True
74,1,2,94,92,True
79,1,2,94,92,True
91,1,2,115,113,True
97,1,2,58,56,True
5,2,3,82,79,True
6,1,3,116,113,True
13,1,3,82,79,True
26,2,3,116,113,True
35,1,3,116,113,True
44,1,3,116,113,True
47,3,3,82,79,True
52,3,3,58,55,True
69,2,3,94,91,True
94,2,3,94,91,True
3,2,4,82,78,True
7,1,4,82,78,True
20,2,4,116,112,True
39,1,4,116,112,True
65,1,4,58,54,True
84,1,4,58,54,True
90,1,4,94,90,True
95,3,4,58,54,True
96,1,4,58,54,True
97,2,4,58,54,True
99,1,4,94,90,True
2,1,5,116,111,True
14,1,5,82,77,True
23,1,5,116,111,True
39,2,5,116,111,True
40,2,5,82,77,True
43,1,5,82,77,True
45,1,5,82,77,True
47,4,5,82,77,True
50,2,5,58,53,True
82,2,5,58,53,True
84,2,5,58,53,True
85,1,5,58,53,True
86,1,5,68,63,True
95,4,5,58,53,True
10,3,6,82,76,True
17,1,6,82,76,True
20,3,6,116,110,True
29,2,6,116,110,True
42,2,6,116,110,True
55,1,6,58,52,True
62,1,6,58,52,True
68,1,6,68,62,True
78,2,6,58,52,True
98,1,6,68,62,True
4,2,7,116,109,True
10,4,7,82,75,True
13,2,7,82,75,True
16,1,7,82,75,True
27,2,7,100,93,True
30,2,7,82,75,True
46,1,7,116,109,True
56,1,7,140,133,True
59,1,7,94,87,True
63,1,7,58,51,True
65,2,7,94,87,True
71,1,7,58,51,True
75,1,7,94,87,True
85,2,7,68,61,True
86,2,7,68,61,True
95,5,7,58,51,True
99,2,7,94,87,True
1,1,8,116,108,True
7,2,8,82,74,True
9,1,8,116,108,True
15,1,8,116,108,True
36,1,8,116,108,True
50,3,8,58,50,True
52,4,8,58,50,True
55,2,8,58,50,True
57,2,8,115,107,True
60,1,8,94,86,True
76,1,8,94,86,True
95,6,8,58,50,True
2,2,9,116,107,True
18,1,9,82,73,True
30,3,9,82,73,True
32,1,9,82,73,True
58,1,9,94,85,True
82,3,9,94,85,True
83,1,9,147,138,True
91,2,9,115,106,True
92,1,9,94,85,True
93,1,9,94,85,True
0,1,10,116,106,True
7,3,10,82,72,True
12,1,10,116,106,True
63,2,10,58,48,True
79,2,10,94,84,True
81,1,10,94,84,True
4,3,11,116,105,True
27,3,11,100,89,True
41,1,11,82,71,True
42,3,11,116,105,True
20,4,12,116,104,True
32,2,12,82,70,True
66,2,12,94,82,True
77,1,12,68,56,True
96,2,12,58,46,True
7,4,13,82,69,True
8,1,13,82,69,True
41,2,13,82,69,True
45,2,13,82,69,True
54,1,13,68,55,True
69,3,13,94,81,True
70,2,13,94,81,True
71,2,13,58,45,True
8,2,14,82,68,True
13,3,14,82,68,True
30,4,14,82,68,True
48,2,14,116,102,True
54,2,14,68,54,True
59,2,14,94,80,True
65,3,14,94,80,True
71,3,14,58,44,True
73,3,14,58,44,True
99,3,14,94,80,True
34,1,15,116,101,True
43,2,15,82,67,True
55,3,15,94,79,True
57,3,15,115,100,True
70,3,15,94,79,True
82,4,15,94,79,True
84,3,15,58,43,True
96,3,15,58,43,True
5,3,16,82,66,True
14,2,16,82,66,True
15,2,16,116,100,True
24,1,16,82,66,True
35,2,16,116,100,True
41,3,16,82,66,True
59,3,16,94,78,True
67,1,16,103,87,True
81,2,16,94,78,True
2,3,17,116,99,True
4,4,17,116,99,True
19,1,17,82,65,True
39,3,17,116,99,True
47,5,17,116,99,True
74,2,17,94,77,True
82,5,17,94,77,True
83,2,17,147,130,True
84,4,17,58,41,True
87,1,17,94,77,True
0,2,18,116,98,True
5,4,18,82,64,True
51,1,18,94,76,True
59,4,18,94,76,True
75,2,18,94,76,True
87,2,18,94,76,True
91,3,18,115,97,True
98,2,18,68,50,True
20,5,19,116,97,True
35,3,19,116,97,True
37,2,19,157,138,True
46,2,19,116,97,True
74,3,19,94,75,True
80,1,19,94,75,True
1,2,20,116,96,True
10,5,20,82,62,True
26,3,20,116,96,True
42,4,20,116,96,True
47,6,20,116,96,True
54,3,20,68,48,True
58,2,20,94,74,True
60,2,20,94,74,True
64,3,20,58,38,True
70,4,20,94,74,True
73,4,20,94,74,True
96,4,20,58,38,True
59,5,21,94,73,True
61,2,21,115,94,True
64,4,21,58,37,True
91,4,21,115,94,True
94,3,21,94,73,True
97,3,21,68,47,True
10,6,22,82,60,True
24,2,22,82,60,True
27,4,22,100,78,True
51,2,22,94,72,True
54,4,22,68,46,True
62,2,22,147,125,True
82,6,22,103,81,True
99,4,22,94,72,True
10,7,23,82,59,True
24,3,23,82,59,True
28,2,23,116,93,True
29,3,23,116,93,True
47,7,23,116,93,True
50,4,23,68,45,True
52,5,23,94,71,True
69,4,23,103,80,True
75,3,23,94,71,True
84,5,23,94,71,True
96,5,23,94,71,True
99,5,23,94,71,True
15,3,24,116,92,True
29,4,24,116,92,True
43,3,24,82,58,True
49,1,24,82,58,True
55,4,24,94,70,True
79,3,24,147,123,True
82,7,24,103,79,True
90,2,24,115,91,True
95,7,24,94,70,True
1,3,25,116,91,True
8,3,25,116,91,True
24,4,25,116,91,True
27,5,25,100,75,True
37,3,25,157,132,True
38,1,25,116,91,True
66,3,25,94,69,True
91,5,25,115,90,True
99,6,25,94,69,True
12,2,26,116,90,True
19,2,26,116,90,True
20,6,26,116,90,True
29,5,26,116,90,True
33,1,26,116,90,True
36,2,26,116,90,True
38,2,26,116,90,True
39,4,26,116,90,True
50,5,26,68,42,True
51,3,26,94,68,True
53,2,26,94,68,True
58,3,26,115,89,True
67,2,26,103,77,True
71,4,26,94,68,True
77,2,26,68,42,True
84,6,26,94,68,True
87,3,26,94,68,True
95,8,26,94,68,True
1,4,27,116,89,True
23,2,27,116,89,True
31,3,27,100,73,True
38,3,27,116,89,True
48,3,27,116,89,True
74,4,27,94,67,True
5,5,28,116,88,True
7,5,28,82,54,True
12,3,28,116,88,True
23,3,28,116,88,True
26,4,28,116,88,True
35,4,28,116,88,True
36,3,28,116,88,True
50,6,28,94,66,True
55,5,28,94,66,True
60,3,28,94,66,True
70,5,28,115,87,True
73,5,28,94,66,True
80,2,28,94,66,True
94,4,28,94,66,True
1,5,29,116,87,True
18,2,29,116,87,True
26,5,29,116,87,True
35,5,29,116,87,True
49,2,29,116,87,True
50,7,29,94,65,True
51,4,29,94,65,True
53,3,29,94,65,True
57,4,29,115,86,True
58,4,29,115,86,True
66,4,29,94,65,True
77,3,29,94,65,True
80,3,29,94,65,True
85,3,29,94,65,True
87,4,29,94,65,True
94,5,29,94,65,True
97,4,29,94,65,True
21,1,30,116,86,True
34,2,30,157,127,True
35,6,30,116,86,True
60,4,30,147,117,True
72,1,30,94,64,True
87,5,30,94,64,True
91,6,30,115,85,True
7,6,31,116,85,True
18,3,31,116,85,True
40,3,31,116,85,True
47,8,31,116,85,True
59,6,31,94,63,True
68,2,31,94,63,True
82,8,31,103,72,True
96,6,31,94,63,True
2,4,32,157,125,True
5,6,32,116,84,True
13,4,32,116,84,True
