source,version,generation_slot,completion_slot,delay,completed
5,1,0,71,71,True
15,1,0,73,73,True
21,1,0,73,73,True
22,1,0,54,54,True
24,1,0,71,71,True
31,1,0,71,71,True
35,1,0,71,71,True
39,1,0,71,71,True
46,1,0,52,52,True
59,1,0,52,52,True
60,1,0,52,52,True
61,1,0,52,52,True
65,1,0,76,76,True
70,1,0,76,76,True
73,1,0,52,52,True
75,1,0,52,52,True
5,2,1,71,70,True
7,1,1,71,70,True
8,1,1,73,72,True
10,1,1,73,72,True
18,1,1,73,72,True
20,1,1,73,72,True
24,2,1,71,70,True
34,1,1,73,72,True
40,1,1,116,115,True
41,1,1,52,51,True
53,1,1,76,75,True
59,2,1,76,75,True
60,2,1,52,51,True
73,2,1,52,51,True
75,2,1,52,51,True
76,1,1,76,75,True
2,1,2,71,69,True
11,1,2,73,71,True
14,1,2,71,69,True
22,2,2,54,52,True
28,1,2,71,69,True
29,1,2,73,71,True
31,2,2,71,69,True
32,1,2,71,69,True
42,1,2,52,50,True
43,1,2,76,74,True
44,1,2,52,50,True
48,1,2,52,50,True
49,1,2,52,50,True
78,1,2,76,74,True
4,1,3,71,68,True
5,3,3,71,68,True
7,2,3,71,68,True
8,2,3,73,70,True
11,2,3,73,70,True
13,1,3,71,68,True
20,2,3,73,70,True
25,1,3,73,70,True
26,1,3,71,68,True
28,2,3,71,68,True
36,1,3,48,45,True
42,2,3,52,49,True
68,1,3,52,49,True
70,2,3,76,73,True
0,1,4,71,67,True
7,3,4,71,67,True
23,1,4,73,69,True
26,2,4,71,67,True
31,3,4,71,67,True
40,2,4,116,112,True
42,3,4,52,48,True
44,2,4,76,72,True
49,2,4,76,72,True
56,1,4,76,72,True
2,2,5,71,66,True
4,2,5,71,66,True
5,4,5,71,66,True
7,4,5,71,66,True
10,2,5,73,68,True
15,2,5,73,68,True
18,2,5,73,68,True
21,2,5,73,68,True
25,2,5,73,68,True
27,1,5,73,68,True
28,3,5,71,66,True
37,1,5,71,66,True
38,1,5,73,68,True
42,4,5,52,47,True
48,2,5,52,47,True
49,3,5,76,71,True
55,1,5,76,71,True
57,1,5,76,71,True
59,3,5,76,71,True
64,1,5,76,71,True
69,1,5,52,47,True
76,2,5,76,71,True
79,1,5,76,71,True
4,3,6,71,65,True
9,1,6,73,67,True
10,3,6,73,67,True
14,2,6,71,65,True
27,2,6,73,67,True
28,4,6,71,65,True
32,2,6,71,65,True
36,2,6,71,65,True
45,1,6,76,70,True
50,1,6,76,70,True
52,1,6,52,46,True
60,3,6,76,70,True
75,3,6,76,70,True
79,2,6,76,70,True
5,5,7,71,64,True
7,5,7,71,64,True
10,4,7,73,66,True
11,3,7,73,66,True
20,3,7,73,66,True
28,5,7,71,64,True
32,3,7,71,64,True
42,5,7,76,69,True
44,3,7,76,69,True
47,1,7,76,69,True
51,1,7,76,69,True
55,2,7,76,69,True
66,1,7,52,45,True
72,1,7,52,45,True
2,3,8,73,65,True
6,1,8,73,65,True
13,2,8,71,63,True
22,3,8,71,63,True
34,2,8,73,65,True
47,2,8,76,68,True
50,2,8,76,68,True
51,2,8,76,68,True
58,1,8,76,68,True
60,4,8,76,68,True
65,2,8,76,68,True
74,1,8,76,68,True
78,2,8,76,68,True
79,3,8,76,68,True
2,4,9,73,64,True
4,4,9,71,62,True
5,6,9,71,62,True
14,3,9,71,62,True
18,3,9,73,64,True
29,2,9,73,64,True
35,2,9,71,62,True
48,3,9,56,47,True
49,4,9,76,67,True
61,2,9,52,43,True
72,2,9,52,43,True
78,3,9,76,67,True
79,4,9,76,67,True
7,6,10,71,61,True
10,5,10,86,76,True
11,4,10,73,63,True
19,1,10,73,63,True
20,4,10,73,63,True
26,3,10,71,61,True
40,3,10,116,106,True
52,2,10,76,66,True
68,2,10,76,66,True
77,1,10,76,66,True
3,1,11,73,62,True
11,5,11,73,62,True
14,4,11,73,62,True
18,4,11,73,62,True
19,2,11,73,62,True
34,3,11,73,62,True
36,3,11,71,60,True
40,4,11,116,105,True
58,2,11,76,65,True
69,2,11,52,41,True
70,3,11,76,65,True
72,3,11,52,41,True
73,3,11,76,65,True
2,5,12,73,61,True
4,5,12,71,59,True
6,2,12,73,61,True
11,6,12,73,61,True
14,5,12,73,61,True
17,1,12,71,59,True
18,5,12,73,61,True
49,5,12,76,64,True
52,3,12,76,64,True
54,1,12,71,59,True
56,2,12,76,64,True
58,3,12,76,64,True
59,4,12,76,64,True
62,1,12,56,44,True
63,1,12,76,64,True
66,2,12,52,40,True
69,3,12,52,40,True
74,2,12,76,64,True
79,5,12,76,64,True
1,1,13,73,60,True
4,6,13,71,58,True
7,7,13,71,58,True
9,2,13,73,60,True
10,6,13,86,73,True
17,2,13,71,58,True
22,4,13,76,63,True
27,3,13,73,60,True
