node_i,node_j,is_inter_cluster
0,4,False
0,5,False
0,11,False
0,27,False
0,30,False
0,31,False
0,37,False
0,39,False
1,8,False
1,11,False
1,19,False
1,37,False
2,3,False
2,14,False
2,17,False
2,32,False
2,35,False
3,9,False
3,23,False
3,27,False
3,29,False
3,31,False
3,32,False
3,34,False
4,5,False
4,11,False
4,24,False
4,26,False
4,30,False
4,31,False
4,36,False
4,37,False
4,39,False
5,13,False
5,24,False
5,26,False
5,28,False
5,30,False
5,31,False
5,33,False
5,36,False
5,37,False
5,39,False
6,8,False
6,15,False
6,18,False
6,25,False
7,13,False
7,24,False
7,28,False
7,33,False
7,35,False
8,11,False
8,15,False
8,18,False
8,19,False
8,25,False
9,23,False
9,27,False
9,29,False
9,31,False
9,32,False
9,34,False
10,21,False
10,29,False
10,34,False
11,27,False
11,31,False
11,37,False
11,39,False
12,15,False
12,16,False
12,20,False
12,21,False
12,23,False
12,34,False
12,38,False
13,24,False
13,26,False
13,28,False
13,33,False
14,17,False
14,32,False
14,35,False
15,16,False
15,18,False
15,23,False
15,25,False
16,20,False
16,23,False
16,25,False
17,32,False
17,35,False
18,19,False
18,25,False
20,23,False
20,38,False
21,23,False
21,29,False
21,34,False
21,38,False
22,30,False
22,36,False
22,50,True
22,54,True
23,34,False
23,38,False
24,26,False
24,28,False
24,30,False
24,33,False
26,28,False
26,30,False
26,33,False
26,36,False
27,31,False
27,32,False
27,37,False
27,39,False
28,33,False
29,34,False
30,33,False
30,36,False
30,37,False
30,39,False
31,32,False
31,37,False
31,39,False
34,38,False
36,54,True
36,62,True
37,39,False
40,44,False
40,49,False
40,53,False
40,59,False
40,60,False
40,64,False
40,68,False
40,73,False
40,76,False
40,79,False
41,46,False
41,47,False
41,48,False
41,51,False
41,69,False
41,70,False
41,71,False
41,72,False
42,43,False
42,50,False
42,52,False
42,54,False
42,61,False
42,66,False
42,75,False
43,50,False
43,52,False
43,55,False
43,56,False
43,58,False
43,61,False
43,63,False
43,65,False
43,66,False
43,67,False
43,68,False
43,74,False
43,75,False
44,45,False
44,49,False
44,53,False
44,59,False
44,60,False
44,64,False
44,68,False
44,73,False
44,76,False
44,77,False
44,78,False
45,53,False
45,59,False
45,73,False
45,76,False
45,77,False
45,78,False
46,47,False
46,48,False
46,57,False
46,69,False
46,72,False
47,70,False
48,57,False
48,62,False
48,66,False
48,69,False
48,72,False
49,55,False
49,56,False
49,58,False
49,59,False
49,60,False
49,61,False
49,63,False
49,64,False
49,68,False
49,73,False
49,76,False
49,79,False
50,52,False
50,54,False
50,66,False
50,74,False
50,75,False
51,70,False
51,71,False
51,73,False
51,76,False
51,77,False
51,78,False
52,56,False
52,58,False
52,61,False
52,63,False
52,65,False
52,66,False
52,67,False
52,68,False
52,74,False
52,75,False
53,59,False
53,60,False
53,73,False
53,76,False
55,60,False
55,63,False
55,64,False
55,65,False
55,67,False
55,75,False
55,79,False
56,58,False
56,60,False
56,61,False
56,63,False
56,68,False
56,71,False
56,73,False
56,75,False
57,62,False
57,69,False
57,72,False
58,60,False
58,61,False
58,63,False
58,68,False
58,71,False
58,75,False
59,60,False
59,64,False
59,73,False
59,76,False
59,79,False
60,63,False
60,64,False
60,68,False
60,73,False
60,76,False
60,79,False
61,63,False
61,66,False
61,68,False
61,71,False
61,75,False
62,69,False
63,64,False
63,65,False
63,67,False
63,68,False
63,74,False
63,75,False
64,73,False
64,79,False
65,67,False
65,74,False
65,75,False
66,69,False
66,72,False
67,74,False
67,75,False
68,71,False
68,73,False
68,75,False
69,72,False
70,71,False
70,77,False
70,78,False
71,73,False
71,76,False
71,77,False
71,78,False
73,76,False
73,77,False
73,78,False
74,75,False
76,77,False
76,78,False
77,78,False
