node_i,node_j,curvature,bottleneck_importance
0,4,0.22499999999999987,0.0
0,5,0.04166666666666663,0.0
0,11,0.25,0.0
0,27,0.125,0.0
0,30,0.02499999999999991,0.0
0,31,0.2124999999999999,0.0
0,37,0.4583333333333335,0.0
0,39,0.5625,0.0
1,8,-0.01785714285714257,0.02941176470588188
1,11,-0.0625,0.10294117647058823
1,19,0.125,0.0
1,37,-0.20833333333333348,0.343137254901961
2,3,-0.2625000000000002,0.43235294117647083
2,14,0.44999999999999996,0.0
2,17,0.44999999999999996,0.0
2,32,0.10000000000000009,0.0
2,35,0.15000000000000002,0.0
3,9,0.4553571428571428,0.0
3,23,-0.2916666666666665,0.4803921568627448
3,27,-0.1875,0.30882352941176466
3,29,-0.0625,0.10294117647058823
3,31,-0.2749999999999997,0.4529411764705877
3,32,0.06250000000000022,0.0
3,34,-0.1875,0.30882352941176466
4,5,0.275,0.0
4,11,-0.02499999999999991,0.04117647058823514
4,24,-0.06249999999999978,0.10294117647058786
4,26,0.07500000000000018,0.0
4,30,0.30000000000000004,0.0
4,31,-2.220446049250313e-16,3.657205257588751e-16
4,36,-0.1071428571428572,0.1764705882352942
4,37,0.15555555555555567,0.0
4,39,0.2250000000000001,0.0
5,13,0.04166666666666663,0.0
5,24,0.14583333333333337,0.0
5,26,0.2708333333333335,0.0
5,28,0.04166666666666663,0.0
5,30,0.30833333333333357,0.0
5,31,-0.18333333333333357,0.30196078431372586
5,33,0.10119047619047616,0.0
5,36,-0.14880952380952372,0.2450980392156861
5,37,-0.02777777777777768,0.045751633986927935
5,39,0.04166666666666685,0.0
6,8,0.2499999999999999,0.0
6,15,0.2499999999999999,0.0
6,18,0.44999999999999996,0.0
6,25,0.44999999999999996,0.0
7,13,0.21666666666666667,0.0
7,24,0.11249999999999993,0.0
7,28,0.21666666666666667,0.0
7,33,0.15714285714285714,0.0
7,35,-0.55,0.9058823529411765
8,11,-0.4732142857142858,0.7794117647058825
8,15,-0.0714285714285714,0.11764705882352934
8,18,0.34285714285714275,0.0
8,19,0.26190476190476186,0.0
8,25,0.09999999999999998,0.0
9,23,-0.23809523809523814,0.3921568627450981
9,27,-0.1339285714285714,0.22058823529411759
9,29,0.0,-0.0
9,31,-0.22142857142857153,0.3647058823529413
9,32,0.0,-0.0
9,34,-0.125,0.20588235294117646
10,21,0.25,0.0
10,29,0.33333333333333337,0.0
10,34,0.2500000000000001,0.0
11,27,0.0625,0.0
11,31,0.1000000000000002,0.0
11,37,0.3055555555555556,0.0
11,39,0.25,0.0
12,15,-0.2142857142857142,0.35294117647058804
12,16,0.12857142857142856,0.0
12,20,0.3571428571428572,0.0
12,21,0.011904761904761973,0.0
12,23,0.3650793650793651,0.0
12,34,-0.008928571428571397,0.014705882352941122
12,38,0.37142857142857133,0.0
13,24,0.39583333333333337,0.0
13,26,0.27083333333333326,0.0
13,28,0.5833333333333333,0.0
13,33,0.47619047619047616,0.0
14,17,0.625,0.0
14,32,0.0,-0.0
14,35,0.25,0.0
15,16,0.10000000000000009,0.0
15,18,0.09999999999999987,0.0
15,23,-0.30952380952380953,0.5098039215686274
15,25,0.34285714285714286,0.0
16,20,0.19999999999999996,0.0
16,23,0.03333333333333344,0.0
16,25,-0.10000000000000009,0.1647058823529413
17,32,2.220446049250313e-16,0.0
17,35,0.25,0.0
18,19,0.1333333333333333,0.0
18,25,0.30000000000000004,0.0
20,23,0.23611111111111116,0.0
20,38,0.2749999999999999,0.0
21,23,0.11111111111111094,0.0
21,29,0.19999999999999996,0.0
21,34,0.3750000000000001,0.0
21,38,0.18333333333333324,0.0
22,30,-0.27500000000000036,0.4529411764705888
22,36,-0.017857142857142794,0.029411764705882245
22,50,-0.3125,0.5147058823529411
22,54,0.25,0.0
23,34,0.1180555555555558,0.0
23,38,0.28888888888888875,0.0
24,26,0.375,0.0
24,28,0.39583333333333326,0.0
24,30,0.03749999999999987,0.0
24,33,0.4732142857142858,0.0
26,28,0.27083333333333326,0.0
26,30,0.19999999999999996,0.0
26,33,0.330357142857143,0.0
26,36,-0.044642857142856984,0.07352941176470561
27,31,0.4125000000000001,0.0
27,32,-0.13392857142857095,0.22058823529411684
27,37,0.0625,0.0
27,39,0.125,0.0
28,33,0.47619047619047616,0.0
29,34,0.32500000000000007,0.0
30,33,-0.0071428571428573395,0.011764705882353264
30,36,-0.0071428571428573395,0.011764705882353264
30,37,-0.04444444444444429,0.0732026143790847
30,39,0.025000000000000022,0.0
31,32,-0.2214285714285713,0.36470588235294094
31,37,0.15000000000000013,0.0
31,39,0.21250000000000002,0.0
34,38,0.16249999999999998,0.0
36,54,-0.267857142857143,0.4411764705882355
36,62,-0.6071428571428572,1.0
37,39,0.4583333333333335,0.0
40,44,0.30833333333333335,0.0
40,49,0.26428571428571435,0.0
40,53,0.2785714285714286,0.0
40,59,0.44999999999999996,0.0
40,60,0.33571428571428574,0.0
40,64,0.33333333333333337,0.0
40,68,0.01538461538461533,0.0
40,73,0.21666666666666656,0.0
40,76,0.18333333333333346,0.0
40,79,0.21666666666666667,0.0
41,46,0.14583333333333326,0.0
41,47,0.2500000000000001,0.0
41,48,-0.01785714285714257,0.02941176470588188
41,51,-0.27678571428571397,0.4558823529411759
41,69,-0.017857142857142794,0.029411764705882245
41,70,-0.0625,0.10294117647058823
41,71,-0.3352272727272725,0.5521390374331546
41,72,0.04166666666666674,0.0
42,43,0.07142857142857151,0.0
42,50,0.3214285714285715,0.0
42,52,0.098901098901099,0.0
42,54,-0.1607142857142858,0.2647058823529413
42,61,0.032467532467532645,0.0
42,66,0.05357142857142849,0.0
42,75,0.02197802197802201,0.0
43,50,-0.017857142857142794,0.029411764705882245
43,52,0.4780219780219782,0.0
43,55,0.03571428571428581,0.0
43,56,0.074675324675325,0.0
43,58,0.1428571428571428,0.0
43,61,0.2272727272727273,0.0
43,63,0.2500000000000001,0.0
43,65,0.2142857142857143,0.0
43,66,-0.16071428571428537,0.26470588235294057
43,67,0.2142857142857143,0.0
43,68,-0.030219780219780334,0.04977375565610878
43,74,0.2500000000000001,0.0
43,75,0.4780219780219781,0.0
44,45,0.2738095238095237,0.0
44,49,0.14880952380952395,0.0
44,53,0.33333333333333326,0.0
44,59,0.31666666666666676,0.0
44,60,0.18452380952380965,0.0
44,64,0.11111111111111127,0.0
44,68,-0.09294871794871828,0.15309200603318304
44,73,0.3916666666666666,0.0
44,76,0.41666666666666674,0.0
44,77,0.02083333333333337,0.0
44,78,0.02083333333333326,0.0
45,53,0.2857142857142858,0.0
45,59,0.12857142857142867,0.0
45,73,0.25714285714285723,0.0
45,76,0.33333333333333337,0.0
45,77,0.1874999999999999,0.0
45,78,0.1875000000000001,0.0
46,47,0.08333333333333337,0.0
46,48,0.25,0.0
46,57,0.2499999999999999,0.0
46,69,0.2500000000000001,0.0
46,72,0.33333333333333326,0.0
47,70,1.1102230246251565e-16,0.0
48,57,0.3999999999999999,0.0
48,62,0.0357142857142857,0.0
48,66,-0.2767857142857144,0.4558823529411766
48,69,0.5714285714285714,0.0
48,72,0.4642857142857144,0.0
49,55,0.003968253968254065,0.0
49,56,0.155844155844156,0.0
49,58,0.12142857142857166,0.0
49,59,0.18571428571428572,0.0
49,60,0.4285714285714286,0.0
49,61,-0.06818181818181857,0.11229946524064233
49,63,0.03571428571428592,0.0
49,64,0.31746031746031733,0.0
49,68,0.2554945054945057,0.0
49,73,0.1333333333333333,0.0
49,76,0.023809523809523947,0.0
49,79,0.23809523809523814,0.0
50,52,0.009615384615384692,0.0
50,54,-0.0625,0.10294117647058823
50,66,-0.0625,0.10294117647058823
50,74,-0.017857142857143016,0.029411764705882613
50,75,-0.06730769230769229,0.1108597285067873
51,70,0.2500000000000001,0.0
51,71,0.23376623376623373,0.0
51,73,-0.06666666666666665,0.10980392156862742
51,76,-0.04166666666666652,0.0686274509803919
51,77,0.2767857142857144,0.0
51,78,0.2767857142857143,0.0
52,56,0.06643356643356646,0.0
52,58,0.13461538461538458,0.0
52,61,0.22727272727272751,0.0
52,63,0.21703296703296704,0.0
52,65,0.16483516483516503,0.0
52,66,-0.1442307692307696,0.23755656108597345
52,67,0.16483516483516503,0.0
52,68,-0.03846153846153855,0.0633484162895929
52,74,0.24175824175824168,0.0
52,75,0.46153846153846145,0.0
53,59,0.37857142857142867,0.0
53,60,0.10714285714285732,0.0
53,73,0.2666666666666667,0.0
53,76,0.2857142857142858,0.0
55,60,-0.03174603174603163,0.05228758169934621
55,63,0.24603174603174593,0.0
55,64,0.0,-0.0
55,65,0.1428571428571428,0.0
55,67,0.1428571428571428,0.0
55,75,0.0769230769230772,0.0
55,79,0.0,-0.0
56,58,0.4772727272727274,0.0
56,60,0.0844155844155845,0.0
56,61,0.2727272727272728,0.0
56,63,0.2272727272727273,0.0
56,68,0.4125874125874127,0.0
56,71,-0.13636363636363646,0.22459893048128357
56,73,-0.12121212121212133,0.199643493761141
56,75,0.09090909090909116,0.0
57,62,0.1499999999999998,0.0
57,69,0.4,0.0
57,72,0.31666666666666665,0.0
58,60,0.02857142857142858,0.0
58,61,0.3318181818181818,0.0
58,63,0.25,0.0
58,68,0.3653846153846154,0.0
58,71,-0.19545454545454555,0.3219251336898397
58,75,0.15000000000000002,0.0
59,60,0.25714285714285723,0.0
59,64,0.25555555555555565,0.0
59,73,0.21666666666666656,0.0
59,76,0.19166666666666665,0.0
59,79,0.20000000000000007,0.0
60,63,-0.03571428571428559,0.05882352941176449
60,64,0.31746031746031733,0.0
60,68,0.17857142857142871,0.0
60,73,0.16666666666666674,0.0
60,76,0.05952380952380987,0.0
60,79,0.23809523809523803,0.0
61,63,0.18181818181818177,0.0
61,66,-0.1363636363636367,0.22459893048128393
61,68,0.18181818181818188,0.0
61,71,-0.2272727272727273,0.37433155080213903
61,75,0.21328671328671334,0.0
62,69,0.03571428571428581,0.0
