node_i,node_j,curvature,bottleneck_importance
0,1,0.2117647058823532,0.0
0,2,0.18823529411764683,0.0
0,10,0.4117647058823529,0.0
0,23,0.17914438502673802,0.0
0,29,0.42647058823529427,0.0
0,34,0.10924369747899176,0.0
0,36,0.19693094629156005,0.0
0,44,0.05686274509803946,0.0
0,47,0.38398692810457524,0.0
0,48,0.3367647058823531,0.0
0,49,0.3264705882352943,0.0
0,53,0.21867007672634275,0.0
0,58,0.4950980392156864,0.0
0,62,0.4950980392156864,0.0
0,69,0.1632352941176468,0.0
0,71,0.21078431372549056,0.0
0,73,0.32720588235294124,0.0
1,10,0.1333333333333333,0.0
1,18,-0.02499999999999969,0.045454545454544866
1,28,0.0871794871794872,0.0
1,29,0.2500000000000001,0.0
1,32,0.08333333333333315,0.0
1,34,0.4190476190476191,0.0
1,44,0.3666666666666667,0.0
1,47,0.07777777777777772,0.0
1,48,0.033333333333333215,0.0
1,49,0.3500000000000001,0.0
1,58,0.18888888888888888,0.0
1,62,0.18888888888888888,0.0
1,68,0.11190476190476195,0.0
1,73,0.20833333333333326,0.0
2,4,0.26888888888888884,0.0
2,7,0.34999999999999987,0.0
2,8,0.4100000000000006,0.0
2,10,0.2666666666666664,0.0
2,14,0.21250000000000013,0.0
2,16,0.3129411764705884,0.0
2,23,0.4390909090909094,0.0
2,26,0.16923076923076952,0.0
2,29,0.17499999999999982,0.0
2,35,-0.16461538461538416,0.29930069930069836
2,36,0.45217391304347854,0.0
2,45,0.12727272727272732,0.0
2,47,0.29333333333333345,0.0
2,48,0.33999999999999986,0.0
2,49,0.07499999999999973,0.0
2,51,0.16222222222222205,0.0
2,53,0.46608695652173937,0.0
2,58,0.20555555555555538,0.0
2,59,-0.06571428571428584,0.11948051948051965
2,62,0.20555555555555538,0.0
2,69,0.4049999999999999,0.0
2,71,0.48833333333333284,0.0
2,72,0.18571428571428583,0.0
2,73,0.1816666666666662,0.0
3,11,0.29621848739495815,0.0
3,15,0.2668067226890757,0.0
3,17,0.2857142857142858,0.0
3,19,-0.10714285714285676,0.194805194805194
3,25,-0.44505494505494436,0.8091908091908075
3,31,0.2857142857142858,0.0
3,35,-0.37362637362637363,0.679320679320679
3,46,0.2833333333333333,0.0
3,50,0.2857142857142859,0.0
3,54,0.20238095238095266,0.0
3,55,0.3476190476190476,0.0
3,56,0.2857142857142859,0.0
3,65,-0.1428571428571428,0.2597402597402595
3,66,0.2857142857142858,0.0
4,7,0.36388888888888904,0.0
4,8,0.31313131313131315,0.0
4,10,0.10317460317460325,0.0
4,14,0.25694444444444464,0.0
4,16,0.2892156862745099,0.0
4,23,0.22979797979797978,0.0
4,33,-0.09999999999999987,0.1818181818181815
4,35,-0.0064102564102566095,0.011655011655012011
4,36,0.21497584541062809,0.0
4,39,-0.08333333333333326,0.1515151515151513
4,48,0.17222222222222217,0.0
4,51,0.2499999999999999,0.0
4,53,0.25845410628019294,0.0
4,59,0.09523809523809557,0.0
4,71,0.2847222222222223,0.0
4,72,0.1984126984126986,0.0
4,73,0.0833333333333337,0.0
5,14,0.03571428571428559,0.0
5,21,-0.3571428571428572,0.6493506493506491
5,26,0.054945054945055194,0.0
5,40,0.19047619047619058,0.0
5,45,0.10389610389610393,0.0
5,51,0.10714285714285698,0.0
5,72,0.07142857142857162,0.0
6,11,-0.19215686274509802,0.34937611408199626
6,15,-0.1960784313725492,0.3565062388591802
6,19,-0.04615384615384599,0.08391608391608357
6,20,0.2761904761904763,0.0
6,24,-0.01515151515151536,0.02754820936639155
6,27,0.30000000000000027,0.0
6,30,0.27380952380952395,0.0
6,37,0.07500000000000018,0.0
6,38,-0.015151515151515138,0.027548209366391147
6,42,0.09999999999999998,0.0
6,61,0.21666666666666656,0.0
6,63,0.13095238095238115,0.0
6,64,0.08333333333333348,0.0
6,65,0.2047619047619048,0.0
6,74,0.16666666666666674,0.0
7,8,0.3068181818181819,0.0
7,10,0.1309523809523807,0.0
7,14,0.33750000000000013,0.0
7,16,0.4279411764705885,0.0
7,23,0.34090909090909094,0.0
7,26,0.27307692307692333,0.0
7,33,-0.22499999999999987,0.40909090909090867
7,36,0.3152173913043479,0.0
7,45,0.2295454545454546,0.0
7,47,0.13611111111111107,0.0
7,48,0.19999999999999984,0.0
7,51,0.2972222222222224,0.0
7,53,0.315217391304348,0.0
7,59,-0.046428571428571264,0.08441558441558407
7,69,0.32499999999999984,0.0
7,71,0.3333333333333336,0.0
7,72,0.29285714285714304,0.0
7,73,0.054166666666666696,0.0
8,10,0.2932900432900426,0.0
8,14,0.15340909090909083,0.0
8,16,0.2459893048128341,0.0
8,23,0.36363636363636376,0.0
8,29,0.1954545454545451,0.0
8,35,-0.08916083916083939,0.16211061665607154
8,36,0.366600790513834,0.0
8,39,-0.20454545454545414,0.3719008264462801
8,47,0.31060606060606055,0.0
8,48,0.3636363636363632,0.0
8,49,0.11136363636363611,0.0
8,51,0.11868686868686862,0.0
8,53,0.4100790513833992,0.0
8,58,0.21212121212121193,0.0
8,59,0.009740259740259938,0.0
8,62,0.21212121212121182,0.0
8,69,0.3295454545454539,0.0
8,71,0.43181818181818143,0.0
8,73,0.24053030303030276,0.0
9,13,0.4444444444444444,0.0
9,22,0.26984126984127,0.0
9,24,0.4444444444444444,0.0
9,30,0.16666666666666674,0.0
9,38,0.4444444444444444,0.0
9,43,0.4444444444444444,0.0
9,64,0.36111111111111116,0.0
9,67,0.4222222222222223,0.0
9,74,0.2666666666666667,0.0
10,16,0.12044817927170881,0.0
10,23,0.2575757575757577,0.0
10,29,0.39047619047619064,0.0
10,34,0.04761904761904778,0.0
10,36,0.2753623188405797,0.0
10,44,-0.004761904761904745,0.008658008658008623
10,47,0.43650793650793684,0.0
10,48,0.4130952380952382,0.0
10,49,0.2511904761904762,0.0
10,53,0.29710144927536253,0.0
10,58,0.42460317460317487,0.0
10,62,0.42460317460317487,0.0
10,69,0.23809523809523825,0.0
10,71,0.29166666666666696,0.0
10,73,0.3482142857142857,0.0
11,15,0.2647058823529411,0.0
11,17,0.07773109243697496,0.0
11,19,0.06561085972850689,0.0
11,20,-0.02310924369747891,0.042016806722688906
11,27,-0.058823529411764275,0.10695187165775318
11,31,0.14950980392156887,0.0
11,35,-0.38009049773755565,0.6910736322501009
11,46,0.235294117647059,0.0
11,50,0.14950980392156876,0.0
11,55,0.2686274509803924,0.0
11,56,0.14950980392156887,0.0
11,59,-0.4789915966386551,0.8708938120702816
11,63,-0.1974789915966384,0.35905271199388783
11,65,0.04831932773109271,0.0
11,66,0.14950980392156898,0.0
12,17,-0.4563492063492065,0.8297258297258296
12,18,0.29166666666666674,0.0
12,25,0.15384615384615374,0.0
12,28,0.17948717948717952,0.0
12,32,0.18333333333333335,0.0
12,41,0.4444444444444444,0.0
12,57,0.33333333333333326,0.0
12,68,0.08333333333333315,0.0
12,70,0.19444444444444442,0.0
13,21,-0.0793650793650793,0.14430014430014412
13,22,0.28968253968253976,0.0
13,24,0.3484848484848486,0.0
13,38,0.3484848484848484,0.0
13,43,0.4444444444444444,0.0
13,64,0.2500000000000001,0.0
13,67,0.4833333333333333,0.0
13,74,0.15555555555555556,0.0
14,16,0.4007352941176471,0.0
14,23,0.2670454545454546,0.0
14,26,0.42307692307692335,0.0
14,36,0.2472826086956521,0.0
14,45,0.3607954545454547,0.0
14,48,0.11249999999999993,0.0
14,51,0.37847222222222243,0.0
14,53,0.20380434782608714,0.0
14,69,0.28125,0.0
14,71,0.1874999999999999,0.0
14,72,0.455357142857143,0.0
15,17,0.1596638655462187,0.0
15,20,-0.02941176470588225,0.05347593582887679
15,27,-0.07107843137254855,0.12923351158645183
15,31,0.32107843137254943,0.0
15,42,0.07058823529411773,0.0
15,46,0.43529411764705883,0.0
15,50,0.3210784313725493,0.0
15,52,0.34491978609625684,0.0
15,54,0.23774509803921606,0.0
15,55,0.41372549019607874,0.0
15,56,0.3210784313725493,0.0
15,60,0.3155080213903746,0.0
15,65,0.04201680672268915,0.0
15,66,0.3210784313725493,0.0
16,23,0.3756684491978609,0.0
16,26,0.33484162895927627,0.0
16,36,0.3529411764705883,0.0
16,45,0.27807486631016054,0.0
16,47,0.18300653594771232,0.0
16,48,0.22058823529411786,0.0
16,51,0.3022875816993462,0.0
16,53,0.309462915601023,0.0
16,69,0.36911764705882366,0.0
16,71,0.2904411764705882,0.0
16,72,0.36344537815126066,0.0
17,25,-0.4093406593406592,0.7442557442557437
17,31,0.32738095238095244,0.0
17,46,0.23809523809523814,0.0
17,50,0.32738095238095244,0.0
17,54,0.3333333333333336,0.0
17,55,0.24047619047619062,0.0
17,56,0.32738095238095255,0.0
17,60,0.2045454545454548,0.0
17,66,0.32738095238095266,0.0
17,70,-0.29761904761904745,0.5411255411255406
18,25,0.1955128205128206,0.0
18,28,0.3653846153846154,0.0
18,32,0.40833333333333355,0.0
18,34,0.07738095238095244,0.0
18,41,0.3750000000000002,0.0
18,44,0.10833333333333373,0.0
18,49,-0.13333333333333308,0.24242424242424185
18,57,0.19166666666666665,0.0
18,68,0.2500000000000001,0.0
18,70,2.220446049250313e-16,0.0
19,20,0.03571428571428581,0.0
19,22,-0.18131868131868112,0.32967032967032917
19,27,-0.04487179487179471,0.08158508158508125
19,33,-0.10000000000000009,0.18181818181818188
19,35,-0.15384615384615397,0.2797202797202798
19,39,-0.05555555555555558,0.10101010101010101
19,55,-0.15641025641025608,0.28438228438228363
19,59,-0.25274725274725274,0.4595404595404593
19,63,0.03296703296703307,0.0
19,65,0.07142857142857151,0.0
20,27,0.41666666666666674,0.0
20,30,0.07142857142857162,0.0
20,37,0.02380952380952417,0.0
20,42,0.25714285714285756,0.0
20,46,-0.09999999999999987,0.1818181818181815
20,55,-0.09999999999999987,0.1818181818181815
20,61,0.15714285714285736,0.0
20,63,2.220446049250313e-16,0.0
20,65,0.4285714285714286,0.0
20,74,-0.023809523809523725,0.043290043290043115
21,22,-0.03571428571428559,0.06493506493506468
21,33,-0.19285714285714306,0.3506493506493508
21,40,0.0,-0.0
21,43,-0.08441558441558428,0.1534828807556077
21,67,-0.057142857142857384,0.10389610389610428
22,24,0.3344155844155845,0.0
22,30,0.10714285714285732,0.0
22,33,-0.31428571428571406,0.5714285714285707
22,38,0.3344155844155845,0.0
22,39,-0.3809523809523807,0.6926406926406918
22,43,0.350649350649351,0.0
22,63,0.2500000000000001,0.0
22,64,0.1904761904761908,0.0
22,67,0.3285714285714286,0.0
22,74,0.20000000000000007,0.0
23,26,0.22377622377622364,0.0
23,29,0.14090909090909065,0.0
23,36,0.4911067193675891,0.0
23,45,0.1818181818181821,0.0
23,47,0.31060606060606055,0.0
23,48,0.3409090909090904,0.0
23,51,0.1767676767676769,0.0
23,53,0.449604743083004,0.0
23,58,0.202020202020202,0.0
23,62,0.20202020202020188,0.0
23,69,0.47272727272727244,0.0
23,71,0.4242424242424242,0.0
23,72,0.24025974025974017,0.0
23,73,0.1268939393939389,0.0
24,30,0.22727272727272718,0.0
24,38,0.5454545454545454,0.0
24,43,0.40909090909090906,0.0
24,63,0.15584415584415579,0.0
24,64,0.39015151515151525,0.0
24,67,0.38181818181818195,0.0
24,74,0.3272727272727275,0.0
25,28,0.1923076923076925,0.0
25,32,0.226923076923077,0.0
25,34,-0.0219780219780219,0.0399600399600398
25,35,-0.15384615384615397,0.2797202797202798
25,41,0.170940170940171,0.0
25,44,0.02564102564102555,0.0
25,59,-0.1785714285714286,0.32467532467532456
25,68,0.2637362637362637,0.0
25,73,-0.11378205128205132,0.20687645687645684
26,36,0.2040133779264216,0.0
26,45,0.4545454545454546,0.0
26,51,0.33760683760683796,0.0
26,53,0.1605351170568562,0.0
26,69,0.24423076923076936,0.0
26,71,0.14423076923076905,0.0
26,72,0.4917582417582417,0.0
27,30,0.09523809523809534,0.0
27,37,0.08333333333333337,0.0
27,42,0.29166666666666685,0.0
27,52,-0.1780303030303032,0.3236914600550966
27,61,0.20000000000000018,0.0
27,65,0.36309523809523814,0.0
27,74,-0.008333333333333526,0.015151515151515494
28,29,-0.12115384615384617,0.2202797202797202
28,32,0.42307692307692335,0.0
28,34,0.18956043956043966,0.0
28,41,0.2564102564102564,0.0
28,44,0.22051282051282062,0.0
28,49,-0.0211538461538463,0.03846153846153871
28,57,0.07692307692307687,0.0
28,68,0.36263736263736257,0.0
28,73,-0.07532051282051277,0.1369463869463868
29,34,0.1607142857142858,0.0
29,36,0.15869565217391313,0.0
29,44,0.1083333333333335,0.0
29,47,0.3472222222222223,0.0
29,48,0.2999999999999998,0.0
29,49,0.3749999999999999,0.0
29,53,0.20217391304347831,0.0
29,58,0.44166666666666676,0.0
29,62,0.44166666666666676,0.0
29,68,-0.02499999999999991,0.04545454545454527
29,69,0.12499999999999978,0.0
29,71,0.20000000000000007,0.0
29,73,0.3875000000000003,0.0
30,37,0.017857142857142905,0.0
30,38,0.2272727272727273,0.0
30,43,0.1201298701298702,0.0
30,61,0.1428571428571429,0.0
30,63,0.2142857142857144,0.0
30,64,0.3154761904761907,0.0
30,65,2.220446049250313e-16,0.0
30,74,0.41428571428571426,0.0
31,46,0.3916666666666667,0.0
31,50,0.5416666666666667,0.0
31,52,0.36742424242424254,0.0
31,54,0.45833333333333337,0.0
31,55,0.3750000000000002,0.0
31,56,0.5416666666666667,0.0
31,60,0.40909090909090917,0.0
31,66,0.5416666666666667,0.0
32,34,0.18571428571428572,0.0
32,41,0.28333333333333344,0.0
32,44,0.21666666666666656,0.0
32,49,-0.025000000000000133,0.04545454545454568
32,68,0.3500000000000002,0.0
33,35,0.06153846153846143,0.0
33,39,0.40555555555555556,0.0
33,51,-0.1666666666666663,0.3030303030303022
33,59,0.028571428571428803,0.0
33,63,-0.19999999999999996,0.36363636363636337
34,44,0.480952380952381,0.0
34,49,0.2607142857142858,0.0
34,58,0.09126984126984128,0.0
34,62,0.09126984126984117,0.0
34,68,0.2142857142857143,0.0
34,73,0.16964285714285698,0.0
35,39,0.12820512820512808,0.0
35,59,0.37362637362637374,0.0
35,68,-0.21703296703296737,0.394605394605395
35,71,-0.15544871794871784,0.2826340326340323
35,73,-0.05769230769230771,0.10489510489510488
36,45,0.1620553359683794,0.0
36,47,0.33091787439613507,0.0
36,48,0.35869565217391286,0.0
36,49,0.05869565217391337,0.0
36,51,0.15700483091787432,0.0
36,53,0.4782608695652174,0.0
36,58,0.21980676328502402,0.0
36,62,0.21980676328502402,0.0
36,69,0.44999999999999973,0.0
36,71,0.443840579710145,0.0
36,72,0.2204968944099378,0.0
36,73,0.14764492753623237,0.0
37,42,-0.016666666666666607,0.03030303030303018
37,61,0.39166666666666705,0.0
37,64,-0.16666666666666674,0.30303030303030304
37,65,-0.023809523809523725,0.043290043290043115
37,74,-0.05833333333333335,0.10606060606060604
37,80,-0.4083333333333339,0.7424242424242431
37,105,-0.5083333333333333,0.9242424242424238
37,145,-0.5083333333333335,0.9242424242424242
38,43,0.40909090909090906,0.0
38,63,0.15584415584415579,0.0
38,64,0.39015151515151525,0.0
38,67,0.38181818181818195,0.0
38,74,0.3272727272727274,0.0
39,51,-0.16666666666666652,0.3030303030303026
39,59,0.09523809523809523,0.0
39,63,-0.24999999999999978,0.4545454545454539
40,51,-0.13888888888888884,0.2525252525252523
41,44,-0.04444444444444429,0.08080808080808048
41,57,0.288888888888889,0.0
41,68,0.1428571428571429,0.0
41,70,0.08333333333333326,0.0
42,46,0.0,-0.0
42,52,-0.036363636363636376,0.06611570247933883
42,60,-0.12727272727272698,0.23140495867768532
42,61,0.09999999999999976,0.0
42,65,0.2571428571428571,0.0
43,63,0.14610389610389607,0.0
43,64,0.2992424242424243,0.0
43,67,0.4909090909090911,0.0
43,74,0.22727272727272751,0.0
44,49,0.20833333333333337,0.0
44,58,0.03888888888888897,0.0
44,62,0.03888888888888886,0.0
44,68,0.24523809523809537,0.0
44,73,0.12916666666666654,0.0
45,51,0.303030303030303,0.0
45,69,0.20227272727272716,0.0
45,72,0.4188311688311692,0.0
46,50,0.3916666666666666,0.0
46,52,0.3666666666666669,0.0
46,54,0.30833333333333357,0.0
46,55,0.4666666666666667,0.0
46,56,0.39166666666666683,0.0
46,60,0.38181818181818183,0.0
46,65,-0.028571428571428248,0.051948051948051334
46,66,0.39166666666666683,0.0
47,48,0.4583333333333335,0.0
47,49,0.21944444444444444,0.0
47,53,0.3333333333333328,0.0
47,58,0.41666666666666663,0.0
47,62,0.41666666666666663,0.0
47,69,0.29722222222222217,0.0
47,71,0.3125000000000002,0.0
47,73,0.2986111111111115,0.0
48,49,0.1749999999999997,0.0
48,53,0.3804347826086957,0.0
48,58,0.35555555555555574,0.0
48,62,0.35555555555555574,0.0
48,69,0.32499999999999984,0.0
48,71,0.36250000000000016,0.0
48,73,0.2791666666666669,0.0
49,53,0.10108695652173927,0.0
49,58,0.3305555555555557,0.0
49,62,0.3305555555555557,0.0
49,68,0.07500000000000007,0.0
49,71,0.10000000000000009,0.0
49,73,0.35,0.0
50,52,0.36742424242424254,0.0
50,54,0.45833333333333337,0.0
50,55,0.3750000000000002,0.0
50,56,0.5416666666666667,0.0
50,60,0.40909090909090917,0.0
50,66,0.5416666666666667,0.0
51,53,0.1352657004830915,0.0
51,69,0.18611111111111112,0.0
51,71,0.13888888888888895,0.0
51,72,0.36507936507936534,0.0
52,54,0.28787878787878807,0.0
52,55,0.33333333333333326,0.0
52,56,0.36742424242424243,0.0
52,60,0.4545454545454546,0.0
52,66,0.36742424242424254,0.0
53,58,0.2403381642512077,0.0
53,59,-0.0900621118012419,0.1637492941840761
53,62,0.2403381642512078,0.0
53,69,0.4065217391304342,0.0
