node_i,node_j,is_inter_cluster
0,1,False
0,2,False
0,10,False
0,23,False
0,29,False
0,34,False
0,36,False
0,44,False
0,47,False
0,48,False
0,49,False
0,53,False
0,58,False
0,62,False
0,69,False
0,71,False
0,73,False
1,10,False
1,18,False
1,28,False
1,29,False
1,32,False
1,34,False
1,44,False
1,47,False
1,48,False
1,49,False
1,58,False
1,62,False
1,68,False
1,73,False
2,4,False
2,7,False
2,8,False
2,10,False
2,14,False
2,16,False
2,23,False
2,26,False
2,29,False
2,35,False
2,36,False
2,45,False
2,47,False
2,48,False
2,49,False
2,51,False
2,53,False
2,58,False
2,59,False
2,62,False
2,69,False
2,71,False
2,72,False
2,73,False
3,11,False
3,15,False
3,17,False
3,19,False
3,25,False
3,31,False
3,35,False
3,46,False
3,50,False
3,54,False
3,55,False
3,56,False
3,65,False
3,66,False
4,7,False
4,8,False
4,10,False
4,14,False
4,16,False
4,23,False
4,33,False
4,35,False
4,36,False
4,39,False
4,48,False
4,51,False
4,53,False
4,59,False
4,71,False
4,72,False
4,73,False
5,14,False
5,21,False
5,26,False
5,40,False
5,45,False
5,51,False
5,72,False
6,11,False
6,15,False
6,19,False
6,20,False
6,24,False
6,27,False
6,30,False
6,37,False
6,38,False
6,42,False
6,61,False
6,63,False
6,64,False
6,65,False
6,74,False
7,8,False
7,10,False
7,14,False
7,16,False
7,23,False
7,26,False
7,33,False
7,36,False
7,45,False
7,47,False
7,48,False
7,51,False
7,53,False
7,59,False
7,69,False
7,71,False
7,72,False
7,73,False
8,10,False
8,14,False
8,16,False
8,23,False
8,29,False
8,35,False
8,36,False
8,39,False
8,47,False
8,48,False
8,49,False
8,51,False
8,53,False
8,58,False
8,59,False
8,62,False
8,69,False
8,71,False
8,73,False
9,13,False
9,22,False
9,24,False
9,30,False
9,38,False
9,43,False
9,64,False
9,67,False
9,74,False
10,16,False
10,23,False
10,29,False
10,34,False
10,36,False
10,44,False
10,47,False
10,48,False
10,49,False
10,53,False
10,58,False
10,62,False
10,69,False
10,71,False
10,73,False
11,15,False
11,17,False
11,19,False
11,20,False
11,27,False
11,31,False
11,35,False
11,46,False
11,50,False
11,55,False
11,56,False
11,59,False
11,63,False
11,65,False
11,66,False
12,17,False
12,18,False
12,25,False
12,28,False
12,32,False
12,41,False
12,57,False
12,68,False
12,70,False
13,21,False
13,22,False
13,24,False
13,38,False
13,43,False
13,64,False
13,67,False
13,74,False
14,16,False
14,23,False
14,26,False
14,36,False
14,45,False
14,48,False
14,51,False
14,53,False
14,69,False
14,71,False
14,72,False
15,17,False
15,20,False
15,27,False
15,31,False
15,42,False
15,46,False
15,50,False
15,52,False
15,54,False
15,55,False
15,56,False
15,60,False
15,65,False
15,66,False
16,23,False
16,26,False
16,36,False
16,45,False
16,47,False
16,48,False
16,51,False
16,53,False
16,69,False
16,71,False
16,72,False
17,25,False
17,31,False
17,46,False
17,50,False
17,54,False
17,55,False
17,56,False
17,60,False
17,66,False
17,70,False
18,25,False
18,28,False
18,32,False
18,34,False
18,41,False
18,44,False
18,49,False
18,57,False
18,68,False
18,70,False
19,20,False
19,22,False
19,27,False
19,33,False
19,35,False
19,39,False
19,55,False
19,59,False
19,63,False
19,65,False
20,27,False
20,30,False
20,37,False
20,42,False
20,46,False
20,55,False
20,61,False
20,63,False
20,65,False
20,74,False
21,22,False
21,33,False
21,40,False
21,43,False
21,67,False
22,24,False
22,30,False
22,33,False
22,38,False
22,39,False
22,43,False
22,63,False
22,64,False
22,67,False
22,74,False
23,26,False
23,29,False
23,36,False
23,45,False
23,47,False
23,48,False
23,51,False
23,53,False
23,58,False
23,62,False
23,69,False
23,71,False
23,72,False
23,73,False
24,30,False
24,38,False
24,43,False
24,63,False
24,64,False
24,67,False
24,74,False
25,28,False
25,32,False
25,34,False
25,35,False
25,41,False
25,44,False
25,59,False
25,68,False
25,73,False
26,36,False
26,45,False
26,51,False
26,53,False
26,69,False
26,71,False
26,72,False
27,30,False
27,37,False
27,42,False
27,52,False
27,61,False
27,65,False
27,74,False
28,29,False
28,32,False
28,34,False
28,41,False
28,44,False
28,49,False
28,57,False
28,68,False
28,73,False
29,34,False
29,36,False
29,44,False
29,47,False
29,48,False
29,49,False
29,53,False
29,58,False
29,62,False
29,68,False
29,69,False
29,71,False
29,73,False
30,37,False
30,38,False
30,43,False
30,61,False
30,63,False
30,64,False
30,65,False
30,74,False
31,46,False
31,50,False
31,52,False
31,54,False
31,55,False
31,56,False
31,60,False
31,66,False
32,34,False
32,41,False
32,44,False
32,49,False
32,68,False
33,35,False
33,39,False
33,51,False
33,59,False
33,63,False
34,44,False
34,49,False
34,58,False
34,62,False
34,68,False
34,73,False
35,39,False
35,59,False
35,68,False
35,71,False
35,73,False
36,45,False
36,47,False
36,48,False
36,49,False
36,51,False
36,53,False
36,58,False
36,62,False
36,69,False
36,71,False
36,72,False
36,73,False
37,42,False
37,61,False
37,64,False
37,65,False
37,74,False
37,80,True
37,105,True
37,145,True
38,43,False
38,63,False
38,64,False
38,67,False
38,74,False
39,51,False
39,59,False
39,63,False
40,51,False
41,44,False
41,57,False
41,68,False
41,70,False
42,46,False
42,52,False
42,60,False
42,61,False
42,65,False
43,63,False
43,64,False
43,67,False
43,74,False
44,49,False
44,58,False
44,62,False
44,68,False
44,73,False
45,51,False
45,69,False
45,72,False
46,50,False
46,52,False
46,54,False
46,55,False
46,56,False
46,60,False
46,65,False
46,66,False
47,48,False
47,49,False
47,53,False
47,58,False
47,62,False
47,69,False
47,71,False
47,73,False
48,49,False
48,53,False
48,58,False
48,62,False
48,69,False
48,71,False
48,73,False
49,53,False
49,58,False
49,62,False
49,68,False
49,71,False
49,73,False
50,52,False
50,54,False
50,55,False
50,56,False
50,60,False
50,66,False
51,53,False
51,69,False
51,71,False
51,72,False
52,54,False
52,55,False
52,56,False
52,60,False
52,66,False
53,58,False
53,59,False
53,62,False
53,69,False
53,71,False
53,72,False
53,73,False
54,55,False
54,56,False
54,60,False
54,66,False
54,70,False
55,56,False
55,60,False
55,65,False
55,66,False
56,60,False
56,66,False
57,70,False
58,62,False
58,69,False
58,71,False
58,73,False
59,68,False
59,71,False
59,73,False
60,66,False
61,64,False
61,65,False
61,74,False
61,80,True
62,69,False
62,71,False
62,73,False
63,65,False
63,67,False
63,74,False
64,67,False
64,74,False
67,74,False
68,73,False
69,71,False
69,72,False
71,72,False
71,73,False
75,81,False
75,83,False
75,84,False
75,85,False
75,86,False
75,88,False
75,92,False
75,98,False
75,99,False
75,100,False
75,104,False
75,108,False
75,110,False
75,113,False
75,116,False
75,119,False
75,120,False
75,122,False
75,123,False
75,124,False
75,126,False
75,131,False
75,134,False
75,139,False
75,143,False
76,80,False
76,82,False
76,93,False
76,105,False
76,128,False
76,137,False
76,141,False
76,145,False
77,79,False
77,87,False
77,91,False
77,93,False
77,94,False
77,100,False
77,101,False
77,102,False
77,108,False
77,112,False
77,123,False
77,129,False
77,133,False
77,134,False
77,135,False
77,139,False
77,141,False
78,109,False
78,112,False
78,121,False
78,125,False
78,127,False
78,129,False
78,132,False
78,133,False
78,138,False
78,148,False
79,80,False
79,87,False
79,90,False
79,91,False
79,93,False
79,94,False
79,96,False
79,101,False
79,102,False
79,105,False
79,107,False
79,112,False
79,115,False
79,130,False
79,135,False
79,141,False
79,142,False
79,145,False
79,147,False
80,90,False
80,96,False
80,105,False
80,107,False
80,141,False
80,145,False
81,84,False
81,85,False
81,88,False
81,89,False
81,98,False
81,99,False
81,100,False
81,116,False
81,119,False
81,120,False
81,124,False
81,134,False
81,136,False
82,89,False
82,93,False
82,99,False
82,118,False
82,119,False
82,128,False
82,136,False
82,137,False
82,139,False
83,84,False
83,85,False
83,86,False
83,92,False
83,98,False
83,100,False
83,104,False
83,106,False
83,110,False
83,113,False
83,117,False
83,120,False
83,122,False
83,123,False
83,124,False
83,126,False
83,131,False
83,134,False
83,138,False
83,143,False
84,85,False
84,86,False
84,88,False
84,92,False
84,98,False
84,99,False
84,100,False
84,104,False
84,110,False
84,113,False
84,116,False
84,119,False
84,120,False
84,122,False
84,123,False
84,124,False
84,126,False
84,131,False
84,134,False
84,143,False
85,86,False
85,88,False
85,92,False
85,98,False
85,99,False
85,100,False
85,104,False
85,108,False
85,110,False
85,113,False
85,116,False
85,119,False
85,120,False
85,122,False
85,123,False
85,124,False
85,126,False
85,131,False
85,134,False
85,139,False
85,143,False
86,92,False
86,104,False
86,106,False
86,110,False
86,113,False
86,117,False
86,122,False
86,123,False
86,124,False
86,126,False
86,131,False
86,132,False
86,138,False
86,143,False
87,88,False
87,91,False
87,93,False
87,94,False
87,100,False
87,101,False
87,102,False
87,108,False
87,112,False
87,116,False
87,119,False
87,122,False
87,123,False
87,129,False
87,133,False
87,134,False
87,135,False
87,137,False
87,139,False
87,141,False
88,98,False
88,99,False
88,100,False
88,104,False
88,108,False
88,116,False
88,119,False
88,120,False
88,122,False
88,123,False
88,124,False
88,126,False
88,131,False
88,134,False
88,136,False
88,137,False
88,139,False
88,143,False
89,99,False
89,116,False
89,118,False
89,119,False
89,128,False
89,136,False
89,137,False
90,95,False
90,96,False
90,103,False
90,105,False
90,107,False
90,111,False
90,115,False
90,140,False
90,142,False
90,145,False
90,147,False
91,93,False
91,94,False
91,101,False
91,102,False
91,108,False
91,112,False
91,115,False
91,129,False
91,130,False
91,133,False
91,135,False
91,139,False
91,141,False
91,142,False
91,147,False
92,98,False
92,104,False
92,106,False
92,110,False
92,113,False
92,117,False
92,120,False
92,122,False
92,124,False
92,126,False
92,131,False
92,143,False
93,94,False
93,99,False
93,100,False
93,102,False
93,108,False
93,116,False
93,119,False
93,128,False
93,134,False
93,136,False
93,137,False
93,139,False
93,141,False
94,101,False
94,102,False
94,105,False
94,108,False
94,112,False
94,115,False
94,130,False
94,135,False
94,141,False
94,142,False
94,145,False
94,147,False
95,96,False
95,103,False
95,111,False
95,115,False
95,140,False
95,142,False
95,147,False
96,103,False
96,105,False
96,107,False
96,111,False
96,115,False
96,140,False
96,145,False
96,147,False
97,114,False
97,115,False
97,130,False
97,142,False
97,144,False
97,146,False
97,147,False
97,148,False
97,149,False
98,99,False
98,100,False
98,110,False
98,113,False
98,116,False
98,119,False
98,120,False
98,122,False
98,124,False
98,126,False
98,131,False
98,134,False
98,143,False
99,100,False
99,108,False
99,116,False
99,119,False
99,120,False
99,124,False
99,128,False
99,134,False
99,136,False
99,137,False
99,139,False
100,101,False
100,104,False
100,108,False
100,116,False
100,119,False
100,120,False
100,122,False
100,123,False
100,124,False
100,126,False
100,129,False
100,131,False
100,133,False
100,134,False
100,137,False
100,139,False
100,143,False
101,102,False
101,108,False
101,112,False
101,123,False
101,125,False
101,129,False
101,130,False
101,133,False
101,134,False
101,135,False
101,139,False
101,141,False
102,108,False
102,112,False
102,123,False
102,125,False
102,129,False
102,130,False
102,133,False
102,135,False
102,139,False
102,141,False
102,147,False
103,111,False
103,115,False
103,140,False
103,147,False
104,106,False
104,110,False
104,113,False
104,117,False
104,122,False
104,123,False
104,124,False
104,126,False
104,129,False
104,131,False
104,132,False
104,133,False
104,134,False
104,138,False
104,143,False
105,107,False
105,141,False
105,145,False
106,110,False
106,113,False
106,117,False
106,122,False
106,126,False
106,131,False
106,132,False
106,138,False
106,143,False
107,141,False
107,145,False
108,112,False
108,116,False
108,119,False
108,122,False
108,123,False
108,129,False
108,133,False
108,134,False
108,135,False
108,137,False
108,139,False
109,114,False
109,121,False
109,125,False
109,127,False
109,132,False
109,144,False
109,146,False
109,148,False
110,113,False
110,117,False
110,120,False
110,122,False
110,124,False
110,126,False
110,131,False
110,143,False
111,115,False
111,140,False
111,142,False
111,147,False
112,121,False
112,123,False
112,125,False
112,129,False
112,130,False
112,133,False
112,135,False
112,142,False
112,147,False
112,149,False
113,117,False
113,120,False
113,122,False
113,123,False
113,124,False
113,126,False
113,131,False
113,143,False
114,121,False
114,125,False
114,127,False
114,130,False
114,142,False
114,144,False
114,146,False
114,148,False
114,149,False
115,130,False
115,135,False
115,140,False
115,142,False
115,147,False
115,149,False
116,119,False
116,120,False
116,122,False
116,123,False
116,124,False
116,131,False
116,134,False
116,136,False
116,137,False
116,139,False
116,143,False
117,122,False
117,124,False
117,126,False
117,131,False
117,132,False
117,138,False
117,143,False
118,128,False
118,136,False
118,137,False
119,123,False
119,124,False
119,128,False
119,134,False
119,136,False
119,137,False
119,139,False
120,122,False
120,124,False
120,126,False
120,131,False
120,134,False
120,143,False
121,125,False
121,127,False
121,129,False
121,132,False
121,133,False
121,138,False
121,144,False
121,146,False
121,148,False
122,123,False
122,124,False
122,126,False
122,129,False
122,131,False
122,132,False
122,133,False
122,134,False
122,138,False
122,139,False
122,143,False
123,124,False
123,126,False
123,129,False
123,131,False
123,133,False
123,134,False
123,139,False
123,143,False
124,126,False
124,131,False
124,134,False
124,139,False
124,143,False
125,127,False
125,129,False
125,130,False
125,132,False
125,133,False
125,135,False
125,138,False
125,146,False
125,148,False
125,149,False
126,131,False
126,134,False
126,143,False
127,132,False
127,144,False
127,146,False
127,148,False
128,136,False
128,137,False
128,139,False
129,132,False
129,133,False
129,134,False
129,135,False
129,139,False
129,143,False
130,135,False
130,142,False
130,146,False
130,147,False
130,148,False
130,149,False
131,134,False
131,143,False
132,133,False
132,138,False
133,134,False
133,135,False
133,139,False
134,137,False
134,139,False
134,143,False
135,141,False
135,142,False
135,147,False
135,149,False
136,137,False
136,139,False
137,139,False
140,142,False
140,147,False
141,145,False
141,147,False
142,146,False
142,147,False
142,148,False
142,149,False
144,146,False
144,148,False
144,149,False
146,148,False
146,149,False
147,149,False
148,149,False
