slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,3.395050505050505,10.0,8.0,9.0,8.77979797979798,76.47585858585859,7,48,7,182,438,0.0,0.0,0.0,4.8088,10.0,4.92,9.0,3.395050505050505,10.0,0.0
110,3.4905050505050506,11.0,8.0,10.0,9.357575757575757,79.53373737373737,8,51,8,261,565,0.0,0.0,0.0,4.9376,11.0,5.4516,10.0,3.4905050505050506,11.0,0.0
120,3.605252525252525,12.0,9.0,11.0,9.969696969696969,82.84262626262627,6,48,6,82,147,0.0,0.0,0.0,5.4024,12.0,5.7772,11.0,3.605252525252525,12.0,0.0
130,3.759292929292929,13.0,9.0,12.0,10.75959595959596,85.1760606060606,13,49,12,139,439,0.0,0.0,0.0,5.5208,13.0,5.9692,12.0,3.759292929292929,13.0,0.0
140,3.995151515151515,14.0,10.0,12.0,10.985858585858585,89.1159595959596,13,35,11,82,144,0.0,0.0,0.0,5.564,14.0,6.4916,13.0,3.995151515151515,14.0,0.0
150,4.087272727272727,14.0,10.0,11.0,11.155555555555555,93.04585858585858,13,55,12,97,241,0.0,0.0,0.0,5.6424,14.0,6.8064,13.0,4.087272727272727,14.0,0.0
160,4.147171717171717,14.0,10.0,13.0,11.488888888888889,97.17777777777778,7,35,7,283,699,0.0,0.0,0.0,5.52,14.0,7.022,13.0,4.147171717171717,14.0,0.0
170,3.815757575757576,14.0,9.0,12.0,10.83838383838384,94.16070707070708,10,54,10,1067,3170,0.0,0.0,0.0,5.2472,14.0,6.1796,13.0,3.815757575757576,14.0,0.0
180,3.490808080808081,14.0,9.0,10.0,9.519191919191918,91.51484848484849,7,38,7,187,422,0.0,0.0,0.0,5.1592,12.0,5.4356,14.0,3.490808080808081,14.0,0.0
190,3.6672727272727275,13.0,9.0,11.0,10.23030303030303,95.33525252525253,8,42,8,97,175,0.0,0.0,0.0,5.6012,13.0,5.6968,12.0,3.6672727272727275,13.0,0.0
200,3.741010101010101,13.0,10.0,12.0,10.862626262626263,95.90212121212122,10,34,9,540,1232,0.0,0.0,0.0,5.5304,13.0,5.6496,13.0,3.741010101010101,13.0,0.0
210,3.6093939393939394,13.0,10.0,12.0,11.133333333333333,93.02777777777777,10,58,10,571,1208,0.0,0.0,0.0,5.0528,13.0,5.9208,13.0,3.6093939393939394,13.0,0.0
220,3.4905050505050506,14.0,10.0,12.0,11.250505050505051,90.70919191919192,10,52,10,187,369,0.0,0.0,0.0,4.6864,14.0,6.0672,14.0,3.4905050505050506,14.0,0.0
230,3.34989898989899,16.0,9.0,12.0,11.438383838383839,88.5819191919192,16,39,11,427,881,0.0,0.0,0.0,4.1348,12.0,6.0792,16.0,3.34989898989899,16.0,0.0
240,3.5123232323232325,16.0,9.0,12.0,11.395959595959596,90.2469696969697,11,35,7,230,445,0.0,0.0,0.0,4.2296,12.0,6.3976,16.0,3.5123232323232325,16.0,0.0
250,3.556767676767677,17.0,10.0,13.0,11.575757575757576,91.63878787878788,15,32,13,348,735,0.0,0.0,0.0,4.1736,14.0,6.7776,17.0,3.556767676767677,17.0,0.0
260,3.5672727272727274,17.0,10.0,13.0,12.014141414141415,92.31939393939393,6,41,6,437,930,0.0,0.0,0.0,4.1436,13.0,6.7688,17.0,3.5672727272727274,17.0,0.0
270,3.528888888888889,17.0,10.0,13.0,12.125252525252526,93.2990909090909,9,51,8,328,964,0.0,0.0,0.0,4.3684,14.0,6.5276,17.0,3.528888888888889,17.0,0.0
280,3.4973737373737372,17.0,9.0,14.0,12.042424242424243,90.98969696969696,11,38,11,211,809,0.0,0.0,0.0,4.6548,14.0,5.5356,17.0,3.4973737373737372,17.0,0.0
290,3.223737373737374,17.0,9.0,14.0,11.238383838383838,85.14676767676768,8,47,8,233,500,0.0,0.0,0.0,4.3848,14.0,4.952,17.0,3.223737373737374,17.0,0.0
300,3.386969696969697,17.0,9.0,14.0,11.484848484848484,88.31161616161616,13,51,11,348,652,0.0,0.0,0.0,4.6096,13.0,5.1448,17.0,3.386969696969697,17.0,0.0
310,3.045757575757576,18.0,8.0,14.0,10.664646464646465,79.32151515151516,7,37,7,501,1286,0.0,0.0,0.0,4.304,11.0,4.2896,18.0,3.045757575757576,18.0,0.0
320,3.106969696969697,14.0,8.0,12.020000000000437,10.272727272727273,79.8930303030303,5,38,5,187,361,0.0,0.0,0.0,4.3592,12.0,4.2752,14.0,3.106969696969697,14.0,0.0
330,3.227777777777778,15.0,8.0,12.030000000000655,10.511111111111111,82.82242424242425,10,42,9,98,176,0.0,0.0,0.0,4.7692,12.0,4.4128,15.0,3.227777777777778,15.0,0.0
340,3.381111111111111,17.0,9.0,14.030000000000655,11.218181818181819,84.84585858585858,4,31,4,162,338,0.0,0.0,0.0,4.9132,14.0,4.832,17.0,3.381111111111111,17.0,0.0
350,3.6874747474747473,17.0,9.0,14.030000000000655,11.327272727272728,89.02080808080808,14,44,14,41,78,0.0,0.0,0.0,5.2704,14.0,5.2816,17.0,3.6874747474747473,17.0,0.0
360,3.934848484848485,17.0,10.0,14.030000000000655,12.115151515151515,92.5050505050505,13,47,12,219,462,0.0,0.0,0.0,5.8796,14.0,5.7232,17.0,3.934848484848485,17.0,0.0
370,4.031818181818182,18.0,10.0,14.040000000000873,12.581818181818182,95.77151515151515,12,48,12,240,695,0.0,0.0,0.0,5.9072,14.0,6.2736,18.0,4.031818181818182,18.0,0.0
380,4.15030303030303,19.0,11.0,15.040000000000873,13.248484848484848,98.61363636363636,19,39,17,47,81,0.0,0.0,0.0,6.0024,13.0,6.688,19.0,4.15030303030303,19.0,0.0
390,4.243434343434344,20.0,11.0,15.050000000001091,13.8,102.86323232323232,12,50,9,103,234,0.0,0.0,0.0,6.172,13.0,6.9784,20.0,4.243434343434344,20.0,0.0
400,4.433535353535354,20.0,12.0,15.050000000001091,14.383838383838384,105.72585858585859,7,36,7,197,556,0.0,0.0,0.0,6.7716,13.0,7.2792,20.0,4.433535353535354,20.0,0.0
410,4.252626262626262,20.0,12.0,15.050000000001091,14.507070707070707,103.23828282828283,10,57,9,391,1090,0.0,0.0,0.0,6.9932,14.0,6.3672,20.0,4.252626262626262,20.0,0.0
420,4.221616161616161,20.0,12.0,15.050000000001091,14.72121212121212,105.72343434343435,3,23,3,18,51,0.0,0.0,0.0,6.972,15.0,6.3164,20.0,4.221616161616161,20.0,0.0
430,3.6596969696969697,20.0,11.0,16.040000000000873,13.828282828282829,95.19686868686868,8,48,8,450,1743,0.0,0.0,0.0,5.8676,16.0,5.1784,20.0,3.6596969696969697,20.0,0.0
440,3.40979797979798,20.0,9.0,15.050000000001091,12.973737373737373,88.42313131313131,11,31,10,285,721,0.0,0.0,0.0,5.1428,12.0,4.6012,20.0,3.40979797979798,20.0,0.0
450,3.176767676767677,20.0,8.0,16.040000000000873,12.4,82.36464646464647,13,40,11,304,881,0.0,0.0,0.0,4.2764,12.0,4.4524,20.0,3.176767676767677,20.0,0.0
460,3.418787878787879,20.0,8.0,18.020000000000437,12.105050505050505,85.16686868686868,17,41,14,74,138,0.0,0.0,0.0,4.8096,12.0,4.5784,20.0,3.418787878787879,20.0,0.0
470,3.233131313131313,21.0,7.0,13.080000000001746,11.22020202020202,80.7369696969697,7,55,7,209,476,0.0,0.0,0.0,4.5804,13.0,4.6388,21.0,3.233131313131313,21.0,0.0
480,3.398181818181818,22.0,8.0,10.12000000000262,11.555555555555555,84.59777777777778,11,36,11,47,60,0.0,0.0,0.0,4.74,10.0,4.9436,22.0,3.398181818181818,22.0,0.0
490,3.5827272727272725,22.0,9.0,11.110000000002401,12.064646464646465,87.14131313131313,12,35,10,105,203,0.0,0.0,0.0,5.248,11.0,5.1264,22.0,3.5827272727272725,22.0,0.0
