source,version,generation_slot,completion_slot,delay,completed
1,1,0,59,59,True
18,1,0,105,105,True
19,1,0,142,142,True
21,1,0,147,147,True
22,1,0,59,59,True
25,1,0,105,105,True
30,1,0,59,59,True
37,1,0,105,105,True
39,1,0,59,59,True
48,1,0,59,59,True
50,1,0,71,71,True
60,1,0,59,59,True
64,1,0,65,65,True
76,1,0,86,86,True
78,1,0,48,48,True
86,1,0,161,161,True
93,1,0,86,86,True
94,1,0,48,48,True
95,1,0,86,86,True
100,1,0,86,86,True
110,1,0,86,86,True
111,1,0,86,86,True
112,1,0,161,161,True
118,1,0,86,86,True
120,1,0,161,161,True
123,1,0,86,86,True
126,1,0,86,86,True
141,1,0,161,161,True
146,1,0,59,59,True
0,1,1,59,58,True
3,1,1,105,104,True
7,1,1,105,104,True
10,1,1,59,58,True
20,1,1,105,104,True
25,2,1,105,104,True
32,1,1,147,146,True
40,1,1,59,58,True
41,1,1,59,58,True
46,1,1,59,58,True
54,1,1,59,58,True
63,1,1,59,58,True
65,1,1,105,104,True
67,1,1,142,141,True
80,1,1,161,160,True
90,1,1,86,85,True
94,2,1,48,47,True
124,1,1,86,85,True
130,1,1,86,85,True
131,1,1,86,85,True
132,1,1,86,85,True
133,1,1,86,85,True
134,1,1,161,160,True
135,1,1,161,160,True
140,1,1,48,47,True
148,1,1,48,47,True
10,2,2,59,57,True
17,1,2,105,103,True
20,2,2,105,103,True
31,1,2,59,57,True
34,1,2,59,57,True
38,1,2,59,57,True
51,1,2,59,57,True
57,1,2,59,57,True
59,1,2,105,103,True
60,2,2,59,57,True
62,1,2,142,140,True
79,1,2,161,159,True
81,1,2,161,159,True
87,1,2,86,84,True
93,2,2,86,84,True
95,2,2,86,84,True
96,1,2,161,159,True
111,2,2,86,84,True
112,2,2,161,159,True
115,1,2,86,84,True
121,1,2,86,84,True
127,1,2,161,159,True
130,2,2,86,84,True
133,2,2,86,84,True
135,2,2,161,159,True
139,1,2,86,84,True
148,2,2,48,46,True
2,1,3,105,102,True
6,1,3,142,139,True
10,3,3,105,102,True
12,1,3,59,56,True
16,1,3,59,56,True
25,3,3,105,102,True
28,1,3,142,139,True
30,2,3,105,102,True
32,2,3,147,144,True
35,1,3,105,102,True
43,1,3,59,56,True
44,1,3,105,102,True
51,2,3,59,56,True
53,1,3,59,56,True
54,2,3,59,56,True
56,1,3,59,56,True
57,2,3,59,56,True
62,2,3,142,139,True
64,2,3,65,62,True
69,1,3,105,102,True
81,2,3,161,158,True
88,1,3,86,83,True
89,1,3,48,45,True
91,1,3,86,83,True
94,3,3,86,83,True
96,2,3,161,158,True
112,3,3,161,158,True
114,1,3,161,158,True
115,2,3,86,83,True
123,2,3,86,83,True
124,2,3,86,83,True
135,3,3,161,158,True
138,1,3,161,158,True
139,2,3,86,83,True
1,2,4,105,101,True
5,1,4,59,55,True
8,1,4,59,55,True
15,1,4,105,101,True
23,1,4,105,101,True
24,1,4,105,101,True
35,2,4,105,101,True
52,1,4,59,55,True
53,2,4,59,55,True
59,2,4,105,101,True
62,3,4,142,138,True
64,3,4,65,61,True
72,1,4,105,101,True
75,1,4,86,82,True
76,2,4,86,82,True
82,1,4,86,82,True
86,2,4,161,157,True
87,2,4,161,157,True
88,2,4,86,82,True
92,1,4,86,82,True
95,3,4,86,82,True
103,1,4,86,82,True
105,1,4,86,82,True
111,3,4,161,157,True
121,2,4,86,82,True
126,2,4,86,82,True
129,1,4,86,82,True
132,2,4,86,82,True
139,3,4,86,82,True
0,2,5,105,100,True
10,4,5,105,100,True
20,3,5,105,100,True
24,2,5,105,100,True
28,2,5,142,137,True
38,2,5,59,54,True
40,2,5,59,54,True
47,1,5,59,54,True
56,2,5,59,54,True
61,1,5,105,100,True
66,1,5,65,60,True
69,2,5,105,100,True
73,1,5,105,100,True
76,3,5,86,81,True
82,2,5,86,81,True
102,1,5,161,156,True
107,1,5,86,81,True
109,1,5,161,156,True
115,3,5,86,81,True
116,1,5,86,81,True
117,1,5,161,156,True
119,1,5,86,81,True
123,3,5,86,81,True
128,1,5,86,81,True
130,3,5,161,156,True
132,3,5,86,81,True
139,4,5,86,81,True
144,1,5,161,156,True
147,1,5,161,156,True
0,3,6,105,99,True
5,2,6,59,53,True
12,2,6,105,99,True
21,2,6,147,141,True
24,3,6,105,99,True
32,3,6,147,141,True
36,1,6,59,53,True
38,3,6,59,53,True
40,3,6,59,53,True
42,1,6,59,53,True
44,2,6,105,99,True
55,1,6,59,53,True
56,3,6,59,53,True
63,2,6,59,53,True
65,2,6,105,99,True
66,2,6,65,59,True
67,2,6,142,136,True
79,2,6,161,155,True
81,3,6,161,155,True
84,1,6,86,80,True
94,4,6,86,80,True
99,1,6,86,80,True
109,2,6,161,155,True
113,1,6,161,155,True
114,2,6,161,155,True
116,2,6,86,80,True
119,2,6,86,80,True
120,2,6,161,155,True
121,3,6,86,80,True
122,1,6,161,155,True
124,3,6,86,80,True
133,3,6,86,80,True
141,2,6,161,155,True
0,4,7,105,98,True
1,3,7,105,98,True
3,2,7,105,98,True
12,3,7,105,98,True
25,4,7,105,98,True
35,3,7,105,98,True
38,4,7,59,52,True
42,2,7,59,52,True
45,1,7,65,58,True
48,2,7,105,98,True
50,2,7,71,64,True
58,1,7,59,52,True
