slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.465757575757575,29.0,25.0,28.0,27.036363636363635,60.40979797979798,7,51,7,450,2559,0.0,0.0,0.0,18.0996,29.0,16.938,29.0,11.465757575757575,29.0,0.0
110,11.212020202020202,32.0,25.0,30.0,28.17979797979798,58.91070707070707,9,58,9,754,4593,0.0,0.0,0.0,16.4828,32.0,18.0492,31.0,11.212020202020202,32.0,0.0
120,11.295252525252526,34.0,26.0,31.0,28.705050505050504,59.58444444444444,6,52,6,195,496,0.0,0.0,0.0,17.6064,34.0,17.426,32.0,11.295252525252526,34.0,0.0
130,10.25020202020202,35.0,23.0,29.0,26.53939393939394,53.734242424242424,13,62,12,411,3274,0.0,0.0,0.0,14.6092,35.0,15.816,33.0,10.25020202020202,35.0,0.0
140,10.4110101010101,36.0,24.0,28.0,26.97171717171717,55.02020202020202,14,57,14,312,1536,0.0,0.0,0.0,15.8444,26.0,15.8824,36.0,10.4110101010101,36.0,0.0
150,10.25030303030303,29.0,23.0,27.0,24.884848484848487,55.06323232323232,13,65,12,354,2031,0.0,0.0,0.0,17.642,29.0,13.6212,27.0,10.25030303030303,29.0,0.0
160,10.36020202020202,32.0,24.0,29.0,26.555555555555557,56.63626262626263,7,41,7,316,1588,0.0,0.0,0.0,18.632,32.0,13.3608,29.0,10.36020202020202,32.0,0.0
170,10.262424242424242,33.0,24.0,31.0,27.266666666666666,57.81505050505051,10,60,10,334,1182,0.0,0.0,0.0,18.094,33.0,13.6016,23.0,10.262424242424242,33.0,0.0
180,10.686767676767676,33.0,26.0,33.0,29.062626262626264,60.54868686868687,8,46,8,425,2501,0.0,0.0,0.0,18.5544,33.0,14.842,27.0,10.686767676767676,33.0,0.0
190,10.466868686868686,34.0,28.0,33.01000000000022,30.53131313131313,59.699090909090906,8,45,8,439,2282,0.0,0.0,0.0,18.0856,34.0,14.386,30.0,10.466868686868686,34.0,0.0
200,10.333939393939394,37.0,25.0,35.02000000000044,31.315151515151516,58.1589898989899,10,47,10,800,5428,0.0,0.0,0.0,16.7804,37.0,13.7536,32.0,10.333939393939394,37.0,0.0
