slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,3.2667676767676768,10.0,8.0,9.0,8.755555555555556,74.63686868686868,7,48,7,267,634,0.0,0.0,0.0,4.7832,10.0,4.898,9.0,3.2667676767676768,10.0,0.0
110,3.2215151515151517,11.0,8.0,10.0,9.16161616161616,75.6160606060606,9,52,9,246,552,0.0,0.0,0.0,4.472,11.0,5.4296,10.0,3.2215151515151517,11.0,0.0
120,3.387676767676768,12.0,9.0,11.0,9.787878787878787,79.71272727272728,6,48,6,124,218,0.0,0.0,0.0,4.8832,12.0,5.7584,11.0,3.387676767676768,12.0,0.0
130,3.6363636363636362,13.0,9.0,12.0,10.468686868686868,83.42050505050506,13,49,12,54,90,0.0,0.0,0.0,5.008,13.0,6.1864,12.0,3.6363636363636362,13.0,0.0
140,3.8945454545454545,14.0,9.0,11.0,10.731313131313131,87.74070707070707,14,37,12,79,136,0.0,0.0,0.0,5.0584,14.0,6.756,13.0,3.8945454545454545,14.0,0.0
150,3.8865656565656566,14.0,9.0,11.0,10.567676767676767,90.24767676767677,13,55,12,251,727,0.0,0.0,0.0,4.924,14.0,6.9544,13.0,3.8865656565656566,14.0,0.0
160,3.9877777777777776,14.0,9.0,12.0,11.018181818181818,94.95868686868687,7,35,7,191,413,0.0,0.0,0.0,4.912,14.0,7.2224,13.0,3.9877777777777776,14.0,0.0
170,3.9015151515151514,13.0,10.0,12.0,11.32929292929293,95.30757575757576,10,54,10,419,834,0.0,0.0,0.0,4.6232,10.0,7.2684,13.0,3.9015151515151514,13.0,0.0
180,3.700707070707071,14.0,10.0,12.0,11.272727272727273,94.27919191919192,8,42,8,340,995,0.0,0.0,0.0,4.7368,12.0,6.928,14.0,3.700707070707071,14.0,0.0
190,3.7022222222222223,14.0,10.0,13.0,11.5010101010101,94.999898989899,8,42,8,183,368,0.0,0.0,0.0,4.9656,13.0,6.8528,14.0,3.7022222222222223,14.0,0.0
200,3.5356565656565655,14.0,10.0,12.0,10.868686868686869,91.56878787878787,10,34,9,555,1640,0.0,0.0,0.0,4.8508,13.0,5.9824,14.0,3.5356565656565655,14.0,0.0
210,3.4045454545454548,14.0,9.0,12.0,10.907070707070707,88.86525252525253,10,58,10,584,1436,0.0,0.0,0.0,4.3788,13.0,6.0952,14.0,3.4045454545454548,14.0,0.0
220,3.2870707070707073,14.0,9.0,13.0,10.991919191919193,86.45717171717172,10,52,10,145,248,0.0,0.0,0.0,4.1728,14.0,6.0568,14.0,3.2870707070707073,14.0,0.0
230,3.069292929292929,15.0,9.0,11.0,10.436363636363636,82.92434343434343,16,39,11,439,1120,0.0,0.0,0.0,3.5932,12.0,5.8048,15.0,3.069292929292929,15.0,0.0
240,3.14030303030303,12.0,9.0,11.0,10.313131313131313,82.88181818181818,11,35,7,154,242,0.0,0.0,0.0,3.5312,10.0,5.9752,12.0,3.14030303030303,12.0,0.0
