slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.306767676767677,29.0,25.0,28.0,27.01212121212121,64.1489898989899,7,42,7,328,1889,0.0,0.0,0.0,18.0208,29.0,17.7244,29.0,12.306767676767677,29.0,0.0
110,13.051010101010101,32.0,27.0,30.0,28.836363636363636,67.40616161616161,9,42,9,517,2893,0.0,0.0,0.0,19.0164,32.0,19.8928,31.0,13.051010101010101,32.0,0.0
120,13.537979797979798,34.0,29.0,32.0,30.286868686868686,69.96969696969697,6,42,6,86,269,0.0,0.0,0.0,20.7088,34.0,20.7392,32.0,13.537979797979798,34.0,0.0
130,13.870606060606061,35.0,30.0,33.0,31.705050505050504,70.81171717171718,13,45,12,83,271,0.0,0.0,0.0,21.5684,35.0,20.3924,34.0,13.870606060606061,35.0,0.0
140,13.056666666666667,38.0,30.0,34.0,32.971717171717174,67.28515151515151,14,43,11,284,1795,0.0,0.0,0.0,19.1232,38.0,20.7872,37.0,13.056666666666667,38.0,0.0
150,13.068282828282829,39.0,30.0,37.0,33.733333333333334,68.26939393939394,13,53,13,388,3254,0.0,0.0,0.0,18.5668,39.0,21.7232,39.0,13.068282828282829,39.0,0.0
160,13.454242424242425,44.0,31.0,36.0,34.2989898989899,70.94676767676768,7,32,7,149,588,0.0,0.0,0.0,19.2688,34.0,22.21,44.0,13.454242424242425,44.0,0.0
170,13.582727272727272,47.0,31.0,36.0,34.58383838383838,73.10888888888888,10,41,9,374,2307,0.0,0.0,0.0,19.7128,36.0,22.5404,47.0,13.582727272727272,47.0,0.0
180,13.341717171717171,38.0,30.0,35.030000000000655,34.365656565656565,72.55636363636364,8,35,8,227,1393,0.0,0.0,0.0,19.456,38.0,22.1708,35.0,13.341717171717171,38.0,0.0
190,12.83030303030303,42.0,32.0,38.04000000000087,35.85454545454545,70.56666666666666,8,35,8,404,2077,0.0,0.0,0.0,18.5568,42.0,20.6912,38.0,12.83030303030303,42.0,0.0
200,12.508080808080807,43.0,31.0,40.030000000000655,36.3010101010101,68.48383838383839,10,35,9,654,5460,0.0,0.0,0.0,19.1592,43.0,17.646,40.0,12.508080808080807,43.0,0.0
210,10.573131313131313,45.0,25.0,43.02000000000044,32.42424242424242,58.40121212121212,10,50,10,753,4900,0.0,0.0,0.0,14.8428,45.0,15.112,43.0,10.573131313131313,45.0,0.0
220,10.18979797979798,47.0,23.0,33.140000000003056,30.553535353535352,56.376969696969695,10,47,10,416,1987,0.0,0.0,0.0,14.4388,47.0,14.138,30.0,10.18979797979798,47.0,0.0
230,9.828181818181818,48.0,22.0,35.13000000000284,30.014141414141413,53.57818181818182,16,43,11,618,3181,0.0,0.0,0.0,13.898,48.0,13.6768,35.0,9.828181818181818,48.0,0.0
240,9.871515151515151,50.0,22.0,35.150000000003274,30.21010101010101,52.56979797979798,11,35,10,385,2153,0.0,0.0,0.0,14.4688,50.0,12.9204,32.0,9.871515151515151,50.0,0.0
250,9.959292929292928,52.0,22.0,33.19000000000415,31.23838383838384,53.32727272727273,15,37,13,433,2316,0.0,0.0,0.0,14.1424,52.0,14.1044,28.0,9.959292929292928,52.0,0.0
260,10.093737373737374,53.0,22.0,30.23000000000502,31.86262626262626,54.42919191919192,6,33,6,251,1185,0.0,0.0,0.0,13.3824,53.0,14.866,29.0,10.093737373737374,53.0,0.0
270,10.652424242424242,54.0,22.0,32.2200000000048,32.90909090909091,57.83373737373737,9,43,8,238,1202,0.0,0.0,0.0,15.0948,54.0,14.324,32.0,10.652424242424242,54.0,0.0
280,11.235454545454546,57.0,23.0,34.23000000000502,33.74545454545454,60.20666666666666,11,36,10,200,924,0.0,0.0,0.0,16.4864,57.0,13.9472,34.0,11.235454545454546,57.0,0.0
290,11.358585858585858,59.0,24.0,34.25000000000546,34.4,60.8940404040404,8,37,7,325,1884,0.0,0.0,0.0,17.8096,59.0,13.0296,34.0,11.358585858585858,59.0,0.0
300,11.316464646464647,60.0,25.0,36.24000000000524,35.08282828282828,61.7489898989899,13,43,12,514,3109,0.0,0.0,0.0,18.478,60.0,12.1676,36.0,11.316464646464647,60.0,0.0
310,11.391414141414142,64.0,25.0,42.2200000000048,35.61212121212121,61.03393939393939,8,36,8,323,1495,0.0,0.0,0.0,18.2012,64.0,12.1976,24.0,11.391414141414142,64.0,0.0
320,11.837373737373737,68.0,25.0,43.25000000000546,36.71919191919192,64.00313131313132,5,30,5,214,1810,0.0,0.0,0.0,18.5544,68.0,13.4948,26.0,11.837373737373737,68.0,0.0
330,11.561111111111112,70.0,23.0,32.380000000008295,34.86060606060606,63.742222222222225,10,39,8,250,1527,0.0,0.0,0.0,18.7484,70.0,14.0872,26.0,11.561111111111112,70.0,0.0
340,12.223333333333333,74.0,25.0,34.40000000000873,37.5979797979798,67.43828282828282,4,27,4,271,1967,0.0,0.0,0.0,19.5756,74.0,15.4052,29.0,12.223333333333333,74.0,0.0
350,12.941818181818181,75.0,27.0,36.39000000000851,38.888888888888886,70.95939393939393,14,41,13,236,1143,0.0,0.0,0.0,20.3264,75.0,16.95,30.0,12.941818181818181,75.0,0.0
360,12.897070707070707,78.0,28.0,40.380000000008295,41.24444444444445,70.09969696969696,13,51,13,404,2157,0.0,0.0,0.0,20.4124,78.0,17.7768,35.0,12.897070707070707,78.0,0.0
370,12.870303030303031,81.0,29.0,43.380000000008295,41.773737373737376,69.97434343434344,12,47,12,431,2788,0.0,0.0,0.0,18.7556,81.0,19.3972,38.0,12.870303030303031,81.0,0.0
380,13.523232323232323,84.0,31.0,47.370000000008076,43.98383838383838,73.37424242424242,19,48,17,330,1454,0.0,0.0,0.0,19.2472,84.0,21.2016,40.0,13.523232323232323,84.0,0.0
390,13.853030303030303,87.0,32.0,44.430000000009386,46.0,75.42080808080809,12,42,11,338,1693,0.0,0.0,0.0,18.4512,87.0,22.8432,40.0,13.853030303030303,87.0,0.0
400,14.117070707070708,90.0,34.0,44.46000000001004,47.37373737373738,76.17747474747475,7,35,7,295,2614,0.0,0.0,0.0,20.17,90.0,22.2816,43.0,14.117070707070708,90.0,0.0
410,13.052121212121213,91.0,32.0,46.45000000000982,47.45656565656566,71.01343434343434,10,50,9,526,4172,0.0,0.0,0.0,18.6192,91.0,20.8232,46.0,13.052121212121213,91.0,0.0
420,13.186060606060606,95.0,31.0,48.47000000001026,48.51111111111111,72.50838383838384,3,22,3,56,305,0.0,0.0,0.0,17.728,95.0,22.0796,48.0,13.186060606060606,95.0,0.0
430,12.722323232323232,95.0,31.0,50.45000000000982,47.52323232323232,69.64333333333333,8,45,8,434,5583,0.0,0.0,0.0,19.08,95.0,17.73,50.0,12.722323232323232,95.0,0.0
440,12.375555555555556,96.0,26.0,53.430000000009386,43.89090909090909,67.8980808080808,11,28,11,302,1799,0.0,0.0,0.0,20.8484,96.0,14.9004,53.0,12.375555555555556,96.0,0.0
450,12.915757575757576,98.0,27.0,55.430000000009386,44.816161616161615,68.86434343434344,13,38,12,290,1416,0.0,0.0,0.0,22.1528,98.0,15.2704,55.0,12.915757575757576,98.0,0.0
460,13.212626262626262,101.0,29.0,38.63000000001375,46.31919191919192,69.6160606060606,16,46,15,459,2866,0.0,0.0,0.0,23.59,101.0,15.072,38.0,13.212626262626262,101.0,0.0
470,12.883434343434343,105.0,30.0,41.64000000001397,47.31515151515151,66.4669696969697,7,44,7,633,4876,0.0,0.0,0.0,22.2096,105.0,15.8296,38.0,12.883434343434343,105.0,0.0
480,12.763030303030304,108.0,29.0,44.64000000001397,47.24242424242424,65.67868686868687,12,43,11,530,3265,0.0,0.0,0.0,20.8636,108.0,16.3204,38.0,12.763030303030304,108.0,0.0
490,11.964646464646465,110.0,25.0,46.64000000001397,45.018181818181816,61.48191919191919,12,39,11,532,3278,0.0,0.0,0.0,19.6532,110.0,14.6144,39.0,11.964646464646465,110.0,0.0
500,11.968282828282828,111.0,24.0,36.75000000001637,43.94747474747475,61.28393939393939,9,46,8,407,2089,0.0,0.0,0.0,18.3112,111.0,15.7752,31.0,11.968282828282828,111.0,0.0
510,12.892222222222221,112.0,26.0,31.81000000001768,45.03636363636364,65.54030303030304,9,51,9,165,666,0.0,0.0,0.0,19.4748,112.0,17.2196,31.0,12.892222222222221,112.0,0.0
520,13.30050505050505,114.0,27.0,32.8200000000179,46.71111111111111,68.17484848484848,15,44,13,300,1776,0.0,0.0,0.0,21.004,114.0,18.7372,32.0,13.30050505050505,114.0,0.0
530,13.246767676767677,116.0,28.0,35.81000000001768,48.07272727272727,67.8489898989899,9,43,9,240,1446,0.0,0.0,0.0,21.5924,116.0,17.3624,34.0,13.246767676767677,116.0,0.0
540,13.39959595959596,117.0,28.0,39.780000000017026,49.05050505050505,69.13515151515152,7,21,7,95,357,0.0,0.0,0.0,22.8188,117.0,15.4276,36.0,13.39959595959596,117.0,0.0
550,13.50070707070707,118.0,28.0,42.76000000001659,49.08888888888889,69.40080808080808,14,45,13,143,496,0.0,0.0,0.0,22.7628,118.0,16.4244,27.0,13.50070707070707,118.0,0.0
560,13.855858585858586,119.0,27.0,43.76000000001659,47.82020202020202,71.8460606060606,14,59,14,217,858,0.0,0.0,0.0,21.6292,119.0,18.3424,29.0,13.855858585858586,119.0,0.0
570,13.99929292929293,120.0,29.0,46.74000000001615,49.20808080808081,73.25828282828283,13,52,13,479,2904,0.0,0.0,0.0,21.4516,120.0,18.8428,32.0,13.99929292929293,120.0,0.0
580,13.738282828282829,123.0,29.0,48.75000000001637,50.16161616161616,72.7739393939394,12,41,12,260,1581,0.0,0.0,0.0,21.654,123.0,18.0564,33.0,13.738282828282829,123.0,0.0
590,13.590909090909092,125.0,29.0,39.86000000001877,51.220202020202024,72.09353535353536,15,46,14,440,3183,0.0,0.0,0.0,21.2548,125.0,18.206,34.0,13.590909090909092,125.0,0.0
600,12.553030303030303,126.0,29.0,42.840000000018335,51.42424242424242,66.92818181818181,12,53,12,504,3493,0.0,0.0,0.0,19.8656,126.0,15.238,36.0,12.553030303030303,126.0,0.0
610,11.238383838383838,127.0,23.0,44.83000000001812,48.266666666666666,60.86252525252525,7,38,7,115,500,0.0,0.0,0.0,18.3548,127.0,12.0884,34.0,11.238383838383838,127.0,0.0
620,11.311616161616161,127.0,23.0,45.8200000000179,46.58585858585859,61.66909090909091,9,39,9,310,1525,0.0,0.0,0.0,18.37,127.0,12.9744,23.0,11.311616161616161,127.0,0.0
630,11.798686868686868,127.0,25.0,30.970000000021173,46.64848484848485,64.9939393939394,13,53,13,432,1944,0.0,0.0,0.0,19.2832,127.0,14.0356,27.0,11.798686868686868,127.0,0.0
640,12.459090909090909,132.0,25.0,33.99000000002161,49.06868686868687,68.43808080808081,13,42,11,247,1139,0.0,0.0,0.0,20.482,132.0,15.5392,29.0,12.459090909090909,132.0,0.0
650,12.915050505050505,134.0,26.0,35.00000000002183,50.086868686868684,69.85979797979797,8,28,8,202,877,0.0,0.0,0.0,20.8772,134.0,16.4076,31.0,12.915050505050505,134.0,0.0
660,12.230808080808082,137.0,26.0,38.00000000002183,50.67272727272727,65.95929292929293,11,44,11,293,1602,0.0,0.0,0.0,17.9952,137.0,17.6504,35.0,12.230808080808082,137.0,0.0
670,11.946565656565657,137.0,25.0,38.99000000002161,49.70505050505051,64.54515151515152,4,28,3,562,3216,0.0,0.0,0.0,16.4352,137.0,17.7864,38.0,11.946565656565657,137.0,0.0
680,11.70141414141414,138.0,25.0,40.98000000002139,49.38787878787879,62.45,10,36,9,433,2616,0.0,0.0,0.0,14.1848,138.0,19.0668,32.0,11.70141414141414,138.0,0.0
690,12.536969696969697,141.0,26.0,35.070000000023356,51.4969696969697,66.33666666666667,8,42,7,90,285,0.0,0.0,0.0,15.8992,141.0,20.2964,34.0,12.536969696969697,141.0,0.0
700,13.007777777777777,144.0,27.0,38.070000000023356,53.03030303030303,69.58969696969697,8,46,8,232,838,0.0,0.0,0.0,17.88,144.0,20.1936,37.0,13.007777777777777,144.0,0.0
710,13.891717171717172,145.0,28.0,40.06000000002314,54.09090909090909,74.36525252525253,11,41,10,323,1974,0.0,0.0,0.0,19.76,145.0,20.77,39.0,13.891717171717172,145.0,0.0
720,13.570808080808082,147.0,29.0,42.06000000002314,55.074747474747475,73.90525252525252,17,50,17,768,6594,0.0,0.0,0.0,20.164,147.0,18.7408,41.0,13.570808080808082,147.0,0.0
730,13.50020202020202,150.0,28.0,45.06000000002314,55.236363636363635,73.59353535353536,10,30,10,228,1465,0.0,0.0,0.0,21.9088,150.0,17.2008,44.0,13.50020202020202,150.0,0.0
740,12.613434343434344,153.0,27.0,45.09000000002379,54.48282828282828,68.14272727272727,6,33,6,128,678,0.0,0.0,0.0,23.1164,153.0,13.5876,44.0,12.613434343434344,153.0,0.0
750,12.636767676767677,155.0,28.0,36.20000000002619,55.7030303030303,67.99414141414141,10,40,9,165,648,0.0,0.0,0.0,22.3012,155.0,14.2492,23.0,12.636767676767677,155.0,0.0
760,13.49040404040404,155.0,30.0,41.1500000000251,57.29090909090909,71.3630303030303,12,39,10,435,2125,0.0,0.0,0.0,23.4064,155.0,15.3444,24.0,13.49040404040404,155.0,0.0
770,13.846060606060606,155.0,31.0,44.12000000002445,58.48686868686869,72.27161616161617,9,38,9,84,300,0.0,0.0,0.0,23.4884,155.0,16.4732,27.0,13.846060606060606,155.0,0.0
780,13.330808080808081,156.0,28.0,46.11000000002423,56.783838383838386,70.52545454545455,12,41,11,737,5143,0.0,0.0,0.0,20.4564,156.0,17.6432,30.0,13.330808080808081,156.0,0.0
790,12.922929292929293,161.0,28.0,50.12000000002445,58.74545454545454,68.63464646464647,12,46,9,637,4339,0.0,0.0,0.0,20.4304,161.0,16.7168,32.0,12.922929292929293,161.0,0.0
800,11.907777777777778,163.0,26.0,52.12000000002445,56.31111111111111,62.14727272727273,14,44,13,553,2758,0.0,0.0,0.0,19.9876,163.0,13.5724,33.0,11.907777777777778,163.0,0.0
