slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
173,0.7684210526315789,3.0,2.0,3.0,2.736842105263158,26.48421052631579,3,13,3,27,45
174,0.631578947368421,3.0,2.0,3.0,2.3157894736842106,25.41842105263158,3,13,3,36,52
175,0.6605263157894737,3.0,2.0,3.0,2.3157894736842106,26.08684210526316,7,10,6,8,8
176,0.7315789473684211,3.0,2.0,3.0,2.263157894736842,25.871052631578948,5,13,4,26,30
177,0.6842105263157895,3.0,2.0,3.0,2.263157894736842,26.21842105263158,3,10,3,17,18
178,0.6447368421052632,3.0,2.0,3.0,2.8421052631578947,25.681578947368422,2,12,2,26,34
179,0.6815789473684211,3.0,2.0,3.0,2.789473684210526,25.731578947368423,4,15,4,20,24
180,0.6657894736842105,3.0,2.0,3.0,2.736842105263158,26.344736842105263,1,5,1,5,6
181,0.6421052631578947,3.0,2.0,3.0,2.736842105263158,26.892105263157895,9,8,4,7,9
182,0.6026315789473684,3.0,2.0,3.0,2.526315789473684,27.292105263157893,5,14,5,8,15
183,0.6210526315789474,3.0,2.0,3.0,2.473684210526316,26.41315789473684,3,15,3,27,31
184,0.65,3.0,2.0,3.0,2.3684210526315788,26.16578947368421,5,13,4,20,27
185,0.6157894736842106,3.0,2.0,3.0,2.3684210526315788,26.144736842105264,3,12,3,12,13
186,0.5631578947368421,3.0,2.0,3.0,2.3684210526315788,25.423684210526314,7,12,5,32,39
187,0.5736842105263158,3.0,2.0,3.0,2.3684210526315788,25.726315789473684,4,11,4,13,15
188,0.5421052631578948,3.0,2.0,3.0,2.9473684210526314,25.20263157894737,5,10,5,28,31
189,0.5526315789473685,3.0,2.0,3.0,2.9473684210526314,25.30263157894737,2,9,2,15,15
190,0.5815789473684211,3.0,2.0,3.0,2.9473684210526314,25.971052631578946,2,9,2,8,8
191,0.5552631578947368,3.0,2.0,3.0,2.736842105263158,24.83157894736842,2,13,2,43,48
192,0.7552631578947369,4.0,3.0,4.0,3.6842105263157894,25.83157894736842,0,0,0,0,0
193,0.7,4.0,3.0,4.0,3.6842105263157894,25.621052631578948,2,10,2,20,21
194,0.6447368421052632,4.0,3.0,4.0,3.6842105263157894,25.66315789473684,4,9,4,21,21
195,0.7289473684210527,5.0,3.0,5.0,4.368421052631579,26.38684210526316,2,9,2,6,6
196,0.6789473684210526,5.0,3.0,5.0,4.368421052631579,25.78421052631579,4,13,3,29,38
197,0.6394736842105263,5.0,2.0,5.0,4.315789473684211,26.063157894736843,6,13,4,12,15
198,0.6289473684210526,5.0,3.0,5.0,4.157894736842105,26.268421052631577,6,12,5,11,23
199,0.7105263157894737,5.0,3.0,5.0,4.157894736842105,27.026315789473685,2,10,2,5,7
