slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.43939393939394,29.0,25.0,28.0,27.13737373737374,60.114444444444445,7,51,7,342,1855,0.0,0.0,0.0,18.034,29.0,16.9444,29.0,11.43939393939394,29.0,0.0
110,11.238080808080808,32.0,26.0,30.0,28.42020202020202,58.87191919191919,9,58,9,739,4540,0.0,0.0,0.0,16.3244,32.0,18.0556,31.0,11.238080808080808,32.0,0.0
120,11.31151515151515,34.0,26.0,31.0,28.923232323232323,59.45979797979798,5,51,5,194,495,0.0,0.0,0.0,17.4192,34.0,17.4632,32.0,11.31151515151515,34.0,0.0
130,10.29010101010101,35.0,24.0,30.0,27.507070707070707,53.6830303030303,13,62,12,403,3268,0.0,0.0,0.0,14.2636,35.0,16.0008,33.0,10.29010101010101,35.0,0.0
140,10.226565656565656,36.0,23.0,34.0,27.951515151515153,53.843939393939394,14,57,14,336,1588,0.0,0.0,0.0,15.4804,26.0,15.6424,36.0,10.226565656565656,36.0,0.0
150,10.283939393939393,39.0,23.0,29.100000000002183,27.284848484848485,54.90878787878788,13,65,12,313,1639,0.0,0.0,0.0,17.282,29.0,14.0504,39.0,10.283939393939393,39.0,0.0
160,10.454747474747474,44.0,24.0,32.12000000000262,29.466666666666665,56.71666666666667,7,41,7,313,1528,0.0,0.0,0.0,18.272,32.0,13.8844,44.0,10.454747474747474,44.0,0.0
170,10.417373737373737,47.0,24.0,33.140000000003056,30.4,58.19767676767677,10,60,10,370,1282,0.0,0.0,0.0,17.734,33.0,14.184,47.0,10.417373737373737,47.0,0.0
180,10.794444444444444,47.0,26.0,33.140000000003056,31.745454545454546,60.6130303030303,8,46,8,424,2496,0.0,0.0,0.0,18.1764,33.0,15.426,47.0,10.794444444444444,47.0,0.0
190,10.545959595959596,50.0,28.0,33.17000000000371,33.551515151515154,59.64272727272727,8,45,8,365,1986,0.0,0.0,0.0,17.3868,33.0,14.978,50.0,10.545959595959596,50.0,0.0
200,10.44,52.0,25.0,35.17000000000371,34.16565656565657,58.25434343434343,10,47,10,769,5030,0.0,0.0,0.0,16.2024,35.0,14.3532,52.0,10.44,52.0,0.0
210,9.112323232323233,55.0,20.0,30.250000000005457,29.383838383838384,50.52040404040404,10,66,10,735,3685,0.0,0.0,0.0,11.7532,30.0,14.3272,55.0,9.112323232323233,55.0,0.0
220,8.77050505050505,57.0,20.0,33.24000000000524,29.34747474747475,48.34959595959596,10,64,10,539,2321,0.0,0.0,0.0,10.8396,33.0,14.1892,57.0,8.77050505050505,57.0,0.0
230,8.912525252525253,60.0,20.0,30.30000000000655,30.224242424242423,48.114141414141415,16,58,13,618,2759,0.0,0.0,0.0,11.5928,28.0,13.9424,60.0,8.912525252525253,60.0,0.0
240,9.196666666666667,63.0,21.0,32.31000000000677,30.462626262626262,48.48171717171717,11,43,10,237,973,0.0,0.0,0.0,11.3992,25.0,14.3672,63.0,9.196666666666667,63.0,0.0
