slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.455252525252526,29.0,25.0,28.0,27.036363636363635,60.35919191919192,7,51,7,405,2354,0.0,0.0,0.0,18.0804,29.0,16.938,29.0,11.455252525252526,29.0,0.0
110,11.215858585858586,32.0,25.0,30.0,28.17979797979798,58.89212121212121,9,58,9,751,4618,0.0,0.0,0.0,16.4124,32.0,18.0492,31.0,11.215858585858586,32.0,0.0
120,11.282525252525252,34.0,26.0,31.0,28.705050505050504,59.45575757575757,6,52,6,195,496,0.0,0.0,0.0,17.5232,34.0,17.426,32.0,11.282525252525252,34.0,0.0
130,10.281313131313132,35.0,24.0,29.0,26.818181818181817,53.828686868686866,13,62,12,407,3296,0.0,0.0,0.0,14.4556,35.0,15.816,33.0,10.281313131313132,35.0,0.0
140,10.248787878787878,36.0,23.0,29.0,27.24040404040404,54.12,14,57,14,340,1623,0.0,0.0,0.0,15.6888,29.0,15.364,36.0,10.248787878787878,36.0,0.0
150,10.19040404040404,29.0,23.0,29.0,25.284848484848485,54.682626262626265,13,65,12,367,2093,0.0,0.0,0.0,17.4864,29.0,13.6212,27.0,10.19040404040404,29.0,0.0
160,10.336767676767677,32.0,24.0,31.0,26.955555555555556,56.442424242424245,7,41,7,319,1609,0.0,0.0,0.0,18.4984,32.0,13.3608,29.0,10.336767676767677,32.0,0.0
170,10.273333333333333,34.0,23.049999999999272,33.01000000000022,27.8,57.844242424242424,10,60,10,374,1303,0.0,0.0,0.0,18.0088,34.0,13.6016,23.0,10.273333333333333,34.0,0.0
180,10.675959595959595,37.0,26.0,33.04000000000087,29.68686868686869,60.425252525252525,8,46,8,425,2495,0.0,0.0,0.0,18.482,37.0,14.842,27.0,10.675959595959595,37.0,0.0
190,10.115959595959596,38.0,27.0,33.05000000000109,31.153535353535354,57.97636363636364,7,45,7,442,2261,0.0,0.0,0.0,18.0508,38.0,13.0936,30.0,10.115959595959596,38.0,0.0
200,10.108383838383839,40.0,25.0,35.05000000000109,31.333333333333332,56.99909090909091,10,47,10,649,4231,0.0,0.0,0.0,16.7672,40.0,12.892,21.0,10.108383838383839,40.0,0.0
