episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages
24,3.0075052527189254,0.10885999984666705,0.11328325738027441,0.1,0.013283257380274402,0.13283256051948797,0.13283256051948797,0.1101713702082634,0.05973503010712425,0.06106335571231913,False,-0.0036024670116603374,12.005553245544434,0.34277698397636414,-9.765624753299562e-08,0.9999993443489075,6.928986549377441,7.833440031390637e-05,0.018605317920446396,0.05321570858359337,0.003703061491250992,0.023018348962068558,6.216015277169919,100,0.05,0.138,0.0,1038
25,3.6371563707888126,0.10831999973207712,0.11080162855617576,0.1,0.010801628556175752,0.10801627476013004,0.10801627476013004,0.10757020860910416,0.06106335571231913,0.06214351845992043,False,-0.0035265397746115923,19.973493576049805,0.336708664894104,-2.343749940791895e-07,0.999999463558197,6.318884372711182,-4.578528387355618e-05,0.01897750049829483,0.054541245102882385,0.011765438131988049,0.022772997617721558,1.935582679235655,100,0.05,0.14,0.0,916
26,3.8872088828086855,0.10504000010341406,0.10792081432979492,0.1,0.007920814329794912,0.07920813537713559,0.07920813537713559,0.10454611480236053,0.06214351845992043,0.06293559981369179,False,-0.0033645054791122675,23.55864906311035,0.33047303557395935,9.765624753299562e-09,0.9999995827674866,6.048482418060303,-3.069141530431807e-05,0.019053610041737556,0.05567187815904617,0.00661392230540514,0.021818693727254868,3.298898857707367,100,0.05,0.132,0.0,940
27,3.608856766119599,0.10124000003933907,0.10458040718456699,0.1,0.004580407184566981,0.045804067265263086,0.0,0.10188153386116028,0.06293559981369179,0.06293559981369179,False,-0.0034169326536357403,18.145788192749023,0.32519325613975525,-9.765624753299562e-08,0.9999995231628418,6.5839948654174805,4.0375507524004206e-05,0.018984314054250717,0.05654367059469223,0.0018944491166621447,0.02091105282306671,11.038006911392198,100,0.05,0.134,0.0,884
28,3.2490610104501245,0.10039999982342124,0.10249020350399411,0.1,0.0024902035039941067,0.024902032549737812,0.0,0.09943754225969315,0.06293559981369179,0.06293559981369179,False,-0.0032815197482705116,13.211028099060059,0.3197252154350281,-8.789062633240974e-08,0.9999995231628418,6.897830963134766,-6.0573431255761534e-05,0.018914172425866127,0.05670065060257912,0.004572676494717598,0.02041829749941826,4.465273865375558,100,0.05,0.134,0.0,996
29,3.1692398006878792,0.09732000013813376,0.09990510182106394,0.1,-9.489817893607033e-05,-0.0009489816944625339,0.0,0.09695745259523392,0.06293559981369179,0.06293559981369179,False,-0.0032492587342858315,12.533960342407227,0.31418758630752563,1.9531249506599124e-08,0.9999995827674866,6.603722095489502,-2.2816644559497945e-05,0.018653718754649162,0.05686549097299576,0.002184505807235837,0.019593030214309692,8.969049411046198,100,0.05,0.15,0.0,916
30,3.1177721284404396,0.09441999999433756,0.09716255090770075,0.1,-0.0028374490922992573,-0.028374488085543766,0.0,0.09451247751712799,0.06293559981369179,0.06293559981369179,False,-0.0032220156863331795,11.195512771606445,0.3086913228034973,-9.765624753299562e-09,0.9999995827674866,7.154259204864502,5.821274044137681e-06,0.018403131514787674,0.057046156376600266,0.00224408064968884,0.018977787345647812,8.45678286136936,100,0.05,0.118,0.0,1096
31,4.718926865920425,0.09379999997094274,0.09548127543932175,0.1,-0.0045187245606782556,-0.045187241088058445,0.0,0.0921107828617096,0.06293559981369179,0.06293559981369179,False,-0.0030116967391222715,35.67514419555664,0.3034382462501526,-9.277344048541636e-08,0.9999997019767761,5.761497497558594,-0.00010631199984345585,0.018348805606365204,0.05721588805317879,0.004632978234440088,0.0189537163823843,4.0910348620116705,100,0.05,0.13,0.0,1020
32,4.3719672682657835,0.09232000000402331,0.09390063772167254,0.1,-0.006099362278327469,-0.060993616683913024,-0.060993616683913024,0.08977532386779785,0.06293559981369179,0.06232566364685266,False,-0.0029519032686948776,26.80108070373535,0.29787880182266235,3.906249901319825e-08,0.9999997019767761,6.482933044433594,-0.00016015103028621525,0.018218345940113068,0.057379502803087234,0.00298474938608706,0.01900896243751049,6.368674984696416,100,0.05,0.134,0.0,996
33,3.505899386420846,0.08598000006750225,0.0899403188945874,0.1,-0.01005968110541261,-0.100596800994446,-0.100596800994446,0.08738115429878235,0.06232566364685266,0.0613196956369082,False,-0.0031153413001447916,13.349855422973633,0.29197946190834045,1.9531249506599124e-08,0.9999996423721313,7.25292444229126,8.732767309993505e-05,0.01747204177081585,0.056991059333086014,0.0012825302546843886,0.018048765137791634,14.07266951027056,100,0.05,0.122,0.0,908
34,2.927988485928625,0.08416000014916063,0.087050159521874,0.1,-0.012949840478126001,-0.12949839183142084,-0.12949839183142084,0.08476144820451736,0.0613196956369082,0.06002471171859399,False,-0.0029926609713584185,8.251862525939941,0.2857631742954254,-9.765624753299562e-08,0.9999995231628418,7.198171138763428,3.6881068808725104e-05,0.017023950815200806,0.0562274232506752,0.0025801705196499825,0.017981287091970444,6.9690035077118235,100,0.05,0.122,0.0,980
35,4.153218176692724,0.08078000002354384,0.08391507977270893,0.1,-0.016084920227291077,-0.16084918618799215,-0.16084918618799215,0.08249511569738388,0.06002471171859399,0.058416219856714066,False,-0.0030268256086856127,21.44232177734375,0.28014254570007324,-7.81249980263965e-08,0.9999995827674866,6.785202503204346,0.00010294958337908611,0.01635652594268322,0.05522569268941879,0.0012901660520583391,0.01730990782380104,13.416702159511424,100,0.05,0.118,0.0,1028
36,3.273389900460839,0.07997999995574355,0.08194753986422623,0.1,-0.018052460135773774,-0.1805245833052794,-0.1805245833052794,0.0798032209277153,0.058416219856714066,0.05661097402366127,False,-0.002773623913526535,11.053619384765625,0.27411338686943054,9.765624753299562e-09,0.9999997019767761,6.880826473236084,-1.0326919436920434e-05,0.015846023336052895,0.05393115431070328,0.009813771583139896,0.017347488552331924,1.7676660526187946,100,0.05,0.104,0.0,938
37,3.389639201954007,0.07847999992221594,0.08021376989322108,0.1,-0.01978623010677892,-0.19786228128156108,-0.19786228128156108,0.07749196141958237,0.05661097402366127,0.054632351210845656,False,-0.0026870095171034336,11.518077850341797,0.26929664611816406,6.835937682581061e-08,0.9999997019767761,7.190814971923828,-5.59336222067941e-05,0.015223721042275429,0.05237350985407829,0.006093229632824659,0.01707209274172783,2.8018088521842155,100,0.05,0.114,0.0,924
38,3.2916955565437673,0.07509999994561076,0.07765688491941591,0.1,-0.02234311508058409,-0.22343112846272806,-0.22343112846272806,0.07575440406799316,0.054632351210845656,0.05239803992621837,False,-0.002768630860373378,10.527730941772461,0.2645420432090759,1.0742187583900886e-07,0.9999996423721313,7.397498607635498,3.575189475668594e-05,0.014398437924683094,0.05069643631577492,0.0013822444016113877,0.016191907227039337,11.714129619094237,100,0.05,0.11,0.0,1054
39,3.7723070670738816,0.07625999995693565,0.07695844243817579,0.1,-0.023041557561824216,-0.23041555257668692,-0.23041555257668692,0.07382699102163315,0.05239803992621837,0.050093884400451504,False,-0.0025077827740460634,15.484431266784668,0.25987887382507324,-1.9531249506599124e-08,0.9999995827674866,6.7020721435546875,-0.0001274849782930687,0.013906938955187798,0.04872652515769005,0.008232598192989826,0.016138747334480286,1.9603443958650482,100,0.05,0.112,0.0,964
40,3.0513989954292775,0.071759999897331,0.0743592211677534,0.1,-0.025640778832246608,-0.2564077626816898,-0.2564077626816898,0.07182730734348297,0.050093884400451504,0.04752980677363461,False,-0.002632821910083294,8.349103927612305,0.2546757459640503,0.0,0.9999995827674866,7.481472492218018,3.371590310052852e-06,0.012928631156682968,0.04665953293442726,0.002386285224929452,0.015057409182190895,6.309952358319809,100,0.05,0.102,0.0,1036
41,3.69687231618166,0.07087999990209937,0.07261961053492638,0.1,-0.027380389465073623,-0.2738038672703495,-0.2738038672703495,0.06998973339796066,0.04752980677363461,0.04479176810093111,False,-0.002519388450309634,13.943472862243652,0.24944277107715607,0.0,0.9999996423721313,7.23540735244751,-4.2314128222642466e-05,0.012197155505418777,0.04435320198535919,0.0018583530327305198,0.014454648829996586,7.778162057366241,100,0.05,0.102,0.0,926
42,4.3016606059819456,0.07033999989926815,0.07147980521709726,0.1,-0.02852019478290274,-0.2852019193088355,-0.2852019193088355,0.06795737147331238,0.04479176810093111,0.04193974890784276,False,-0.00236132531426847,21.132293701171875,0.24556173384189606,-1.9531249506599124e-08,0.9999997615814209,6.858043193817139,-0.0001067222110577859,0.011454213410615921,0.041878603398799896,0.010367169044911861,0.013897555880248547,1.3405339890478085,100,0.05,0.098,0.0,880
43,3.7003456590995194,0.06761999985948206,0.06954990253828966,0.1,-0.030450097461710346,-0.30450094416700907,-0.30450094416700907,0.06654323637485504,0.04193974890784276,0.03889473946617267,False,-0.0024275260511785746,13.694351196289062,0.24208024144172668,9.765624753299562e-08,0.9999997019767761,7.051589488983154,-4.515929686021991e-05,0.010530834086239338,0.0393209308385849,0.0035844489466398954,0.012819929979741573,3.576531401415294,100,0.05,0.102,0.0,928
44,4.072580201610923,0.06561999979615211,0.06758495116722088,0.1,-0.032415048832779125,-0.32415045591274566,-0.32415045591274566,0.06531859934329987,0.03889473946617267,0.03565323490704521,False,-0.002416116651147604,17.321216583251953,0.23815195262432098,-9.765624753299562e-09,0.9999997019767761,6.683084011077881,-1.1722951967385598e-05,0.009630738757550716,0.03648284077644348,0.0008198856958188117,0.011718080379068851,14.292159891589947,100,0.05,0.096,0.0,942
45,3.7933177757412193,0.06197999976947904,0.06478247546834996,0.1,-0.035217524531650043,-0.3521752100989794,-0.3521752100989794,0.06371113657951355,0.03565323490704521,0.03213148280605541,False,-0.0024196957238018513,13.76307201385498,0.23606039583683014,-9.765624753299562e-09,0.9999997019767761,7.137916088104248,6.17206678725779e-05,0.008596478030085564,0.03353440389037132,0.01265447586774826,0.010417560115456581,0.8232306096296809,100,0.05,0.088,0.0,958
46,3.2898436343818904,0.06145999981090426,0.06312123763962711,0.1,-0.036878762360372894,-0.36878758672497025,-0.36878758672497025,0.06351933628320694,0.03213148280605541,0.02844360693880571,False,-0.0024306667037308216,10.274453163146973,0.23688015341758728,-2.9296874259898686e-08,0.9999997019767761,7.460743427276611,6.616942846449092e-05,0.0077169956639409065,0.030201327055692673,0.000702470017131418,0.00932895578444004,13.280030117489883,100,0.05,0.088,0.0,1022
47,4.0487543381340805,0.06127999984100461,0.06220061874031586,0.1,-0.03779938125968414,-0.37799377479746393,-0.37799377479746393,0.06362119317054749,0.02844360693880571,0.024663669190831072,False,-0.0024400067050009966,15.672689437866211,0.23600554466247559,-9.765624753299562e-09,0.9999997615814209,7.368491172790527,6.659195787506178e-05,0.006821923889219761,0.026728851720690727,0.005130100063979626,0.00822166632860899,1.6026296173129517,100,0.05,0.092,0.0,1042
48,4.360265250347554,0.06313999980315566,0.06267030927173575,0.1,-0.03732969072826425,-0.3732968699529555,-0.3732968699529555,0.06327375769615173,0.024663669190831072,0.020930700491301517,False,-0.0023592945653945208,18.632776260375977,0.2354108989238739,-2.9296874259898686e-08,0.9999997019767761,7.319198131561279,3.2990335512295133e-06,0.0059986356645822525,0.0232034120708704,0.004203459247946739,0.007356625981628895,1.750131985674065,100,0.05,0.088,0.0,1002
49,3.3695496959686277,0.0639599999152124,0.06331515459347407,0.1,-0.03668484540652593,-0.36684841738041757,-0.36684841738041757,0.06310728937387466,0.020930700491301517,0.01726221631749734,False,-0.002339546335861087,11.413714408874512,0.2361753284931183,3.906249901319825e-08,0.9999997019767761,7.4150071144104,-1.7847856724984013e-05,0.005121398717164993,0.019678723067045212,0.0012444456806406379,0.006335965357720852,5.091354763601656,100,0.05,0.092,0.0,1060
50,3.6605767763406036,0.06265999972447753,0.0629875771589758,0.1,-0.03701242284102421,-0.370124191397823,-0.370124191397823,0.06318584829568863,0.01726221631749734,0.01356097440351911,False,-0.002365202410146594,14.447181701660156,0.23633518815040588,0.0,0.9999997615814209,7.246008396148682,9.077270988200326e-06,0.0041835494339466095,0.016240570694208145,0.004162968136370182,0.005142694339156151,1.2353402229588002,100,0.05,0.09,0.0,982
51,3.7778587909191845,0.063219999730587,0.0631037884447814,0.1,-0.036896211555218605,-0.3689620786559782,-0.3689620786559782,0.06374149024486542,0.01356097440351911,0.009871353616959328,False,-0.0023871769662946463,14.997659683227539,0.23832561075687408,1.9531249506599124e-08,0.9999997615814209,7.184140205383301,7.071978416206548e-06,0.0033001909032464027,0.012744094245135784,0.0018574345158413053,0.004026330541819334,2.167672039450212,100,0.05,0.086,0.0,1018
52,3.8802709035947918,0.06479999980702997,0.06395189412590568,0.1,-0.03604810587409432,-0.36048102269284094,-0.36048102269284094,0.0642276257276535,0.009871353616959328,0.0062665433900309184,False,-0.002402807120233774,14.604926109313965,0.24101802706718445,0.0,0.9999997019767761,7.64709997177124,-5.6501203289371915e-06,0.0024300646036863327,0.009276150725781918,0.0024289130233228207,0.002985208062455058,1.22902538853258,100,0.05,0.098,0.0,884
53,3.964869907863438,0.06559999989718199,0.06477594701154384,0.1,-0.03522405298845617,-0.3522404946605122,-0.3522404946605122,0.06580246239900589,0.0062665433900309184,0.002744138443425796,False,-0.0024861011188477278,16.126453399658203,0.2467058151960373,0.0,0.9999997019767761,7.290985107421875,1.2687241905950941e-06,0.0015514598926529288,0.005878063850104809,0.005269353743642569,0.0018678073538467288,0.35446544302435345,100,0.05,0.098,0.0,986
54,3.587395353041589,0.06661999989673495,0.06569797345413939,0.1,-0.03430202654586062,-0.3430202311565831,-0.3430202311565831,0.06792578846216202,0.002744138443425796,0.0,False,-0.0025875151623040438,13.479904174804688,0.25379741191864014,9.765624753299562e-09,0.9999997615814209,7.757139682769775,3.583258603612194e-06,0.0006842832081019878,0.002563979011029005,0.007161922752857208,0.0008048132876865566,0.11237375656249793,100,0.05,0.106,0.0,1100
55,3.5245038412734866,0.07275999992340804,0.06922898668877371,0.1,-0.030771013311226295,-0.30771010234125273,-0.30771010234125273,0.07067473977804184,0.0,0.0,False,-0.0025417739525437355,14.206279754638672,0.26004165410995483,-9.765624753299562e-09,0.9999997615814209,7.36923360824585,0.0,0.0,0.0,0.009686358273029327,0.0,0.0,100,0.05,0.1,0.0,948
56,3.6908056685365738,0.07169999980553984,0.07046449324715678,0.1,-0.02953550675284322,-0.2953550379929284,-0.2953550379929284,0.07305347919464111,0.0,0.0,False,-0.0027192598208785057,14.990817070007324,0.2660500109195709,2.9296874259898686e-08,0.9999997615814209,7.502243518829346,0.0,0.0,0.0,0.009407545439898968,0.0,0.0,100,0.05,0.106,0.0,896
57,3.1792507072910667,0.07601999992877245,0.07324224658796462,0.1,-0.026757753412035387,-0.26757750736260316,-0.26757750736260316,0.07553869485855103,0.0,0.0,False,-0.002674939576536417,14.063247680664062,0.2720203399658203,9.765624753299562e-09,0.9999997615814209,7.344639778137207,0.0,0.0,0.0,0.0077574667520821095,0.0,0.0,100,0.05,0.1,0.0,992
58,2.8887105023413895,0.07987999974191189,0.07656112316493825,0.1,-0.023438876835061753,-0.23438874491174305,-0.23438874491174305,0.07769083976745605,0.0,0.0,False,-0.0028018990997225046,13.360506057739258,0.2770131528377533,-9.765624753299562e-09,0.9999997615814209,7.575942039489746,0.0,0.0,0.0,0.005743781570345163,0.0,0.0,100,0.05,0.11,0.0,924
59,3.5885698995143174,0.08005999990925193,0.07831056153709509,0.1,-0.021689438462904914,-0.21689436293961284,-0.21689436293961284,0.07985110580921173,0.0,0.0,False,-0.0028202407993376255,15.889586448669434,0.2824195921421051,0.0,0.9999997019767761,7.390460968017578,0.0,0.0,0.0,0.0007829623646102846,0.0,0.0,100,0.05,0.112,0.0,1016
60,3.483288691319525,0.08335999991372228,0.08083528072540869,0.1,-0.01916471927459132,-0.19164717358119582,-0.19164717358119582,0.08202923834323883,0.0,0.0,False,-0.002895349869504571,15.095192909240723,0.28753986954689026,0.0,0.9999998211860657,7.732985496520996,0.0,0.0,0.0,0.003551255213096738,0.0,0.0,100,0.05,0.112,0.0,978
61,3.106333334095776,0.08417999990656971,0.0825076403159892,0.1,-0.017492359684010805,-0.17492357934775013,-0.17492357934775013,0.0841560810804367,0.0,0.0,False,-0.002904027234762907,13.697537422180176,0.2921605408191681,1.9531249506599124e-08,0.9999997615814209,7.54804801940918,0.0,0.0,0.0,0.0035021197982132435,0.0,0.0,100,0.05,0.112,0.0,968
62,2.981556161597371,0.08903999995812774,0.08577382013705848,0.1,-0.01422617986294153,-0.14226178440323686,-0.14226178440323686,0.08606802672147751,0.0,0.0,False,-0.0029821423813700676,14.74024772644043,0.29641541838645935,3.906249901319825e-08,0.9999996423721313,7.253442764282227,0.0,0.0,0.0,0.0037042652256786823,0.0,0.0,100,0.05,0.124,0.0,1164
63,4.7893181867972014,0.08871999995782971,0.08724691004744409,0.1,-0.012753089952555918,-0.12753088677247051,-0.12753088677247051,0.0877550020813942,0.0,0.0,False,-0.002986322855576873,25.71212387084961,0.3000444173812866,0.0,0.9999998807907104,7.185147285461426,0.0,0.0,0.0,0.003222114872187376,0.0,0.0,100,0.05,0.124,0.0,984
