topology_seed,channel_seed,update_seed,policy,slot,node,fresh_score,orc_score,base_probability,backoff_factor,final_probability
0,0,0,freshness_backoff,50,0,0.5838284755479183,,0.2211105042839914,0.32961140448650933,0.07288054386376674
0,0,0,freshness_backoff,50,1,0.616898019286257,,0.23928838577711023,0.3044839881318981,0.07285948201505868
0,0,0,freshness_backoff,50,2,0.6618284755479182,,0.26373740104910653,0.342970235203944,0.09045407846988897
0,0,0,freshness_backoff,50,3,0.5808284755479183,,0.21946372818853413,0.33022594579632714,0.07247261720904674
0,0,0,freshness_backoff,50,4,0.643898019286257,,0.2540474457521367,0.3259294780082018,0.0828015513833109
0,0,0,freshness_backoff,50,5,0.664898019286257,,0.2653839779075337,0.3158084173531704,0.08381049405386695
0,0,0,freshness_backoff,50,6,0.718112469029166,,0.293137431886521,0.32740241182671564,0.09597390219633656
0,0,0,freshness_backoff,50,7,0.5748284755479183,,0.21617390733983033,0.29963036886176914,0.06477226759452326
0,0,0,freshness_backoff,50,8,0.5887708294077383,,0.22382557808745476,0.3324391024784201,0.074408374291107
0,0,0,freshness_backoff,50,9,0.5594272503221113,,0.2077612028166685,0.33877065322446986,0.07038339839290435
0,0,0,freshness_backoff,50,10,0.5594272503221113,,0.2077612028166685,0.3233555058747381,0.0671807288379279
0,0,0,freshness_backoff,50,11,0.631898019286257,,0.24750681612481104,0.3237128012859718,0.08012112478513451
0,0,0,freshness_backoff,50,12,0.646898019286257,,0.25567636574367186,0.3232114097334483,0.08263751860753692
0,0,0,freshness_backoff,50,13,0.616898019286257,,0.23928838577711023,0.3023634723999772,0.07235206722855236
0,0,0,freshness_backoff,50,14,0.6168284755479183,,0.23925020462096633,0.34238219813492926,0.08191501096235806
0,0,0,freshness_backoff,50,15,0.649898019286257,,0.2573024365953765,0.3332536530930359,0.08574697694514846
0,0,0,freshness_backoff,50,16,0.5474272503221113,,0.20125034111703677,0.3343135548718446,0.06728071695800791
0,0,0,freshness_backoff,50,17,0.6168284755479183,,0.23925020462096633,0.32897581143303745,0.07870753020070265
0,0,0,freshness_backoff,50,18,0.640898019286257,,0.2524158528445686,0.3406000753843335,0.08597285850706089
0,0,0,freshness_backoff,50,19,0.619898019286257,,0.24093489237685814,0.32447015659684914,0.07817618225916416
0,0,0,freshness_backoff,50,20,0.631898019286257,,0.24750681612481104,0.3253007080786838,0.08051414253970161
0,0,0,freshness_backoff,50,21,0.640898019286257,,0.2524158528445686,0.344529678732564,0.08696475268754536
0,0,0,freshness_backoff,50,22,0.5928284755479183,,0.22605608412272185,0.33259755397252927,0.0751857006398256
0,0,0,freshness_backoff,50,23,0.616898019286257,,0.23928838577711023,0.29491723187078756,0.07057026835221449
