topology_seed,channel_seed,update_seed,policy,slot,node,fresh_score,orc_score,base_probability,backoff_factor,final_probability
2,0,0,freshness_backoff,50,0,0.40323676709842327,,0.14334626261008368,0.3596975722283787,0.05156130264885872
2,0,0,freshness_backoff,50,1,0.4576379923242304,,0.17130751553958565,0.3601307667361122,0.06169310691892944
2,0,0,freshness_backoff,50,2,0.4276379923242304,,0.15551104461326462,0.35301954933008806,0.05489843888522589
2,0,0,freshness_backoff,50,3,0.5746379923242304,,0.23948655376286362,0.3642785356451448,0.0872398111114382
2,0,0,freshness_backoff,50,4,0.4516379923242304,,0.16807814788692932,0.32804398729776946,0.055137025810452454
2,0,0,freshness_backoff,50,5,0.4786379923242304,,0.1828657349788664,0.3508016424852328,0.06414960018485563
2,0,0,freshness_backoff,50,6,0.39423676709842326,,0.13902370306850548,0.3546716524406995,0.04930776649573198
2,0,0,freshness_backoff,50,7,0.46063799232423036,,0.17293473259723188,0.35147141703796975,0.060781615521031465
2,0,0,freshness_backoff,50,8,0.4366379923242304,,0.16015619753043533,0.35560587256010917,0.05695248436871966
2,0,0,freshness_backoff,50,9,0.4276379923242304,,0.15551104461326462,0.3547114411582322,0.05516154675079324
2,0,0,freshness_backoff,50,10,0.5086379923242303,,0.19999399341167473,0.3551368857008123,0.07102524397909094
2,0,0,freshness_backoff,50,11,0.4756379923242304,,0.18119125025029625,0.3492379102072025,0.06327885358524372
2,0,0,freshness_backoff,50,12,0.4966379923242304,,0.19306324316359041,0.34291402464873555,0.06620409372496427
2,0,0,freshness_backoff,50,13,0.46063799232423036,,0.17293473259723188,0.35614651321978924,0.061590102029100764
2,0,0,freshness_backoff,50,14,0.4336379923242304,,0.15859861674775025,0.34003630387847683,0.05392928743914409
2,0,0,freshness_backoff,50,15,0.4366379923242304,,0.16015619753043533,0.36437513945133704,0.058356936809148253
2,0,0,freshness_backoff,50,16,0.4842367670984232,,0.1860104694349691,0.35305198167579144,0.06567136484646008
2,0,0,freshness_backoff,50,17,0.4936379923242304,,0.1913464639322193,0.35047211326729105,0.06706159958054839
2,0,0,freshness_backoff,50,18,0.4456379923242304,,0.16488296748349376,0.34645495861532966,0.057124521675866576
2,0,0,freshness_backoff,50,19,0.4426379923242304,,0.16329847278988463,0.3560941866177492,0.05814963684403462
2,0,0,freshness_backoff,50,20,0.47223676709842327,,0.1793019560539381,0.3521328677291046,0.06313811197471111
2,0,0,freshness_backoff,50,21,0.5746379923242304,,0.23948655376286362,0.34705258466440525,0.08311442747577287
2,0,0,freshness_backoff,50,22,0.5746379923242304,,0.23948655376286362,0.36962605213599053,0.08852046940702094
2,0,0,freshness_backoff,50,23,0.5746379923242304,,0.23948655376286362,0.3461572689153274,0.0829000113924966
2,0,0,freshness_backoff,50,24,0.4276379923242304,,0.15551104461326462,0.3558597533710018,0.055340121982543206
2,0,0,freshness_backoff,50,25,0.45723676709842326,,0.17109051660560018,0.35464548569387644,0.06067647935920931
2,0,0,freshness_backoff,50,26,0.5026379923242303,,0.19651621095688004,0.34411445708968025,0.06762406924274784
2,0,0,freshness_backoff,50,27,0.4456379923242304,,0.16488296748349376,0.347848843038987,0.05735434947596822
2,0,0,freshness_backoff,50,28,0.39123676709842325,,0.13760302358153273,0.29080297206082756,0.04001536822206586
2,0,0,freshness_backoff,50,29,0.40623676709842327,,0.14480709901863414,0.3765253737161978,0.054523547074749684
2,0,0,freshness_backoff,50,30,0.47263799232423037,,0.17952431515627787,0.3452466859790627,0.06198017486036576
2,0,0,freshness_backoff,50,31,0.4336379923242304,,0.15859861674775025,0.36778158235712083,0.05832965022713815
2,0,0,freshness_backoff,50,32,0.4576379923242304,,0.17130751553958565,0.361795934210365,0.061978362621901005
2,0,0,freshness_backoff,50,33,0.39723676709842326,,0.1404545059687681,0.36307363905646,0.05099532860395792
2,0,0,freshness_backoff,50,34,0.4486379923242304,,0.16647622843852547,0.339690139888871,0.05655033332645436
2,0,0,freshness_backoff,50,35,0.44223676709842324,,0.16308722999582415,0.3481033295538623,0.05677120776926291
2,0,0,freshness_backoff,50,36,0.39123676709842325,,0.13760302358153273,0.2865844861571851,0.03943489180678859
2,0,0,freshness_backoff,50,37,0.4456379923242304,,0.16488296748349376,0.3601196820884857,0.059377601831961904
2,0,0,freshness_backoff,50,38,0.5746379923242304,,0.23948655376286362,0.346443090637574,0.082968461851748
2,0,0,freshness_backoff,50,39,0.40023676709842326,,0.14189537819388262,0.3706702613836913,0.052596396924264203
2,0,0,freshness_backoff,50,40,0.4426379923242304,,0.16329847278988463,0.35644011500822786,0.05820612642189445
2,0,0,freshness_backoff,50,41,0.5086379923242303,,0.19999399341167473,0.34109567233687366,0.06821708564609147
2,0,0,freshness_backoff,50,42,0.40923676709842327,,0.1462778241377661,0.36729350722312637,0.05372689505652781
2,0,0,freshness_backoff,50,43,0.5412367670984233,,0.21926423363594313,0.34949966112869474,0.07663277535340507
2,0,0,freshness_backoff,50,44,0.5146379923242304,,0.20349527760914607,0.3517665096053442,0.07158282352573987
2,0,0,freshness_backoff,50,45,0.5746379923242304,,0.23948655376286362,0.3589931930904289,0.08597404263755308
2,0,0,freshness_backoff,50,46,0.40323676709842327,,0.14334626261008368,0.3733633622186463,0.05352024256957787
