episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages
10,7.544142624936998,0.2506800001859665,0.14581488294597197,0.1,0.04581488294597197,0.4581487836448413,0.4581487836448413,0.24823586642742157,0.009456686358365022,0.014038174194813435,False,-0.005582328420132399,127.95281219482422,0.580818772315979,0.0,0.9999997615814209,3.494678020477295,-2.3113441784516908e-05,0.004096169490367174,0.007327481172978878,0.002388414926826954,0.013080615550279617,5.4766701701013245,100,0.05,0.304,1.0,934
11,8.764866848006845,0.2647800008058548,0.15771139473196027,0.1,0.05771139473196027,0.5771138896082137,0.5771138896082137,0.26440903544425964,0.014038174194813435,0.01980931309089557,False,-0.0057696383446455,174.95635986328125,0.5835302472114563,-1.6601562435880624e-07,0.9999998807907104,3.352558135986328,-5.207734830037225e-06,0.0061930641531944275,0.010626946575939655,0.003788859350606799,0.02067887969315052,5.457796978362089,100,0.05,0.304,1.0,862
12,6.768853130966425,0.2804200004339218,0.1699822553021564,0.1,0.0699822553021564,0.6998224830393157,0.6998224830393157,0.27776286005973816,0.01980931309089557,0.02680753792128873,False,-0.006189090199768543,82.95835876464844,0.5658543109893799,1.9042968801841198e-07,0.9999997615814209,4.3680830001831055,-5.2636274631367996e-05,0.008893314749002457,0.014905507676303387,0.00663654925301671,0.03129635751247406,4.715750484446893,100,0.05,0.35,1.0,1002
13,7.114433135971427,0.2497199999988079,0.17795602977182157,0.1,0.07795602977182156,0.7795602197621936,0.7795602197621936,0.24678419530391693,0.02680753792128873,0.034603140118910664,False,-0.006691064685583115,91.03461456298828,0.5082295536994934,1.56249996052793e-07,0.9999998211860657,4.424896717071533,-7.870153058320284e-05,0.011599821038544178,0.020785249769687653,0.01901741698384285,0.036871377378702164,1.9388205044787592,100,0.05,0.302,1.0,988
14,4.550081417411565,0.20259999980032445,0.18042042677467185,0.1,0.08042042677467184,0.8042041873262997,0.8042041873262997,0.20460526645183563,0.034603140118910664,0.04264518199217366,False,-0.005494286306202412,22.87881088256836,0.46458977460861206,-8.789062633240974e-08,0.9999997019767761,6.60771369934082,6.93893525749445e-05,0.013906330801546574,0.02814648114144802,0.008167408406734467,0.03748323768377304,4.5893617563251246,100,0.05,0.246,1.0,1044
15,3.9748971732072533,0.17422000040113925,0.17980038413731858,0.1,0.07980038413731858,0.7980037615728096,0.7980037615728096,0.1733335554599762,0.04264518199217366,0.050625219607901756,False,-0.005232313182204962,16.453948974609375,0.42763760685920715,-2.9296874259898686e-08,0.9999997019767761,6.642390727996826,-3.780225233640522e-05,0.016176670789718628,0.035763442516326904,0.005020389799028635,0.03718089312314987,7.405962594919983,100,0.05,0.204,0.94,1058
16,5.085879599280656,0.14926000033318995,0.1767463457569057,0.1,0.0767463457569057,0.7674633808227189,0.7674633808227189,0.14952142536640167,0.050625219607901756,0.05829985341612894,False,-0.005334535147994757,31.468122482299805,0.3892972767353058,1.8554688097083272e-07,0.9999997019767761,6.495279312133789,1.3234977814136073e-05,0.01803896389901638,0.043419379740953445,0.01995919458568096,0.03504091128706932,1.7556266401622138,100,0.05,0.184,0.48,870
17,3.628530709430575,0.12966000010818243,0.17203771119203337,0.1,0.07203771119203337,0.7203770398826297,0.7203770398826297,0.12957589328289032,0.05829985341612894,0.06550362381495524,False,-0.00449700653553009,11.722406387329102,0.3602016270160675,-3.906249901319825e-08,0.9999995827674866,7.179646015167236,-4.902946784568485e-06,0.01958390884101391,0.0510091595351696,0.00622039707377553,0.032105591148138046,5.161332814293017,100,0.05,0.16,0.07,962
18,3.3711084892451764,0.11603999979794026,0.16643794005262408,0.1,0.06643794005262407,0.6643793340883073,0.6643793340883073,0.11533796787261963,0.06550362381495524,0.0721474171558383,False,-0.0037924987263977528,10.342876434326172,0.34124451875686646,-2.9296874259898686e-08,0.9999995827674866,7.172983169555664,-4.598557643475942e-05,0.020978782325983047,0.058135706931352615,0.005173746962100267,0.02966325730085373,5.733407564009741,100,0.05,0.166,0.01,1024
19,3.6650246478244664,0.10835999994724989,0.16063014604208667,0.1,0.06063014604208666,0.6063013997907266,0.6063013997907266,0.10664616525173187,0.0721474171558383,0.07821043115374557,False,-0.0035790500696748495,11.934060096740723,0.32716673612594604,-9.765624753299562e-08,0.9999995827674866,7.565371990203857,-0.00012364830763544887,0.022425968199968338,0.06460477411746979,0.0010779248550534248,0.028715791180729866,26.639635081942544,100,0.05,0.148,0.0,962
20,3.8136105089634658,0.1005400001257658,0.15462113145045459,0.1,0.05462113145045458,0.5462112598834198,0.5462112598834198,0.1001470535993576,0.07821043115374557,0.08367254375257976,False,-0.003589220345020294,13.238394737243652,0.3137018084526062,-9.765624753299562e-08,0.9999997019767761,7.2173991203308105,-3.073311745538376e-05,0.02351938560605049,0.07054147124290466,0.004735366441309452,0.027752479538321495,5.860670187953891,100,0.05,0.144,0.0,880
21,3.2005743412971497,0.09515999998152257,0.1486750183035614,0.1,0.048675018303561385,0.4867501343606004,0.4867501343606004,0.09415234625339508,0.08367254375257976,0.08854004509618577,False,-0.003273965558037162,8.73729133605957,0.3010733127593994,3.906249901319825e-08,0.9999997019767761,7.595515251159668,-8.431333844782785e-05,0.024552403017878532,0.075950987637043,0.003957351204007864,0.027922915294766426,7.055943052781527,100,0.05,0.13,0.0,1032
22,3.4911105023026465,0.08832000003010035,0.1426395164762153,0.1,0.042639516476215306,0.42639512212264086,0.42639512212264086,0.08872724324464798,0.08854004509618577,0.09280399631741218,False,-0.0032650060020387173,10.581695556640625,0.28900206089019775,1.9531249506599124e-08,0.9999997019767761,7.523645877838135,3.6056771932635456e-05,0.025123916566371918,0.08086901903152466,0.0040101963095366955,0.02783256210386753,6.940431477971283,100,0.05,0.124,0.0,956
23,4.963668887585402,0.08302000003308058,0.13667756483190183,0.1,0.03667756483190182,0.36677561164145706,0.36677561164145706,0.08355244249105453,0.09280399631741218,0.09647175243382675,False,-0.0031719282269477844,25.99549674987793,0.2760883569717407,1.0742187583900886e-07,0.9999997615814209,6.6057634353637695,4.941274528391659e-05,0.025605905801057816,0.08527057617902756,0.004537464119493961,0.02844860404729843,6.269700564258236,100,0.05,0.112,0.0,974
24,2.9660961605906486,0.07860000002011656,0.1308698083507233,0.1,0.030869808350723282,0.30869805263742756,0.30869805263742756,0.0781979113817215,0.09647175243382675,0.09955873296020103,False,-0.002954659750685096,8.925338745117188,0.2619513273239136,-9.765624753299562e-09,0.9999995827674866,7.506689548492432,-3.8790305552538484e-05,0.025961870327591896,0.08915945887565613,0.006505207624286413,0.029721394181251526,4.568854709839442,100,0.05,0.11,0.0,1038
25,3.6816628217697143,0.07274000003561377,0.12505682751921232,0.1,0.025056827519212316,0.25056825013529815,0.25056825013529815,0.07253524661064148,0.09955873296020103,0.10206441546155401,False,-0.003362195799127221,12.657675743103027,0.2424188107252121,-1.9531249506599124e-08,0.9999996423721313,7.376044273376465,-2.03845356736565e-05,0.02585602179169655,0.09257274121046066,0.012348326854407787,0.030408188700675964,2.462533137798362,100,0.05,0.1,0.0,916
26,3.7513470699340106,0.06433999986574054,0.11898514475386515,0.1,0.018985144753865146,0.18985142855350862,0.18985142855350862,0.06459446996450424,0.10206441546155401,0.1039629297470891,False,-0.0029961797408759594,13.172892570495605,0.2181619107723236,9.765624753299562e-09,0.9999997615814209,7.375578880310059,2.5972303774324246e-05,0.02504231408238411,0.09574492275714874,0.00042934936936944723,0.030717596411705017,71.54285804177644,100,0.05,0.092,0.0,940
27,4.048838992267847,0.056179999716579915,0.11270463025013663,0.1,0.012704630250136628,0.1270462897967373,0.1270462897967373,0.05578638240695,0.1039629297470891,0.10523339264505646,False,-0.0027207382954657078,15.076803207397461,0.1932227611541748,-5.859374851979737e-08,0.9999997019767761,7.3594231605529785,-4.0921990148490295e-05,0.02394004352390766,0.09847437590360641,0.0013661072589457035,0.030787957832217216,22.53683395814626,100,0.05,0.082,0.0,884
28,3.9314175800681115,0.046359999623149635,0.10607016718743793,0.1,0.006070167187437928,0.0607016658042127,0.0607016658042127,0.0470050685107708,0.10523339264505646,0.10584040930309858,False,-0.002892753342166543,14.807507514953613,0.16428802907466888,-2.9296874259898686e-08,0.9999997019767761,7.4170918464660645,6.788213067920879e-05,0.02212671749293804,0.10070347040891647,0.01156613789498806,0.029043707996606827,2.5110960243896145,100,0.05,0.076,0.0,996
29,4.233286062236875,0.036799999583512544,0.09914315042704538,0.1,-0.000856849572954621,-0.008568494872696723,0.0,0.0378606878221035,0.10584040930309858,0.10584040930309858,False,-0.0022487109526991844,16.643321990966797,0.13679297268390656,-2.9296874259898686e-08,0.9999997019767761,7.481966972351074,0.00011226356582483277,0.01992519199848175,0.10222932696342468,0.001349155092611909,0.026262853294610977,19.466004152069743,100,0.05,0.06,0.0,916
30,4.649077158547938,0.029999999526888133,0.09222883533702965,0.1,-0.007771164662970356,-0.07771163885853967,-0.07771163885853967,0.02984016388654709,0.10584040930309858,0.10506329291451319,False,-0.0015151773113757372,19.56082534790039,0.11767984181642532,-5.859374851979737e-08,0.9999997615814209,7.40833854675293,-1.69172344612889e-05,0.01805426925420761,0.10315384715795517,0.006865608971565962,0.02404165454208851,3.501746112281688,100,0.05,0.046,0.0,1096
31,5.584564454838634,0.025499999579042195,0.08555595176123092,0.1,-0.014444048238769089,-0.1444404679436441,-0.1444404679436441,0.02499118447303772,0.10506329291451319,0.10361888823507676,False,-0.0012844485463574529,29.548831939697266,0.10406497120857239,-3.906249901319825e-08,0.9999997615814209,6.805690288543701,-5.345784666133113e-05,0.01656082086265087,0.10289391875267029,0.004276081919670105,0.021795261651277542,5.097004942999218,100,0.05,0.046,0.0,1020
32,6.509795960642397,0.022799999609589578,0.07928035654606679,0.1,-0.02071964345393322,-0.2071964138196908,-0.2071964138196908,0.021106194704771042,0.10361888823507676,0.10154692409687985,False,-0.0011570312781259418,39.43796920776367,0.0888076201081276,-9.765624753299562e-09,0.9999998211860657,6.599634647369385,-0.00017551019845996052,0.015464299358427525,0.10184673964977264,0.0032603892032057047,0.02046704851090908,6.277467032498773,100,0.05,0.044,0.0,996
33,7.488374343320728,0.01729999966919422,0.07308232085837953,0.1,-0.02691767914162048,-0.26917676449852834,-0.26917676449852834,0.01775386556982994,0.10154692409687985,0.09885515645189456,False,-0.0012923507019877434,48.62498474121094,0.07389523088932037,9.765624753299562e-09,0.9999997615814209,6.649786949157715,4.608841481967829e-05,0.013239577412605286,0.10021097213029861,0.010425320826470852,0.016157006844878197,1.5497836101137534,100,0.05,0.032,0.0,908
34,7.074692935168743,0.013139999721199273,0.0670880887446615,0.1,-0.0329119112553385,-0.3291190796414771,-0.3291190796414771,0.013339913450181484,0.09885515645189456,0.0955639656554798,False,-0.0009305253042839468,42.22108459472656,0.06081229820847511,9.765624753299562e-09,0.9999998211860657,7.0529046058654785,1.9762504962272942e-05,0.011255810968577862,0.09786783158779144,0.004866297822445631,0.013100787065923214,2.692141053119659,100,0.05,0.03,0.0,980
35,8.439337383419275,0.010579999767243862,0.06143727984691974,0.1,-0.038562720153080265,-0.38562716296808636,-0.38562716296808636,0.011349228210747242,0.0955639656554798,0.09170769402579894,False,-0.0009562243358232081,60.36410903930664,0.0516204833984375,-2.9296874259898686e-08,0.9999998807907104,6.894789695739746,7.35105131752789e-05,0.00977788120508194,0.0948585644364357,0.010535680688917637,0.010644442401826382,1.0103222195981076,100,0.05,0.024,0.0,1028
36,9.894721204578877,0.009279999800026417,0.056221551842230405,0.1,-0.0437784481577696,-0.43778443779925225,-0.43778443779925225,0.009113152511417866,0.09170769402579894,0.08732984964780642,False,-0.00047233575605787337,89.22206115722656,0.04741521552205086,5.859374851979737e-08,0.9999998807907104,6.423177242279053,-1.5301246094168164e-05,0.008792881853878498,0.09112825244665146,0.00792829878628254,0.009397370740771294,1.1852932313926152,100,0.05,0.022,0.0,938
37,9.671633130595088,0.008779999803751708,0.051477396638382536,0.1,-0.04852260336161747,-0.4852259850935762,-0.4852259850935762,0.008044157177209854,0.08732984964780642,0.08247758979687066,False,-0.00047915949835442007,85.15318298339844,0.043139584362506866,5.859374851979737e-08,0.9999998807907104,6.812650203704834,-6.42611485091038e-05,0.008146240375936031,0.08685022592544556,0.004989879671484232,0.008719857782125473,1.747505126607693,100,0.05,0.024,0.0,924
38,9.63657978143543,0.007179999843239784,0.04704765695886826,0.1,-0.05295234304113174,-0.5295233774589797,-0.5295233774589797,0.007155410014092922,0.08247758979687066,0.07718235602228087,False,-0.0004027928807772696,95.93203735351562,0.04023827239871025,1.9531249506599124e-08,0.9999998807907104,6.914403915405273,-2.028133167186752e-06,0.0069636087864637375,0.08210612833499908,0.006436320021748543,0.006949627306312323,1.0797499946132865,100,0.05,0.016,0.0,1054
39,9.814270314954221,0.007519999831914902,0.043094891246172926,0.1,-0.05690510875382708,-0.5690510306331678,-0.5690510306331678,0.006781523581594229,0.07718235602228087,0.07149184571594919,False,-0.0003498342412058264,103.68028259277344,0.04019533842802048,1.9531249506599124e-08,0.9999998211860657,7.207437515258789,-5.6997341744136065e-05,0.006667702458798885,0.07684525847434998,0.002450961619615555,0.006871767342090607,2.803691110535369,100,0.05,0.018,0.0,964
40,9.965667279660702,0.006799999848008156,0.039465402106356455,0.1,-0.06053459789364355,-0.6053459184018437,-0.6053459184018437,0.006699213292449713,0.07149184571594919,0.06543838653193075,False,-0.0004288222989998758,115.05136108398438,0.03821328654885292,-1.9531249506599124e-08,0.9999998807907104,7.317040920257568,-7.205467227322515e-06,0.0058748796582221985,0.071143738925457,0.0051047359593212605,0.00575714698061347,1.1278028380826526,100,0.05,0.018,0.0,1036
41,10.866828079909086,0.006199999861419201,0.03613886188186273,0.1,-0.06386113811813728,-0.638611317320241,-0.638611317320241,0.006467634811997414,0.06543838653193075,0.05905227335872834,False,-0.00040162733057513833,137.87698364257812,0.037282850593328476,-3.906249901319825e-08,0.9999998807907104,7.19207763671875,1.751357012835797e-05,0.005135928280651569,0.065160371363163,0.0022388333454728127,0.004806086421012878,2.1466827639956647,100,0.05,0.016,0.0,926
42,10.986267698720097,0.00669999985024333,0.03319497567870079,0.1,-0.06680502432129921,-0.6680501764079745,-0.6680501764079745,0.005999420303851366,0.05905227335872834,0.0523717715946486,False,-0.00032479787478223443,151.34906005859375,0.03625517711043358,0.0,0.9999998807907104,7.262719631195068,-4.1370811231900007e-05,0.004817186389118433,0.05882133170962334,0.0015963278710842133,0.004791399464011192,3.0014945775589053,100,0.05,0.016,0.0,880
43,10.449176993139089,0.005919999867677689,0.03046747809759848,0.1,-0.06953252190240153,-0.6953251494915004,-0.6953251494915004,0.005824085790663958,0.0523717715946486,0.04541852009973359,False,-0.0003526478249114007,156.66897583007812,0.0356876365840435,1.9531249506599124e-08,0.9999998807907104,7.415631294250488,-5.023189714847831e-06,0.004017641767859459,0.05216573178768158,0.00035762120387516916,0.0037991583812981844,10.623117726115076,100,0.05,0.016,0.0,928
44,10.93992642915249,0.006259999863803387,0.02804673027421897,0.1,-0.07195326972578103,-0.7195326253045478,-0.7195326253045478,0.005950364284217358,0.04541852009973359,0.03822319384668812,False,-0.0003509214730001986,168.49803161621094,0.036074571311473846,-9.765624753299562e-09,0.9999998807907104,7.437000274658203,-1.4063213711779099e-05,0.003581809112802148,0.04522191360592842,0.0015380603726953268,0.00343261007219553,2.2317639902133974,100,0.05,0.016,0.0,942
45,10.74178323173523,0.00545999988168478,0.025788057234965554,0.1,-0.07421194276503446,-0.7421193534384092,-0.7421193534384092,0.00594113115221262,0.03822319384668812,0.030802000312304026,False,-0.00038320067687891424,176.61312866210938,0.03575854375958443,0.0,0.9999998807907104,7.455169677734375,1.839036849560216e-05,0.002816417021676898,0.03805124759674072,0.0019552356097847223,0.002524617360904813,1.2912021631813202,100,0.05,0.014,0.0,958
46,10.722337763234973,0.005599999874830246,0.023769251498952024,0.1,-0.07623074850104798,-0.7623074087797389,-0.7623074087797389,0.005808377172797918,0.030802000312304026,0.023178926224506638,False,-0.0003714211343321949,183.10415649414062,0.036342307925224304,0.0,0.9999998807907104,7.495795249938965,6.418429620680399e-06,0.002298167906701565,0.030680658295750618,0.0026279324665665627,0.002087294589728117,0.7942695155176633,100,0.05,0.02,0.0,1022
47,10.312950288534164,0.005639999873936177,0.02195632633645044,0.1,-0.07804367366354957,-0.7804366585918299,-0.7804366585918299,0.005925195757299662,0.023178926224506638,0.015374559638588338,False,-0.0003819247940555215,183.42425537109375,0.038045018911361694,0.0,1.0,7.519070625305176,6.610533546336228e-06,0.001735782134346664,0.02309589460492134,0.00040742053533904254,0.0015896860277280211,3.90173511763218,100,0.05,0.014,0.0,1042
48,9.99985294073075,0.006339999862015247,0.02039469368900692,0.1,-0.07960530631099308,-0.7960529835046325,-0.7960529835046325,0.006342124193906784,0.015374559638588338,0.007414029803542013,False,-0.00038977747317403555,179.9903106689453,0.040020231157541275,-1.9531249506599124e-08,0.9999998211860657,7.62455940246582,3.265527936946455e-08,0.0012203272199258208,0.01530847605317831,0.0014982989523559809,0.0011706291697919369,0.7813002571673943,100,0.05,0.014,0.0,1002
49,9.832898604512215,0.006579999852925539,0.019013224305398785,0.1,-0.08098677569460122,-0.8098676759592446,-0.8098676759592446,0.006605975795537233,0.007414029803542013,0.0,False,-0.00040343753062188625,172.79498291015625,0.041151370853185654,1.9531249506599124e-08,1.0,7.745937824249268,1.9258838790392474e-07,0.0005994238890707493,0.007380150258541107,0.0018098773434758186,0.0005809105932712555,0.32096505639717837,100,0.05,0.018,0.0,1060
50,10.369022836491466,0.006439999856054783,0.017755901860464385,0.1,-0.08224409813953562,-0.8224408991512663,-0.8224408991512663,0.006830216851085424,0.0,0.0,False,-0.00041531541501171887,185.0800323486328,0.042313769459724426,2.9296874259898686e-08,0.9999998807907104,7.53143835067749,0.0,0.0,0.0,0.0022939571645110846,0.0,0.0,100,0.05,0.018,0.0,982
51,9.447982619002461,0.007419999834150076,0.01672231165783295,0.1,-0.08327768834216706,-0.8327768001439906,-0.8327768001439906,0.007183739449828863,0.0,0.0,False,-0.0005013733170926571,171.84133911132812,0.04619177430868149,0.0,0.9999998807907104,7.660548686981201,0.0,0.0,0.0,0.004381816368550062,0.0,0.0,100,0.05,0.018,0.0,1018
52,10.073900411181151,0.008219999816268683,0.015872080473676525,0.1,-0.08412791952632348,-0.8412791111353237,-0.8412791111353237,0.008051903918385506,0.0,0.0,False,-0.0004932172014378011,179.83287048339844,0.05127020552754402,1.9531249506599124e-08,1.0,7.67783260345459,0.0,0.0,0.0,0.0018368448363617063,0.0,0.0,100,0.05,0.022,0.0,884
53,9.339030501015484,0.009339999791234732,0.015218872405432345,0.1,-0.08478112759456766,-0.8478111911645575,-0.8478111911645575,0.008997555822134018,0.0,0.0,False,-0.0005892543704248965,166.50033569335938,0.056281883269548416,0.0,0.9999998807907104,7.659491539001465,0.0,0.0,0.0,0.002437586896121502,0.0,0.0,100,0.05,0.024,0.0,986
54,9.033749087803066,0.010079999785870314,0.014704985143476143,0.1,-0.08529501485652387,-0.8529500632702324,-0.8529500632702324,0.010124440304934978,0.0,0.0,False,-0.0006398314726538956,163.35684204101562,0.06274206191301346,-9.765624753299562e-09,0.9999998807907104,7.636138439178467,0.0,0.0,0.0,0.0009182067005895078,0.0,0.0,100,0.05,0.024,0.0,1100
55,9.180785860978068,0.012219999749213457,0.014456486604049874,0.1,-0.08554351339595014,-0.8554350484159965,-0.8554350484159965,0.011617368087172508,0.0,0.0,False,-0.000681774690747261,160.41737365722656,0.0693368911743164,1.9531249506599124e-08,0.9999998807907104,7.661660671234131,0.0,0.0,0.0,0.0010090998839586973,0.0,0.0,100,0.05,0.026,0.0,948
56,8.078305264685303,0.011839999742805958,0.014194837917925482,0.1,-0.08580516208207452,-0.8580515350155917,-0.8580515350155917,0.013162564486265182,0.0,0.0,False,-0.0009519399027340114,142.98890686035156,0.07965981215238571,1.9531249506599124e-08,0.9999998807907104,7.624925136566162,0.0,0.0,0.0,0.008945118635892868,0.0,0.0,100,0.05,0.022,0.0,896
57,6.870237979315221,0.015619999699294567,0.01433735409606239,0.1,-0.08566264590393761,-0.8566263733767389,-0.8566263733767389,0.015243175439536572,0.0,0.0,False,-0.0009831934003159404,122.81169891357422,0.09270117431879044,0.0,0.9999999403953552,7.681799411773682,0.0,0.0,0.0,0.007898058742284775,0.0,0.0,100,0.05,0.032,0.0,992
58,6.009773336544633,0.01849999965727329,0.014753618652183482,0.1,-0.08524638134781652,-0.8524637282317924,-0.8524637282317924,0.0188246238976717,0.0,0.0,False,-0.0009681813535280526,104.6585922241211,0.10002712160348892,3.906249901319825e-08,0.9999998807907104,7.6629743576049805,0.0,0.0,0.0,0.003309625666588545,0.0,0.0,100,0.05,0.032,0.0,924
59,6.257265457838773,0.020379999622702597,0.015316256749235393,0.1,-0.08468374325076461,-0.8468373478239113,-0.8468373478239113,0.02069692872464657,0.0,0.0,False,-0.0010250441264361143,97.13904571533203,0.10567237436771393,-1.9531249506599124e-08,0.9999998807907104,7.657375335693359,0.0,0.0,0.0,0.004560941364616156,0.0,0.0,100,0.05,0.042,0.0,1016
60,5.860662830539048,0.021739999637007713,0.015958631038012625,0.1,-0.08404136896198738,-0.8404136055785133,-0.8404136055785133,0.02214757725596428,0.0,0.0,False,-0.001167733920738101,82.0867919921875,0.113528773188591,0.0,0.9999998807907104,7.742061614990234,0.0,0.0,0.0,0.0032830098643898964,0.0,0.0,100,0.05,0.038,0.0,978
61,4.967088685505092,0.02503999960422516,0.01686676789463388,0.1,-0.08313323210536613,-0.8313322379204375,-0.8313322379204375,0.024185221642255783,0.0,0.0,False,-0.0011407166020944715,69.07550811767578,0.12047302722930908,1.9531249506599124e-08,0.9999998807907104,7.586105823516846,0.0,0.0,0.0,0.007121310103684664,0.0,0.0,100,0.05,0.042,0.0,968
62,4.611961213722825,0.02651999958232045,0.017832091063402535,0.1,-0.08216790893659748,-0.8216790071980741,-0.8216790071980741,0.026067545637488365,0.0,0.0,False,-0.001385305542498827,63.29981994628906,0.1299993097782135,-9.765624753299562e-09,0.9999998211860657,7.482087135314941,0.0,0.0,0.0,0.0069465916603803635,0.0,0.0,100,0.05,0.042,0.0,1164
63,5.305215962387622,0.029999999597668647,0.019048881916829144,0.1,-0.08095111808317086,-0.8095110998805987,-0.8095110998805987,0.02954428642988205,0.0,0.0,False,-0.001613795175217092,58.95509338378906,0.14816857874393463,1.9531249506599124e-08,0.9999998807907104,7.482463836669922,0.0,0.0,0.0,0.006770352832973003,0.0,0.0,100,0.05,0.05,0.0,984
64,4.544510512895882,0.03339999956265092,0.020483993681411322,0.1,-0.07951600631858868,-0.7951599836698885,-0.7951599836698885,0.0345473550260067,0.0,0.0,False,-0.0016596504719927907,50.21415710449219,0.16509687900543213,-1.9531249506599124e-08,0.9999998211860657,7.71253776550293,0.0,0.0,0.0,0.000702496210578829,0.0,0.0,100,0.05,0.052,0.0,1042
