checkpoint_episode,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,topology,model
160,u0.20_s00,nn,100,500,0.2,0.1,0.10429993271827698,0.10429993271827698,5.819499999999996,0.1075,0.10429993271827698,0.06413498520851135,0.02542560175061226,0.036631944775581356,0.08649250864982605,0.2002681732177734,0.40149927139282227,0.06345011293888092,0.06413498520851135,0.02144622430205345,community,curvature
160,u0.20_s00,matched_random,100,500,0.2,0.1,0.10429993271827698,0.10429993271827698,8.387915151515154,0.10226,0.10429991036653519,2.2351741790771484e-08,0.10429993271827698,0.10429993271827698,0.10429993271827698,0.10429993271827698,0.10429993271827698,3.725290298461914e-08,2.2351741790771484e-08,1.4901161193847656e-08,community,curvature
160,u0.20_s01,nn,100,500,0.2,0.1,0.10860586166381836,0.10860586166381836,5.19485575757576,0.10886,0.10860586166381836,0.06626147776842117,0.02565726637840271,0.038895690441131586,0.0882696807384491,0.2039655715227127,0.3478022515773773,0.06547138839960098,0.06626147776842117,0.02027849666774273,community,curvature
160,u0.20_s01,matched_random,100,500,0.2,0.1,0.10860586166381836,0.10860586166381836,6.9181626262626255,0.10964,0.10860586166381836,0.0,0.10860586166381836,0.10860586166381836,0.10860586166381836,0.10860586166381836,0.10860586166381836,2.2351741790771484e-08,0.0,7.450580596923828e-09,community,curvature
160,u0.20_s02,nn,100,500,0.2,0.1,0.10706860572099686,0.10706860572099686,5.852648484848485,0.10672000000000001,0.10706860572099686,0.06525997072458267,0.025589317083358765,0.03864627480506897,0.08901555836200714,0.2023421823978424,0.4013679027557373,0.06450106203556061,0.06525997072458267,0.0204781387001276,community,curvature
160,u0.20_s02,matched_random,100,500,0.2,0.1,0.10706860572099686,0.10706860572099686,7.76383777777778,0.10702,0.10706863552331924,2.9802322387695312e-08,0.10706860572099686,0.10706860572099686,0.10706860572099686,0.10706860572099686,0.10706860572099686,2.9802322387695312e-08,2.9802322387695312e-08,7.450580596923828e-09,community,curvature
160,u0.20_s03,nn,100,500,0.2,0.1,0.11199304461479187,0.11199304461479187,5.797403838383839,0.11130000000000001,0.11199304461479187,0.0676085501909256,0.025730133056640625,0.04125530123710633,0.09106376767158508,0.21305503249168395,0.3910939395427704,0.0668107122182846,0.0676085501909256,0.0192871056497097,community,curvature
160,u0.20_s03,matched_random,100,500,0.2,0.1,0.11199304461479187,0.11199304461479187,7.0760256565656565,0.11156,0.11199306696653366,2.2351741790771484e-08,0.11199304461479187,0.11199304461479187,0.11199304461479187,0.11199304461479187,0.11199304461479187,7.450580596923828e-09,2.2351741790771484e-08,7.450580596923828e-09,community,curvature
160,u0.20_s04,nn,100,500,0.2,0.1,0.1078529879450798,0.1078529879450798,5.554633131313129,0.10922000000000001,0.1078529879450798,0.0657033696770668,0.025697529315948486,0.038332301378250125,0.08701325953006744,0.20453706979751582,0.3331226110458374,0.06499352306127548,0.0657033696770668,0.019403142854571342,community,curvature
160,u0.20_s04,matched_random,100,500,0.2,0.1,0.1078529879450798,0.1078529879450798,7.344065858585861,0.1067,0.10785295814275742,2.9802322387695312e-08,0.1078529879450798,0.1078529879450798,0.1078529879450798,0.1078529879450798,0.1078529879450798,1.4901161193847656e-08,2.9802322387695312e-08,0.0,community,curvature
200,u0.20_s00,nn,100,500,0.2,0.1,0.12767867743968964,0.12767867743968964,5.9953038383838315,0.13276,0.12767867743968964,0.08182922750711441,0.040464937686920166,0.04185700118541717,0.10031220316886902,0.23181696534156798,0.23196548223495483,0.08079086244106293,0.08182922750711441,0.0069910804741084576,community,no_curvature
200,u0.20_s01,nn,100,500,0.2,0.1,0.13066795468330383,0.13066795468330383,5.263456363636368,0.12958,0.13066795468330383,0.08295638859272003,0.04048922657966614,0.0417214035987854,0.10856077075004578,0.23188254237174988,0.2319657802581787,0.08178961277008057,0.08295638859272003,0.005870115011930466,community,no_curvature
200,u0.20_s02,nn,100,500,0.2,0.1,0.13034728169441223,0.13034728169441223,5.958012323232325,0.12932,0.13034728169441223,0.0822879821062088,0.04067732021212578,0.041804319620132445,0.10950227081775665,0.23185038566589355,0.23196515440940857,0.08121691644191742,0.0822879821062088,0.00635320832952857,community,no_curvature
200,u0.20_s03,nn,100,500,0.2,0.1,0.12927153706550598,0.12927153706550598,5.68136383838384,0.12961999999999999,0.12927153706550598,0.08221621811389923,0.040658414363861084,0.04183218777179718,0.10511448979377747,0.23185627162456512,0.23196539282798767,0.08106361329555511,0.08221621811389923,0.006994275376200676,community,no_curvature
200,u0.20_s04,nn,100,500,0.2,0.1,0.12898984551429749,0.12898984551429749,5.566596969696975,0.13061999999999999,0.12898984551429749,0.08259692788124084,0.040563732385635376,0.04172762036323547,0.1030556857585907,0.23186797499656675,0.23196518421173096,0.0815252959728241,0.08259692788124084,0.006899936590343714,community,no_curvature
160,u0.25_s00,nn,100,500,0.25,0.1,0.10707050561904907,0.10707050561904907,8.491840606060613,0.10668,0.10707050561904907,0.06491536647081375,0.02551397681236267,0.03865611851215363,0.08722037076950073,0.20202568173408508,0.3425138592720032,0.06410214304924011,0.06491536647081375,0.02005671337246895,community,curvature
160,u0.25_s00,matched_random,100,500,0.25,0.1,0.10707050561904907,0.10707050561904907,11.537984040404046,0.10566,0.10707049816846848,7.450580596923828e-09,0.10707050561904907,0.10707050561904907,0.10707050561904907,0.10707050561904907,0.10707050561904907,1.4901161193847656e-08,7.450580596923828e-09,7.450580596923828e-09,community,curvature
160,u0.25_s01,nn,100,500,0.25,0.1,0.10554712265729904,0.10554712265729904,7.3908450505050505,0.10812,0.10554712265729904,0.06511489301919937,0.025498032569885254,0.037499943375587465,0.08810774981975555,0.19815963208675383,0.3998558521270752,0.06448190659284592,0.06511489301919937,0.022226883098483086,community,curvature
160,u0.25_s01,matched_random,100,500,0.25,0.1,0.10554712265729904,0.10554712265729904,9.55658727272727,0.10507999999999999,0.10554709285497665,2.9802322387695312e-08,0.10554712265729904,0.10554712265729904,0.10554712265729904,0.10554712265729904,0.10554712265729904,2.2351741790771484e-08,2.9802322387695312e-08,0.0,community,curvature
160,u0.25_s02,nn,100,500,0.25,0.1,0.11442024260759354,0.11442024260759354,7.107677373737373,0.1125,0.11442024260759354,0.07007361948490143,0.025596071034669876,0.04200074374675751,0.0945824682712555,0.2184891939163208,0.40174829959869385,0.06917756795883179,0.07007361948490143,0.02254418283700943,community,curvature
160,u0.25_s02,matched_random,100,500,0.25,0.1,0.11442024260759354,0.11442024260759354,9.400317373737378,0.11512,0.11442027240991592,2.9802322387695312e-08,0.11442024260759354,0.11442024260759354,0.11442024260759354,0.11442024260759354,0.11442024260759354,0.0,2.9802322387695312e-08,2.2351741790771484e-08,community,curvature
160,u0.25_s03,nn,100,500,0.25,0.1,0.11024752259254456,0.11024752259254456,6.809087676767677,0.10949999999999999,0.11024752259254456,0.06530027091503143,0.02638944983482361,0.04162511229515076,0.08784757554531097,0.2075745940208435,0.2908034920692444,0.06453483551740646,0.06530027091503143,0.014275142922997475,community,curvature
160,u0.25_s03,matched_random,100,500,0.25,0.1,0.11024752259254456,0.11024752259254456,8.560753535353536,0.1109,0.11024750024080276,2.2351741790771484e-08,0.11024752259254456,0.11024752259254456,0.11024752259254456,0.11024752259254456,0.11024752259254456,1.4901161193847656e-08,2.2351741790771484e-08,7.450580596923828e-09,community,curvature
