slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.947070707070708,29.0,25.049999999999272,28.01000000000022,27.466666666666665,67.30515151515152,7,48,7,374,2418,0.0,0.0,0.0,18.2936,29.0,19.374,29.0,12.947070707070708,29.0,0.0
110,12.99979797979798,32.0,27.0,30.0,28.9979797979798,67.24454545454546,9,52,9,381,2434,0.0,0.0,0.0,17.28,32.0,21.5292,31.0,12.99979797979798,32.0,0.0
120,13.616060606060605,34.0,28.0,32.0,30.581818181818182,70.4950505050505,6,48,6,197,926,0.0,0.0,0.0,18.892,34.0,22.8568,32.0,13.616060606060605,34.0,0.0
130,14.292525252525252,35.0,31.0,34.0,32.35353535353536,73.14181818181818,13,49,12,74,323,0.0,0.0,0.0,19.16,35.0,24.3028,34.0,14.292525252525252,35.0,0.0
140,14.963333333333333,38.0,32.0,36.0,34.34747474747475,77.0109090909091,13,39,11,126,502,0.0,0.0,0.0,19.114,38.0,26.112,37.0,14.963333333333333,38.0,0.0
150,15.194646464646464,40.0,33.0,39.0,36.04040404040404,79.11878787878788,13,55,12,311,2733,0.0,0.0,0.0,18.638,40.0,27.1888,39.0,15.194646464646464,40.0,0.0
160,15.851818181818182,44.0,33.0,40.0,37.65252525252525,83.16181818181818,7,35,7,194,1272,0.0,0.0,0.0,19.638,43.0,27.6224,44.0,15.851818181818182,44.0,0.0
170,14.944040404040404,47.0,34.0,41.0,37.21818181818182,80.38151515151515,10,54,10,560,3654,0.0,0.0,0.0,18.908,33.0,25.8156,47.0,14.944040404040404,47.0,0.0
180,14.34969696969697,48.0,34.0,38.0,36.26464646464647,78.22272727272727,8,42,8,398,3806,0.0,0.0,0.0,19.656,35.0,24.4388,48.0,14.34969696969697,48.0,0.0
190,14.606565656565657,41.0,34.0,38.0,37.2020202020202,79.79141414141414,8,42,8,268,1258,0.0,0.0,0.0,20.3156,38.0,25.0368,41.0,14.606565656565657,41.0,0.0
200,14.397474747474748,43.0,35.0,40.0,38.56363636363636,77.94646464646465,10,34,9,734,5643,0.0,0.0,0.0,20.0908,40.0,22.9496,43.0,14.397474747474748,43.0,0.0
210,14.00131313131313,44.0,36.0,43.0,40.193939393939395,75.28252525252525,10,58,10,694,5970,0.0,0.0,0.0,18.8344,43.0,23.2408,44.0,14.00131313131313,44.0,0.0
220,13.644444444444444,47.0,35.0,45.0,41.14343434343434,73.38979797979798,10,52,10,222,1053,0.0,0.0,0.0,18.0016,45.0,23.332,47.0,13.644444444444444,47.0,0.0
230,13.602828282828282,49.0,32.0,47.0,41.71515151515152,72.46747474747475,16,39,11,268,1754,0.0,0.0,0.0,15.7488,47.0,24.3928,49.0,13.602828282828282,49.0,0.0
240,13.168484848484848,51.0,31.0,50.0,38.412121212121214,69.64656565656566,11,35,7,361,1494,0.0,0.0,0.0,15.0968,50.0,23.6688,51.0,13.168484848484848,51.0,0.0
250,13.094141414141415,53.0,32.0,37.16000000000349,37.981818181818184,69.79494949494949,15,32,13,289,1468,0.0,0.0,0.0,14.6284,53.0,24.6744,37.0,13.094141414141415,53.0,0.0
