node_i,node_j,curvature,bottleneck_importance
0,1,-0.1313405797101448,0.19220572640508982
0,5,0.20772946859903363,0.0
0,6,0.25797101449275384,0.0
0,8,0.12747035573122556,0.0
0,11,0.3094629156010228,0.0
0,15,0.38901601830663646,0.0
0,18,0.24844720496894412,0.0
0,22,0.1934782608695652,0.0
0,27,0.24637681159420277,0.0
0,28,0.38043478260869557,0.0
0,29,0.2591973244147159,0.0
0,31,-0.16459627329192594,0.2408725950613549
0,34,0.0652173913043479,0.0
0,35,0.007763975155279379,0.0
0,36,-0.12944664031620556,0.1894341077798129
0,37,0.1679841897233203,0.0
0,41,0.38043478260869557,0.0
0,51,0.17934782608695665,0.0
0,58,-0.16106719367588984,0.2357080883061801
0,67,0.4078674948240162,0.0
0,72,0.1004140786749479,0.0
0,73,0.11327231121281478,0.0
0,74,0.1679841897233203,0.0
1,4,0.07971014492753659,0.0
1,7,0.022727272727272374,0.0
1,8,0.028409090909090495,0.0
1,13,0.14772727272727237,0.0
1,14,0.10416666666666652,0.0
1,17,0.2554347826086961,0.0
1,22,-0.1374999999999995,0.2012195121951211
1,31,0.09523809523809557,0.0
1,32,0.013888888888889173,0.0
1,33,0.20833333333333348,0.0
1,36,0.3731060606060599,0.0
1,38,0.028409090909090606,0.0
1,43,0.25595238095238115,0.0
1,44,0.14130434782608747,0.0
1,49,-0.08630952380952372,0.12630662020905903
1,54,0.17500000000000027,0.0
1,55,0.10499999999999998,0.0
1,58,0.4583333333333325,0.0
1,67,-0.07440476190476164,0.10888501742160232
1,69,0.0027173913043483378,0.0
1,70,-4.440892098500626e-16,6.498866485610668e-16
1,72,-0.062499999999999556,0.09146341463414563
1,73,-0.11403508771929838,0.16688061617458289
2,3,0.30555555555555547,0.0
2,4,0.12318840579710144,0.0
2,7,0.23737373737373735,0.0
2,9,0.2777777777777777,0.0
2,14,-0.02083333333333326,0.03048780487804865
2,21,0.30769230769230793,0.0
2,24,0.0707070707070705,0.0
2,33,0.08333333333333393,0.0
2,39,0.04444444444444451,0.0
2,43,0.03571428571428581,0.0
2,44,0.03502415458937225,0.0
2,45,-0.043650793650793274,0.06387921022067304
2,48,0.01388888888888884,0.0
2,57,0.11965811965811968,0.0
2,64,0.21666666666666679,0.0
2,65,0.24358974358974383,0.0
2,68,0.16666666666666663,0.0
2,70,0.1871345029239766,0.0
3,4,0.28985507246376807,0.0
3,7,0.2474747474747474,0.0
3,9,0.1944444444444443,0.0
3,14,0.1458333333333337,0.0
3,17,0.0869565217391306,0.0
3,21,0.13888888888888906,0.0
3,33,0.2142857142857143,0.0
3,39,0.15555555555555578,0.0
3,43,0.15079365079365092,0.0
3,44,0.19565217391304357,0.0
3,55,0.04777777777777725,0.0
3,57,-0.05341880341880301,0.07817385866166289
3,64,0.07777777777777783,0.0
3,65,0.3782051282051285,0.0
3,66,0.037581699346405206,0.0
3,68,0.35526315789473684,0.0
3,70,0.15204678362573087,0.0
4,7,0.1383399209486169,0.0
4,9,0.033816425120772875,0.0
4,13,0.17193675889328086,0.0
4,14,0.34239130434782605,0.0
4,17,0.28260869565217395,0.0
4,25,-0.004576659038901365,0.006697549813026384
4,33,0.3033126293995856,0.0
4,36,-0.018774703557312478,0.027475175937530436
4,39,0.1159420289855071,0.0
4,43,0.255693581780538,0.0
4,44,0.39130434782608703,0.0
4,54,0.19239130434782592,0.0
4,55,0.23739130434782607,0.0
4,58,0.11758893280632432,0.0
4,60,0.0846681922196797,0.0
4,64,-0.07681159420289863,0.11240721102863206
4,65,0.24916387959866237,0.0
4,66,0.17135549872122735,0.0
4,68,0.38558352402746,0.0
4,70,0.06178489702517198,0.0
5,11,0.2450980392156864,0.0
5,15,0.26315789473684226,0.0
5,18,0.2619047619047621,0.0
5,27,0.3333333333333335,0.0
5,28,0.20833333333333315,0.0
5,29,0.3846153846153847,0.0
5,34,0.11111111111111127,0.0
5,41,0.20833333333333315,0.0
6,11,0.3549019607843138,0.0
6,15,0.24035087719298254,0.0
6,18,0.32619047619047625,0.0
6,22,-0.016666666666666607,0.02439024390243892
6,23,0.33333333333333315,0.0
6,28,0.3500000000000002,0.0
6,31,-0.16666666666666652,0.24390243902438985
6,36,-0.14545454545454506,0.2128603104212853
6,37,0.37575757575757585,0.0
6,41,0.3500000000000001,0.0
6,51,0.40000000000000036,0.0
6,67,0.2000000000000004,0.0
6,73,0.22456140350877174,0.0
6,74,0.37575757575757585,0.0
7,8,-0.1363636363636358,0.19955654101995468
7,14,0.015151515151515138,0.0
7,17,0.005928853754940899,0.0
7,21,0.09790209790209825,0.0
7,24,0.0,-0.0
7,32,0.020202020202020443,0.0
7,33,0.2510822510822508,0.0
7,43,0.23051948051948024,0.0
7,44,0.0731225296442688,0.0
7,45,-0.06493506493506485,0.09502692429521678
7,53,-0.13636363636363646,0.19955654101995568
7,57,0.045454545454545414,0.0
7,58,0.06818181818181857,0.0
7,64,0.24242424242424254,0.0
7,65,0.12937062937062915,0.0
7,68,0.1555023923444978,0.0
7,70,0.395933014354067,0.0
7,72,-0.16450216450216426,0.24073487488121584
8,11,-0.06550802139037426,0.09586539715664519
8,15,0.03827751196172269,0.0
8,17,-0.16996047430830008,0.24872264532921945
8,22,0.3340909090909089,0.0
8,26,-0.027272727272726893,0.039911308203990546
8,27,0.14696969696969686,0.0
8,28,0.020454545454545503,0.0
8,32,0.23484848484848475,0.0
8,33,-0.1212121212121211,0.1773835920177381
8,34,0.18181818181818166,0.0
8,35,0.17207792207792205,0.0
8,36,4.440892098500626e-16,0.0
8,41,0.02045454545454506,0.0
8,43,-0.07359307359307365,0.10769718086791259
8,58,0.04545454545454586,0.0
8,59,0.011363636363636798,0.0
8,67,0.21212121212121193,0.0
8,70,-0.06459330143540676,0.09452678258840007
8,72,0.4177489177489172,0.0
9,21,0.2991452991452995,0.0
9,39,0.07777777777777795,0.0
9,48,0.013888888888889062,0.0
9,57,0.1068376068376069,0.0
9,65,0.21794871794871784,0.0
9,68,0.12280701754385981,0.0
10,20,0.4818181818181818,0.0
10,30,0.55,0.0
10,31,0.02142857142857113,0.0
10,38,0.14545454545454561,0.0
10,40,0.26428571428571423,0.0
10,42,0.34999999999999987,0.0
10,49,0.20714285714285696,0.0
10,50,0.30000000000000004,0.0
10,52,0.5,0.0
10,69,0.17608695652173956,0.0
11,15,0.390092879256966,0.0
11,18,0.43487394957983216,0.0
11,22,0.061764705882353055,0.0
11,23,0.2777777777777778,0.0
11,27,0.20000000000000007,0.0
11,28,0.42352941176470604,0.0
11,29,0.21945701357466074,0.0
11,37,0.31818181818181823,0.0
11,41,0.42352941176470593,0.0
11,51,0.3333333333333336,0.0
11,67,0.22829131652661105,0.0
11,73,0.06965944272445834,0.0
11,74,0.31818181818181834,0.0
12,16,0.0625,0.0
12,19,0.3125,0.0
12,24,0.19318181818181812,0.0
12,45,0.3035714285714286,0.0
12,48,0.1875,0.0
12,53,0.15833333333333333,0.0
12,56,0.08928571428571441,0.0
12,57,0.11538461538461564,0.0
13,14,0.3143939393939391,0.0
13,17,0.3290513833992097,0.0
13,25,0.251196172248804,0.0
13,31,-0.02922077922077926,0.042762115932847664
13,33,0.08225108225108191,0.0
13,36,0.11363636363636398,0.0
13,38,0.1818181818181821,0.0
13,42,-0.05194805194805174,0.07602153943617324
13,43,0.08225108225108191,0.0
13,44,0.2707509881422927,0.0
13,47,0.04545454545454575,0.0
13,49,0.1201298701298702,0.0
13,54,0.45681818181818123,0.0
13,55,0.38727272727272766,0.0
13,58,0.13636363636363646,0.0
13,60,0.26674641148325384,0.0
13,63,0.161931818181818,0.0
13,66,0.20989304812834186,0.0
13,68,0.10406698564593331,0.0
13,69,0.15118577075098838,0.0
14,17,0.3405797101449284,0.0
14,25,0.14035087719298212,0.0
14,33,0.2053571428571429,0.0
14,36,0.013257575757575468,0.0
14,38,0.017045454545454253,0.0
14,39,0.07083333333333364,0.0
14,43,0.16071428571428625,0.0
14,44,0.424818840579711,0.0
14,47,0.005681818181818343,0.0
14,54,0.3333333333333337,0.0
14,55,0.39083333333333337,0.0
14,58,0.1041666666666663,0.0
14,60,0.23684210526315763,0.0
14,63,0.04166666666666685,0.0
14,65,0.1730769230769228,0.0
14,66,0.2659313725490202,0.0
14,68,0.2828947368421051,0.0
14,69,-0.01358695652173858,0.0198833510074223
15,18,0.3308270676691729,0.0
15,22,0.1763157894736842,0.0
15,27,0.30526315789473657,0.0
15,28,0.38421052631578956,0.0
15,29,0.3340080971659918,0.0
15,34,0.10526315789473695,0.0
15,35,0.043233082706766734,0.0
15,37,0.2129186602870814,0.0
15,41,0.38421052631578945,0.0
15,51,0.22807017543859642,0.0
15,67,0.31328320802004994,0.0
15,72,0.05012531328320802,0.0
15,73,0.026315789473684736,0.0
15,74,0.2129186602870814,0.0
16,26,0.15416666666666656,0.0
16,45,-0.026785714285714413,0.03919860627177716
16,46,0.330357142857143,0.0
16,53,0.21666666666666656,0.0
16,56,0.4821428571428572,0.0
16,59,0.02083333333333315,0.0
16,62,0.1420454545454547,0.0
17,25,0.08123569794050367,0.0
17,31,-0.01242236024844745,0.01817906377821577
17,32,-0.1582125603864737,0.23153057617532719
17,33,0.2619047619047614,0.0
17,36,0.18083003952569165,0.0
17,38,0.09090909090909127,0.0
17,43,0.24223602484472018,0.0
17,44,0.36956521739130443,0.0
17,49,3.3306690738754696e-16,0.0
17,54,0.38586956521739113,0.0
17,55,0.3208695652173914,0.0
17,58,0.24407114624505966,0.0
17,60,0.12929061784897056,0.0
17,66,0.12915601023017897,0.0
