slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,10.991414141414142,29.0,24.0,28.0,26.183838383838385,58.52939393939394,7,51,7,574,2997,0.0,0.0,0.0,16.1128,29.0,16.9716,29.0,10.991414141414142,29.0,0.0
110,10.903131313131313,31.0,25.0,29.0,27.527272727272727,57.583030303030306,9,58,9,748,4352,0.0,0.0,0.0,15.0588,30.0,18.0952,31.0,10.903131313131313,31.0,0.0
120,11.026767676767676,32.0,25.0,29.020000000000437,27.775757575757577,58.352828282828284,6,52,6,189,490,0.0,0.0,0.0,16.3344,32.0,17.5224,32.0,11.026767676767676,32.0,0.0
130,10.263333333333334,33.0,24.0,32.0,27.70909090909091,53.56909090909091,13,62,12,401,2932,0.0,0.0,0.0,14.1732,33.0,16.0632,33.0,10.263333333333334,33.0,0.0
140,10.286464646464646,36.0,23.0,35.0,28.23030303030303,54.066464646464645,14,57,14,330,1512,0.0,0.0,0.0,15.4844,26.0,15.7116,36.0,10.286464646464646,36.0,0.0
150,10.246464646464647,37.0,23.0,29.080000000001746,26.884848484848487,54.708585858585856,13,65,12,364,2083,0.0,0.0,0.0,17.282,29.0,14.078,37.0,10.246464646464647,37.0,0.0
160,10.408181818181818,40.0,24.0,32.080000000001746,28.755555555555556,56.51131313131313,6,36,6,295,1482,0.0,0.0,0.0,18.272,32.0,13.8384,40.0,10.408181818181818,40.0,0.0
170,10.382727272727273,42.0,24.0,33.090000000001965,29.4,58.06686868686869,9,61,9,324,1058,0.0,0.0,0.0,17.734,33.0,14.1008,42.0,10.382727272727273,42.0,0.0
180,10.831414141414141,44.0,26.0,33.1100000000024,31.145454545454545,60.784444444444446,8,46,8,428,2501,0.0,0.0,0.0,18.1764,33.0,15.354,44.0,10.831414141414141,44.0,0.0
190,10.616868686868687,46.0,28.0,33.13000000000284,32.80404040404041,59.85444444444445,8,45,8,462,2440,0.0,0.0,0.0,17.6876,33.0,14.95,46.0,10.616868686868687,46.0,0.0
200,10.583838383838383,49.0,25.0,35.140000000003056,33.577777777777776,58.747979797979795,10,47,10,819,5589,0.0,0.0,0.0,16.75,35.0,14.3784,49.0,10.583838383838383,49.0,0.0
