node,x,y,label
0,34.456426400214035,111.45146777081818,0
1,8.578188328429327,51.71176267906212,0
2,51.45455767984949,135.68016732295803,0
3,23.894718007708178,102.17937179869682,0
4,87.53182779133263,47.32678971621979,0
5,37.84232658733112,23.94130343103793,0
6,78.65530641047214,50.51719460559325,0
7,60.22852933080648,36.463349030346876,0
8,102.19211547880984,34.54737739231265,0
9,19.224925319506227,87.56681878251027,0
10,95.5492971290968,128.03768313334103,0
11,119.67818618355258,104.8472977621995,0
12,42.58855465735431,47.64316532841087,0
13,94.3507513544555,93.31454464481698,0
14,75.15934553691693,64.95495860769235,0
15,72.37370722877746,122.52164920315303,0
16,8.90397423010841,78.13664372451527,0
17,109.3234287682866,123.9982034329463,0
18,66.46711431285874,26.691647930737616,0
19,44.060468260557755,80.88424095872759,0
20,51.47095487583039,65.03522201829024,0
21,47.832284171484005,141.74909436562655,0
22,71.93401263908225,74.47019895314139,0
23,125.84858941238161,39.15445843676869,0
24,68.35899499782941,71.18148367853985,0
25,196.0216554196679,46.765651481597196,1
26,237.88194059330266,68.84753745432474,1
27,122.2598974011375,96.04635082954421,1
28,189.27667303773958,115.14677172928711,1
29,208.46609953639313,80.22932423927014,1
30,149.29668773453957,125.82184118501775,1
31,221.41411291877293,101.99504217179724,1
32,222.28031450445076,20.227121372669778,1
33,235.02373436669674,130.27204969676717,1
34,159.83947481112716,44.70068091669913,1
35,136.49136419354562,40.370003642736634,1
36,209.99046468979833,120.67103337822083,1
37,206.6153640621201,53.509031535945056,1
38,147.14329173012302,88.05891042815483,1
39,243.60184770948553,43.90830066506435,1
40,146.5139309446855,84.439249173335,1
41,221.98506100095844,118.98149062926777,1
42,122.87162159329934,62.23893450408288,1
43,236.19595461236747,124.06416923018227,1
44,191.89547355577855,39.568188705474306,1
45,201.03307992217654,127.93726573545418,1
46,141.42752127942984,53.90065770310405,1
47,144.7235197667072,115.834852416639,1
48,225.20399774638096,108.07852265736987,1
49,223.75683727179387,62.07408363676871,1
