slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.302121212121212,17.0,14.0,17.0,15.622222222222222,68.45707070707071,7,42,7,151,576,0.0,0.0,0.0,9.1516,17.0,8.9208,17.0,6.302121212121212,17.0,0.0
110,6.654545454545454,19.0,14.0,18.0,16.296969696969697,72.2140404040404,9,42,9,367,1456,0.0,0.0,0.0,9.712,19.0,9.9984,17.0,6.654545454545454,19.0,0.0
120,6.846969696969697,20.0,15.0,19.0,17.2989898989899,74.92737373737374,6,42,6,65,129,0.0,0.0,0.0,10.6564,20.0,10.3268,19.0,6.846969696969697,20.0,0.0
130,7.072121212121212,21.0,16.0,19.0,17.836363636363636,76.40616161616161,13,45,12,62,129,0.0,0.0,0.0,11.1404,21.0,10.2412,19.0,7.072121212121212,21.0,0.0
140,6.783939393939394,23.0,17.0,18.0,18.13737373737374,73.75090909090909,14,43,11,236,921,0.0,0.0,0.0,9.9524,23.0,10.624,21.0,6.783939393939394,23.0,0.0
150,6.745353535353535,24.0,17.0,19.0,18.147474747474746,75.14848484848486,13,53,13,381,1555,0.0,0.0,0.0,9.854,24.0,10.9112,22.0,6.745353535353535,24.0,0.0
160,6.778787878787878,24.0,16.0,20.0,18.694949494949494,76.66434343434344,7,32,7,118,226,0.0,0.0,0.0,9.604,20.0,11.2804,24.0,6.778787878787878,24.0,0.0
170,6.766262626262626,26.0,17.0,19.01000000000022,18.492929292929293,78.83888888888889,10,41,9,345,1161,0.0,0.0,0.0,9.654,20.0,11.414,26.0,6.766262626262626,26.0,0.0
180,6.586060606060606,20.0,16.0,20.0,18.355555555555554,78.29070707070707,8,35,8,234,754,0.0,0.0,0.0,9.4484,20.0,11.1772,20.0,6.586060606060606,20.0,0.0
190,6.417878787878788,21.0,17.0,20.0,18.993939393939392,76.24353535353535,8,35,8,353,1010,0.0,0.0,0.0,9.12,21.0,10.5264,21.0,6.417878787878788,21.0,0.0
200,6.267373737373737,22.0,17.0,20.0,19.048484848484847,74.20323232323233,10,35,9,665,2857,0.0,0.0,0.0,9.3748,22.0,9.1212,22.0,6.267373737373737,22.0,0.0
210,5.5031313131313135,24.0,13.0,20.0,16.684848484848484,65.86434343434344,10,50,10,560,1980,0.0,0.0,0.0,7.834,24.0,7.898,23.0,5.5031313131313135,24.0,0.0
220,5.433030303030303,20.0,13.0,19.01000000000022,15.995959595959595,64.420101010101,10,47,10,408,1187,0.0,0.0,0.0,7.9256,19.0,7.4548,20.0,5.433030303030303,20.0,0.0
230,5.3028282828282824,21.0,13.0,18.030000000000655,16.51919191919192,62.97676767676768,16,43,11,520,1572,0.0,0.0,0.0,8.1376,18.0,7.0856,21.0,5.3028282828282824,21.0,0.0
240,5.256363636363637,22.0,14.0,20.020000000000437,17.046464646464646,61.93070707070707,11,35,10,322,1068,0.0,0.0,0.0,8.2092,20.0,6.6508,22.0,5.256363636363637,22.0,0.0
250,5.3695959595959595,23.0,13.0,21.020000000000437,17.256565656565655,62.15939393939394,15,37,13,392,1584,0.0,0.0,0.0,7.9328,21.0,7.3376,23.0,5.3695959595959595,23.0,0.0
260,5.381515151515152,24.0,13.0,23.0,17.4,62.6020202020202,6,33,6,250,857,0.0,0.0,0.0,7.4004,24.0,7.7756,23.0,5.381515151515152,24.0,0.0
270,5.398989898989899,26.0,13.0,23.0,17.35151515151515,64.07242424242425,9,43,8,189,551,0.0,0.0,0.0,7.7184,26.0,7.4124,23.0,5.398989898989899,26.0,0.0
280,5.680808080808081,24.0,13.0,20.040000000000873,17.155555555555555,66.1430303030303,11,36,10,181,516,0.0,0.0,0.0,7.9576,19.0,7.526,24.0,5.680808080808081,24.0,0.0
290,5.729292929292929,24.0,14.0,21.030000000000655,17.404040404040405,66.27656565656565,8,37,7,347,1234,0.0,0.0,0.0,8.5824,21.0,7.01,24.0,5.729292929292929,24.0,0.0
300,5.821111111111111,26.0,14.0,22.040000000000873,17.88282828282828,68.2609090909091,12,37,11,213,578,0.0,0.0,0.0,9.3416,22.0,6.4088,26.0,5.821111111111111,26.0,0.0
310,5.807979797979798,27.0,13.0,24.030000000000655,17.98181818181818,68.93676767676767,8,36,8,309,819,0.0,0.0,0.0,9.506,24.0,6.0976,27.0,5.807979797979798,27.0,0.0
320,6.031010101010101,28.0,14.0,25.030000000000655,18.565656565656564,71.26484848484849,5,30,5,230,1017,0.0,0.0,0.0,9.3488,25.0,7.0144,28.0,6.031010101010101,28.0,0.0
330,5.673232323232323,28.0,14.0,18.100000000002183,17.573737373737373,68.87666666666667,10,39,8,208,734,0.0,0.0,0.0,8.82,16.0,7.4012,28.0,5.673232323232323,28.0,0.0
340,6.0344444444444445,29.0,15.0,19.100000000002183,18.941414141414143,72.46555555555555,4,27,4,245,1012,0.0,0.0,0.0,9.3,17.0,8.0244,29.0,6.0344444444444445,29.0,0.0
350,6.464242424242424,31.0,16.0,20.1100000000024,20.062626262626264,76.06353535353536,14,41,13,187,552,0.0,0.0,0.0,9.848,18.0,8.786,31.0,6.464242424242424,31.0,0.0
360,6.556161616161616,32.0,17.0,22.100000000002183,21.983838383838386,76.45414141414142,13,51,13,444,1430,0.0,0.0,0.0,10.4512,22.0,9.15,32.0,6.556161616161616,32.0,0.0
370,6.441515151515151,33.0,15.0,24.090000000001965,21.98989898989899,76.5221212121212,12,47,12,474,1866,0.0,0.0,0.0,9.4056,24.0,10.04,33.0,6.441515151515151,33.0,0.0
380,6.736060606060606,37.0,16.0,27.100000000002183,23.636363636363637,80.51141414141414,18,48,17,296,802,0.0,0.0,0.0,9.6272,27.0,10.9412,37.0,6.736060606060606,37.0,0.0
390,6.774242424242424,38.0,17.0,28.100000000002183,23.482828282828283,82.20040404040404,12,42,11,198,594,0.0,0.0,0.0,8.816,28.0,11.7412,38.0,6.774242424242424,38.0,0.0
400,6.928686868686869,39.0,16.0,28.1100000000024,23.76161616161616,82.85737373737373,7,35,7,291,1567,0.0,0.0,0.0,9.408,28.0,11.6312,39.0,6.928686868686869,39.0,0.0
410,6.686868686868687,39.0,17.0,30.090000000001965,23.565656565656564,79.01121212121213,10,50,9,399,1999,0.0,0.0,0.0,9.036,30.0,11.1048,39.0,6.686868686868687,39.0,0.0
420,6.4228282828282826,42.0,16.0,30.12000000000262,23.52121212121212,77.71414141414141,3,22,3,40,170,0.0,0.0,0.0,8.288,30.0,10.9004,42.0,6.4228282828282826,42.0,0.0
430,6.317272727272727,43.0,15.0,28.150000000003274,23.11919191919192,77.16333333333333,8,45,8,405,2595,0.0,0.0,0.0,8.76,16.0,9.6048,43.0,6.317272727272727,43.0,0.0
440,6.253838383838384,45.0,14.0,30.150000000003274,21.75959595959596,75.31969696969696,11,28,11,228,747,0.0,0.0,0.0,9.8072,19.0,8.208,45.0,6.253838383838384,45.0,0.0
450,6.536161616161616,47.0,15.0,32.150000000003274,22.75151515151515,75.66232323232323,12,40,11,266,832,0.0,0.0,0.0,10.5072,20.0,8.414,47.0,6.536161616161616,47.0,0.0
460,6.85020202020202,48.0,16.0,22.260000000005675,23.616161616161616,76.99606060606061,17,46,15,314,1009,0.0,0.0,0.0,11.368,22.0,8.6532,48.0,6.85020202020202,48.0,0.0
470,6.864646464646465,49.0,16.0,23.260000000005675,24.64848484848485,75.38383838383838,6,37,6,99,271,0.0,0.0,0.0,11.3344,23.0,9.0904,49.0,6.864646464646465,49.0,0.0
480,6.724646464646464,51.0,17.0,24.270000000005894,24.949494949494948,73.30969696969697,12,43,11,709,2752,0.0,0.0,0.0,10.3956,24.0,9.3672,51.0,6.724646464646464,51.0,0.0
490,6.308484848484849,52.0,15.0,27.250000000005457,24.32323232323232,68.78909090909092,12,39,11,659,2433,0.0,0.0,0.0,9.4216,27.0,8.9792,52.0,6.308484848484849,52.0,0.0
500,6.025454545454545,55.0,13.0,21.34000000000742,23.34747474747475,65.7630303030303,9,46,8,370,1166,0.0,0.0,0.0,8.504,21.0,8.912,55.0,6.025454545454545,55.0,0.0
510,6.318181818181818,56.0,14.0,19.370000000008076,24.181818181818183,70.03080808080809,9,51,9,129,266,0.0,0.0,0.0,9.018,19.0,9.2716,56.0,6.318181818181818,56.0,0.0
520,6.486868686868687,56.0,15.0,19.370000000008076,24.424242424242426,72.90232323232323,15,44,13,307,952,0.0,0.0,0.0,9.7696,19.0,9.8032,56.0,6.486868686868687,56.0,0.0
530,6.428080808080808,59.0,15.0,21.380000000008295,25.55151515151515,72.16,9,43,9,219,748,0.0,0.0,0.0,9.9984,21.0,8.9568,59.0,6.428080808080808,59.0,0.0
540,6.382424242424243,60.0,15.0,22.380000000008295,26.01212121212121,73.21646464646464,7,21,7,69,165,0.0,0.0,0.0,10.54,22.0,7.7576,60.0,6.382424242424243,60.0,0.0
550,6.454848484848485,61.0,15.0,23.380000000008295,26.08080808080808,73.89191919191919,14,45,13,108,235,0.0,0.0,0.0,10.4064,23.0,8.296,61.0,6.454848484848485,61.0,0.0
560,6.529090909090909,62.0,14.0,23.390000000008513,25.147474747474746,76.24282828282828,14,59,14,134,326,0.0,0.0,0.0,9.692,23.0,9.164,62.0,6.529090909090909,62.0,0.0
570,6.7567676767676765,64.0,15.0,25.390000000008513,26.517171717171717,78.53757575757575,13,52,13,340,1069,0.0,0.0,0.0,9.7192,25.0,9.6208,64.0,6.7567676767676765,64.0,0.0
580,6.798787878787879,66.0,16.0,27.390000000008513,27.387878787878787,79.91888888888889,12,41,12,211,692,0.0,0.0,0.0,9.9204,27.0,9.5084,66.0,6.798787878787879,66.0,0.0
590,6.790909090909091,67.0,16.0,22.450000000009823,27.975757575757576,79.92737373737374,14,47,13,410,1611,0.0,0.0,0.0,9.5732,22.0,9.7388,67.0,6.790909090909091,67.0,0.0
600,6.006262626262626,69.0,14.0,22.47000000001026,27.537373737373738,73.1588888888889,12,53,12,539,2139,0.0,0.0,0.0,8.634,22.0,7.9436,69.0,6.006262626262626,69.0,0.0
610,5.318181818181818,70.0,12.0,24.46000000001004,25.406060606060606,66.3790909090909,8,42,8,150,345,0.0,0.0,0.0,7.7184,24.0,6.6696,70.0,5.318181818181818,70.0,0.0
620,5.528383838383839,71.0,13.0,25.46000000001004,26.1010101010101,68.20666666666666,9,39,9,424,1078,0.0,0.0,0.0,7.7528,25.0,7.428,71.0,5.528383838383839,71.0,0.0
630,5.761919191919192,71.0,13.0,18.53000000001157,26.57777777777778,71.25111111111111,13,53,13,425,1071,0.0,0.0,0.0,8.12,18.0,8.0464,71.0,5.761919191919192,71.0,0.0
640,6.155050505050505,73.0,14.0,20.53000000001157,27.646464646464647,74.2010101010101,13,42,11,221,524,0.0,0.0,0.0,8.8044,20.0,8.7944,73.0,6.155050505050505,73.0,0.0
650,6.473838383838384,74.0,14.0,20.540000000011787,27.456565656565658,75.81424242424242,8,28,8,173,429,0.0,0.0,0.0,8.8784,20.0,9.5328,74.0,6.473838383838384,74.0,0.0
660,6.234040404040404,74.0,14.0,20.540000000011787,27.886868686868688,71.65949494949496,11,44,11,463,1734,0.0,0.0,0.0,7.6224,20.0,10.2768,74.0,6.234040404040404,74.0,0.0
670,6.046767676767677,77.0,14.0,21.560000000012224,27.824242424242424,69.54494949494949,4,28,3,508,1655,0.0,0.0,0.0,6.7864,21.0,10.3676,77.0,6.046767676767677,77.0,0.0
680,5.74919191919192,77.0,13.0,20.570000000012442,27.55959595959596,65.53575757575757,10,36,9,494,1590,0.0,0.0,0.0,5.2808,20.0,10.876,77.0,5.74919191919192,77.0,0.0
690,5.974545454545455,78.0,15.0,20.58000000001266,28.434343434343436,68.06030303030303,8,42,7,81,166,0.0,0.0,0.0,5.7128,13.0,11.3948,78.0,5.974545454545455,78.0,0.0
700,6.2131313131313135,78.0,14.0,21.570000000012442,28.75151515151515,70.8169696969697,8,46,8,179,354,0.0,0.0,0.0,6.6,14.0,11.4056,78.0,6.2131313131313135,78.0,0.0
710,6.468080808080808,80.0,14.0,23.570000000012442,29.4,74.3320202020202,11,41,10,142,306,0.0,0.0,0.0,7.52,14.0,11.0996,80.0,6.468080808080808,80.0,0.0
720,6.575454545454545,80.0,15.0,23.570000000012442,29.644444444444446,75.26262626262626,17,50,17,672,2682,0.0,0.0,0.0,7.81,15.0,10.8916,80.0,6.575454545454545,80.0,0.0
730,6.476262626262626,83.0,13.0,23.600000000013097,29.34747474747475,74.45707070707071,11,36,10,161,537,0.0,0.0,0.0,8.692,17.0,9.6404,83.0,6.476262626262626,83.0,0.0
740,6.607676767676768,86.0,13.0,18.680000000014843,29.47878787878788,73.9668686868687,6,33,6,92,312,0.0,0.0,0.0,9.5664,17.0,9.6256,86.0,6.607676767676768,86.0,0.0
750,6.567171717171717,87.0,14.0,18.69000000001506,30.171717171717173,74.1040404040404,10,40,9,213,635,0.0,0.0,0.0,9.6208,17.0,9.4556,87.0,6.567171717171717,87.0,0.0
760,6.747575757575758,87.0,15.0,19.680000000014843,30.97979797979798,74.23282828282828,12,39,10,432,1344,0.0,0.0,0.0,9.988,19.0,9.156,87.0,6.747575757575758,87.0,0.0
770,6.898888888888889,87.0,15.0,23.64000000001397,31.624242424242425,74.67353535353536,9,38,9,60,150,0.0,0.0,0.0,10.1704,23.0,9.4792,87.0,6.898888888888889,87.0,0.0
780,6.654545454545454,88.0,14.0,26.620000000013533,31.151515151515152,73.55565656565656,12,41,11,681,2584,0.0,0.0,0.0,8.8936,26.0,9.916,88.0,6.654545454545454,88.0,0.0
790,6.37010101010101,88.0,14.0,28.600000000013097,31.57171717171717,69.57464646464646,13,45,10,664,2603,0.0,0.0,0.0,8.5036,28.0,9.4276,88.0,6.37010101010101,88.0,0.0
800,5.927272727272728,89.0,14.0,28.610000000013315,30.292929292929294,65.44737373737374,14,44,13,511,1527,0.0,0.0,0.0,8.5168,28.0,8.1704,89.0,5.927272727272728,89.0,0.0
