source,version,generation_slot,completion_slot,delay,completed
0,1,0,88,88,True
1,1,0,88,88,True
7,1,0,88,88,True
8,1,0,87,87,True
19,1,0,88,88,True
25,1,0,87,87,True
4,1,1,87,86,True
9,1,1,87,86,True
13,1,1,88,87,True
25,2,1,87,86,True
33,1,1,87,86,True
8,2,2,87,85,True
32,1,2,87,85,True
37,1,2,87,85,True
8,3,3,87,84,True
22,1,3,87,84,True
25,3,3,87,84,True
30,1,3,87,84,True
32,2,3,87,84,True
33,2,3,87,84,True
34,1,3,110,107,True
37,2,3,87,84,True
12,1,4,110,106,True
34,2,4,110,106,True
1,2,5,88,83,True
10,1,5,87,82,True
11,1,5,88,83,True
25,4,5,87,82,True
28,1,5,110,105,True
32,3,5,87,82,True
35,1,5,87,82,True
7,2,6,88,82,True
18,1,6,87,81,True
27,1,6,88,82,True
39,1,6,87,81,True
4,2,7,87,80,True
16,1,7,88,81,True
23,1,7,87,80,True
24,1,7,88,81,True
32,4,7,87,80,True
8,4,8,87,79,True
10,2,8,87,79,True
18,2,8,87,79,True
22,2,8,87,79,True
27,2,8,88,80,True
21,1,9,160,151,True
0,2,10,88,78,True
7,3,10,88,78,True
20,1,10,87,77,True
32,5,10,87,77,True
4,3,11,110,99,True
5,1,11,88,77,True
6,1,11,87,76,True
30,2,11,87,76,True
32,6,11,87,76,True
35,2,11,87,76,True
0,3,12,88,76,True
10,3,12,87,75,True
17,1,12,87,75,True
29,1,12,87,75,True
37,3,12,88,76,True
1,3,13,88,75,True
28,2,13,110,97,True
35,3,13,87,74,True
39,2,13,87,74,True
23,2,14,87,73,True
32,7,14,87,73,True
36,1,14,87,73,True
7,4,15,88,73,True
16,2,15,88,73,True
17,2,15,87,72,True
18,3,15,87,72,True
21,2,15,160,145,True
25,5,15,87,72,True
31,1,15,160,145,True
1,4,16,88,72,True
26,1,16,87,71,True
27,3,16,110,94,True
15,1,17,88,71,True
22,3,17,88,71,True
30,3,17,87,70,True
32,8,17,110,93,True
2,1,18,88,70,True
10,4,18,87,69,True
20,2,18,87,69,True
26,2,18,87,69,True
3,1,19,160,141,True
18,4,19,88,69,True
27,4,19,110,91,True
10,5,20,110,90,True
19,2,20,88,68,True
20,3,20,87,67,True
31,2,20,160,140,True
32,9,20,110,90,True
35,4,20,87,67,True
2,2,21,88,67,True
6,2,21,110,89,True
27,5,21,110,89,True
4,4,22,110,88,True
10,6,22,110,88,True
18,5,22,88,66,True
25,6,22,87,65,True
31,3,22,160,138,True
33,3,22,88,66,True
12,2,23,110,87,True
14,1,23,87,64,True
16,3,23,88,65,True
26,3,23,88,65,True
32,10,23,110,87,True
3,2,24,160,136,True
7,5,24,110,86,True
10,7,24,110,86,True
20,4,24,87,63,True
21,3,24,160,136,True
25,7,24,87,63,True
27,6,24,110,86,True
31,4,24,160,136,True
34,3,24,160,136,True
4,5,25,110,85,True
23,3,25,87,62,True
8,5,26,87,61,True
9,2,26,87,61,True
22,4,26,88,62,True
27,7,26,110,84,True
35,5,26,87,61,True
16,4,27,88,61,True
29,2,27,88,61,True
31,5,27,160,133,True
17,3,28,87,59,True
18,6,28,88,60,True
29,3,28,88,60,True
38,1,28,88,60,True
29,4,29,88,59,True
10,8,30,110,80,True
11,2,30,110,80,True
3,3,31,160,129,True
13,2,31,110,79,True
14,2,31,110,79,True
16,5,31,88,57,True
22,5,31,88,57,True
7,6,32,110,78,True
15,2,32,88,56,True
9,3,33,87,54,True
10,9,33,110,77,True
12,3,33,110,77,True
31,6,33,160,127,True
32,11,33,160,127,True
35,6,33,131,98,True
