topology_seed,channel_seed,update_seed,failure_node,scenario,node_curvature,absolute_node_curvature,curvature_rank_desc,absolute_curvature_rank_desc,degree,betweenness,configured_broadcast_probability,mean_policy_probability,average_broadcast_probability,actual_tx_ratio,active_node_actual_tx_ratio,failure_node_activity_ratio,baseline_mean_aoi,failure_mean_aoi,delta_mean_aoi,relative_delta_mean_aoi,baseline_mean_max_aoi,failure_mean_max_aoi,delta_mean_max_aoi,relative_delta_mean_max_aoi,baseline_mean_min_aoi,failure_mean_min_aoi,delta_mean_min_aoi,relative_delta_mean_min_aoi,baseline_max_aoi,failure_max_aoi,delta_max_aoi,relative_delta_max_aoi,baseline_min_aoi,failure_min_aoi,delta_min_aoi,relative_delta_min_aoi
1,0,0,40,single_node_silence,0.23855668141382433,0.23855668141382433,28,28,7,0.0005623434913572021,0.1,0.1,0.1,0.09879387755102041,0.09979179550608122,0.0,11.230614409400124,16.641821933621934,5.41120752422181,0.48182649024906254,38.486326530612246,556.4622448979592,517.9759183673469,13.45869988281022,0.0,0.0,0.0,,56.0,1084.0,1028.0,18.357142857142858,0.0,0.0,0.0,
1,0,0,41,single_node_silence,0.23344957511624187,0.23344957511624187,30,30,9,0.0038483581783124447,0.1,0.1,0.1,0.09886734693877551,0.09986600700886415,0.0,11.230614409400124,16.3199420325706,5.089327623170478,0.453165556010067,38.486326530612246,523.1965306122449,484.7102040816327,12.594348377107163,0.0,0.0,0.0,,56.0,1015.0,959.0,17.125,0.0,0.0,0.0,
1,0,0,42,single_node_silence,0.15385586635586637,0.15385586635586637,67,68,15,0.028136417494907213,0.1,0.1,0.1,0.09893061224489795,0.09992991135848278,0.0,11.230614409400124,16.45584930942074,5.225234900020615,0.46526705570507765,38.486326530612246,532.7038775510204,494.2175510204081,12.841380188033915,0.0,0.0,0.0,,56.0,1034.0,978.0,17.464285714285715,0.0,0.0,0.0,
1,0,0,43,single_node_silence,0.23092324342324355,0.23092324342324355,34,34,12,0.009315563006056527,0.1,0.1,0.1,0.09881428571428572,0.09981240981240981,0.0,11.230614409400124,15.916791074005358,4.6861766646052345,0.41726805798646804,38.486326530612246,488.9534693877551,450.46714285714285,11.704602217591193,0.0,0.0,0.0,,56.0,965.0,909.0,16.232142857142858,0.0,0.0,0.0,
1,0,0,44,single_node_silence,0.09012336869479724,0.09012336869479724,79,83,7,0.0020589625766993486,0.1,0.1,0.1,0.09888367346938776,0.09988249845392702,0.0,11.230614409400124,16.315422490208203,5.084808080808079,0.4527631254575039,38.486326530612246,521.0216326530613,482.535306122449,12.537837450883696,0.0,0.0,0.0,,56.0,1026.0,970.0,17.321428571428573,0.0,0.0,0.0,
1,0,0,45,single_node_silence,0.19305555555555556,0.19305555555555556,51,51,6,0.028749656902392947,0.1,0.1,0.1,0.09890408163265306,0.09990311276025561,0.0,11.230614409400124,16.04138973407545,4.810775324675328,0.4283626121691674,38.486326530612246,484.43510204081633,445.9487755102041,11.587200330888786,0.0,0.0,0.0,,56.0,962.0,906.0,16.178571428571427,0.0,0.0,0.0,
1,0,0,46,single_node_silence,0.1538558663558664,0.1538558663558664,66,67,15,0.028136417494907213,0.1,0.1,0.1,0.09887551020408163,0.09987425273139558,0.0,11.230614409400124,16.257229622758196,5.026615213358072,0.4475814973356,38.486326530612246,514.270612244898,475.7842857142857,12.362423972468356,0.0,0.0,0.0,,56.0,1009.0,953.0,17.017857142857142,0.0,0.0,0.0,
1,0,0,47,single_node_silence,0.13382365497750115,0.13382365497750115,71,72,13,0.13398132367301444,0.1,0.1,0.1,0.09891632653061225,0.09991548134405277,0.0,11.230614409400124,16.026895052566484,4.7962806431663605,0.4270719720509531,38.486326530612246,485.29938775510203,446.8130612244898,11.609657286181681,0.0,0.0,0.0,,56.0,974.0,918.0,16.392857142857142,0.0,0.0,0.0,
1,0,0,48,single_node_silence,0.29465118215118224,0.29465118215118224,11,11,6,6.699649556792413e-05,0.1,0.1,0.1,0.09890612244897959,0.09990517419088847,0.0,11.230614409400124,16.3103377860235,5.079723376623376,0.4523103715831969,38.486326530612246,524.0367346938775,485.5504081632653,12.616179613220703,0.0,0.0,0.0,,56.0,1020.0,964.0,17.214285714285715,0.0,0.0,0.0,
1,0,0,49,single_node_silence,0.08467719149537334,0.08467719149537334,81,85,11,0.020896251038891096,0.1,0.1,0.1,0.09873673469387756,0.09973407544836117,0.0,11.230614409400124,16.454660173160175,5.224045763760051,0.4651611722496214,38.486326530612246,521.5167346938775,483.0304081632653,12.550701812994808,0.0,0.0,0.0,,56.0,1007.0,951.0,16.982142857142858,0.0,0.0,0.0,
1,0,0,50,single_node_silence,0.31736111111111104,0.31736111111111104,8,8,6,0.0027647711321180687,0.1,0.1,0.1,0.09894897959183674,0.09994846423417851,0.0,11.230614409400124,16.014156297670585,4.783541888270461,0.42593768371805146,38.486326530612246,495.2120408163265,456.7257142857143,11.867220269059247,0.0,0.0,0.0,,56.0,967.0,911.0,16.267857142857142,0.0,0.0,0.0,
