node,x,y,label
0,53.06247681369102,111.80214966154293,0
1,64.54552876732546,81.50727192321419,0
2,82.14659277848646,62.262852855015694,0
3,94.81514027769971,29.13615859024179,0
4,111.60512429912947,79.45919064345712,0
5,110.38219824273597,118.35541185713652,0
6,117.93860812997576,103.49231330140086,0
7,17.54958462989238,53.464216764620886,0
8,60.983833802692644,52.996023309595294,0
9,123.82706451645714,53.89424686900474,0
10,31.715658373765372,126.20752798760438,0
11,120.07872884005623,125.10300646577201,0
12,100.3035869076082,68.32837093040685,0
13,97.5667859533715,64.61242062101293,0
14,81.3446308543029,28.598734850027917,0
15,23.8022516371701,74.5476283217303,0
16,108.03952543838949,43.05363978932144,0
17,115.19318545937927,27.40913275557932,0
18,68.66547858215353,53.80784509831287,0
19,86.04208734304405,107.6281352250184,0
20,54.9322855970017,46.44360591290193,0
21,53.154128501679295,41.62180615529419,0
22,48.470851478161705,70.73077634200664,0
23,65.40611002956751,129.35433561469398,0
24,31.366476207916655,91.20527115327123,0
25,141.7986715123837,95.47765879250285,1
26,157.86563969021185,123.48959113767705,1
27,193.60407025168126,66.86235197264986,1
28,166.0827307509961,80.8305318187711,1
29,199.7838514129681,134.44343027915312,1
30,190.43423218640473,90.59804781482686,1
31,181.9532001649631,141.8308518907709,1
32,230.37740791077084,34.76971358622785,1
33,253.07863969673585,63.358976049516954,1
34,190.88798932610015,35.82020347294428,1
35,245.3549797117339,70.40625030577584,1
36,168.5883520459175,21.514738700504125,1
37,165.87553484321032,48.91724289610232,1
38,155.22772227208515,140.10303867320354,1
39,258.1915327774052,86.33718334104259,1
40,165.1770304252837,60.497276571089415,1
41,203.1104778742744,55.567690812129825,1
42,181.07107828771316,105.7277880703542,1
43,193.64152710170958,132.98347963397725,1
44,141.28861000771877,77.32572352739261,1
45,255.9042790535657,70.08339000750038,1
46,138.08364617149735,125.21012330082202,1
47,215.9811607169898,97.25167454731314,1
48,159.34105579036293,59.510374556226424,1
49,206.9035074096129,94.59490913993602,1
