source,version,generation_slot,completion_slot,delay,completed
15,1,0,,,False
18,1,0,,,False
19,1,0,,,False
27,1,0,,,False
34,1,0,,,False
41,1,0,,,False
44,1,0,,,False
11,1,1,,,False
21,1,1,,,False
23,1,1,,,False
34,2,1,,,False
40,1,1,,,False
45,1,1,,,False
0,1,2,,,False
29,1,2,,,False
38,1,2,,,False
9,1,3,,,False
12,1,3,,,False
17,1,3,,,False
22,1,3,,,False
24,1,3,,,False
30,1,3,,,False
33,1,3,,,False
43,1,3,,,False
47,1,3,,,False
11,2,4,,,False
15,2,4,,,False
16,1,4,,,False
30,2,4,,,False
10,1,5,,,False
11,3,5,,,False
15,3,5,,,False
26,1,5,,,False
30,3,5,,,False
36,1,5,,,False
6,1,6,,,False
8,1,6,,,False
14,1,6,,,False
26,2,6,,,False
39,1,6,,,False
45,2,6,,,False
18,2,7,,,False
25,1,7,,,False
37,1,7,,,False
15,4,8,,,False
25,2,8,,,False
26,3,8,,,False
28,1,8,,,False
40,2,8,,,False
45,3,8,,,False
48,1,8,,,False
5,1,9,,,False
24,2,9,,,False
2,1,10,,,False
7,1,10,,,False
13,1,10,,,False
18,3,10,,,False
22,2,10,,,False
23,2,10,,,False
37,2,10,,,False
39,2,10,,,False
44,2,10,,,False
46,1,10,,,False
3,1,12,,,False
13,2,12,,,False
20,1,12,,,False
31,1,12,,,False
33,2,12,,,False
42,1,12,,,False
7,2,13,,,False
14,2,13,,,False
15,5,13,,,False
20,2,13,,,False
33,3,13,,,False
44,3,13,,,False
12,2,14,,,False
24,3,14,,,False
28,2,14,,,False
37,3,14,,,False
45,4,14,,,False
10,2,15,,,False
13,3,15,,,False
35,1,15,,,False
42,2,15,,,False
6,2,16,,,False
13,4,16,,,False
36,2,16,,,False
2,2,17,,,False
5,2,17,,,False
7,3,17,,,False
11,4,17,,,False
18,4,17,,,False
31,2,17,,,False
33,4,17,,,False
44,4,17,,,False
13,5,18,,,False
34,3,18,,,False
42,3,18,,,False
44,5,18,,,False
1,1,19,,,False
18,5,19,,,False
32,1,19,,,False
33,5,19,,,False
39,3,19,,,False
46,2,19,,,False
18,6,20,,,False
31,3,20,,,False
32,2,20,,,False
3,2,21,,,False
12,3,21,,,False
26,4,21,,,False
27,2,21,,,False
30,4,21,,,False
39,4,21,,,False
44,6,21,,,False
49,1,21,,,False
3,3,22,,,False
13,6,22,,,False
20,3,22,,,False
26,5,22,,,False
35,2,22,,,False
22,3,23,,,False
28,3,23,,,False
48,2,23,,,False
15,6,24,,,False
18,7,24,,,False
28,4,24,,,False
29,2,24,,,False
32,3,24,,,False
36,3,24,,,False
23,3,25,,,False
45,5,25,,,False
4,1,26,,,False
19,2,26,,,False
42,4,26,,,False
44,7,26,,,False
39,5,27,,,False
40,3,27,,,False
46,3,27,,,False
6,3,28,,,False
7,4,28,,,False
9,2,28,,,False
13,7,28,,,False
16,2,28,,,False
35,3,28,,,False
39,6,28,,,False
44,8,28,,,False
48,3,28,,,False
3,4,29,,,False
14,3,29,,,False
25,3,29,,,False
0,2,30,,,False
2,3,30,,,False
4,2,30,,,False
14,4,30,,,False
22,4,30,,,False
45,6,30,,,False
47,2,30,,,False
6,4,31,,,False
7,5,31,,,False
8,2,31,,,False
37,4,31,,,False
44,9,31,,,False
47,3,31,,,False
1,2,32,,,False
4,3,32,,,False
11,5,32,,,False
12,4,32,,,False
15,7,32,,,False
33,6,32,,,False
40,4,32,,,False
44,10,32,,,False
16,3,33,,,False
23,4,33,,,False
25,4,33,,,False
39,7,33,,,False
5,3,34,,,False
15,8,34,,,False
24,4,34,,,False
27,3,34,,,False
34,4,34,,,False
3,5,35,,,False
4,4,35,,,False
12,5,35,,,False
25,5,35,,,False
28,5,35,,,False
31,4,35,,,False
33,7,35,,,False
34,5,35,,,False
48,4,35,,,False
0,3,36,,,False
10,3,36,,,False
14,5,36,,,False
17,2,36,,,False
18,8,36,,,False
39,8,36,,,False
43,2,36,,,False
49,2,36,,,False
11,6,37,,,False
14,6,37,,,False
21,2,37,,,False
25,6,37,,,False
31,5,37,,,False
4,5,38,,,False
5,4,38,,,False
13,8,38,,,False
17,3,38,,,False
0,4,39,,,False
3,6,39,,,False
9,3,39,,,False
30,5,39,,,False
35,4,39,,,False
44,11,39,,,False
18,9,40,,,False
22,5,40,,,False
25,7,40,,,False
12,6,41,,,False
36,4,41,,,False
3,7,42,,,False
5,5,42,,,False
8,3,42,,,False
12,7,42,,,False
47,4,42,,,False
21,3,43,,,False
25,8,43,,,False
7,6,44,,,False
9,4,44,,,False
10,4,44,,,False
11,7,44,,,False
27,4,44,,,False
40,5,44,,,False
44,12,44,,,False
48,5,44,,,False
13,9,45,,,False
18,10,45,,,False
21,4,45,,,False
30,6,45,,,False
49,3,45,,,False
4,6,46,,,False
9,5,46,,,False
15,9,46,,,False
23,5,46,,,False
37,5,46,,,False
41,2,46,,,False
12,8,47,,,False
24,5,47,,,False
30,7,47,,,False
43,3,47,,,False
12,9,48,,,False
22,6,48,,,False
27,5,48,,,False
49,4,48,,,False
11,8,49,,,False
39,9,49,,,False
40,6,49,,,False
15,10,50,,,False
31,6,50,,,False
32,4,50,,,False
46,4,50,,,False
6,5,51,,,False
12,10,51,,,False
21,5,51,,,False
27,6,51,,,False
30,8,51,,,False
4,7,52,,,False
11,9,52,,,False
19,3,52,,,False
21,6,52,,,False
22,7,52,,,False
24,6,52,,,False
34,6,52,,,False
37,6,52,,,False
38,2,53,,,False
44,13,53,,,False
9,6,54,,,False
20,4,54,,,False
39,10,55,,,False
22,8,56,,,False
23,6,56,,,False
33,8,56,,,False
7,7,57,,,False
20,5,57,,,False
24,7,57,,,False
25,9,57,,,False
30,9,57,,,False
37,7,57,,,False
45,7,57,,,False
49,5,57,,,False
5,6,58,,,False
9,7,58,,,False
12,11,58,,,False
22,9,58,,,False
48,6,58,,,False
8,4,59,,,False
14,7,59,,,False
20,6,59,,,False
41,3,59,,,False
43,4,59,,,False
11,10,60,,,False
14,8,60,,,False
19,4,60,,,False
46,5,60,,,False
12,12,61,,,False
15,11,61,,,False
28,6,61,,,False
37,8,61,,,False
42,5,61,,,False
46,6,61,,,False
9,8,62,,,False
11,11,62,,,False
19,5,62,,,False
37,9,62,,,False
38,3,62,,,False
46,7,62,,,False
26,6,63,,,False
36,5,63,,,False
3,8,64,,,False
14,9,64,,,False
1,3,65,,,False
19,6,65,,,False
27,7,65,,,False
4,8,66,,,False
6,6,66,,,False
8,5,66,,,False
33,9,66,,,False
15,12,67,,,False
19,7,67,,,False
40,7,67,,,False
28,7,68,,,False
10,5,69,,,False
19,8,69,,,False
32,5,69,,,False
35,5,69,,,False
37,10,69,,,False
46,8,69,,,False
7,8,70,,,False
25,10,70,,,False
34,7,70,,,False
36,6,70,,,False
1,4,71,,,False
11,12,71,,,False
17,4,71,,,False
17,5,72,,,False
18,11,72,,,False
24,8,72,,,False
31,7,72,,,False
1,5,73,,,False
2,4,73,,,False
21,7,73,,,False
22,10,73,,,False
28,8,73,,,False
45,8,73,,,False
9,9,74,,,False
11,13,74,,,False
20,7,74,,,False
31,8,74,,,False
