slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.288282828282828,29.0,25.0,28.0,27.01212121212121,64.2529292929293,7,42,7,311,1848,0.0,0.0,0.0,17.9848,29.0,17.7532,29.0,12.288282828282828,29.0,0.0
110,13.02141414141414,32.0,26.0,30.0,28.757575757575758,67.44353535353535,9,42,9,508,2870,0.0,0.0,0.0,18.9384,32.0,19.9216,31.0,13.02141414141414,32.0,0.0
120,13.506060606060606,34.0,28.0,32.0,30.2,70.00353535353536,6,42,6,86,268,0.0,0.0,0.0,20.6188,34.0,20.7876,32.0,13.506060606060606,34.0,0.0
130,13.836464646464647,35.0,30.0,33.0,31.705050505050504,70.88303030303031,12,46,11,101,329,0.0,0.0,0.0,21.4424,35.0,20.4936,34.0,13.836464646464647,35.0,0.0
140,13.022727272727273,38.0,29.0,34.0,32.593939393939394,67.42707070707071,14,43,11,284,1815,0.0,0.0,0.0,18.8872,38.0,20.9192,37.0,13.022727272727273,38.0,0.0
150,13.075353535353536,39.0,29.0,37.0,32.991919191919195,68.6650505050505,13,53,13,359,2799,0.0,0.0,0.0,18.2704,39.0,21.8728,39.0,13.075353535353536,39.0,0.0
160,13.443333333333333,44.0,30.0,36.0,33.68484848484849,71.29777777777778,6,19,6,71,259,0.0,0.0,0.0,18.9544,32.0,22.3852,44.0,13.443333333333333,44.0,0.0
170,13.613636363636363,47.0,31.0,35.0,33.58383838383838,73.74060606060605,10,41,9,396,2398,0.0,0.0,0.0,19.3864,33.0,22.7456,47.0,13.613636363636363,47.0,0.0
180,13.32868686868687,35.0,30.0,35.0,33.16565656565657,72.97828282828283,8,35,8,202,1318,0.0,0.0,0.0,19.1184,33.0,22.4124,35.0,13.32868686868687,35.0,0.0
190,12.725454545454545,38.0,32.0,36.0,34.054545454545455,70.45070707070707,8,35,8,473,2424,0.0,0.0,0.0,18.184,33.0,20.9776,38.0,12.725454545454545,38.0,0.0
