slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,6.119393939393939,17.0,13.0,17.0,15.444444444444445,67.17838383838384,7,42,7,263,970,0.0,0.0,0.0,8.9772,17.0,8.8944,17.0,6.119393939393939,17.0,0.0
110,6.46050505050505,19.0,14.0,17.0,16.046464646464646,70.78454545454545,9,42,9,445,1451,0.0,0.0,0.0,9.4544,19.0,9.9684,17.0,6.46050505050505,19.0,0.0
120,6.669292929292929,20.0,15.0,19.0,16.965656565656566,73.74111111111111,6,42,6,65,129,0.0,0.0,0.0,10.3824,20.0,10.2612,19.0,6.669292929292929,20.0,0.0
130,6.875252525252526,20.0,16.0,19.0,17.434343434343436,74.9719191919192,13,45,12,59,126,0.0,0.0,0.0,10.8536,20.0,10.0736,19.0,6.875252525252526,20.0,0.0
140,6.550909090909091,22.0,16.0,18.0,17.717171717171716,71.9250505050505,13,47,10,307,1011,0.0,0.0,0.0,9.6756,22.0,10.396,21.0,6.550909090909091,22.0,0.0
150,6.521717171717172,23.0,16.0,18.0,17.785858585858588,73.33141414141414,13,53,13,405,1714,0.0,0.0,0.0,9.5132,23.0,10.6528,22.0,6.521717171717172,23.0,0.0
160,6.619393939393939,24.0,15.0,20.0,18.171717171717173,75.55484848484849,6,34,6,195,468,0.0,0.0,0.0,9.6288,20.0,10.9848,24.0,6.619393939393939,24.0,0.0
170,6.5928282828282825,26.0,15.0,19.01000000000022,17.957575757575757,77.5779797979798,10,41,9,334,1103,0.0,0.0,0.0,9.6828,20.0,11.0736,26.0,6.5928282828282825,26.0,0.0
180,6.435555555555555,20.0,16.0,20.0,17.488888888888887,77.22282828282829,8,35,8,217,696,0.0,0.0,0.0,9.494,20.0,10.802,20.0,6.435555555555555,20.0,0.0
190,6.294646464646465,21.0,16.0,19.0,17.98787878787879,75.47828282828283,8,35,8,352,981,0.0,0.0,0.0,9.1984,21.0,10.1608,21.0,6.294646464646465,21.0,0.0
200,6.15060606060606,22.0,16.0,20.0,18.33131313131313,73.60262626262626,10,35,9,666,2833,0.0,0.0,0.0,9.466,22.0,8.77,21.0,6.15060606060606,22.0,0.0
210,5.223434343434343,24.0,13.0,18.0,15.973737373737373,63.46606060606061,10,50,10,655,2391,0.0,0.0,0.0,7.3756,24.0,7.554,21.0,5.223434343434343,24.0,0.0
220,5.102020202020202,18.0,13.0,17.01000000000022,15.206060606060607,61.16555555555556,9,49,9,613,1830,0.0,0.0,0.0,7.3144,18.0,7.0424,16.0,5.102020202020202,18.0,0.0
230,4.776464646464646,18.0,12.0,18.0,15.042424242424243,57.07020202020202,16,43,11,601,1865,0.0,0.0,0.0,7.1072,18.0,6.3504,16.0,4.776464646464646,18.0,0.0
240,4.785757575757576,20.0,12.0,18.0,14.919191919191919,56.57585858585858,11,35,10,281,872,0.0,0.0,0.0,7.3064,20.0,6.014,18.0,4.785757575757576,20.0,0.0
250,5.020808080808081,20.0,12.0,19.0,14.969696969696969,58.3979797979798,15,37,13,366,1166,0.0,0.0,0.0,7.2568,20.0,6.9472,18.0,5.020808080808081,20.0,0.0
260,5.054444444444444,19.0,12.0,18.01000000000022,15.195959595959597,59.25313131313131,6,33,6,216,597,0.0,0.0,0.0,6.8728,19.0,7.2812,18.0,5.054444444444444,19.0,0.0
270,5.156767676767677,20.0,12.0,18.020000000000437,15.654545454545454,61.656262626262624,8,32,7,182,551,0.0,0.0,0.0,7.6316,20.0,6.6576,18.0,5.156767676767677,20.0,0.0
280,5.55020202020202,20.0,13.0,20.0,16.14949494949495,65.05838383838383,11,36,10,174,506,0.0,0.0,0.0,8.3128,20.0,6.7812,20.0,5.55020202020202,20.0,0.0
290,5.6024242424242425,21.0,14.0,21.0,16.628282828282828,65.32151515151516,8,37,7,347,1164,0.0,0.0,0.0,8.9408,21.0,6.2948,17.0,5.6024242424242425,21.0,0.0
300,5.800303030303031,23.0,14.0,22.01000000000022,17.21010101010101,68.34616161616161,13,43,12,449,1576,0.0,0.0,0.0,9.4328,23.0,6.4644,19.0,5.800303030303031,23.0,0.0
310,5.6313131313131315,24.0,13.0,23.0,16.763636363636362,67.47616161616162,8,36,8,536,1821,0.0,0.0,0.0,9.0936,24.0,6.138,19.0,5.6313131313131315,24.0,0.0
320,5.926060606060606,27.0,14.0,25.020000000000437,18.01212121212121,70.39333333333333,5,30,5,199,918,0.0,0.0,0.0,9.1692,27.0,6.9232,20.0,5.926060606060606,27.0,0.0
330,5.7309090909090905,28.0,14.0,18.100000000002183,17.583838383838383,69.44636363636364,10,39,8,172,651,0.0,0.0,0.0,9.1812,28.0,7.0296,18.0,5.7309090909090905,28.0,0.0
340,6.053434343434343,28.0,15.0,19.090000000001965,18.745454545454546,72.67252525252525,4,27,4,242,997,0.0,0.0,0.0,9.6708,28.0,7.6156,19.0,6.053434343434343,28.0,0.0
350,6.453939393939394,29.0,16.0,20.090000000001965,19.66262626262626,75.89222222222222,14,41,13,192,601,0.0,0.0,0.0,10.2248,29.0,8.3316,20.0,6.453939393939394,29.0,0.0
360,6.415959595959596,29.0,16.0,22.070000000001528,21.147474747474746,75.12969696969697,13,51,13,385,1280,0.0,0.0,0.0,10.36,29.0,8.7296,22.0,6.415959595959596,29.0,0.0
370,6.258787878787879,30.0,15.0,24.06000000000131,20.785858585858588,74.91909090909091,11,44,11,386,1677,0.0,0.0,0.0,9.2628,30.0,9.4784,21.0,6.258787878787879,30.0,0.0
380,6.126363636363636,31.0,15.0,27.040000000000873,21.276767676767676,74.46555555555555,19,48,17,301,834,0.0,0.0,0.0,9.4196,31.0,8.9084,23.0,6.126363636363636,31.0,0.0
390,6.21989898989899,32.0,15.0,28.040000000000873,21.406060606060606,76.54757575757576,12,42,11,292,907,0.0,0.0,0.0,9.1328,32.0,9.426,23.0,6.21989898989899,32.0,0.0
400,6.026161616161616,33.0,15.0,28.05000000000109,21.216161616161617,73.5279797979798,7,35,7,249,798,0.0,0.0,0.0,10.1744,33.0,7.444,23.0,6.026161616161616,33.0,0.0
410,5.683636363636364,33.0,13.0,30.030000000000655,20.050505050505052,68.42888888888889,10,50,9,458,1673,0.0,0.0,0.0,10.104,33.0,6.1992,13.0,5.683636363636364,33.0,0.0
420,5.482626262626263,33.0,13.0,27.06000000000131,18.30909090909091,68.04292929292929,3,22,3,40,170,0.0,0.0,0.0,9.068,33.0,6.5268,14.0,5.482626262626263,33.0,0.0
430,5.680505050505051,34.0,13.0,16.18000000000393,18.294949494949496,70.80171717171717,8,45,8,378,1112,0.0,0.0,0.0,9.3,34.0,6.7228,15.0,5.680505050505051,34.0,0.0
440,6.16060606060606,35.0,14.0,19.160000000003492,19.21818181818182,74.62010101010101,11,28,11,183,479,0.0,0.0,0.0,10.3536,35.0,7.2604,17.0,6.16060606060606,35.0,0.0
450,6.5043434343434345,36.0,15.0,20.160000000003492,20.35151515151515,75.72383838383838,13,38,12,230,675,0.0,0.0,0.0,11.088,36.0,7.7304,19.0,6.5043434343434345,36.0,0.0
460,6.808282828282828,37.0,16.0,22.150000000003274,21.355555555555554,76.95828282828283,17,46,15,316,1023,0.0,0.0,0.0,11.9748,37.0,7.9512,20.0,6.808282828282828,37.0,0.0
470,6.622929292929293,38.0,16.0,23.150000000003274,22.17979797979798,73.34838383838384,7,44,7,527,2080,0.0,0.0,0.0,11.4132,38.0,8.3472,18.0,6.622929292929293,38.0,0.0
480,6.583030303030303,39.0,16.0,24.150000000003274,22.446464646464648,72.51848484848485,12,43,11,667,2563,0.0,0.0,0.0,10.8344,39.0,8.5952,19.0,6.583030303030303,39.0,0.0
490,6.183030303030303,41.0,15.0,27.140000000003056,21.78787878787879,68.3049494949495,12,39,11,645,2395,0.0,0.0,0.0,9.9104,41.0,8.1768,21.0,6.183030303030303,41.0,0.0
500,5.946363636363636,43.0,13.0,22.210000000004584,21.048484848484847,65.89121212121212,9,46,8,349,1115,0.0,0.0,0.0,9.202,43.0,7.9488,16.0,5.946363636363636,43.0,0.0
510,6.244646464646465,44.0,14.0,19.250000000005457,21.905050505050504,70.20919191919192,8,41,8,100,247,0.0,0.0,0.0,9.7268,44.0,8.3728,17.0,6.244646464646465,44.0,0.0
520,6.430808080808081,45.0,15.0,19.260000000005675,22.34949494949495,73.29040404040404,15,44,13,248,834,0.0,0.0,0.0,10.4824,45.0,8.9648,18.0,6.430808080808081,45.0,0.0
530,6.253737373737374,47.0,15.0,21.260000000005675,23.236363636363638,71.34151515151515,8,35,8,257,812,0.0,0.0,0.0,10.7356,47.0,7.5644,19.0,6.253737373737374,47.0,0.0
540,6.317373737373737,47.0,15.0,22.250000000005457,23.418181818181818,73.71919191919191,7,21,7,75,178,0.0,0.0,0.0,11.2916,47.0,6.8872,14.0,6.317373737373737,47.0,0.0
550,6.418181818181818,47.0,15.0,23.24000000000524,23.35757575757576,74.7549494949495,14,45,13,108,235,0.0,0.0,0.0,11.1884,47.0,7.5696,14.0,6.418181818181818,47.0,0.0
560,6.51040404040404,48.0,14.0,23.250000000005457,22.563636363636363,77.36616161616162,14,59,14,178,445,0.0,0.0,0.0,10.534,48.0,8.3796,15.0,6.51040404040404,48.0,0.0
570,6.638383838383838,49.0,15.0,25.24000000000524,23.703030303030303,78.66161616161617,13,52,13,431,1376,0.0,0.0,0.0,10.5644,49.0,8.4852,17.0,6.638383838383838,49.0,0.0
