slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
5990,4.300641025641026,18.0,8.0,10.0,9.756410256410257,47.167307692307695,4,13,4,16,50
6000,4.480128205128205,13.0,9.0,12.0,10.128205128205128,47.99230769230769,3,11,3,46,174
6010,4.693589743589744,13.0,10.0,11.0,10.628205128205128,50.92307692307692,4,11,3,10,40
6020,4.333974358974359,13.0,10.0,12.0,11.051282051282051,49.09487179487179,2,10,2,39,127
6030,3.6955128205128207,13.0,9.0,13.0,10.884615384615385,46.19102564102564,3,8,3,39,125
6040,3.4,14.0,9.0,11.0,11.025641025641026,44.13076923076923,5,11,4,17,57
6050,3.794230769230769,13.0,10.0,13.0,12.320512820512821,46.03397435897436,2,10,2,69,177
6060,3.9993589743589744,15.0,9.0,15.0,12.5,48.18653846153846,2,10,2,30,85
6070,4.01474358974359,16.0,10.0,13.0,11.987179487179487,48.22115384615385,4,16,4,148,517
6080,4.10448717948718,17.0,10.0,13.0,12.397435897435898,48.66474358974359,4,9,4,23,69
6090,3.8076923076923075,18.0,10.0,12.0,12.064102564102564,47.81666666666667,3,8,3,19,54
6100,3.4076923076923076,19.0,8.0,14.0,11.76923076923077,45.69166666666667,9,15,7,84,321
6110,3.548076923076923,19.0,10.0,14.0,12.294871794871796,48.00961538461539,5,18,4,64,204
6120,3.5064102564102564,15.0,9.0,15.0,12.08974358974359,47.41410256410256,3,3,2,53,154
6130,3.494871794871795,17.0,8.0,12.0,11.205128205128204,48.422435897435896,3,12,3,29,51
6140,3.401282051282051,20.0,8.0,12.0,11.14102564102564,49.43205128205128,1,6,1,44,104
6150,3.6955128205128207,13.0,9.0,13.0,10.807692307692308,53.98269230769231,3,8,3,42,122
6160,3.9269230769230767,15.0,10.0,13.410000000000082,11.794871794871796,56.031410256410254,4,8,3,45,100
6170,4.267307692307693,17.0,10.0,13.0,12.076923076923077,57.087820512820514,3,11,3,32,95
6180,4.593589743589743,19.0,10.0,13.0,11.717948717948717,59.34615384615385,5,9,4,36,89
6190,4.38974358974359,14.0,10.0,12.0,11.756410256410257,55.88525641025641,2,3,2,2,4
6200,4.908974358974359,17.0,11.0,13.410000000000082,12.397435897435898,58.59551282051282,1,7,1,8,8
6210,4.8724358974358974,19.0,11.0,13.410000000000082,12.717948717948717,54.56025641025641,3,12,3,92,299
6220,4.851923076923077,17.0,10.0,13.0,12.307692307692308,52.666666666666664,8,11,7,46,199
6230,4.9974358974358974,18.0,11.0,13.0,12.23076923076923,54.049358974358974,7,10,6,7,16
6240,5.317948717948718,19.0,12.0,14.0,13.23076923076923,56.38012820512821,5,14,4,44,120
6250,5.7429487179487175,22.0,13.0,17.0,15.282051282051283,61.58461538461538,3,7,3,13,36
6260,5.595512820512821,18.0,13.0,18.0,14.923076923076923,61.28076923076923,3,10,3,51,276
6270,5.251282051282051,19.0,13.0,16.410000000000082,15.602564102564102,59.33076923076923,4,9,4,28,89
6280,4.347435897435897,20.0,11.0,15.820000000000164,14.0,54.21666666666667,7,12,7,63,238
6290,3.5185897435897435,20.0,10.0,14.0,12.025641025641026,45.542307692307695,2,8,2,43,110
6300,3.9153846153846152,21.0,10.0,14.820000000000164,12.85897435897436,48.1025641025641,6,10,5,9,12
6310,4.281410256410257,22.0,10.0,14.0,12.384615384615385,50.17307692307692,4,12,4,60,165
