slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
53,0.8921052631578947,5.0,4.0,5.0,4.7894736842105265,26.33684210526316,3,11,3,23,26
54,0.9421052631578948,5.0,4.0,5.0,4.7894736842105265,27.33684210526316,1,5,1,0,0
55,0.8605263157894737,5.0,4.0,5.0,4.684210526315789,27.481578947368423,1,5,1,17,31
56,0.9,5.0,4.0,5.0,4.684210526315789,28.33157894736842,2,6,2,3,4
57,0.7710526315789473,5.0,3.0,5.0,4.421052631578948,26.99473684210526,3,14,3,40,68
58,0.5078947368421053,5.0,2.0,4.2099999999999795,3.210526315789474,24.621052631578948,3,10,3,58,100
59,0.5,5.0,2.0,4.2099999999999795,3.210526315789474,25.61315789473684,1,10,1,3,3
60,0.35526315789473684,5.0,2.0,3.0,2.4210526315789473,25.28421052631579,2,13,2,28,55
61,0.4263157894736842,5.0,2.0,3.0,2.6842105263157894,25.860526315789475,4,15,4,9,11
62,0.3473684210526316,5.0,2.0,3.0,2.4210526315789473,25.721052631578946,4,14,4,23,30
63,0.38421052631578945,5.0,2.0,3.0,2.4210526315789473,26.539473684210527,8,9,4,3,5
64,0.3631578947368421,5.0,2.0,2.0,2.3157894736842106,27.178947368421053,2,10,2,6,8
65,0.29210526315789476,2.0,1.0,2.0,1.8421052631578947,27.24736842105263,5,14,4,17,27
66,0.2789473684210526,2.0,1.0,2.0,1.8421052631578947,28.039473684210527,8,8,5,5,5
67,0.3763157894736842,3.0,1.0,3.0,2.6842105263157894,29.010526315789473,1,6,1,1,1
68,0.45789473684210524,3.0,2.0,3.0,2.8421052631578947,29.70263157894737,4,8,3,7,7
69,0.4263157894736842,3.0,2.0,3.0,2.8421052631578947,30.155263157894737,6,13,5,12,12
70,0.4710526315789474,3.0,2.0,3.0,2.789473684210526,31.110526315789475,5,15,5,1,2
71,0.4605263157894737,3.0,2.0,3.0,2.789473684210526,31.936842105263157,4,11,4,3,4
72,0.4868421052631579,3.0,2.0,3.0,2.789473684210526,32.53947368421053,2,10,2,7,9
73,0.5210526315789473,3.0,2.0,3.0,2.789473684210526,33.27894736842105,1,5,1,3,6
74,0.5394736842105263,3.0,2.0,3.0,2.789473684210526,33.723684210526315,4,14,4,11,12
75,0.49473684210526314,3.0,2.0,3.0,2.789473684210526,33.25,2,12,2,16,17
76,0.40789473684210525,3.0,2.0,3.0,2.789473684210526,32.27105263157895,2,13,2,25,33
77,0.46842105263157896,3.0,2.0,3.0,2.789473684210526,32.223684210526315,2,10,2,15,15
78,0.4394736842105263,3.0,2.0,3.0,2.789473684210526,32.50526315789474,4,13,4,11,11
79,0.4421052631578947,3.0,2.0,3.0,2.789473684210526,31.976315789473684,4,15,4,16,18
80,0.5157894736842106,3.0,2.0,3.0,2.789473684210526,32.52368421052632,1,8,1,9,10
81,0.5236842105263158,3.0,2.0,3.0,2.473684210526316,31.61315789473684,3,14,3,25,35
