node,x,y,label
0,41.334108745048525,138.05828150552617,0
1,48.09355619913762,163.48297064820622,0
2,76.47723470284541,121.9954013508824,0
3,124.1291092482941,180.749862623188,0
4,96.74309375112983,126.82700788602128,0
5,110.48423001663397,73.63391416655578,0
6,160.36804960072268,151.71186535776013,0
7,83.09438810136643,112.24904220262587,0
8,81.94383401299703,135.3310307294012,0
9,185.24809451749968,118.37574850343175,0
10,59.92451141637156,139.80434304063007,0
11,130.55926280141972,168.0283861538581,0
12,88.46887358158513,207.16121790822726,0
13,171.1358299764958,92.18661093909145,0
14,81.52534196790683,95.7307871973197,0
15,142.14022499255947,186.37943663133584,0
16,77.43224601082855,106.18457203608409,0
17,122.32328965398395,192.78642856673162,0
18,71.16312799708751,189.70153911288315,0
19,135.3843300111614,145.289758055132,0
20,158.6382674041737,158.05745942588118,0
21,135.8569040188551,90.28691761099182,0
22,147.36239255379158,113.48112800242357,0
23,63.92123096793807,112.90611436242781,0
24,170.32632743479257,117.00910928665604,0
25,87.25495125313671,175.966403361763,0
26,82.09272249131344,86.59014755412932,0
27,169.72034666286757,164.2538371694258,0
28,68.9616403202605,185.51796009585973,0
29,59.538559530333075,146.67286713449306,0
30,175.49777930296995,136.77133971872524,0
31,134.75003362082848,198.05419154940643,0
32,52.452574467392154,192.68852290301635,0
33,120.09231391516393,120.25672994115651,0
34,48.87911455163348,168.4121221713465,0
35,103.17077691841324,150.64072730566372,0
36,65.38342545296672,117.20162556633538,0
37,187.92921376714594,158.72259674502916,0
38,177.71399244290913,117.93575367262405,0
39,120.14765085728459,128.21706086548616,0
40,121.83701735649908,76.78798868223187,0
41,70.16549622232932,206.1404995481214,0
42,174.38618623228436,181.0661124563075,0
43,166.89243254333186,105.32398950217201,0
44,59.45688349774518,170.216660268515,0
45,79.72919324364163,82.66335499909086,0
46,136.1615434239752,187.52269971292955,0
47,56.38590225609394,127.90565126597947,0
48,57.030435737214894,125.41074668001156,0
49,53.34446549033483,154.3153567906621,0
50,137.8889855918179,201.6370229020954,0
51,91.06474419636953,100.83778794419402,0
52,164.06471028521185,201.21603660192113,0
53,72.03406700139377,123.71328603489737,0
54,133.05086332732884,219.43471795318646,0
55,129.60718525345183,183.5989070345794,0
56,139.67522212290717,200.97523513110173,0
57,85.2837253616533,216.25802998511733,0
58,50.3881702449666,145.64789396808297,0
59,100.75262424945956,146.023246476481,0
60,153.5186287714543,208.55111410750723,0
61,184.04850090790387,160.72557902780832,0
62,46.54034387163678,145.7571211623529,0
63,142.65892527528095,130.33954821800333,0
64,184.3175895232029,123.7073862296301,0
65,148.8389958522152,157.63126275057755,0
66,136.0556478536188,196.18109049850202,0
67,159.38491691210706,98.69397782819055,0
68,80.37701735726347,175.32098746958337,0
69,54.27918820140734,107.16194813036459,0
70,97.47516163320864,216.13302336936488,0
71,77.68075755373002,123.38275021346938,0
72,83.04235437060393,94.82453434756499,0
73,77.36733680458232,148.24302607134314,0
74,174.38864541240284,126.24764117011284,0
75,296.76313215742414,95.23878994624422,1
76,224.3725406752899,133.2805888921465,1
77,280.2292741868805,144.02546857803114,1
78,327.9458389110409,158.517979582767,1
79,256.6297110376127,164.67484548724073,1
80,220.00046281647693,170.765267494024,1
81,276.42820282789125,79.01024565108209,1
82,240.44898595421338,99.71434079758959,1
83,328.2689314163558,106.85409702347899,1
84,300.54104438028037,90.54052011897168,1
85,299.3347045453169,95.14623667857981,1
86,331.8345546392532,111.46673274530907,1
87,284.386163684443,136.136457828718,1
88,287.35901487148044,99.86021278147652,1
89,249.6052919550406,84.88705738793742,1
90,243.3678639383641,199.8518079565839,1
91,273.7081169585029,159.2967186743027,1
92,334.5502814632176,95.65551026605704,1
93,252.9835753296977,125.1127500857322,1
94,263.1742219658095,163.33505384137501,1
95,255.05404603753854,219.4089837841712,1
96,234.42121413274117,196.99784037401076,1
97,300.2609497840162,215.6890325068767,1
98,305.8418799252164,78.11596727614746,1
99,272.39272234578647,93.78040951412565,1
100,290.87425906151753,113.10696757030352,1
101,285.5349885163683,148.62138243665666,1
102,281.43875912790185,152.95919651392893,1
103,245.8910419958624,222.29553592943392,1
104,323.78904471410715,114.81227509064661,1
105,224.31858878251546,171.170063306497,1
106,347.14451784389826,117.85624873904106,1
107,223.57875572751226,184.43635470842798,1
108,279.20448913656764,126.88887048579895,1
109,345.162360021979,183.05644049005906,1
110,329.87647129814724,90.32282901070471,1
111,256.99245329389004,222.25667801564254,1
112,295.9426646773038,161.67499042929808,1
113,330.13310447529284,101.49408180708701,1
114,311.80757504186346,202.94235149068749,1
115,266.2306154267965,196.7379485995162,1
116,283.4660381786396,100.41459029403521,1
117,339.31016337697463,110.09502244072146,1
118,232.05924893017442,86.67354258308464,1
119,272.66247346420414,99.04910359101962,1
120,306.51792834168543,77.01026794869958,1
121,322.23218298684003,169.60547263844833,1
122,313.4151181061082,116.32496737914147,1
123,300.30016705547325,124.73701776604679,1
124,303.9578735537117,94.56625692661132,1
125,313.9771530800426,169.3035085211389,1
126,325.3810182290181,96.29785285373822,1
127,340.2313813421615,183.90724066321496,1
128,236.7053758538216,110.48682003603912,1
129,300.5196844648102,139.22250154246996,1
130,282.909471036586,187.65763378525548,1
131,316.32553541415587,96.04910931418786,1
132,335.8233802654104,147.75198335830387,1
133,297.1297304835237,141.7250882781951,1
134,289.64321257436603,112.70723545197863,1
135,275.60126573503214,163.45335845718338,1
136,255.08645340389427,86.84176737233989,1
137,253.22078921577148,113.48245847225232,1
138,341.55308018271234,140.6185061732455,1
139,274.28167417952056,120.98241266107706,1
140,251.65331631000666,213.6212903820201,1
141,251.2055696154988,157.77215269728782,1
142,278.19717377441776,195.9615841568871,1
143,321.1485006350226,105.20263117445911,1
144,326.2872780934959,208.39503859202557,1
145,224.9064785203007,169.9182435543842,1
146,314.467903376094,204.06140588527822,1
147,269.728726119359,190.5719866885315,1
148,315.91622207599676,196.4042549582936,1
149,288.7715653028629,197.0333279698114,1
