slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.976868686868686,29.0,25.049999999999272,28.01000000000022,27.466666666666665,67.63585858585859,7,48,7,344,2265,0.0,0.0,0.0,18.3056,29.0,19.374,29.0,12.976868686868686,29.0,0.0
110,12.96919191919192,32.0,27.0,30.0,28.9979797979798,67.3220202020202,9,52,9,377,2447,0.0,0.0,0.0,17.32,32.0,21.5292,31.0,12.96919191919192,32.0,0.0
120,13.576868686868687,34.0,28.0,32.0,30.581818181818182,70.56989898989899,6,48,6,197,928,0.0,0.0,0.0,18.936,34.0,22.8568,32.0,13.576868686868687,34.0,0.0
130,14.267979797979798,35.0,31.0,34.0,32.35353535353536,73.27818181818182,13,49,12,74,323,0.0,0.0,0.0,19.22,35.0,24.3028,34.0,14.267979797979798,35.0,0.0
140,14.962525252525252,38.0,32.0,36.0,34.39393939393939,77.24606060606061,14,37,12,132,599,0.0,0.0,0.0,19.012,38.0,26.3028,37.0,14.962525252525252,38.0,0.0
150,15.132929292929292,40.0,33.0,39.0,36.28888888888889,79.04818181818182,13,55,12,429,3772,0.0,0.0,0.0,18.7316,40.0,27.04,39.0,15.132929292929292,40.0,0.0
160,15.579494949494949,44.0,34.0,41.0,38.56363636363636,82.07737373737373,7,35,7,221,1430,0.0,0.0,0.0,19.7096,43.0,26.5748,44.0,15.579494949494949,44.0,0.0
170,15.54929292929293,47.0,36.0,44.0,40.53333333333333,83.68858585858585,9,43,9,241,1437,0.0,0.0,0.0,18.9332,33.0,27.12,47.0,15.54929292929293,47.0,0.0
180,13.782525252525252,48.0,35.0,44.0,39.58181818181818,75.75383838383839,8,42,8,345,3902,0.0,0.0,0.0,19.6588,34.0,21.4364,48.0,13.782525252525252,48.0,0.0
190,13.233535353535354,51.0,32.0,41.01000000000022,37.64848484848485,73.36686868686868,8,42,8,245,1439,0.0,0.0,0.0,20.3528,37.0,19.2484,51.0,13.233535353535354,51.0,0.0
