source,version,generation_slot,completion_slot,delay,completed
0,1,0,39,39,True
1,1,0,72,72,True
3,1,0,72,72,True
4,1,0,72,72,True
5,1,0,72,72,True
7,1,0,72,72,True
8,1,0,72,72,True
11,1,0,72,72,True
12,1,0,72,72,True
13,1,0,72,72,True
16,1,0,72,72,True
19,1,0,72,72,True
21,1,0,72,72,True
25,1,0,100,100,True
26,1,0,72,72,True
28,1,0,72,72,True
32,1,0,72,72,True
34,1,0,72,72,True
35,1,0,72,72,True
36,1,0,72,72,True
39,1,0,72,72,True
40,1,0,72,72,True
41,1,0,72,72,True
42,1,0,72,72,True
44,1,0,72,72,True
45,1,0,72,72,True
46,1,0,72,72,True
48,1,0,72,72,True
50,1,0,46,46,True
51,1,0,46,46,True
53,1,0,46,46,True
65,1,0,46,46,True
69,1,0,46,46,True
74,1,0,66,66,True
77,1,0,49,49,True
78,1,0,46,46,True
80,1,0,46,46,True
82,1,0,46,46,True
84,1,0,46,46,True
86,1,0,46,46,True
88,1,0,46,46,True
91,1,0,46,46,True
92,1,0,46,46,True
94,1,0,46,46,True
0,2,1,39,38,True
2,1,1,72,71,True
3,2,1,72,71,True
4,2,1,72,71,True
5,2,1,72,71,True
6,1,1,72,71,True
8,2,1,72,71,True
9,1,1,100,99,True
11,2,1,72,71,True
14,1,1,72,71,True
15,1,1,100,99,True
16,2,1,72,71,True
17,1,1,72,71,True
21,2,1,72,71,True
22,1,1,72,71,True
23,1,1,72,71,True
24,1,1,72,71,True
28,2,1,72,71,True
31,1,1,72,71,True
33,1,1,72,71,True
35,2,1,72,71,True
36,2,1,72,71,True
37,1,1,100,99,True
45,2,1,72,71,True
48,2,1,72,71,True
50,2,1,46,45,True
51,2,1,46,45,True
52,1,1,46,45,True
55,1,1,66,65,True
59,1,1,46,45,True
61,1,1,49,48,True
64,1,1,116,115,True
65,2,1,46,45,True
66,1,1,46,45,True
67,1,1,46,45,True
69,2,1,46,45,True
74,2,1,66,65,True
75,1,1,46,45,True
78,2,1,46,45,True
79,1,1,46,45,True
81,1,1,49,48,True
84,2,1,46,45,True
88,2,1,46,45,True
89,1,1,46,45,True
94,2,1,46,45,True
95,1,1,46,45,True
96,1,1,66,65,True
99,1,1,46,45,True
2,2,2,72,70,True
5,3,2,72,70,True
8,3,2,72,70,True
10,1,2,72,70,True
11,3,2,72,70,True
12,2,2,72,70,True
14,2,2,72,70,True
16,3,2,72,70,True
19,2,2,72,70,True
