checkpoint_episode,checkpoint_label,scenario_id,policy,n_nodes,slots,update_probability,target_tx_ratio,matched_rate_probability,policy_probability,mean_VAoI,actual_tx_ratio,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std,grid_update_probability,grid_alpha,curvature_center
0,u=0.20_alpha=0.50,v00,nn,100,500,0.2,0.1,0.09998709708452225,0.09998709708452225,7.741268888888891,0.10210000000000001,0.09998709708452225,0.012080073356628418,0.08333492279052734,0.08714346885681203,0.09642429649829865,0.11781778931617737,0.13034924864768982,0.012080073356628418,0.012080073356628418,0.012079884298145771,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v00,fixed_random,100,500,0.2,0.1,0.09998709708452225,0.1,8.052971515151514,0.09913999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v00,matched_random,100,500,0.2,0.1,0.09998709708452225,0.09998709708452225,7.404476161616162,0.1014,0.09998711198568344,1.4901161193847656e-08,0.09998709708452225,0.09998709708452225,0.09998709708452225,0.09998709708452225,0.09998709708452225,0.0,1.4901161193847656e-08,0.0,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v01,nn,100,500,0.2,0.1,0.10178108513355255,0.10178108513355255,7.609779191919195,0.10102,0.10178108513355255,0.012503384612500668,0.08333492279052734,0.08723491430282593,0.09994151443243027,0.11867716908454895,0.13034924864768982,0.012503384612500668,0.012503384612500668,0.012503289617598057,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v01,fixed_random,100,500,0.2,0.1,0.10178108513355255,0.1,8.045002626262626,0.10002000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v01,matched_random,100,500,0.2,0.1,0.10178108513355255,0.10178108513355255,7.831027272727275,0.10188000000000001,0.10178111493587494,2.9802322387695312e-08,0.10178108513355255,0.10178108513355255,0.10178108513355255,0.10178108513355255,0.10178108513355255,0.0,2.9802322387695312e-08,0.0,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v02,nn,100,500,0.2,0.1,0.099965400993824,0.099965400993824,8.008571515151521,0.10116,0.099965400993824,0.011884944513440132,0.08333492279052734,0.08333492279052734,0.09828028082847595,0.11565476655960083,0.13034924864768982,0.011884942650794983,0.011884944513440132,0.011884815990924835,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v02,fixed_random,100,500,0.2,0.1,0.099965400993824,0.1,7.982936363636363,0.10114000000000001,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v02,matched_random,100,500,0.2,0.1,0.099965400993824,0.099965400993824,8.598041010101014,0.09974,0.0999654084444046,7.450580596923828e-09,0.099965400993824,0.099965400993824,0.099965400993824,0.099965400993824,0.099965400993824,7.450580596923828e-09,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v03,nn,100,500,0.2,0.1,0.10062337666749954,0.10062337666749954,8.431223636363642,0.1018,0.10062337666749954,0.010612620040774345,0.08333492279052734,0.08702018558979152,0.09994149208068848,0.11259132623672485,0.13034924864768982,0.010612620040774345,0.010612620040774345,0.010612448677420616,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v03,fixed_random,100,500,0.2,0.1,0.10062337666749954,0.1,9.064156565656551,0.10071999999999999,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v03,matched_random,100,500,0.2,0.1,0.10062337666749954,0.10062337666749954,8.373001010101007,0.10132,0.10062337666749954,0.0,0.10062337666749954,0.10062337666749954,0.10062337666749954,0.10062337666749954,0.10062337666749954,7.450580596923828e-09,0.0,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v04,nn,100,500,0.2,0.1,0.09848842024803162,0.09848842024803162,8.277248080808087,0.09762,0.09848842024803162,0.011783864349126816,0.08333492279052734,0.08333492279052734,0.09698280692100525,0.11440609097480572,0.13034924864768982,0.01178386528044939,0.011783864349126816,0.011783584952354431,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v04,fixed_random,100,500,0.2,0.1,0.09848842024803162,0.1,8.32633474747475,0.10012,0.10000000894069672,7.450580596923828e-09,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,2.9802322387695312e-08,7.450580596923828e-09,1.4901161193847656e-08,0.2,0.5,0.4012991820118967
0,u=0.20_alpha=0.50,v04,matched_random,100,500,0.2,0.1,0.09848842024803162,0.09848842024803162,8.695963838383834,0.09827999999999999,0.09848843514919281,1.4901161193847656e-08,0.09848842024803162,0.09848842024803162,0.09848842024803162,0.09848842024803162,0.09848842024803162,2.2351741790771484e-08,1.4901161193847656e-08,7.450580596923828e-09,0.2,0.5,0.4012991820118967
