slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,11.728787878787879,29.0,25.0,28.0,27.46868686868687,61.54313131313131,7,51,7,447,2522,0.0,0.0,0.0,18.0828,29.0,17.6828,29.0,11.728787878787879,29.0,0.0
110,11.253737373737374,32.0,26.0,30.0,28.79191919191919,58.92040404040404,9,58,9,742,4516,0.0,0.0,0.0,16.4212,32.0,18.0492,31.0,11.253737373737374,32.0,0.0
120,11.341919191919192,34.0,26.0,31.0,29.31111111111111,59.525555555555556,6,52,6,195,496,0.0,0.0,0.0,17.5336,34.0,17.426,32.0,11.341919191919192,34.0,0.0
130,10.314444444444444,35.0,24.0,34.0,28.581818181818182,53.746767676767675,13,62,12,403,3266,0.0,0.0,0.0,14.4748,35.0,15.816,33.0,10.314444444444444,35.0,0.0
140,10.297070707070707,37.0,22.049999999999272,36.01000000000022,28.543434343434342,54.10969696969697,14,57,14,336,1611,0.0,0.0,0.0,15.7128,37.0,15.364,36.0,10.297070707070707,37.0,0.0
150,10.243030303030302,40.0,22.0,27.130000000002838,26.87878787878788,54.713232323232326,13,65,12,371,2111,0.0,0.0,0.0,17.5104,40.0,13.6212,27.0,10.243030303030302,40.0,0.0
160,10.392020202020202,43.0,24.0,29.140000000003056,28.644444444444446,56.42888888888889,7,41,7,319,1591,0.0,0.0,0.0,18.5424,43.0,13.3608,29.0,10.392020202020202,43.0,0.0
170,10.361010101010102,44.0,23.049999999999272,28.160000000003492,29.2,57.94323232323232,10,60,10,367,1282,0.0,0.0,0.0,18.0968,44.0,13.6016,23.0,10.361010101010102,44.0,0.0
180,10.768282828282828,44.0,26.0,30.140000000003056,30.735353535353536,60.507777777777775,8,46,8,433,2554,0.0,0.0,0.0,18.5848,44.0,14.842,27.0,10.768282828282828,44.0,0.0
190,10.55080808080808,44.0,28.0,32.12000000000262,32.19191919191919,59.60111111111111,8,45,8,442,2264,0.0,0.0,0.0,18.1776,44.0,14.386,30.0,10.55080808080808,44.0,0.0
200,10.415252525252525,44.0,25.049999999999272,35.090000000001965,32.5030303030303,57.96060606060606,9,48,9,833,5431,0.0,0.0,0.0,16.946,44.0,13.7536,32.0,10.415252525252525,44.0,0.0
210,9.571414141414142,45.0,23.0,31.140000000003056,29.2989898989899,52.605252525252524,10,66,10,700,3432,0.0,0.0,0.0,14.2516,45.0,13.6712,24.0,9.571414141414142,45.0,0.0
220,8.824242424242424,49.0,21.0,33.16000000000349,28.527272727272727,48.51151515151515,10,64,10,571,2513,0.0,0.0,0.0,11.9508,49.0,13.3332,27.0,8.824242424242424,49.0,0.0
230,8.83040404040404,51.0,21.0,35.16000000000349,28.955555555555556,47.696060606060605,16,58,13,648,2969,0.0,0.0,0.0,12.5992,51.0,12.7304,30.0,8.83040404040404,51.0,0.0
240,9.145757575757576,55.0,21.0,32.23000000000502,28.951515151515153,48.366565656565655,11,43,10,188,720,0.0,0.0,0.0,13.0564,55.0,12.9084,32.0,9.145757575757576,55.0,0.0
250,9.097272727272728,58.0,20.0,26.320000000006985,30.167676767676767,48.56212121212121,15,53,14,665,3332,0.0,0.0,0.0,11.8304,58.0,14.5428,26.0,9.097272727272728,58.0,0.0
260,8.959393939393939,60.0,21.0,30.30000000000655,31.25050505050505,48.55717171717172,6,44,6,532,2986,0.0,0.0,0.0,11.7636,60.0,13.3752,30.0,8.959393939393939,60.0,0.0
270,8.378383838383838,63.0,20.0,32.31000000000677,31.307070707070707,46.322323232323235,9,58,8,705,4027,0.0,0.0,0.0,10.468,63.0,12.3284,32.0,8.378383838383838,63.0,0.0
280,8.288585858585858,65.0,17.0,32.3300000000072,29.533333333333335,45.39111111111111,11,54,11,901,5670,0.0,0.0,0.0,11.3792,65.0,9.7632,32.0,8.288585858585858,65.0,0.0
