slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement,mean_broadcast_debt,max_broadcast_debt,node_debt_positive_fraction,mean_vaoi_cluster_0_to_1,max_vaoi_cluster_0_to_1,mean_vaoi_cluster_1_to_0,max_vaoi_cluster_1_to_0,mean_aoi,max_aoi,min_aoi
100,12.26909090909091,29.0,25.0,28.0,27.01212121212121,64.06868686868687,7,42,7,334,1919,0.0,0.0,0.0,18.0112,29.0,17.7244,29.0,12.26909090909091,29.0,0.0
110,12.993434343434343,32.0,26.0,30.0,28.757575757575758,67.2010101010101,9,42,9,512,2869,0.0,0.0,0.0,18.9956,32.0,19.8928,31.0,12.993434343434343,32.0,0.0
120,13.32868686868687,34.0,28.0,32.0,30.10909090909091,68.98808080808081,6,42,6,86,269,0.0,0.0,0.0,20.6848,34.0,20.0612,32.0,13.32868686868687,34.0,0.0
130,13.846666666666666,35.0,30.0,33.0,31.705050505050504,70.81929292929293,13,45,12,82,272,0.0,0.0,0.0,21.5348,35.0,20.3924,34.0,13.846666666666666,35.0,0.0
140,12.987676767676767,38.0,29.0,34.0,32.593939393939394,67.12838383838384,14,43,11,289,1845,0.0,0.0,0.0,19.0612,38.0,20.7872,37.0,12.987676767676767,38.0,0.0
150,13.014242424242424,39.0,29.0,37.0,32.991919191919195,68.23070707070707,13,53,13,426,3453,0.0,0.0,0.0,18.4892,39.0,21.7232,39.0,13.014242424242424,39.0,0.0
160,13.31060606060606,44.0,30.0,36.0,33.676767676767675,70.4810101010101,7,32,7,148,613,0.0,0.0,0.0,19.1936,32.0,21.9428,44.0,13.31060606060606,44.0,0.0
170,13.313333333333333,47.0,31.0,35.0,33.94141414141414,72.07515151515152,10,41,9,364,2036,0.0,0.0,0.0,19.6416,33.0,21.7412,47.0,13.313333333333333,47.0,0.0
180,13.313535353535354,35.0,30.0,35.0,33.365656565656565,72.64111111111112,8,35,8,227,1403,0.0,0.0,0.0,19.4132,33.0,22.1708,35.0,13.313535353535354,35.0,0.0
190,12.883333333333333,38.0,32.0,36.0,34.71111111111111,71.02030303030303,8,35,8,403,2080,0.0,0.0,0.0,18.536,36.0,20.9544,38.0,12.883333333333333,38.0,0.0
200,12.491818181818182,40.0,31.0,39.0,35.53939393939394,68.63272727272727,10,35,9,650,5443,0.0,0.0,0.0,19.1684,39.0,17.646,40.0,12.491818181818182,40.0,0.0
