node,x,y,label
0,19.5,15.0,0
1,12.351252974195967,15.53184446676298,0
2,11.982179661203869,14.93093396809785,0
3,12.037647368619027,15.016725089113889,0
4,12.481231306621895,14.84435342814026,0
5,12.698806792344067,15.768922414059533,0
6,28.5,15.0,1
7,34.945120864825284,15.410118209629525,1
8,35.64067130240355,15.617007464063203,1
9,35.860676842924875,15.079479445866822,1
10,35.49041882130725,15.597332901666235,1
11,34.724705385879915,15.664456171311262,1
