node_i,node_j,curvature
0,1,0.43333333333333335
0,2,0.43333333333333324
0,3,0.43333333333333324
0,4,0.43333333333333324
0,5,0.43333333333333324
0,6,-0.6666666666666667
1,2,0.6
1,3,0.6
1,4,0.6
1,5,0.6
2,3,0.6
2,4,0.6
2,5,0.6
3,4,0.6
3,5,0.6
4,5,0.6
6,7,0.43333333333333335
6,8,0.43333333333333324
6,9,0.43333333333333324
6,10,0.43333333333333324
6,11,0.43333333333333324
7,8,0.6
7,9,0.6
7,10,0.6
7,11,0.6
8,9,0.6
8,10,0.6
8,11,0.6
9,10,0.6
9,11,0.6
10,11,0.6
